School_Label,ID_Position,ID_Race,CIPFamily,CIPFamilyTitle,Variable,Value,Percentage_School_Position_Race
Rutgers,P,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,0.5
Rutgers,P,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.5
Rutgers,QB,C,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,0.2
Rutgers,QB,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,4,0.8
Rutgers,RB,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,3,1
Rutgers,RB,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,2,1
Rutgers,TE,C,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,0.25
Rutgers,TE,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,0.25
Rutgers,TE,C,43,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",College Major,1,0.25
Rutgers,TE,C,45,SOCIAL SCIENCES.,College Major,1,0.25
Rutgers,WR,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,7,0.636363636
Rutgers,WR,AA,43,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",College Major,1,0.090909091
Rutgers,WR,AA,45,SOCIAL SCIENCES.,College Major,1,0.090909091
Rutgers,WR,AA,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,2,0.181818182
Rutgers,WR,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,1
San Jose State,CB,AA,14,ENGINEERING.,College Major,1,0.111111111
San Jose State,CB,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,4,0.444444444
San Jose State,CB,AA,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,0.111111111
San Jose State,CB,AA,43,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",College Major,1,0.111111111
San Jose State,CB,AA,45,SOCIAL SCIENCES.,College Major,2,0.222222222
San Jose State,DB,AA,14,ENGINEERING.,College Major,1,0.5
San Jose State,DB,AA,45,SOCIAL SCIENCES.,College Major,1,0.5
San Jose State,DE,AA,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,0.25
San Jose State,DE,AA,11,COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,College Major,1,0.25
San Jose State,DE,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,0.25
San Jose State,DE,AA,43,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",College Major,1,0.25
San Jose State,DE,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,0.5
San Jose State,DE,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,0.5
San Jose State,DE,PI,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,0.5
San Jose State,DE,PI,45,SOCIAL SCIENCES.,College Major,1,0.5
San Jose State,DT,AA,13,EDUCATION.,College Major,1,1
San Jose State,DT,C,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,0.333333333
San Jose State,DT,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.333333333
San Jose State,DT,C,45,SOCIAL SCIENCES.,College Major,1,0.333333333
San Jose State,DT,H,19,FAMILY AND CONSUMER SCIENCES/HUMAN SCIENCES.,College Major,1,1
San Jose State,DT,PI,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,0.5
San Jose State,DT,PI,50,VISUAL AND PERFORMING ARTS.,College Major,1,0.5
San Jose State,LB,AA,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,0.2
San Jose State,LB,AA,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.2
San Jose State,LB,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,2,0.4
San Jose State,LB,AA,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,0.2
San Jose State,LB,C,42,PSYCHOLOGY.,College Major,1,0.166666667
San Jose State,LB,C,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,0.166666667
San Jose State,LB,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,2,0.333333333
San Jose State,LB,C,45,SOCIAL SCIENCES.,College Major,1,0.166666667
San Jose State,LB,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,0.166666667
San Jose State,LB,H,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,1
San Jose State,LB,PI,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,4,1
San Jose State,LS,C,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,0.333333333
San Jose State,LS,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,0.333333333
San Jose State,LS,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,0.333333333
San Jose State,OC,AA,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,1
San Jose State,OC,C,42,PSYCHOLOGY.,College Major,1,0.5
San Jose State,OC,C,43,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",College Major,1,0.5
San Jose State,OG,AA,45,SOCIAL SCIENCES.,College Major,1,1
San Jose State,OG,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,0.5
San Jose State,OG,C,43,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",College Major,1,0.5
San Jose State,OG,H,45,SOCIAL SCIENCES.,College Major,1,1
San Jose State,OL,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,2,0.333333333
San Jose State,OL,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.166666667
San Jose State,OL,C,40,PHYSICAL SCIENCES.,College Major,1,0.166666667
San Jose State,OL,C,43,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",College Major,2,0.333333333
San Jose State,OL,H,45,SOCIAL SCIENCES.,College Major,1,0.5
San Jose State,OL,H,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,0.5
San Jose State,OT,C,14,ENGINEERING.,College Major,1,0.333333333
San Jose State,OT,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.333333333
San Jose State,OT,C,54,HISTORY.,College Major,1,0.333333333
San Jose State,OT,PI,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,1
San Jose State,P,C,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,1
San Jose State,PK,C,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,0.5
San Jose State,PK,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.5
San Jose State,QB,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,2,1
San Jose State,QB,C,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,0.333333333
San Jose State,QB,C,42,PSYCHOLOGY.,College Major,1,0.333333333
San Jose State,QB,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.333333333
San Jose State,RB,AA,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,0.166666667
San Jose State,RB,AA,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,3,0.5
San Jose State,RB,AA,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.166666667
San Jose State,RB,AA,38,PHILOSOPHY AND RELIGIOUS STUDIES.,College Major,1,0.166666667
San Jose State,RB,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,0.333333333
San Jose State,RB,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.333333333
San Jose State,RB,C,43,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",College Major,1,0.333333333
San Jose State,RB,H,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,1
San Jose State,RB,PI,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,1
San Jose State,S,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,0.5
San Jose State,S,AA,43,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",College Major,1,0.5
San Jose State,S,C,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,0.2
San Jose State,S,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,2,0.4
San Jose State,S,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,2,0.4
San Jose State,TE,AA,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,1
San Jose State,TE,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,0.166666667
San Jose State,TE,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,2,0.333333333
San Jose State,TE,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,0.166666667
San Jose State,TE,C,43,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",College Major,1,0.166666667
San Jose State,TE,C,45,SOCIAL SCIENCES.,College Major,1,0.166666667
San Jose State,TE,PI,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,1
San Jose State,WR,AA,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,0.166666667
San Jose State,WR,AA,43,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",College Major,1,0.166666667
San Jose State,WR,AA,14,ENGINEERING.,College Major,1,0.166666667
San Jose State,WR,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,0.166666667
San Jose State,WR,AA,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,2,0.333333333
San Jose State,WR,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,0.333333333
San Jose State,WR,C,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,0.333333333
San Jose State,WR,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.333333333
South Carolina,CB,AA,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,2,0.4
South Carolina,CB,AA,45,SOCIAL SCIENCES.,College Major,2,0.4
South Carolina,CB,AA,54,HISTORY.,College Major,1,0.2
South Carolina,DB,AA,45,SOCIAL SCIENCES.,College Major,1,1
South Carolina,DE,AA,11,COMPUTER AND INFORMATION SCIENCES AND SUPPORT SERVICES.,College Major,1,0.25
South Carolina,DE,AA,43,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",College Major,1,0.25
South Carolina,DE,AA,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,2,0.5
South Carolina,DT,AA,43,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",College Major,2,1
South Carolina,FB,AA,45,SOCIAL SCIENCES.,College Major,1,1
South Carolina,FB,C,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,College Major,1,0.25
South Carolina,FB,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,2,0.5
South Carolina,FB,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.25
South Carolina,FS,AA,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,1
South Carolina,FS,C,45,SOCIAL SCIENCES.,College Major,1,1
South Carolina,K,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,1
South Carolina,LB,AA,5,"AREA, ETHNIC, CULTURAL, GENDER, AND GROUP STUDIES.",College Major,1,0.2
South Carolina,LB,AA,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,0.2
South Carolina,LB,AA,43,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",College Major,2,0.4
South Carolina,LB,AA,45,SOCIAL SCIENCES.,College Major,1,0.2
South Carolina,LS,AA,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.5
South Carolina,LS,AA,54,HISTORY.,College Major,1,0.5
South Carolina,LS,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,0.5
South Carolina,LS,C,51,HEALTH PROFESSIONS AND RELATED PROGRAMS.,College Major,1,0.5
South Carolina,OC,C,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,College Major,1,0.5
South Carolina,OC,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,0.5
South Carolina,OG,AA,43,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",College Major,1,1
South Carolina,OG,C,43,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",College Major,1,1
South Carolina,OT,AA,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,1
South Carolina,P,C,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,College Major,1,1
South Carolina,PK,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,1
South Carolina,QB,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,0.25
South Carolina,QB,C,45,SOCIAL SCIENCES.,College Major,1,0.25
South Carolina,QB,C,50,VISUAL AND PERFORMING ARTS.,College Major,1,0.25
South Carolina,QB,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.25
South Carolina,RB,AA,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,College Major,1,0.333333333
South Carolina,RB,AA,43,"HOMELAND SECURITY, LAW ENFORCEMENT, FIREFIGHTING AND RELATED PROTECTIVE SERVICES.",College Major,1,0.333333333
South Carolina,RB,AA,51,HEALTH PROFESSIONS AND RELATED PROGRAMS.,College Major,1,0.333333333
South Carolina,SS,AA,50,VISUAL AND PERFORMING ARTS.,College Major,1,1
South Carolina,TE,AA,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,1
South Carolina,WR,AA,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,0.25
South Carolina,WR,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,0.25
South Carolina,WR,AA,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,2,0.5
Stanford,CB,AA,45,SOCIAL SCIENCES.,College Major,2,1
Stanford,DB,AA,14,ENGINEERING.,College Major,1,1
Stanford,DE,C,26,BIOLOGICAL AND BIOMEDICAL SCIENCES.,College Major,1,0.25
Stanford,DE,C,30,MULTI/INTERDISCIPLINARY STUDIES.,College Major,2,0.5
Stanford,DE,C,45,SOCIAL SCIENCES.,College Major,1,0.25
Stanford,DT,AA,42,PSYCHOLOGY.,College Major,1,1
Stanford,DT,H,45,SOCIAL SCIENCES.,College Major,1,1
Stanford,FB,C,30,MULTI/INTERDISCIPLINARY STUDIES.,College Major,1,0.333333333
Stanford,FB,C,45,SOCIAL SCIENCES.,College Major,1,0.333333333
Stanford,FB,C,54,HISTORY.,College Major,1,0.333333333
Stanford,FS,AA,4,ARCHITECTURE AND RELATED SERVICES.,College Major,1,0.333333333
Stanford,FS,AA,45,SOCIAL SCIENCES.,College Major,1,0.333333333
Stanford,FS,AA,54,HISTORY.,College Major,1,0.333333333
Stanford,FS,C,45,SOCIAL SCIENCES.,College Major,1,1
Stanford,ILB,AA,30,MULTI/INTERDISCIPLINARY STUDIES.,College Major,1,1
Stanford,ILB,C,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,0.333333333
Stanford,ILB,C,42,PSYCHOLOGY.,College Major,1,0.333333333
Stanford,ILB,C,45,SOCIAL SCIENCES.,College Major,1,0.333333333
Stanford,ILB,H,30,MULTI/INTERDISCIPLINARY STUDIES.,College Major,1,1
Stanford,ILB,PI,45,SOCIAL SCIENCES.,College Major,1,1
Stanford,K,C,14,ENGINEERING.,College Major,1,0.5
Stanford,K,C,42,PSYCHOLOGY.,College Major,1,0.5
Stanford,LS,C,14,ENGINEERING.,College Major,1,0.5
Stanford,LS,C,38,PHILOSOPHY AND RELIGIOUS STUDIES.,College Major,1,0.5
Stanford,OC,C,45,SOCIAL SCIENCES.,College Major,1,1
Stanford,OG,AA,30,MULTI/INTERDISCIPLINARY STUDIES.,College Major,1,0.5
Stanford,OG,AA,45,SOCIAL SCIENCES.,College Major,1,0.5
Stanford,OG,C,14,ENGINEERING.,College Major,1,0.333333333
Stanford,OG,C,30,MULTI/INTERDISCIPLINARY STUDIES.,College Major,1,0.333333333
Stanford,OG,C,44,PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.,College Major,1,0.333333333
Stanford,OLB,C,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,0.25
Stanford,OLB,C,30,MULTI/INTERDISCIPLINARY STUDIES.,College Major,2,0.5
Stanford,OLB,C,45,SOCIAL SCIENCES.,College Major,1,0.25
Stanford,OT,AA,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,1
Stanford,OT,C,44,PUBLIC ADMINISTRATION AND SOCIAL SERVICE PROFESSIONS.,College Major,1,0.5
Stanford,OT,C,49,TRANSPORTATION AND MATERIALS MOVING.,College Major,1,0.5
Stanford,P,C,42,PSYCHOLOGY.,College Major,1,1
Stanford,QB,C,30,MULTI/INTERDISCIPLINARY STUDIES.,College Major,3,1
Stanford,RB,AA,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,2,0.5
Stanford,RB,AA,30,MULTI/INTERDISCIPLINARY STUDIES.,College Major,1,0.25
Stanford,RB,AA,42,PSYCHOLOGY.,College Major,1,0.25
Stanford,RB,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,1
Stanford,SS,AA,45,SOCIAL SCIENCES.,College Major,2,1
Stanford,SS,C,38,PHILOSOPHY AND RELIGIOUS STUDIES.,College Major,1,1
Stanford,TE,AA,42,PSYCHOLOGY.,College Major,1,1
Stanford,TE,C,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,0.25
Stanford,TE,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.25
Stanford,TE,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,0.25
Stanford,TE,C,30,MULTI/INTERDISCIPLINARY STUDIES.,College Major,1,0.25
Stanford,TE,PI,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,1
Stanford,WR,AA,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,0.333333333
Stanford,WR,AA,45,SOCIAL SCIENCES.,College Major,2,0.666666667
Stanford,WR,C,14,ENGINEERING.,College Major,1,0.333333333
Stanford,WR,C,30,MULTI/INTERDISCIPLINARY STUDIES.,College Major,2,0.666666667
Texas,CB,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,1
Texas,DE,AA,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,1
Texas,DE,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,0.5
Texas,DE,C,45,SOCIAL SCIENCES.,College Major,1,0.5
Texas,DT,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,1
Texas,FB,AA,33,CITIZENSHIP ACTIVITIES.,College Major,1,1
Texas,LB,C,40,PHYSICAL SCIENCES.,College Major,1,1
Texas,LS,C,14,ENGINEERING.,College Major,1,0.333333333
Texas,LS,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,2,0.666666667
Texas,OG,AA,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,1
Texas,OG,C,45,SOCIAL SCIENCES.,College Major,1,1
Texas,OL,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,1
Texas,OT,AA,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,1
Texas,OT,C,13,EDUCATION.,College Major,1,1
Texas,P,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,0.5
Texas,P,C,54,HISTORY.,College Major,1,0.5
Texas,RB,AA,33,CITIZENSHIP ACTIVITIES.,College Major,2,1
Texas,RB,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,1
Texas,S,C,14,ENGINEERING.,College Major,1,0.5
Texas,S,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.5
Texas,S,H,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,1
Texas,TE,AA,33,CITIZENSHIP ACTIVITIES.,College Major,1,1
Texas,TE,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,1
Texas,WR,AA,33,CITIZENSHIP ACTIVITIES.,College Major,1,0.5
Texas,WR,AA,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.5
Texas,WR,C,9,"COMMUNICATION, JOURNALISM, AND RELATED PROGRAMS.",College Major,1,0.5
Texas,WR,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,0.5
Texas A&M,DB,AA,1,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES.",College Major,6,0.461538462
Texas A&M,DB,AA,45,SOCIAL SCIENCES.,College Major,1,0.076923077
Texas A&M,DB,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,2,0.153846154
Texas A&M,DB,AA,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,4,0.307692308
Texas A&M,DB,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,2,0.5
Texas A&M,DB,C,14,ENGINEERING.,College Major,1,0.25
Texas A&M,DB,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,1,0.25
Texas A&M,DL,AA,1,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES.",College Major,4,0.5
Texas A&M,DL,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,3,0.375
Texas A&M,DL,AA,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,0.125
Texas A&M,DL,C,1,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES.",College Major,2,1
Texas A&M,K,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,1
Texas A&M,LB,AA,1,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES.",College Major,2,0.2
Texas A&M,LB,AA,14,ENGINEERING.,College Major,1,0.1
Texas A&M,LB,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,4,0.4
Texas A&M,LB,AA,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,2,0.2
Texas A&M,LB,AA,45,SOCIAL SCIENCES.,College Major,1,0.1
Texas A&M,LB,C,14,ENGINEERING.,College Major,1,1
Texas A&M,LS,C,14,ENGINEERING.,College Major,1,1
Texas A&M,OL,AA,1,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES.",College Major,2,0.666666667
Texas A&M,OL,AA,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,0.333333333
Texas A&M,OL,C,14,ENGINEERING.,College Major,3,0.3
Texas A&M,OL,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,3,0.3
Texas A&M,OL,C,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,2,0.2
Texas A&M,OL,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,2,0.2
Texas A&M,OL,H,1,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES.",College Major,1,1
Texas A&M,P,C,14,ENGINEERING.,College Major,1,0.5
Texas A&M,P,C,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,0.5
Texas A&M,QB,AA,1,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES.",College Major,1,0.5
Texas A&M,QB,AA,31,"PARKS, RECREATION, LEISURE, AND FITNESS STUDIES.",College Major,1,0.5
Texas A&M,QB,C,52,"BUSINESS, MANAGEMENT, MARKETING, AND RELATED SUPPORT SERVICES.",College Major,2,1
Texas A&M,RB,AA,1,"AGRICULTURE, AGRICULTURE OPERATIONS, AND RELATED SCIENCES.",College Major,2,0.666666667
Texas A&M,RB,AA,24,"LIBERAL ARTS AND SCIENCES, GENERAL STUDIES AND HUMANITIES.",College Major,1,0.333333333
Texas A&M,RB,C,45,SOCIAL SCIENCES.,College Major,1,0.5
