URL,player_imageurl
http://www.okstate.com/sports/m-footbl/mtt/jhajuan_seales_804180.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121593.jpeg
http://www.okstate.com/sports/m-footbl/mtt/bean_jimmy00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121156.jpeg
http://www.okstate.com/sports/m-footbl/mtt/askajr_joe00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/6912398.jpeg
http://www.okstate.com/sports/m-footbl/mtt/mitchell_joe01.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121513.jpeg
http://www.okstate.com/sports/m-footbl/mtt/okafor_joe00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/6913098.jpeg
http://www.okstate.com/sports/m-footbl/mtt/conaway_john00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/6912571.jpeg
http://www.okstate.com/sports/m-footbl/mtt/john_goodlett_797954.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/9121374.jpeg
http://www.okstate.com/sports/m-footbl/mtt/cockrell_johnnie00.html,http://grfx.cstv.com/photos/schools/okst/sports/genrel/auto_headshot/3292553.jpeg
http://www.okstate.com/sports/m-footbl/mtt/deaton_johnny00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/5616019.jpeg
http://www.okstate.com/sports/m-footbl/mtt/thomas_johnny00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/6913304.jpeg
http://www.okstate.com/sports/m-footbl/mtt/jonathan_rush_422837.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/7967347.jpeg
http://www.okstate.com/sports/m-footbl/mtt/griffin_jonovan00.html,http://grfx.cstv.com/photos/schools/okst/sports/m-footbl/auto_headshot/7966916.jpeg
http://www.okstate.com/sports/m-footbl/mtt/barnes_jordan00.html,http://grfx.cstv.com/schools/okst/graphics/mtt-logo.gif
