ID_Sport,ID_School,Season,Number,Player,First_Name,Last_Name,Position,Height,Weight,Year,Experience,Hometown/Prior_School,Player_URL,Photo_URL
FBALL,UF,2008-2009,43,James Smith,James,Smith,LS,6/2/13,240,RSR,3L,Gainesville/Buchholz,http://www.gatorzone.com/football/bios.php?player_id=88,http://www.gatorzone.com/football/bios.php?year=2008&player_id=88
FBALL,UF,2008-2009,39,Joey Sorrentino,Joey,Sorrentino,DB,5/7/13,175,RJR,1L,Ocala/Trinity Catholic,http://www.gatorzone.com/football/bios.php?player_id=89,http://www.gatorzone.com/football/bios.php?year=2008&player_id=89
FBALL,UF,2008-2009,51,Brandon Spikes,Brandon,Spikes,LB,6/3/13,245,JR,2L,"Shelby, N.C./Crest",http://www.gatorzone.com/football/bios.php?player_id=90,http://www.gatorzone.com/football/bios.php?year=2008&player_id=90
FBALL,UF,2008-2009,41,Ryan Stamper,Ryan,Stamper,LB,6/2/13,232,RJR,1L,Jacksonville/First Coast,http://www.gatorzone.com/football/bios.php?player_id=91,http://www.gatorzone.com/football/bios.php?year=2008&player_id=91
FBALL,UF,2008-2009,19,Caleb Sturgis,Caleb,Sturgis,K,5/11/13,192,FR,HS,St. Augustine/St. Augustine,http://www.gatorzone.com/football/bios.php?player_id=179,http://www.gatorzone.com/football/bios.php?year=2008&player_id=179
FBALL,UF,2008-2009,63,Jim Tartt,Jim,Tartt,OL,6/3/13,315,RSR,3L,Sopchoppy /Wakulla,http://www.gatorzone.com/football/bios.php?player_id=92,http://www.gatorzone.com/football/bios.php?year=2008&player_id=92
FBALL,UF,2008-2009,47,Greg Taussig,Greg,Taussig,K,6/1/13,200,SR,SQ,Winter Park/Lake Highland Prep/Southern Methodist,http://www.gatorzone.com/football/bios.php?player_id=117,http://www.gatorzone.com/football/bios.php?year=2008&player_id=117
FBALL,UF,2008-2009,15,Tim Tebow,Tim,Tebow,QB,6/3/13,240,JR,2L,Jacksonville/Nease,http://www.gatorzone.com/football/bios.php?player_id=93,http://www.gatorzone.com/football/bios.php?year=2008&player_id=93
FBALL,UF,2008-2009,31,Bryan Thomas,Bryan,Thomas,S,6/1/13,205,RSO,1L,"Zephyrhills, Fla./Zephyrhills",http://www.gatorzone.com/football/bios.php?player_id=94,http://www.gatorzone.com/football/bios.php?year=2008&player_id=94
FBALL,UF,2008-2009,6,Deonte Thompson,Deonte,Thompson,WR,6/1/00,195,RFR,SQ,Belle Glade/Glades Central,http://www.gatorzone.com/football/bios.php?player_id=146,http://www.gatorzone.com/football/bios.php?year=2008&player_id=146
FBALL,UF,2008-2009,94,Justin Trattou,Justin,Trattou,DE,6/3/13,265,SO,1L,"Ramsey, N.J./Don Bosco Prep",http://www.gatorzone.com/football/bios.php?player_id=147,http://www.gatorzone.com/football/bios.php?year=2008&player_id=147
FBALL,UF,2008-2009,75,Phil Trautwein,Phil,Trautwein,OL,6/6/13,310,RSR,3L,"Voorhees, N.J./Eastern",http://www.gatorzone.com/football/bios.php?player_id=97,http://www.gatorzone.com/football/bios.php?year=2008&player_id=97
FBALL,UF,2008-2009,77,Jason Watkins,Jason,Watkins,OL,6/6/13,310,RSR,3L,Lakeland/Lake Gibson,http://www.gatorzone.com/football/bios.php?player_id=99,http://www.gatorzone.com/football/bios.php?year=2008&player_id=99
FBALL,UF,2008-2009,42,Steven Wilks,Steven,Wilks,FB,6/1/13,225,RFR,SQ,Lakeland/Lakeland,http://www.gatorzone.com/football/bios.php?player_id=148,http://www.gatorzone.com/football/bios.php?year=2008&player_id=148
FBALL,UF,2008-2009,7,Justin Williams,Justin,Williams,S,6/1/13,205,RSO,1L,"Folkston, Ga./Charlton County",http://www.gatorzone.com/football/bios.php?player_id=101,http://www.gatorzone.com/football/bios.php?year=2008&player_id=101
FBALL,UF,2008-2009,27,Mon Williams,Mon,Williams,LB,6/2/13,210,RSO,1L,"Mesquite, Texas/Horn",http://www.gatorzone.com/football/bios.php?player_id=102,http://www.gatorzone.com/football/bios.php?year=2008&player_id=102
FBALL,UF,2008-2009,58,Mike Williamson,Mike,Williamson,LS,5/11/13,210,RJR,SQ,Winter Park/The First Academy,http://www.gatorzone.com/football/bios.php?player_id=103,http://www.gatorzone.com/football/bios.php?year=2008&player_id=103
FBALL,UF,2008-2009,66,James Wilson,James,Wilson,OL,6/5/13,315,RFR,SQ,St. Augustine/Nease,http://www.gatorzone.com/football/bios.php?player_id=149,http://www.gatorzone.com/football/bios.php?year=2008&player_id=149
FBALL,UF,2008-2009,88,Paul Wilson,Paul,Wilson,WR,6/1/00,190,RFR,SQ,Lakeland/Lakeland,http://www.gatorzone.com/football/bios.php?player_id=126,http://www.gatorzone.com/football/bios.php?year=2008&player_id=126
FBALL,UF,2008-2009,70,Ron Wilson,Ron,Wilson,OL,6/3/13,309,RJR,1L,Pompano Beach/Blanche Ely,http://www.gatorzone.com/football/bios.php?player_id=104,http://www.gatorzone.com/football/bios.php?year=2008&player_id=104
FBALL,UF,2008-2009,46,Cody Worton,Cody,Worton,S,6/2/13,205,RSO,SQ,"Homestead, Fla./South Dade",http://www.gatorzone.com/football/bios.php?player_id=113,http://www.gatorzone.com/football/bios.php?year=2008&player_id=113
FBALL,UF,2008-2009,21,Major Wright,Major,Wright,S,6/1/00,200,SO,1L,Miramar/St. Thomas Aquinas,http://www.gatorzone.com/football/bios.php?player_id=150,http://www.gatorzone.com/football/bios.php?year=2008&player_id=150
FBALL,UF,2008-2009,78,David Young,David,Young,OL,6/5/13,290,FR,HS,"Edwardsville, Ill./Edwardsville",http://www.gatorzone.com/football/bios.php?player_id=193,#VALUE!
FBALL,UF,2009-2010,58,Nick Alajajian,Nick,Alajajian,OL,6/4/13,288,FR,HS,Naples/Naples,http://www.gatorzone.com/football/bios.php?player_id=199,http://www.gatorzone.com/football/bios.php?year=2009&player_id=199
FBALL,UF,2009-2010,89,Stephen Alli,Stephen,Alli,WR,6/6/13,205,FR,HS,"Andover, N.H./Proctor Academy",http://www.gatorzone.com/football/bios.php?player_id=222,http://www.gatorzone.com/football/bios.php?year=2009&player_id=222
FBALL,UF,2009-2010,14,Markihe Anderson,Markihe,Anderson,CB,5/9/13,182,SR,3L,"Fort Myers, Fla./Dunbar",http://www.gatorzone.com/football/bios.php?player_id=2,http://www.gatorzone.com/football/bios.php?year=2009&player_id=2
FBALL,UF,2009-2010,47,Brandon Antwine,Brandon,Antwine,DT,6/1/00,303,RJR,2L,"Garland, Texas/Garland",http://www.gatorzone.com/football/bios.php?player_id=3,http://www.gatorzone.com/football/bios.php?year=2009&player_id=3
FBALL,UF,2009-2010,54,Brendan Beal,Brendan,Beal,LB,6/3/13,241,RFR,SQ,"Bangor, Pa./Liberty",http://www.gatorzone.com/football/bios.php?player_id=165,http://www.gatorzone.com/football/bios.php?year=2009&player_id=165
FBALL,UF,2009-2010,61,Gary Beemer,Gary,Beemer,OL,6/1/00,285,RJR,SQ,Valrico/Newsome,http://www.gatorzone.com/football/bios.php?player_id=166,http://www.gatorzone.com/football/bios.php?year=2009&player_id=166
FBALL,UF,2009-2010,35,Ahmad Black,Ahmad,Black,S,5/9/13,185,JR,1L,Lakeland/Lakeland,http://www.gatorzone.com/football/bios.php?player_id=118,http://www.gatorzone.com/football/bios.php?year=2009&player_id=118
FBALL,UF,2009-2010,14,Andrew Blaylock,Andrew,Blaylock,QB,6/1/00,210,RJR,SQ,"Durham, N.C./Charles E. Jordan",http://www.gatorzone.com/football/bios.php?player_id=106,http://www.gatorzone.com/football/bios.php?year=2009&player_id=106
FBALL,UF,2009-2010,52,Jonathan Bostic,Jonathan,Bostic,LB,6/1/13,235,FR,HS,Wellington/Palm Beach Central,http://www.gatorzone.com/football/bios.php?player_id=200,http://www.gatorzone.com/football/bios.php?year=2009&player_id=200
FBALL,UF,2009-2010,12,John Brantley,John,Brantley,QB,6/3/13,217,RSO,1L,Ocala/Trinity Catholic,http://www.gatorzone.com/football/bios.php?player_id=127,http://www.gatorzone.com/football/bios.php?year=2009&player_id=127
FBALL,UF,2009-2010,95,Gary Brown,Gary,Brown,DT,6/4/13,275,FR,HS,Greensboro/West Gadsden,http://www.gatorzone.com/football/bios.php?player_id=208,http://www.gatorzone.com/football/bios.php?year=2009&player_id=208
FBALL,UF,2009-2010,28,Jeremy Brown,Jeremy,Brown,CB,5/10/13,182,RFR,SQ,Orlando/Boone,http://www.gatorzone.com/football/bios.php?player_id=167,http://www.gatorzone.com/football/bios.php?year=2009&player_id=167
FBALL,UF,2009-2010,37,Vincent Brown,Vincent,Brown,RB,5/6/13,177,RSO,SQ,Gainesville/Eastside,http://www.gatorzone.com/football/bios.php?player_id=153,http://www.gatorzone.com/football/bios.php?year=2009&player_id=153
FBALL,UF,2009-2010,48,Rick Burgess,Rick,Burgess,FB,6/1/13,230,SR,SQ,Jupiter/William T. Dwyer/Southern Illinois,http://www.gatorzone.com/football/bios.php?player_id=168,http://www.gatorzone.com/football/bios.php?year=2009&player_id=168
FBALL,UF,2009-2010,27,Adrian Bushell,Adrian,Bushell,CB,5/10/13,180,RFR,SQ,"DeSoto, Texas/DeSoto",http://www.gatorzone.com/football/bios.php?player_id=180,http://www.gatorzone.com/football/bios.php?year=2009&player_id=180
FBALL,UF,2009-2010,42,Miguel Carodine,Miguel,Carodine,DB,5/11/13,210,RJR,SQ,Gainesville/P.K Yonge,http://www.gatorzone.com/football/bios.php?player_id=107,http://www.gatorzone.com/football/bios.php?year=2009&player_id=107
FBALL,UF,2009-2010,84,Christopher Coleman,Christopher,Coleman,TE,6/3/13,245,RSR,SQ,Lake City/Lake City/Santa Fe CC,http://www.gatorzone.com/football/bios.php?player_id=159,http://www.gatorzone.com/football/bios.php?year=2009&player_id=159
FBALL,UF,2009-2010,11,Riley Cooper,Riley,Cooper,WR,6/3/13,215,SR,3L,"Clearwater, Fla./Central Catholic",http://www.gatorzone.com/football/bios.php?player_id=19,http://www.gatorzone.com/football/bios.php?year=2009&player_id=19
FBALL,UF,2009-2010,47,John Crofoot,John,Crofoot,LS,5/9/13,140,FR,HS,Windemere/The First Academy,http://www.gatorzone.com/football/bios.php?player_id=221,http://www.gatorzone.com/football/bios.php?year=2009&player_id=221
FBALL,UF,2009-2010,49,Jermaine Cunningham,Jermaine,Cunningham,DE,6/3/13,252,SR,2L,"Stone Mountain, Ga./Stephenson",http://www.gatorzone.com/football/bios.php?player_id=22,http://www.gatorzone.com/football/bios.php?year=2009&player_id=22
FBALL,UF,2009-2010,4,Andre Debose,Andre,Debose,WR,5/11/13,176,FR,HS,Sanford/Seminole,http://www.gatorzone.com/football/bios.php?player_id=209,http://www.gatorzone.com/football/bios.php?year=2009&player_id=209
FBALL,UF,2009-2010,2,Jeffery Demps,Jeffery,Demps,ATH,5/8/13,183,SO,1L,Winter Garden/ South Lake,http://www.gatorzone.com/football/bios.php?player_id=181,http://www.gatorzone.com/football/bios.php?year=2009&player_id=181
FBALL,UF,2009-2010,32,Dustin Doe,Dustin,Doe,LB,6/1/00,231,SR,3L,"Jasper, Fla./Live Oak Suwannee",http://www.gatorzone.com/football/bios.php?player_id=26,http://www.gatorzone.com/football/bios.php?year=2009&player_id=26
FBALL,UF,2009-2010,8,Carlos Dunlap,Carlos,Dunlap,DE,6/6/13,290,JR,2L,"North Charleston, S.C./Fort Dorchester",http://www.gatorzone.com/football/bios.php?player_id=132,http://www.gatorzone.com/football/bios.php?year=2009&player_id=132
FBALL,UF,2009-2010,26,Lorenzo Edwards,Lorenzo,Edwards,LB,6/1/13,236,JR,1L,Orlando/Edgewater,http://www.gatorzone.com/football/bios.php?player_id=133,http://www.gatorzone.com/football/bios.php?year=2009&player_id=133
FBALL,UF,2009-2010,98,Troy Epps,Troy,Epps,DT,6/1/00,306,SR,SQ,"Union, S.C./Union/Coffeyville C.C.",http://www.gatorzone.com/football/bios.php?player_id=169,http://www.gatorzone.com/football/bios.php?year=2009&player_id=169
FBALL,UF,2009-2010,24,Josh Evans,Josh,Evans,DB,6/2/13,185,FR,HS,"Irvington, N.J./Irvington",http://www.gatorzone.com/football/bios.php?player_id=210,http://www.gatorzone.com/football/bios.php?year=2009&player_id=210
FBALL,UF,2009-2010,59,John Fairbanks,John,Fairbanks,LS,6/4/13,284,RJR,1L,"Celebration, Fla./Corona Del Mar",http://www.gatorzone.com/football/bios.php?player_id=108,http://www.gatorzone.com/football/bios.php?year=2009&player_id=108
FBALL,UF,2009-2010,13,Dee Finley,Dee,Finley,S,6/2/13,211,FR,HS,"Auburn, Ala./Auburn",http://www.gatorzone.com/football/bios.php?player_id=201,http://www.gatorzone.com/football/bios.php?year=2009&player_id=201
FBALL,UF,2009-2010,3,Brandon Frazier,Brandon,Frazier,WR,6/3/13,216,RJR,SQ,Jacksonville/Samuel W. Wolfson,http://www.gatorzone.com/football/bios.php?player_id=135,http://www.gatorzone.com/football/bios.php?year=2009&player_id=135
FBALL,UF,2009-2010,76,Marcus Gilbert,Marcus,Gilbert,OL,6/5/13,320,RJR,2L,"Fort Lauderdale, Fla./St. Thomas Aquinas",http://www.gatorzone.com/football/bios.php?player_id=31,http://www.gatorzone.com/football/bios.php?year=2009&player_id=31
FBALL,UF,2009-2010,63,Cole Gilliam,Cole,Gilliam,OL,6/4/13,332,FR,HS,Orlando/Durant,http://www.gatorzone.com/football/bios.php?player_id=215,http://www.gatorzone.com/football/bios.php?year=2009&player_id=215
FBALL,UF,2009-2010,23,Mike Gillislee,Mike,Gillislee,RB,6/1/00,190,FR,HS,DeLand/DeLand,http://www.gatorzone.com/football/bios.php?player_id=216,http://www.gatorzone.com/football/bios.php?year=2009&player_id=216
FBALL,UF,2009-2010,96,William Green,William,Green,DE,6/3/13,235,SO,1L,"Hoover, Ala./Spain Park",http://www.gatorzone.com/football/bios.php?player_id=183,http://www.gatorzone.com/football/bios.php?year=2009&player_id=183
FBALL,UF,2009-2010,58,Christopher Guido,Christopher,Guido,OL,6/1/13,216,FR,HS,Altamonte Springs/Lake Brantley,http://www.gatorzone.com/football/bios.php?player_id=217,http://www.gatorzone.com/football/bios.php?year=2009&player_id=217
FBALL,UF,2009-2010,5,Joe Haden,Joe,Haden,CB,5/11/13,190,JR,2L,"Ft. Washington, Md./Friendly",http://www.gatorzone.com/football/bios.php?player_id=119,http://www.gatorzone.com/football/bios.php?year=2009&player_id=119
FBALL,UF,2009-2010,67,Jon Halapio,Jon,Halapio,OL,6/4/13,300,FR,SQ,St. Petersburg/St. Petersburg Catholic,http://www.gatorzone.com/football/bios.php?player_id=218,http://www.gatorzone.com/football/bios.php?year=2009&player_id=218
FBALL,UF,2009-2010,85,"Frankie Hammond, Jr.",Frankie,"Hammond, Jr.",WR,6/1/00,175,RFR,SQ,Hollywood/Hallandale,http://www.gatorzone.com/football/bios.php?player_id=184,http://www.gatorzone.com/football/bios.php?year=2009&player_id=184
FBALL,UF,2009-2010,50,Cody Hampton,Cody,Hampton,LS,5/10/13,210,RFR,SQ,St. Petersburg/Boca Ciega,http://www.gatorzone.com/football/bios.php?player_id=219,http://www.gatorzone.com/football/bios.php?year=2009&player_id=219
FBALL,UF,2009-2010,48,Marquis Hannah,Marquis,Hannah,RB,5/9/13,197,RJR,SQ,Miami/Miami Carol City,http://www.gatorzone.com/football/bios.php?player_id=136,http://www.gatorzone.com/football/bios.php?year=2009&player_id=136
FBALL,UF,2009-2010,72,Jonotthan Harrison,Jonotthan,Harrison,OL,6/3/13,293,FR,HS,Groveland/South Lake,http://www.gatorzone.com/football/bios.php?player_id=202,http://www.gatorzone.com/football/bios.php?year=2009&player_id=202
FBALL,UF,2009-2010,23,Corey Henderson,Corey,Henderson,DB,5/11/13,170,RSO,SQ,St. Petersburg/Lakewood,http://www.gatorzone.com/football/bios.php?player_id=171,http://www.gatorzone.com/football/bios.php?year=2009&player_id=171
FBALL,UF,2009-2010,17,Chas Henry,Chas,Henry,P,6/3/13,222,JR,2L,"Dallas, Ga./East Paulding",http://www.gatorzone.com/football/bios.php?player_id=137,http://www.gatorzone.com/football/bios.php?year=2009&player_id=137
FBALL,UF,2009-2010,97,Edwin Herbert,Edwin,Herbert,DT,6/2/13,282,JR,TR,"Fairfield, Calif./Armijo/City College of San Francisco",http://www.gatorzone.com/football/bios.php?player_id=203,http://www.gatorzone.com/football/bios.php?year=2009&player_id=203
FBALL,UF,2009-2010,81,Aaron Hernandez,Aaron,Hernandez,TE,6/2/13,250,JR,2L,"Bristol, Conn./Bristol Central",http://www.gatorzone.com/football/bios.php?player_id=120,http://www.gatorzone.com/football/bios.php?year=2009&player_id=120
FBALL,UF,2009-2010,40,Brandon Hicks,Brandon,Hicks,LB,6/2/13,221,JR,2L,Jacksonville/Nathan Bedford Forrest,http://www.gatorzone.com/football/bios.php?player_id=138,http://www.gatorzone.com/football/bios.php?year=2009&player_id=138
FBALL,UF,2009-2010,10,Will Hill,Will,Hill,S,6/1/13,202,SO,1L,"West Orange, N.J./St. Peters Prepatory",http://www.gatorzone.com/football/bios.php?player_id=185,http://www.gatorzone.com/football/bios.php?year=2009&player_id=185
FBALL,UF,2009-2010,82,Omarius Hines,Omarius,Hines,WR,6/1/00,204,RFR,SQ,"Coriscana, Texas/Coriscana",http://www.gatorzone.com/football/bios.php?player_id=186,http://www.gatorzone.com/football/bios.php?year=2009&player_id=186
FBALL,UF,2009-2010,79,Corey Hobbs,Corey,Hobbs,OL,6/3/13,300,RJR,1L,"Oviedo, Fla./Oviedo",http://www.gatorzone.com/football/bios.php?player_id=40,http://www.gatorzone.com/football/bios.php?year=2009&player_id=40
FBALL,UF,2009-2010,22,Cade Holliday,Cade,Holliday,WR,5/11/13,194,RSR,3L,Gainesville/Green Hope (N.C.),http://www.gatorzone.com/football/bios.php?player_id=41,http://www.gatorzone.com/football/bios.php?year=2009&player_id=41
FBALL,UF,2009-2010,6,Jaye Howard,Jaye,Howard,DT,6/3/13,296,RSO,1L,Apopka/Jones,http://www.gatorzone.com/football/bios.php?player_id=140,http://www.gatorzone.com/football/bios.php?year=2009&player_id=140
FBALL,UF,2009-2010,99,Omar Hunter,Omar,Hunter,DT,6/1/00,308,RFR,SQ,"Buford, Ga./Buford",http://www.gatorzone.com/football/bios.php?player_id=187,http://www.gatorzone.com/football/bios.php?year=2009&player_id=187
FBALL,UF,2009-2010,74,Maurice Hurt,Maurice,Hurt,OL,6/2/13,305,RJR,2L,"Milledgeville, Ga./Baldwin",http://www.gatorzone.com/football/bios.php?player_id=43,http://www.gatorzone.com/football/bios.php?year=2009&player_id=43
FBALL,UF,2009-2010,25,Brandon James,Brandon,James,ATH,5/7/13,185,SR,3L,"St. Augustine, Fla./St. Augustine",http://www.gatorzone.com/football/bios.php?player_id=47,http://www.gatorzone.com/football/bios.php?year=2009&player_id=47
FBALL,UF,2009-2010,1,Janoris Jenkins,Janoris,Jenkins,CB,5/11/13,188,SO,1L,Pahokee/Pahokee,http://www.gatorzone.com/football/bios.php?player_id=172,http://www.gatorzone.com/football/bios.php?year=2009&player_id=172
FBALL,UF,2009-2010,43,Jelani Jenkins,Jelani,Jenkins,LB,6/1/13,200,FR,HS,"Olney, Md./Our Lady Good Counsel",http://www.gatorzone.com/football/bios.php?player_id=211,http://www.gatorzone.com/football/bios.php?year=2009&player_id=211
FBALL,UF,2009-2010,36,Moses Jenkins,Moses,Jenkins,CB,6/2/13,184,JR,2L,Coral Springs/Boyd H. Anderson,http://www.gatorzone.com/football/bios.php?player_id=141,http://www.gatorzone.com/football/bios.php?year=2009&player_id=141
FBALL,UF,2009-2010,57,Carl Johnson,Carl,Johnson,OL,6/5/13,342,RJR,2L,"Durham, N.C./Southern",http://www.gatorzone.com/football/bios.php?player_id=49,http://www.gatorzone.com/football/bios.php?year=2009&player_id=49
FBALL,UF,2009-2010,93,Kedric Johnson,Kedric,Johnson,DE,6/4/13,215,FR,HS,Palmetto/Palmetto,http://www.gatorzone.com/football/bios.php?player_id=212,http://www.gatorzone.com/football/bios.php?year=2009&player_id=212
FBALL,UF,2009-2010,16,A.J. Jones,A.J.,Jones,LB,6/1/13,226,RJR,2L,"Tampa, Fla./Middleton",http://www.gatorzone.com/football/bios.php?player_id=51,http://www.gatorzone.com/football/bios.php?year=2009&player_id=51
FBALL,UF,2009-2010,64,Kyle Koehne,Kyle,Koehne,OL,6/6/13,300,FR,HS,"Indianapolis, Ind./Cathedral",http://www.gatorzone.com/football/bios.php?player_id=220,http://www.gatorzone.com/football/bios.php?year=2009&player_id=220
FBALL,UF,2009-2010,18,T.J. Lawrence,T.J.,Lawrence,WR,6/1/13,196,RFR,SQ,Lakeland/Kathleen,http://www.gatorzone.com/football/bios.php?player_id=189,http://www.gatorzone.com/football/bios.php?year=2009&player_id=189
FBALL,UF,2009-2010,44,Duke Lemmens,Duke,Lemmens,DE,6/3/13,260,JR,2L,"Westlake Village, Calif./Oaks Christian",http://www.gatorzone.com/football/bios.php?player_id=143,http://www.gatorzone.com/football/bios.php?year=2009&player_id=143
FBALL,UF,2009-2010,40,David Lerner,David,Lerner,P,6/1/13,200,RFR,SQ,Gainesville/Buchholz,http://www.gatorzone.com/football/bios.php?player_id=196,http://www.gatorzone.com/football/bios.php?year=2009&player_id=196
FBALL,UF,2009-2010,90,Lawrence Marsh,Lawrence,Marsh,DT,6/4/13,304,RJR,2L,"Augusta, Ga./Josey",http://www.gatorzone.com/football/bios.php?player_id=58,http://www.gatorzone.com/football/bios.php?year=2009&player_id=58
FBALL,UF,2009-2010,34,Lerentee McCray,Lerentee,McCray,DE,6/2/13,227,SO,1L,Ocala/Dunnellon,http://www.gatorzone.com/football/bios.php?player_id=190,http://www.gatorzone.com/football/bios.php?year=2009&player_id=190
FBALL,UF,2009-2010,44,Ean McQuay,Ean,McQuay,RB,5/8/13,176,RSO,SQ,Havana/Florida High,http://www.gatorzone.com/football/bios.php?player_id=161,http://www.gatorzone.com/football/bios.php?year=2009&player_id=161
FBALL,UF,2009-2010,21,Emmanuel Moody,Emmanuel,Moody,RB,6/1/00,210,RJR,1L,"Coppell, Texas/Southern Cal",http://www.gatorzone.com/football/bios.php?player_id=158,http://www.gatorzone.com/football/bios.php?year=2009&player_id=158
FBALL,UF,2009-2010,9,Carl Moore,Carl,Moore,WR,6/3/13,225,SR,1L,"Roseville, Calif./Cordova/Sierra C.C.",http://www.gatorzone.com/football/bios.php?player_id=174,http://www.gatorzone.com/football/bios.php?year=2009&player_id=174
FBALL,UF,2009-2010,20,Dorian Munroe,Dorian,Munroe,S,5/11/13,205,RSR,2L,Miami/Coral Reef,http://www.gatorzone.com/football/bios.php?player_id=67,http://www.gatorzone.com/football/bios.php?year=2009&player_id=67
FBALL,UF,2009-2010,83,David Nelson,David,Nelson,WR,6/5/13,212,RSR,2L,"Wichita Falls, Texas/Rider",http://www.gatorzone.com/football/bios.php?player_id=70,http://www.gatorzone.com/football/bios.php?year=2009&player_id=70
FBALL,UF,2009-2010,73,Xavier Nixon,Xavier,Nixon,OL,6/6/13,285,FR,HS,"Fayetteville, N.C./Jack Britt",http://www.gatorzone.com/football/bios.php?player_id=213,http://www.gatorzone.com/football/bios.php?year=2009&player_id=213
FBALL,UF,2009-2010,91,Earl Okine,Earl,Okine,DE,6/7/13,274,RFR,SQ,Gainesville/Gainesville,http://www.gatorzone.com/football/bios.php?player_id=175,http://www.gatorzone.com/football/bios.php?year=2009&player_id=175
FBALL,UF,2009-2010,80,Desmond Parks,Desmond,Parks,TE,6/4/13,233,FR,HS,Greer S.C./Greer,http://www.gatorzone.com/football/bios.php?player_id=204,http://www.gatorzone.com/football/bios.php?year=2009&player_id=204
FBALL,UF,2009-2010,71,Matt Patchan,Matt,Patchan,OL,6/6/13,260,SO,1L,Tampa/Armwood,http://www.gatorzone.com/football/bios.php?player_id=176,http://www.gatorzone.com/football/bios.php?year=2009&player_id=176
FBALL,UF,2009-2010,33,Scott Peek,Scott,Peek,LB,6/1/13,213,RFR,SQ,Tampa/Freedom,http://www.gatorzone.com/football/bios.php?player_id=194,http://www.gatorzone.com/football/bios.php?year=2009&player_id=194
FBALL,UF,2009-2010,38,Jonathan Phillips,Jonathan,Phillips,K,5/10/13,218,RSR,2L,Wellington/Wellington,http://www.gatorzone.com/football/bios.php?player_id=74,http://www.gatorzone.com/football/bios.php?year=2009&player_id=74
FBALL,UF,2009-2010,4,Wondy Pierre-Louis,Wondy,Pierre-Louis,CB,6/1/13,185,SR,3L,"Naples, Fla./Lely",http://www.gatorzone.com/football/bios.php?player_id=75,http://www.gatorzone.com/football/bios.php?year=2009&player_id=75
FBALL,UF,2009-2010,30,Chris Pintado,Chris,Pintado,LB,6/1/00,227,RJR,SQ,Miami/Miami Sunset,http://www.gatorzone.com/football/bios.php?player_id=112,http://www.gatorzone.com/football/bios.php?year=2009&player_id=112
FBALL,UF,2009-2010,56,Maurkice Pouncey,Maurkice,Pouncey,OL,6/5/13,318,JR,2L,Lakeland/Lakeland,http://www.gatorzone.com/football/bios.php?player_id=123,http://www.gatorzone.com/football/bios.php?year=2009&player_id=123
FBALL,UF,2009-2010,55,Mike Pouncey,Mike,Pouncey,OL,6/5/13,320,JR,2L,Lakeland/Lakeland,http://www.gatorzone.com/football/bios.php?player_id=122,http://www.gatorzone.com/football/bios.php?year=2009&player_id=122
FBALL,UF,2009-2010,45,T.J. Pridemore,T.J.,Pridemore,FB,6/1/13,241,RFR,SQ,"Gainesville, Ga./Buford",http://www.gatorzone.com/football/bios.php?player_id=191,http://www.gatorzone.com/football/bios.php?year=2009&player_id=191
FBALL,UF,2009-2010,3,Chris Rainey,Chris,Rainey,RB,5/9/13,175,RSO,1L,Lakeland/Lakeland,http://www.gatorzone.com/football/bios.php?player_id=144,http://www.gatorzone.com/football/bios.php?year=2009&player_id=144
FBALL,UF,2009-2010,16,Jordan Reed,Jordan,Reed,QB,6/3/13,225,FR,HS,"New London, Conn./New London",http://www.gatorzone.com/football/bios.php?player_id=214,http://www.gatorzone.com/football/bios.php?year=2009&player_id=214
FBALL,UF,2009-2010,50,Sam Robey,Sam,Robey,OL,6/4/13,291,RFR,SQ,"Louisville, Ky./Trinity",http://www.gatorzone.com/football/bios.php?player_id=192,http://www.gatorzone.com/football/bios.php?year=2009&player_id=192
FBALL,UF,2009-2010,46,Michael Ross,Michael,Ross,LB,5/11/13,230,RFR,SQ,Boca Raton/West Boca Raton,http://www.gatorzone.com/football/bios.php?player_id=197,http://www.gatorzone.com/football/bios.php?year=2009&player_id=197
FBALL,UF,2009-2010,92,Terron Sanders,Terron,Sanders,DT,6/2/13,309,RJR,1L,"Bradenton, Fla./Southeast",http://www.gatorzone.com/football/bios.php?player_id=83,http://www.gatorzone.com/football/bios.php?year=2009&player_id=83
FBALL,UF,2009-2010,70,Shawn Schmieder,Shawn,Schmieder,OL,6/4/13,258,RJR,SQ,Jacksonville/Bishop John J. Snyder,http://www.gatorzone.com/football/bios.php?player_id=156,http://www.gatorzone.com/football/bios.php?year=2009&player_id=156
FBALL,UF,2009-2010,29,Christopher Scott,Christopher,Scott,RB,5/11/13,212,RJR,SQ,Englewood/Lemon Bay/Santa Fe C.C.,http://www.gatorzone.com/football/bios.php?player_id=177,http://www.gatorzone.com/football/bios.php?year=2009&player_id=177
FBALL,UF,2009-2010,39,Joey Sorrentino,Joey,Sorrentino,WR,5/7/13,175,RSR,2L,Ocala/Trinity Catholic,http://www.gatorzone.com/football/bios.php?player_id=89,http://www.gatorzone.com/football/bios.php?year=2009&player_id=89
FBALL,UF,2009-2010,51,Brandon Spikes,Brandon,Spikes,LB,6/3/13,258,SR,3L,"Shelby, N.C./Crest",http://www.gatorzone.com/football/bios.php?player_id=90,http://www.gatorzone.com/football/bios.php?year=2009&player_id=90
