ID_School,ID_Sport,Season,Number,Player,First_Name,Last_Name,Position,Year,Height,Weight,Experience,Hometown/Prior_School,Player_URL
BAMA,FBALL,2011-2012,36,Chris Jordan,Chris,Jordan,Linebacker,SR,6/3/13,240,3L,"Brentwood, Tenn. (Brentwood Academy)",http://www.rolltide.com/sports/m-footbl/mtt/jordan_chris00.html
BAMA,FBALL,2011-2012,43,Sam Kearns,Sam,Kearns,Defensive Back,SR,5/6/13,155,SQ,"Mobile, Ala. (McGill-Toolen)",http://www.rolltide.com/sports/m-footbl/mtt/kearns_sam00.html
BAMA,FBALL,2011-2012,70,Ryan Kelly,Ryan,Kelly,Offensive Line,FR,6/5/13,281,HS,"West Chester, Ohio (Lakota West)",http://www.rolltide.com/sports/m-footbl/mtt/kelly_ryan00.html
BAMA,FBALL,2011-2012,48,Tommy Keys,Tommy,Keys,Fullback,FR,6/2/13,230,HS,"West Point, Miss. (West Point)",http://www.rolltide.com/sports/m-footbl/mtt/keys_tommy00.html
BAMA,FBALL,2011-2012,21,Dre Kirkpatrick,Dre,Kirkpatrick,Defensive Back,JR,6/3/13,192,2L,"Gadsden, Ala. (Gadsden City)",http://www.rolltide.com/sports/m-footbl/mtt/kirkpatrick_dre00.html
BAMA,FBALL,2011-2012,59,Arie Kouandjio,Arie,Kouandjio,Offensive Line,FR,6/5/13,335,RS,"Beltsville, Md. (DeMatha Catholic)",http://www.rolltide.com/sports/m-footbl/mtt/kouandjio_arie00.html
BAMA,FBALL,2011-2012,71,Cyrus Kouandjio,Cyrus,Kouandjio,Offensive Line,FR,6/6/13,322,HS,"Hyattsville, Md. (DeMatha Catholic)",http://www.rolltide.com/sports/m-footbl/mtt/kouandjio_cyrus00.html
BAMA,FBALL,2011-2012,42,Eddie Lacy,Eddie,Lacy,Running Back,SO,6/1/00,220,1L,"Geismar, La. (Dutchtown)",http://www.rolltide.com/sports/m-footbl/mtt/lacy_eddie00.html
BAMA,FBALL,2011-2012,37,Robert Lester,Robert,Lester,Defensive Back,JR,6/2/13,210,2L,"Foley, Ala. (Foley)",http://www.rolltide.com/sports/m-footbl/mtt/lester_robert00.html
BAMA,FBALL,2011-2012,95,Brandon Lewis,Brandon,Lewis,Tight End,JR,6/3/13,288,RS,"Pleasant Grove, Ala. (East Mississippi CC)",http://www.rolltide.com/sports/m-footbl/mtt/lewis_brandon00.html
BAMA,FBALL,2011-2012,78,Chad Lindsay,Chad,Lindsay,Offensive Line,FR,6/2/13,287,RS,"The Woodlands, Texas (The Woodlands)",http://www.rolltide.com/sports/m-footbl/mtt/lindsay_chad00.html
BAMA,FBALL,2011-2012,72,Tyler Love,Tyler,Love,Offensive Line,JR,6/6/13,307,2L,"Mountain Brook, Ala. (Mountain Brook)",http://www.rolltide.com/sports/m-footbl/mtt/love_tyler00.html
BAMA,FBALL,2011-2012,51,Wilson Love,Wilson,Love,Defensive Line,FR,6/3/13,276,HS,"Mountain Brook, Ala. (Mountain Brook)",http://www.rolltide.com/sports/m-footbl/mtt/love_wilson01.html
BAMA,FBALL,2011-2012,29,Will Lowery,Will,Lowery,Defensive Back,JR,5/9/13,180,1L,"Hoover, Ala. (Hoover)",http://www.rolltide.com/sports/m-footbl/mtt/lowery_will00.html
BAMA,FBALL,2011-2012,68,Issac Luatua,Issac,Luatua,Offensive Line,FR,6/2/13,299,HS,"La Mirada, Calif. (La Mirada)",http://www.rolltide.com/sports/m-footbl/mtt/luatua_issac00.html
BAMA,FBALL,2011-2012,29,Cody Mandell,Cody,Mandell,Punter,SO,6/4/13,202,1L,"Lafayette, La. (Acadiana)",http://www.rolltide.com/sports/m-footbl/mtt/mandell_cody00.html
BAMA,FBALL,2011-2012,4,Marquis Maze,Marquis,Maze,Wide Receiver,SR,5/10/13,180,3L,"Birmingham, Ala. (Tarrant)",http://www.rolltide.com/sports/m-footbl/mtt/maze_marquis00.html
BAMA,FBALL,2011-2012,24,Nathan McAlister,Nathan,McAlister,Wide Receiver,FR,5/11/13,165,SQ,"Russellville, Ala. (Russellville)",http://www.rolltide.com/sports/m-footbl/mtt/mcalister_nathan00.html
BAMA,FBALL,2011-2012,10,AJ McCarron,AJ,McCarron,Quarterback,SO,6/4/13,205,1L,"Mobile, Ala. (Saint Paul's Episcopal School)",http://www.rolltide.com/sports/m-footbl/mtt/mccarron_aj01.html
BAMA,FBALL,2011-2012,52,Alfred McCullough,Alfred,McCullough,Offensive Line,SR,6/2/13,311,2L,"Athens, Ala. (Athens)",http://www.rolltide.com/sports/m-footbl/mtt/mccullough_alfred00.html
BAMA,FBALL,2011-2012,24,DeQuan Menzie,DeQuan,Menzie,Defensive Back,SR,6/1/00,198,1L,"Columbus, Ga. (Copiah-Lincoln CC)",http://www.rolltide.com/sports/m-footbl/mtt/menzie_dequan00.html
BAMA,FBALL,2011-2012,28,Dee Milliner,Dee,Milliner,Defensive Back,SO,6/1/13,196,1L,"Millbrook, Ala. (Stanhope Elmore)",http://www.rolltide.com/sports/m-footbl/mtt/milliner_dee00.html
BAMA,FBALL,2011-2012,56,William Ming,William,Ming,Defensive Line,SO,6/3/13,283,SQ,"Athens, Ala. (Athens)",http://www.rolltide.com/sports/m-footbl/mtt/ming_william00.html
BAMA,FBALL,2011-2012,32,C.J. Mosley,C.J.,Mosley,Linebacker,SO,6/2/13,234,1L,"Theodore, Ala. (Theodore)",http://www.rolltide.com/sports/m-footbl/mtt/mosley_cj00.html
BAMA,FBALL,2011-2012,83,Kevin Norwood,Kevin,Norwood,Wide Receiver,SO,6/2/13,193,1L,"D'Iberville, Miss. (D'Iberville)",http://www.rolltide.com/sports/m-footbl/mtt/norwood_kevin00.html
BAMA,FBALL,2011-2012,18,Morgan Ogilvie,Morgan,Ogilvie,Quarterback,FR,6/1/00,198,RS,"Mountain Brook, Ala. (Mountain Brook)",http://www.rolltide.com/sports/m-footbl/mtt/ogilvie_morgan00.html
BAMA,FBALL,2011-2012,53,Anthony Orr,Anthony,Orr,Defensive Line,FR,6/4/13,258,RS,"Madison, Ala. (Sparkman)",http://www.rolltide.com/sports/m-footbl/mtt/orr_anthony00.html
BAMA,FBALL,2011-2012,8,Jeoffrey Pagan,Jeoffrey,Pagan,Defensive Line,FR,6/4/13,272,HS,"Asheville, N.C. (Asheville)",http://www.rolltide.com/sports/m-footbl/mtt/pagan_jeoffrey00.html
BAMA,FBALL,2011-2012,2,Tana Patrick,Tana,Patrick,Linebacker,SO,6/3/13,236,1L,"Bridgeport, Ala. (North Jackson)",http://www.rolltide.com/sports/m-footbl/mtt/patrick_tana00.html
BAMA,FBALL,2011-2012,27,Nick Perry,Nick,Perry,Defensive Back,SO,6/1/13,205,1L,"Prattville, Ala. (Prattville)",http://www.rolltide.com/sports/m-footbl/mtt/perry_nick00.html
BAMA,FBALL,2011-2012,57,D. J. Pettway,D.J.,Pettway,Defensive Line,FR,6/2/13,272,HS,"Pensacola, Fla. (Pensacola Catholic)",http://www.rolltide.com/sports/m-footbl/mtt/pettway_dj00.html
BAMA,FBALL,2011-2012,54,Russell Raines,Russell,Raines,Offensive Line,SO,6/2/13,281,SQ,"Satsuma, Ala. (Satsuma)",http://www.rolltide.com/sports/m-footbl/mtt/raines_russell00.html
BAMA,FBALL,2011-2012,3,Trent Richardson,Trent,Richardson,Running Back,JR,5/11/13,224,2L,"Pensacola, Fla. (Escambia)",http://www.rolltide.com/sports/m-footbl/mtt/richardson_trent00.html
BAMA,FBALL,2011-2012,90,Jeremy Shelley,Jeremy,Shelley,Place Kicker,JR,5/10/13,165,1L,"Raleigh, N.C. (Broughton)",http://www.rolltide.com/sports/m-footbl/mtt/shelley_jeremy00.html
BAMA,FBALL,2011-2012,79,Austin Shepherd,Austin,Shepherd,Offensive Line,FR,6/5/13,321,RS,"Buford, Ga. (North Gwinnett)",http://www.rolltide.com/sports/m-footbl/mtt/shepherd_austin00.html
BAMA,FBALL,2011-2012,80,Marvin Shinn,Marvin,Shinn,Wide Receiver,FR,6/3/13,193,HS,"Prichard, Ala. (Vigor)",http://www.rolltide.com/sports/m-footbl/mtt/shinn_marvin00.html
BAMA,FBALL,2011-2012,6,Blake Sims,Blake,Sims,Athlete,FR,6/1/00,212,RS,"Gainesville, Ga. (Gainesville)",http://www.rolltide.com/sports/m-footbl/mtt/sims_blake00.html
BAMA,FBALL,2011-2012,14,Phillip Sims,Phillip,Sims,Quarterback,FR,6/2/13,217,RS,"Chesapeake, Va. (Oscar Smith)",http://www.rolltide.com/sports/m-footbl/mtt/sims_phillip00.html
BAMA,FBALL,2011-2012,74,Allen Skelton,Allen,Skelton,Offensive Line,JR,6/1/13,267,SQ,"Coker, Ala. (Tuscaloosa County)",http://www.rolltide.com/sports/m-footbl/mtt/skelton_allen00.html
BAMA,FBALL,2011-2012,17,Brad Smelley,Brad,Smelley,Tight End,SR,6/3/13,229,3L,"Tuscaloosa, Ala. (American Christian)",http://www.rolltide.com/sports/m-footbl/mtt/smelley_brad00.html
BAMA,FBALL,2011-2012,92,Damion Square,Damion,Square,Defensive Line,JR,6/3/13,285,2L,"Houston, Texas (Yates)",http://www.rolltide.com/sports/m-footbl/mtt/square_damion00.html
BAMA,FBALL,2011-2012,61,Anthony Steen,Anthony,Steen,Offensive Line,SO,6/3/13,303,1L,"Lambert, Miss. (Lee Academy)",http://www.rolltide.com/sports/m-footbl/mtt/steen_anthony00.html
BAMA,FBALL,2011-2012,49,Ed Stinson,Ed,Stinson,Defensive Line,SO,6/4/13,279,1L,"Homestead, Fla. (South Dade)",http://www.rolltide.com/sports/m-footbl/mtt/stinson_ed00.html
BAMA,FBALL,2011-2012,46,William Strickland,William,Strickland,Wide Receiver,SR,6/1/00,191,SQ,"Tuscaloosa, Ala. (Northridge)",http://www.rolltide.com/sports/m-footbl/mtt/strickland_william00.html
BAMA,FBALL,2011-2012,3,Vinnie Sunseri,Vinnie,Sunseri,Defensive Back,FR,6/1/00,217,HS,"Tuscaloosa, Ala. (Northridge)",http://www.rolltide.com/sports/m-footbl/mtt/sunseri_vinnie00.html
BAMA,FBALL,2011-2012,16,Bradley Sylve,Bradley,Sylve,Wide Receiver,FR,5/11/13,170,HS,"Port Sulphur, La. (South Palquemines)",http://www.rolltide.com/sports/m-footbl/mtt/sylve_bradley00.html
BAMA,FBALL,2011-2012,49,M.K. Taylor,M.K.,Taylor,Snapper,SO,5/10/13,208,SQ,"Anniston, Ala. (Oxford)",http://www.rolltide.com/sports/m-footbl/mtt/taylor_mk00.html
BAMA,FBALL,2011-2012,51,Carson Tinker,Carson,Tinker,Snapper,JR,6/1/13,220,1L,"Murfreesboro, Tenn. (Riverdale)",http://www.rolltide.com/sports/m-footbl/mtt/tinker_carson00.html
BAMA,FBALL,2011-2012,26,Nick Tinker,Nick,Tinker,Running Back,SO,5/10/13,207,SQ,"Ralph, Ala. (Tuscaloosa County)",http://www.rolltide.com/sports/m-footbl/mtt/tinker_nick00.html
BAMA,FBALL,2011-2012,87,Chris Underwood,Chris,Underwood,Tight End,SR,6/4/13,243,3L,"Vestavia Hills, Ala. (Vestavia Hills)",http://www.rolltide.com/sports/m-footbl/mtt/underwood_chris00.html
BAMA,FBALL,2011-2012,41,Courtney Upshaw,Courtney,Upshaw,Linebacker,SR,6/2/13,265,3L,"Eufaula, Ala. (Eufaula)",http://www.rolltide.com/sports/m-footbl/mtt/upshaw_courtney00.html
BAMA,FBALL,2011-2012,73,William Vlachos,William,Vlachos,Offensive Line,SR,6/1/13,294,3L,"Birmingham, Ala. (Mountain Brook)",http://www.rolltide.com/sports/m-footbl/mtt/vlachos_william00.html
BAMA,FBALL,2011-2012,84,Brian Vogler,Brian,Vogler,Tight End,FR,6/7/13,252,RS,"Columbus, Ga. (Brookstone)",http://www.rolltide.com/sports/m-footbl/mtt/vogler_brian00.html
BAMA,FBALL,2011-2012,65,Chance Warmack,Chance,Warmack,Offensive Line,JR,6/3/13,320,2L,"Atlanta, Ga. (Westlake)",http://www.rolltide.com/sports/m-footbl/mtt/warmack_chance00.html
BAMA,FBALL,2011-2012,26,Jabriel Washington,Jabriel,Washington,Defensive Back,FR,5/11/13,165,HS,"Jackson, Tenn. (Trinity Christian Academy)",http://www.rolltide.com/sports/m-footbl/mtt/washington_jabriel00.html
BAMA,FBALL,2011-2012,91,Alex Watkins,Alex,Watkins,Linebacker,SR,6/3/13,234,1L,"Brownsville, Tenn. (Haywood)",http://www.rolltide.com/sports/m-footbl/mtt/watkins_alex00.html
BAMA,FBALL,2011-2012,11,Ranzell Watkins,Ranzell,Watkins,Defensive Back,SO,5/9/13,170,SQ,"Charlotte, N.C. (Independence)",http://www.rolltide.com/sports/m-footbl/mtt/watkins_ranzell00.html
BAMA,FBALL,2011-2012,2,DeAndrew White,DeAndrew,White,Wide Receiver,FR,6/1/00,181,RS,"Houston, Texas (North Shore)",http://www.rolltide.com/sports/m-footbl/mtt/white_deandrew00.html
BAMA,FBALL,2011-2012,20,Jarrick Williams,Jarrick,Williams,Defensive Back,SO,6/1/13,210,1L,"Mobile, Ala. (Blount)",http://www.rolltide.com/sports/m-footbl/mtt/williams_jarrick00.html
BAMA,FBALL,2011-2012,44,Jay Williams,Jay,Williams,Punter,FR,6/3/13,221,RS,"Thomasville, Ala. (Thomasville)",http://www.rolltide.com/sports/m-footbl/mtt/williams_jay00.html
BAMA,FBALL,2011-2012,54,Jesse Williams,Jesse,Williams,Defensive Line,JR,6/4/13,319,JC,"Brisbane, Australia (Western Arizona CC)",http://www.rolltide.com/sports/m-footbl/mtt/williams_jesse00.html
BAMA,FBALL,2011-2012,63,Kellen Williams,Kellen,Williams,Offensive Line,SO,6/3/13,305,SQ,"Lawrenceville, Ga. (Brookwood)",http://www.rolltide.com/sports/m-footbl/mtt/williams_kellen00.html
BAMA,FBALL,2011-2012,89,Michael Williams,Michael,Williams,Tight End,JR,6/6/13,269,2L,"Reform, Ala. (Pickens County)",http://www.rolltide.com/sports/m-footbl/mtt/williams_michael00.html
BAMA,FBALL,2011-2012,9,Nick Williams,Nick,Williams,Wide Receiver,SO,5/10/13,185,SQ,"Fort Lauderdale, Fla. (St. Thomas Aquinas)",http://www.rolltide.com/sports/m-footbl/mtt/williams_nick00.html
BAMA,FBALL,2011-2012,25,Danny Woodson Jr.,Danny,Woodson Jr.,Wide Receiver,FR,6/1/13,205,HS,"Mobile, Ala. (LeFlore)",http://www.rolltide.com/sports/m-footbl/mtt/woodsonjr_danny00.html
BAMA,FBALL,2005-2006,1,Ramzee Robinson,Ramzee,Robinson,LCB,Jr,5/10/13,190,2VL,Huntsville/Butler,http://www.rolltide.com/Football/5707.asp
BAMA,FBALL,2005-2006,2,Simeon Castille,Simeon,Castille,LCB,So,6/1/13,188,1VL,Birmingham/Briarwood Christian,http://www.rolltide.com/Football/5692.asp
BAMA,FBALL,2005-2006,3,Jeffrey Dukes,Jeffrey,Dukes,FS,Jr,6/1/13,193,1VL,"Oxford, MS/NW Mississippi CC",http://www.rolltide.com/Football/10818.asp
BAMA,FBALL,2005-2006,4,Tyrone Prothro,Tyrone,Prothro,SE,Jr,5/8/13,178,2VL,Heflin/Cleburne County,http://www.rolltide.com/Football/5694.asp
BAMA,FBALL,2005-2006,5,Brandon Brooks,Brandon,Brooks,SE,Sr,5/5/13,165,2VL,Birmingham/Shades Valley,http://www.rolltide.com/Football/5695.asp
BAMA,FBALL,2005-2006,6,Marcel Stamps,Marcel,Stamps,WLB,So,6/3/13,203,1VL,Brantley/Brantley,http://www.rolltide.com/Football/5696.asp
BAMA,FBALL,2005-2006,7,Will Oakley,Will,Oakley,SE,Fr,6/1/13,188,SQ,"Ponte Vedra Beach, FL/Nease",http://www.rolltide.com/Football/10819.asp
BAMA,FBALL,2005-2006,8,Freddie Roach,Freddie,Roach,MLB,Sr,6/2/13,248,3VL,Killen/Brooks,http://www.rolltide.com/Football/5698.asp
BAMA,FBALL,2005-2006,9,Anthony Madison,Anthony,Madison,RCB,Sr,5/9/13,180,3VL,Thomasville/Thomasville,http://www.rolltide.com/Football/5699.asp
BAMA,FBALL,2005-2006,10,Jimmy Johns,Jimmy,Johns,RB,Fr,6/2/13,225,HS,"Brookhaven, MS/Brookhaven",http://www.rolltide.com/Football/5700.asp
BAMA,FBALL,2005-2006,11,Matt Caddell,Matt,Caddell,FL,So,6/1/00,181,1VL,McCalla/McAdory,http://www.rolltide.com/Football/5902.asp
BAMA,FBALL,2005-2006,11,P.J. Fitzgerald,P.J.,Fitzgerald,P,Fr,6/1/00,190,HS,"Coral Springs, FL/Stoneman Douglas",http://www.rolltide.com/Football/13021.asp
BAMA,FBALL,2005-2006,12,Brodie Croyle,Brodie,Croyle,QB,Sr,6/3/13,205,3VL,Rainbow City/Westbrook Christian,http://www.rolltide.com/Football/5702.asp
BAMA,FBALL,2005-2006,13,Cory Reamer,Cory,Reamer,FS,Fr,6/3/13,198,HS,Hoover/Hoover,http://www.rolltide.com/Football/5703.asp
BAMA,FBALL,2005-2006,14,John Parker Wilson,John Parker,Wilson,QB,Fr,6/1/13,207,HS,Hoover/Hoover,http://www.rolltide.com/Football/5895.asp
BAMA,FBALL,2005-2006,14,Jeffrey Aul,Jeffrey,Aul,P,Jr,6/2/13,208,SQ,Daleville/Daleville,http://www.rolltide.com/Football/5721.asp
BAMA,FBALL,2005-2006,15,Jimmy Barnes,Jimmy,Barnes, QB,Fr,6/5/13,229,HS,"Los Alamitos, CA/Los Alamitos",http://www.rolltide.com/Football/11863.asp
BAMA,FBALL,2005-2006,15,Andrew Friedman,Andrew,Friedman,PK,Fr,6/2/13,215,HS,Fairhope/UMS-Wright,http://www.rolltide.com/Football/13030.asp
BAMA,FBALL,2005-2006,16,Lionel Mitchell,Lionel,Mitchell,RCB,Fr,6/2/13,180,HS,"Stone Mountain, GA/Hargrave Military",http://www.rolltide.com/Football/10988.asp
BAMA,FBALL,2005-2006,17,Chris Rogers,Chris,Rogers,RCB,Fr,6/1/13,178,HS,"Lakeland, FL/Evangel Christian",http://www.rolltide.com/Football/13031.asp
BAMA,FBALL,2005-2006,17,Vic Horn,Vic,Horn,FB,Sr,6/1/13,230,SQ,Huntsville/Huntsville,http://www.rolltide.com/Football/10989.asp
BAMA,FBALL,2005-2006,18,Marc Guillon,Marc,Guillon,QB,Jr,6/3/13,212,1VL,"Chico, CA/Miami (Fla.)",http://www.rolltide.com/Football/8770.asp
BAMA,FBALL,2005-2006,19,Tim Castille,Tim,Castille,FB,Jr,5/11/13,236,2VL,Birmingham/Briarwood Christian,http://www.rolltide.com/Football/5719.asp
BAMA,FBALL,2005-2006,20,Marcus Carter,Marcus,Carter,SS,So,6/1/13,190,1VL,Fort Payne/Fort Payne ,http://www.rolltide.com/Football/10822.asp
BAMA,FBALL,2005-2006,21,Prince Hall,Prince,Hall,MLB,Fr,6/1/00,240,HS,"Moreno Valley, CA/Moreno Valley",http://www.rolltide.com/Football/10991.asp
BAMA,FBALL,2005-2006,22,D.J. Hall,D.J.,Hall,SE,So,6/3/13,190,1VL,"Fort Walton Beach, FL/ Choctawhatchee",http://www.rolltide.com/Football/10823.asp
BAMA,FBALL,2005-2006,23,Jake Wingo,Jake,Wingo,WLB,Fr,6/1/00,215,SQ,Tuscaloosa/Hillcrest,http://www.rolltide.com/Football/10824.asp
BAMA,FBALL,2005-2006,24,Travis Robinson,Travis,Robinson,RCB,So,5/10/13,179,SQ,Tuscaloosa/Hillcrest,http://www.rolltide.com/Football/10825.asp
BAMA,FBALL,2005-2006,25,Aaron McDaniel,Aaron,McDaniel,RCB,Fr,6/1/13,176,SQ,Fort Payne/Fort Payne,http://www.rolltide.com/Football/5715.asp
BAMA,FBALL,2005-2006,25,Jeremy Schatz,Jeremy,Schatz,P,Sr,5/7/13,148,SQ,Homewood/Homewood,http://www.rolltide.com/Football/8590.asp
BAMA,FBALL,2005-2006,26,Charlie Peprah,Charlie,Peprah,SS,Sr,5/11/13,200,3VL,"Plano, TX/Plano East",http://www.rolltide.com/Football/5716.asp
BAMA,FBALL,2005-2006,26,Jake Collins,Jake,Collins,SE,Sr,6/1/00,203,SQ,Homewood/Homewood,http://www.rolltide.com/Football/10987.asp
BAMA,FBALL,2005-2006,27,Roy Upchurch,Roy,Upchurch,RB,Fr,6/1/00,193,HS,"Tallahassee, FL/Godby",http://www.rolltide.com/Football/5717.asp
BAMA,FBALL,2005-2006,28,Aaron Johns,Aaron,Johns,RB,So,5/10/13,188,1VL,Thomasville/Thomasville,http://www.rolltide.com/Football/8764.asp
BAMA,FBALL,2005-2006,29,Ali Sharrief,Ali,Sharrief,RB,Fr,5/9/13,208,HS,Stevenson/North Jackson,http://www.rolltide.com/Football/5722.asp
BAMA,FBALL,2005-2006,30,Bryan Kilpatrick,Bryan,Kilpatrick,SS,Jr,6/4/13,197,SQ,Monroeville/Monroe Acad.,http://www.rolltide.com/Football/5900.asp
BAMA,FBALL,2005-2006,31,Greg McLain,Greg,McLain,TE,Sr,6/2/13,247,2VL,Lineville/Lineville,http://www.rolltide.com/Football/5908.asp
BAMA,FBALL,2005-2006,32,Chris Keys,Chris,Keys,SS,Fr,6/2/13,205,HS,Stevenson/North Jackson,http://www.rolltide.com/Football/10994.asp
BAMA,FBALL,2005-2006,33,Le'Ron McClain,Le'Ron,McClain,FB,Jr,6/1/13,256,2VL,Northport/Tuscaloosa Co.,http://www.rolltide.com/Football/5724.asp
BAMA,FBALL,2005-2006,34,Kenneth Darby,Kenneth,Darby,RB,Jr,5/11/13,205,2VL,Huntsville/Butler,http://www.rolltide.com/Football/5723.asp
BAMA,FBALL,2005-2006,35,DeMeco Ryans,DeMeco,Ryans,SLB,Sr,6/2/13,232,3VL,Bessemer/Jess Lanier,http://www.rolltide.com/Football/5725.asp
BAMA,FBALL,2005-2006,36,Eric Gray,Eric,Gray,LCB,So,5/11/13,188,1VL,Trinity/West Morgan,http://www.rolltide.com/Football/5726.asp
BAMA,FBALL,2005-2006,36,David Steakley,David,Steakley,SE,Sr,5/11/13,182,SQ,Huntsville/Huntsville,http://www.rolltide.com/Football/10995.asp
BAMA,FBALL,2005-2006,37,Matt Miller,Matt,Miller,FL,Sr,6/3/13,210,2VL,Rainbow City/Gadsden,http://www.rolltide.com/Football/5903.asp
BAMA,FBALL,2005-2006,38,Glen Coffee,Glen,Coffee,RB,Fr,6/1/13,207,HS,"Ft. Walton Beach, FL/Ft. Walton Beach",http://www.rolltide.com/Football/5728.asp
BAMA,FBALL,2005-2006,39,Justin Ballard,Justin,Ballard,FS,Jr,5/11/13,186,SQ,Eutaw/Delta State,http://www.rolltide.com/Football/5708.asp
BAMA,FBALL,2005-2006,40,Theo Townsend,Theo,Townsend,RB,Fr,5/9/13,172,SQ,"Antioch, TN/Brentwood Academy",http://www.rolltide.com/Football/13152.asp
BAMA,FBALL,2005-2006,40,Baron Huber,Baron,Huber,MLB,Fr,6/4/13,238,HS,"Knoxville, TN/Powell",http://www.rolltide.com/Football/5730.asp
BAMA,FBALL,2005-2006,40,Kenneth Vandervoort,Kenneth,Vandervoort,WLB,So,6/3/13,216,SQ,Anniston/Donoho School,http://www.rolltide.com/Football/10999.asp
BAMA,FBALL,2005-2006,41,Roman Harper,Roman,Harper,FS,Sr,6/1/13,200,3VL,Prattville/Prattville,http://www.rolltide.com/Football/5731.asp
BAMA,FBALL,2005-2006,42,Juwan Simpson,Juwan,Simpson,WLB,Jr,6/3/13,222,2VL,Decatur/Austin,http://www.rolltide.com/Football/5732.asp
BAMA,FBALL,2005-2006,43,Ryan Saxby,Ryan,Saxby,PK,Sr,6/1/00,171,SQ,"Jonesboro, GA/Jonesboro",http://www.rolltide.com/Football/5901.asp
BAMA,FBALL,2005-2006,44,Demarcus Waldrop,Demarcus,Waldrop,WLB,So,5/11/13,190,1VL,Pinson/Pinson Valley,http://www.rolltide.com/Football/5734.asp
BAMA,FBALL,2005-2006,44,Ryan Morrow,Ryan,Morrow,FB,Fr,6/1/13,238,HS,"Salt Lake City, UT/Skyline",http://www.rolltide.com/Football/10835.asp
BAMA,FBALL,2005-2006,45,Juke King,Juke,King,MLB,Sr,6/1/00,232,1VL,Theodore/Theodore,http://www.rolltide.com/Football/5735.asp
BAMA,FBALL,2005-2006,46,Zach Schreiber,Zach,Schreiber,WLB,Fr,6/2/13,220,HS,"Shreveport, LA/Evangel Christian",http://www.rolltide.com/Football/9751.asp
BAMA,FBALL,2005-2006,47,Mark Anderson,Mark,Anderson,RDE,Sr,6/5/13,253,3VL,"Tulsa, OK/Washington",http://www.rolltide.com/Football/5737.asp
BAMA,FBALL,2005-2006,48,Kyle Bennett,Kyle,Bennett,FB,Jr,6/2/13,231,SQ,Boaz/Boaz,http://www.rolltide.com/Football/5738.asp
BAMA,FBALL,2005-2006,49,Rashad Johnson,Rashad,Johnson,RB,Fr,5/11/13,178,SQ,Sulligent/Sulligent,http://www.rolltide.com/Football/5898.asp
BAMA,FBALL,2005-2006,50,Justin Britt,Justin,Britt,LDT,So,6/4/13,294,1VL,Cullman/Cullman,http://www.rolltide.com/Football/5740.asp
BAMA,FBALL,2005-2006,51,Eryk Anders,Eryk,Anders,SLB,Fr,6/2/13,220,HS,"San Antonio, TX/Smithson Valley",http://www.rolltide.com/Football/5741.asp
BAMA,FBALL,2005-2006,52,Taylor Britt,Taylor,Britt,C,Sr,6/4/13,292,SQ,Cullman/UAB,http://www.rolltide.com/Football/5742.asp
BAMA,FBALL,2005-2006,54,Justin Johnson,Justin,Johnson,RDT,So,6/2/13,265,SQ,Tuscaloosa/Central,http://www.rolltide.com/Football/5744.asp
BAMA,FBALL,2005-2006,55,Terrence Jones,Terrence,Jones,SLB,Jr,6/1/13,220,2VL,Fosters/Tuscaloosa Co.,http://www.rolltide.com/Football/5745.asp
BAMA,FBALL,2005-2006,56,Matt Collins,Matt,Collins,MLB,So,6/1/13,236,1VL,Pinson/Clay Chalkville,http://www.rolltide.com/Football/5746.asp
BAMA,FBALL,2005-2006,57,Morgan Garner,Morgan,Garner,RT,Fr,6/2/13,258,SQ,Deatsville/Stanhope Elmore,http://www.rolltide.com/Football/11005.asp
BAMA,FBALL,2005-2006,58,Kyle Tatum,Kyle,Tatum,RT,Jr,6/8/13,290,2VL,Prattville/Prattville,http://www.rolltide.com/Football/5916.asp
BAMA,FBALL,2005-2006,59,Antoine Caldwell,Antoine,Caldwell,LG,Fr,6/3/13,296,SQ,Montgomery/Lee,http://www.rolltide.com/Football/10829.asp
BAMA,FBALL,2005-2006,61,B.J. Stabler,B.J.,Stabler,RG,Fr,6/4/13,295,SQ,Grove Hill/Clarke County,http://www.rolltide.com/Football/5904.asp
BAMA,FBALL,2005-2006,63,Mark Sanders,Mark,Sanders,RG,Sr,6/7/13,315,SQ,Ashville/Ashville,http://www.rolltide.com/Football/5753.asp
BAMA,FBALL,2005-2006,66,Luke Spaulding,Luke,Spaulding,SN,So,6/1/00,213,SQ,Mobile/Charleston Southern,http://www.rolltide.com/Football/10842.asp
BAMA,FBALL,2005-2006,67,J.P. Adams,J.P.,Adams,LDT,Jr,6/3/13,288,SQ,Northport/Tuscaloosa Co.,http://www.rolltide.com/Football/5934.asp
BAMA,FBALL,2005-2006,68,Al Jefferson,Al,Jefferson,LG,Fr,6/3/13,280,SQ,Mobile/Davidson,http://www.rolltide.com/Football/5758.asp
BAMA,FBALL,2005-2006,70,Evan Cardwell,Evan,Cardwell,C,Fr,6/3/13,290,HS,Killen/Killen,http://www.rolltide.com/Football/5760.asp
BAMA,FBALL,2005-2006,71,Scott Deaton,Scott,Deaton,RT,Fr,6/5/13,295,HS,Birmingham/Oak Mountain,http://www.rolltide.com/Football/5769.asp
BAMA,FBALL,2005-2006,72,Chris Capps,Chris,Capps,LT,So,6/5/13,293,1VL,"Jonesboro, GA/Landmark Christian",http://www.rolltide.com/Football/5761.asp
