ID_School,ID_Sport,Season,Number,Player,First_Name,Last_Name,Position,Year,Height,Weight,Hometown/Last_School,Last_School,Player_URL
UGA,FBALL,2007-2008,43,Charles White,Charles,White,LB,Fr.,6/1/13,212,"Columbia, SC",,http://www.georgiadogs.com/sports/m-footbl/mtt/white_charles00.html
UGA,FBALL,2007-2008,47,Drew Williams,Drew,Williams,S,Sr.,6/1/00,197,"Blairsville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/williams_drew00.html
UGA,FBALL,2007-2008,26,Tony Wilson,Tony,Wilson,FL,RFr.,5/10/13,198,"Daytona Beach, FL",,http://www.georgiadogs.com/sports/m-footbl/mtt/wilson_tony00.html
UGA,FBALL,2007-2008,97,Brandon Wood,Brandon,Wood,DT,RFr.,6/1/13,275,"Buchanan, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/wood_brandon00.html
UGA,FBALL,2007-2008,99,Jarius Wynn,Jarius,Wynn,DT,Jr.,6/5/13,275,"Lincolnton, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/wynn_jarius00.html
UGA,FBALL,2006-2007,67,Chester Adams,Chester,Adams,OT,Jr.,6/4/13,320,"Luvern, AL",,http://www.georgiadogs.com/sports/m-footbl/mtt/adams_chester00.html
UGA,FBALL,2006-2007,2,Asher Allen,Asher,Allen,CB,Fr.,5/10/13,187,"Tucker, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/allen_asher00.html
UGA,FBALL,2006-2007,59,Geno Atkins,Geno,Atkins,DT,Fr.,6/1/13,270,"Pembroke Pines, FL",,http://www.georgiadogs.com/sports/m-footbl/mtt/atkins_geno00.html
UGA,FBALL,2006-2007,93,Andy Bailey,Andy,Bailey,K,Jr.,6/2/13,220,"Athens, TN",,http://www.georgiadogs.com/sports/m-footbl/mtt/bailey_andy00.html
UGA,FBALL,2006-2007,4,Sean Bailey,Sean,Bailey,SE,Jr.,6/1/13,175,"Alpharetta, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/bailey_sean00.html
UGA,FBALL,2006-2007,10,Donovan Baldwin,Donovan,Baldwin,CB,Fr.,6/2/13,193,"Ft. Lauderdale, FL",,http://www.georgiadogs.com/sports/m-footbl/mtt/baldwin_donovan00.html
UGA,FBALL,2006-2007,31,Quintin Banks,Quintin,Banks,S,Fr.,6/2/13,193,"Warner Robins, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/banks_quintin00.html
UGA,FBALL,2006-2007,15,Blake Barnes,Blake,Barnes,QB,So.,6/3/13,219,"Baldwyn, MS",,http://www.georgiadogs.com/sports/m-footbl/mtt/barnes_blake00.html
UGA,FBALL,2006-2007,25,Tra Battle,Tra,Battle,ROV,Sr.,5/11/13,176,"Forsyth, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/battle_tra00.html
UGA,FBALL,2006-2007,41,Roderick Battle,Roderick,Battle,DE,Fr.,6/4/13,249,"Atlanta, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/battle_roderick00.html
UGA,FBALL,2006-2007,11,Ramarcus Brown,Ramarcus,Brown,CB,So.,5/11/13,173,"East Point, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/brown_ramarcus00.html
UGA,FBALL,2006-2007,20,Thomas Brown,Thomas,Brown,TB,Jr.,5/8/13,185,"Tucker, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/brown_thomas00.html
UGA,FBALL,2006-2007,18,A.J. Bryant,A.J.,Bryant,WR,Jr.,6/2/13,195,"Fort Valley, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/bryant_a.j.00.html
UGA,FBALL,2006-2007,5,C.J. Byrd,C.J.,Byrd,S,So.,6/2/13,186,"North Augusta, SC",,http://www.georgiadogs.com/sports/m-footbl/mtt/byrd_c.j.00.html
UGA,FBALL,2006-2007,86,Tripp Chandler,Tripp,Chandler,TE,So.,6/6/13,253,"Woodstock, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/chandler_tripp00.html
UGA,FBALL,2006-2007,49,Shaun Chapas,Shaun,Chapas,FB,Fr.,6/2/13,235,"St. Augustine, FL",,http://www.georgiadogs.com/sports/m-footbl/mtt/chapas_shaun00.html
UGA,FBALL,2006-2007,17,Antavious Coates,Antavious,Coates,S,Fr.,6/4/13,200,"Greenwood, SC",,http://www.georgiadogs.com/sports/m-footbl/mtt/coates_antavious00.html
UGA,FBALL,2006-2007,96,Brandon Coutu,Brandon,Coutu,K,Jr.,6/1/00,185,"Lawrenceville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/coutu_brandon00.html
UGA,FBALL,2006-2007,14,Joe Cox,Joe,Cox,QB,Fr.,6/1/13,200,"Charlotte, NC",,http://www.georgiadogs.com/sports/m-footbl/mtt/cox_joe00.html
UGA,FBALL,2006-2007,98,Ricardo Crawford,Ricardo,Crawford,DT,Fr.,6/1/13,303,"Cerro Gordo, NC",,http://www.georgiadogs.com/sports/m-footbl/mtt/crawford_ricardo00.html
UGA,FBALL,2006-2007,63,Chris Davis,Chris,Davis,OG,Fr.,6/4/13,245,"Jefferson, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/davis_chris00.html
UGA,FBALL,2006-2007,78,Josh Davis,Josh,Davis,OT,Fr.,6/6/13,295,"Jayess, MS",,http://www.georgiadogs.com/sports/m-footbl/mtt/davis_josh00.html
UGA,FBALL,2006-2007,51,Akeem Dent,Akeem,Dent,OLB,Fr.,6/2/13,225,"Atlanta, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/dent_akeem00.html
UGA,FBALL,2006-2007,52,Darius Dewberry,Darius,Dewberry,LB,Fr.,6/3/13,211,"Fort Valley, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/dewberry_darius00.html
UGA,FBALL,2006-2007,54,Dale Dixson,Dale,Dixson,NT,Sr.,6/2/13,306,"Garland, TX",,http://www.georgiadogs.com/sports/m-footbl/mtt/dixson_dale00.html
UGA,FBALL,2006-2007,58,Demarcus Dobbs,Demarcus,Dobbs,DT,Fr.,6/2/13,253,"Savannah, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/dobbs_demarcus00.html
UGA,FBALL,2006-2007,16,Kris Durham,Kris,Durham,WR,Fr.,6/5/13,191,"Calhoun, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/durham_kris00.html
UGA,FBALL,2006-2007,33,Dannell Ellerbe,Dannell,Ellerbe,OLB,So.,6/2/13,228,"Hamlet, NC",,http://www.georgiadogs.com/sports/m-footbl/mtt/ellerbe_dannell00.html
UGA,FBALL,2006-2007,19,Marquis Elmore,Marquis,Elmore,DT,Sr.,6/4/13,279,"Folkston, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/elmore_marquis00.html
UGA,FBALL,2006-2007,95,Gordon Ely-Kelso,Gordon,Ely-Kelso,P,Sr.,6/2/13,215,"Athens, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/elykelso_gordon00.html
UGA,FBALL,2006-2007,3,Bryan Evans,Bryan,Evans,CB,Fr.,5/11/13,180,"Jacksonville, FL",,http://www.georgiadogs.com/sports/m-footbl/mtt/evans_bryan00.html
UGA,FBALL,2006-2007,29,Thomas Flowers,Thomas,Flowers,CB,Jr.,5/10/13,186,"Austell, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/flowers_thomas00.html
UGA,FBALL,2006-2007,50,Darryl Gamble,Darryl,Gamble,LB,Fr.,6/2/13,215,"Bainbridge, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/gamble_darryl00.html
UGA,FBALL,2006-2007,90,Ray Gant,Ray,Gant,DT,Sr.,6/2/13,277,"Chapel Hill, NC",,http://www.georgiadogs.com/sports/m-footbl/mtt/gant_ray00.html
UGA,FBALL,2006-2007,83,T.J. Gartrell,T.J.,Gartrell,WR,Jr.,6/1/13,186,"Lithonia, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/gartrell_tj00.html
UGA,FBALL,2006-2007,85,Demiko Goodman,Demiko,Goodman,WR,So.,6/2/13,189,"Newnan, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/goodman_demiko00.html
UGA,FBALL,2006-2007,88,Kenneth Harris,Kenneth,Harris,WR,So.,6/3/13,214,"Cherryville, NC",,http://www.georgiadogs.com/sports/m-footbl/mtt/harris_kenneth00.html
UGA,FBALL,2006-2007,37,Akeem Hebron,Akeem,Hebron,LB,Fr.,6/1/13,200,"Gaithersburg, MD",,http://www.georgiadogs.com/sports/m-footbl/mtt/hebron_akeem00.html
UGA,FBALL,2006-2007,27,Mikey Henderson,Mikey,Henderson,WR,Jr.,5/10/13,165,"Buford, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/henderson_mikey00.html
UGA,FBALL,2006-2007,89,Trahern Holden,Trahern,Holden,TE,Jr.,6/5/13,238,"Warner Robins, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/holden_trahern00.html
UGA,FBALL,2006-2007,38,Marcus Howard,Marcus,Howard,DE,Jr.,6/2/13,220,"Huger, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/howard_marcus00.html
UGA,FBALL,2006-2007,72,Daniel Inman,Daniel,Inman,OT,Sr.,6/7/13,319,"Hope Mills, NC",,http://www.georgiadogs.com/sports/m-footbl/mtt/inman_daniel00.html
UGA,FBALL,2006-2007,45,Jarvis Jackson,Jarvis,Jackson,ILB,Sr.,6/2/13,218,"Atlanta, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/jackson_jarvis00.html
UGA,FBALL,2006-2007,99,Charles Johnson,Charles,Johnson,DE,Jr.,6/2/13,275,"Hawkinsville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/johnson_charles00.html
UGA,FBALL,2006-2007,30,Kelin Johnson,Kelin,Johnson,ROV,Jr.,6/1/13,192,"Daytona Beach, FL",,http://www.georgiadogs.com/sports/m-footbl/mtt/johnson_kelin00.html
UGA,FBALL,2006-2007,70,Nick Jones,Nick,Jones,C,Jr.,6/3/13,295,"Bowdon, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/jones_nick00.html
UGA,FBALL,2006-2007,9,Reshad Jones,Reshad,Jones,S,Fr.,6/2/13,180,"Atlanta, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/jones_reshad00.html
UGA,FBALL,2006-2007,59,Michael Lemon,Michael,Lemon,DT,Fr.,6/4/13,255,"Lizella, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/lemon_michael00.html
UGA,FBALL,2006-2007,55,Jeremy Lomax,Jeremy,Lomax,DE,So.,6/4/13,220,"Jonesboro, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/lomax_jeremy00.html
UGA,FBALL,2006-2007,6,Kregg Lumpkin,Kregg,Lumpkin,TB,Jr.,6/1/13,220,"Lithonia, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/lumpkin_kregg00.html
UGA,FBALL,2006-2007,1,Mohamed Massaquoi,Mohamed,Massaquoi,WR,So.,6/2/13,198,"Charlotte, NC",,http://www.georgiadogs.com/sports/m-footbl/mtt/massaquoi_mohamed00.html
UGA,FBALL,2006-2007,77,Zeb McKinzey,Zeb,McKinzey,OG,Jr.,6/3/13,285,"Lilburn, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/mckinzey_zeb00.html
UGA,FBALL,2006-2007,12,Brandon Miller,Brandon,Miller,OLB,Jr.,6/4/13,248,"Colquitt, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/miller_brandon00.html
UGA,FBALL,2006-2007,66,John Miller,John,Miller,OT,Fr.,6/6/13,286,"Cartersville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/miller_john00.html
UGA,FBALL,2006-2007,23,Prince Miller,Prince,Miller,CB,Fr.,5/8/13,185,"Duncan, SC",,http://www.georgiadogs.com/sports/m-footbl/mtt/miller_prince00.html
UGA,FBALL,2006-2007,87,Martrez Milner,Martrez,Milner,TE,Sr.,6/4/13,240,"Oakwood, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/milner_martrez00.html
UGA,FBALL,2006-2007,82,Mike Moore,Mike,Moore,WR,Fr.,6/2/13,195,"Coconut Creek, FL",,http://www.georgiadogs.com/sports/m-footbl/mtt/moore_mike00.html
UGA,FBALL,2006-2007,24,Knowshon Moreno,Knowshon,Moreno,TB,Fr.,5/11/13,205,"Belford, NJ",,http://www.georgiadogs.com/sports/m-footbl/mtt/moreno_knowshon00.html
UGA,FBALL,2006-2007,94,Quentin Moses,Quentin,Moses,DE,Sr.,6/5/13,248,"Athens, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/moses_quentin00.html
UGA,FBALL,2006-2007,48,Fred Munzenmaier,Fred,Munzenmaier,FB,Fr.,6/2/13,235,"Norcross, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/munzenmaier_fred00.html
UGA,FBALL,2006-2007,8,Paul Oliver,Paul,Oliver,CB,Jr.,6/1/00,205,"Kennesaw, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/oliver_paul00.html
UGA,FBALL,2006-2007,95,Jeff Owens,Jeff,Owens,DT,So.,6/3/13,280,"Sunrise, FL",,http://www.georgiadogs.com/sports/m-footbl/mtt/owens_jeff00.html
UGA,FBALL,2006-2007,74,Kevin Perez,Kevin,Perez,C,Fr.,6/3/13,273,"Miami, FL",,http://www.georgiadogs.com/sports/m-footbl/mtt/perez_kevin00.html
UGA,FBALL,2006-2007,80,Mario Raley,Mario,Raley,WR,Sr.,6/1/00,190,"Charlotte, NC",,http://www.georgiadogs.com/sports/m-footbl/mtt/raley_mario00.html
UGA,FBALL,2006-2007,79,Ken Shackleford,Ken,Shackleford,OT,Sr.,6/5/13,315,"Villa Rica, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/shackleford_ken00.html
UGA,FBALL,2006-2007,64,Ian Smith,Ian,Smith,C,Fr.,6/3/13,295,"Cartersville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/smith_ian00.html
UGA,FBALL,2006-2007,36,Brannan Southerland,Brannan,Southerland,FB,So.,6/1/00,242,"Dacula, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/southerland_brannan00.html
UGA,FBALL,2006-2007,7,Matthew Stafford,Matthew,Stafford,QB,Fr.,6/3/13,210,"Dallas, TX",,http://www.georgiadogs.com/sports/m-footbl/mtt/stafford_matthew00.html
UGA,FBALL,2006-2007,43,Tony Taylor,Tony,Taylor,ILB,Sr.,6/1/13,237,"Watkinsville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/taylor_tony00.html
UGA,FBALL,2006-2007,13,"Joe Tereshinski, III",Joe,"Tereshinski, III",QB,Sr.,6/3/13,217,"Athens, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/tereshinskiiii_joe00.html
UGA,FBALL,2006-2007,92,Kiante Tripp,Kiante,Tripp,DE,Fr.,6/6/13,244,"Atlanta, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/tripp_kiante00.html
UGA,FBALL,2006-2007,61,Michael Turner,Michael,Turner,OT,Sr.,6/4/13,295,"Snellville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/turner_michael00.html
UGA,FBALL,2006-2007,75,Fernando Velasco,Fernando,Velasco,OG,Jr.,6/4/13,315,"Wrens, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/velasco_fernando00.html
UGA,FBALL,2006-2007,42,Danny Verdun,Danny,Verdun,OLB,Sr.,6/2/13,244,"Thomson, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/verdun_danny00.html
UGA,FBALL,2006-2007,81,NaDerris Ward,NaDerris,Ward,TE,Fr.,6/5/13,247,"Oakland, CA",,http://www.georgiadogs.com/sports/m-footbl/mtt/ward_naderris00.html
UGA,FBALL,2006-2007,28,Danny Ware,Danny,Ware,TB,Jr.,6/1/13,223,"Aragon, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/ware_danny00.html
UGA,FBALL,2006-2007,44,Marcus Washington,Marcus,Washington,ILB,So.,6/1/00,245,"Keysville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/washington_marcus00.html
UGA,FBALL,2006-2007,84,Coleman Watson,Coleman,Watson,TE,Jr.,6/6/13,250,"Atlanta, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/watson_coleman00.html
UGA,FBALL,2006-2007,76,Seth Watts,Seth,Watts,OG,So.,6/4/13,313,"Sandersville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/watts_seth00.html
UGA,FBALL,2006-2007,91,Kade Weston,Kade,Weston,DT,Fr.,6/5/13,310,"Red Bank, NJ",,http://www.georgiadogs.com/sports/m-footbl/mtt/weston_kade00.html
UGA,FBALL,2006-2007,35,Des Williams,Des,Williams,FB,Jr.,6/1/13,260,"Dacula, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/williams_des00.html
UGA,FBALL,2006-2007,47,Drew Williams,Drew,Williams,S,Jr.,6/1/00,197,"Blairsville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/williams_drew00.html
UGA,FBALL,2006-2007,26,Tony Wilson,Tony,Wilson,WR,Fr.,5/10/13,175,"Daytona Beach, FL",,http://www.georgiadogs.com/sports/m-footbl/mtt/wilson_tony00.html
UGA,FBALL,2006-2007,97,Brandon Wood,Brandon,Wood,DE,Fr.,6/1/13,254,"Buchanan, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/wood_brandon00.html
UGA,FBALL,2005-2006,67,Chester Adams,Chester,Adams,OT,So.,6/4/13,320,"Luvern, AL",,http://www.georgiadogs.com/sports/m-footbl/mtt/adams_chester00.html
UGA,FBALL,2005-2006,92,Gerald Anderson,Gerald,Anderson,NT,Sr.,6/2/13,315,"Waycross, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/anderson_gerald00.html
UGA,FBALL,2005-2006,93,Andy Bailey,Andy,Bailey,K,Sor.,6/2/13,220,"Athens, TN",,http://www.georgiadogs.com/sports/m-footbl/mtt/bailey_andy00.html
UGA,FBALL,2005-2006,4,Sean Bailey,Sean,Bailey,SE,Jr.,6/1/13,179,"Alpharetta, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/bailey_sean00.html
UGA,FBALL,2005-2006,10,Donovan Baldwin,Donovan,Baldwin,CB,Fr.,6/2/13,193,"Ft. Lauderdale, FL",,http://www.georgiadogs.com/sports/m-footbl/mtt/baldwin_donovan00.html
UGA,FBALL,2005-2006,15,Blake Barnes,Blake,Barnes,QB,RFr.,6/3/13,219,"Baldwyn, MS",,http://www.georgiadogs.com/sports/m-footbl/mtt/barnes_blake00.html
UGA,FBALL,2005-2006,25,Tra Battle,Tra,Battle,ROV,Jr.,5/11/13,176,"Forsyth, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/battle_tra00.html
UGA,FBALL,2005-2006,41,Roderick Battle,Roderick,Battle,DE,Fr.,6/4/13,249,"Atlanta, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/battle_roderick00.html
UGA,FBALL,2005-2006,17,Greg Blue,Greg,Blue,ROV,Sr.,6/2/13,221,"College Park, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/blue_greg00.html
UGA,FBALL,2005-2006,60,Josh Brock,Josh,Brock,OG,Jr.,6/3/13,283,"Cartersville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/brock_josh00.html
UGA,FBALL,2005-2006,11,Ramarcus Brown,Ramarcus,Brown,CB,RFr.,5/11/13,173,"East Point, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/brown_ramarcus00.html
UGA,FBALL,2005-2006,20,Thomas Brown,Thomas,Brown,TB,So.,5/8/13,185,"Tucker, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/brown_thomas00.html
UGA,FBALL,2005-2006,31,Tyson Browning,Tyson,Browning,TB,Sr.,5/8/13,171,"Watkinsville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/browning_tyson00.html
UGA,FBALL,2005-2006,18,A.J. Bryant,A.J.,Bryant,WR,So.,6/2/13,195,"Fort Valley, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/bryant_a.j.00.html
UGA,FBALL,2005-2006,5,C.J. Byrd,C.J.,Byrd,S,Fr.,6/2/13,186,"North Augusta, SC",,http://www.georgiadogs.com/sports/m-footbl/mtt/byrd_c.j.00.html
UGA,FBALL,2005-2006,86,Tripp Chandler,Tripp,Chandler,TE,Fr.,6/6/13,253,"Woodstock, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/chandler_tripp00.html
UGA,FBALL,2005-2006,48,Antavious Coates,Antavious,Coates,S,Fr.,6/4/13,200,"Greenwood, SC",,http://www.georgiadogs.com/sports/m-footbl/mtt/coates_antavious00.html
UGA,FBALL,2005-2006,96,Brandon Coutu,Brandon,Coutu,K,So.,6/1/00,185,"Lawrenceville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/coutu_brandon00.html
UGA,FBALL,2005-2006,14,Joe Cox,Joe,Cox,QB,Fr.,6/1/13,200,"Charlotte, NC",,http://www.georgiadogs.com/sports/m-footbl/mtt/cox_joe00.html
UGA,FBALL,2005-2006,54,Dale Dixson,Dale,Dixson,NT,Jr.,6/2/13,306,"Garland, TX",,http://www.georgiadogs.com/sports/m-footbl/mtt/dixson_dale00.html
UGA,FBALL,2005-2006,57,Dannell Ellerbe,Dannell,Ellerbe,LB,RFr.,6/2/13,228,"Hamlet, NC",,http://www.georgiadogs.com/sports/m-footbl/mtt/ellerbe_dannell00.html
UGA,FBALL,2005-2006,19,Marquis Elmore,Marquis,Elmore,DT,Jr.,6/4/13,279,"Folkston, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/elmore_marquis00.html
UGA,FBALL,2005-2006,95,Gordon Ely-Kelso,Gordon,Ely-Kelso,P,Jr.,6/2/13,215,"Athens, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/ely-kelso_gordon00.html
UGA,FBALL,2005-2006,7,Bryan Evans,Bryan,Evans,CB,Fr.,5/11/13,180,"Jacksonville, FL",,http://www.georgiadogs.com/sports/m-footbl/mtt/evans_bryan00.html
UGA,FBALL,2005-2006,29,Thomas Flowers,Thomas,Flowers,CB,So.,5/10/13,186,"Austell, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/flowers_thomas00.html
UGA,FBALL,2005-2006,90,Ray Gant,Ray,Gant,DE,Jr.,6/2/13,277,"Chapel Hill, NC",,http://www.georgiadogs.com/sports/m-footbl/mtt/gant_ray00.html
UGA,FBALL,2005-2006,83,T.J. Gartrell,T.J.,Gartrell,WR,So.,6/1/13,186,"Lithonia, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/gartrell_t.j.00.html
UGA,FBALL,2005-2006,26,Mike Gilliam,Mike,Gilliam,CB,Sr.,5/7/13,184,"Tallahassee, FL",,http://www.georgiadogs.com/sports/m-footbl/mtt/gilliam_mike00.html
UGA,FBALL,2005-2006,97,Kedric Golston,Kedric,Golston,DT,Sr.,6/4/13,295,"Tyrone, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/golston_kedric00.html
UGA,FBALL,2005-2006,85,Demiko Goodman,Demiko,Goodman,WR,RFr.,6/2/13,189,"Newnan, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/goodman_demiko00.html
UGA,FBALL,2005-2006,88,Kenneth Harris,Kenneth,Harris,WR,RFr.,6/3/13,214,"Cherryville, NC",,http://www.georgiadogs.com/sports/m-footbl/mtt/harris_kenneth00.html
UGA,FBALL,2005-2006,27,Mikey Henderson,Mikey,Henderson,CB,So.,5/10/13,165,"Buford, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/henderson_mikey00.html
UGA,FBALL,2005-2006,89,Trahern Holden,Trahern,Holden,TE,So.,6/5/13,238,"Warner Robins, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/holden_trahern00.html
UGA,FBALL,2005-2006,38,Marcus Howard,Marcus,Howard,DE,So.,6/2/13,220,"Huger, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/howard_marcus00.html
UGA,FBALL,2005-2006,72,Daniel Inman,Daniel,Inman,OT,Jr.,6/7/13,319,"Hope Mills, NC",,http://www.georgiadogs.com/sports/m-footbl/mtt/inman_daniel00.html
UGA,FBALL,2005-2006,45,Jarvis Jackson,Jarvis,Jackson,ILB,Jr.,6/2/13,218,"Atlanta, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/jackson_jarvis00.html
UGA,FBALL,2005-2006,49,Lee Jackson,Lee,Jackson,P,Sr.,5/9/13,191,"LaGrange, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/jackson_lee00.html
UGA,FBALL,2005-2006,74,Max Jean-Gilles,Max,Jean-Gilles,OG,Sr.,6/4/13,350,"Miami, FL",,http://www.georgiadogs.com/sports/m-footbl/mtt/jean-gilles_max00.html
UGA,FBALL,2005-2006,23,Tim Jennings,Tim,Jennings,CB,Sr.,5/8/13,181,"Orangeburg, SC",,http://www.georgiadogs.com/sports/m-footbl/mtt/jennings_tim00.html
UGA,FBALL,2005-2006,99,Charles Johnson,Charles,Johnson,DE,So.,6/2/13,275,"Hawkinsville, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/johnson_charles00.html
UGA,FBALL,2005-2006,38,Jason Johnson,Jason,Johnson,TB,So.,5/9/13,203,"Chicago, IL",,http://www.georgiadogs.com/sports/m-footbl/mtt/johnson_jason00.html
UGA,FBALL,2005-2006,30,Kelin Johnson,Kelin,Johnson,ROV,So.,6/1/13,192,"Daytona Beach, FL",,http://www.georgiadogs.com/sports/m-footbl/mtt/johnson_kelin00.html
UGA,FBALL,2005-2006,70,Nick Jones,Nick,Jones,OG,Jr.,6/3/13,295,"Bowdon, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/jones_nick00.html
UGA,FBALL,2005-2006,59,Brian Jordan,Brian,Jordan,LS,Sr.,6/1/13,236,"Hartsfield, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/jordan_brian00.html
UGA,FBALL,2005-2006,56,Tavares Kearney,Tavares,Kearney,LB,Fr.,6/1/13,224,"Tucker, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/kearney_tavares00.html
UGA,FBALL,2005-2006,55,Jeremy Lomax,Jeremy,Lomax,DE,RFr.,6/4/13,220,"Jonesboro, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/lomax_jeremy00.html
UGA,FBALL,2005-2006,6,Kregg Lumpkin,Kregg,Lumpkin,TB,So.,6/1/13,220,"Lithonia, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/lumpkin_kregg00.html
UGA,FBALL,2005-2006,1,Mohamed Massaquoi,Mohamed,Massaquoi,WR,Fr.,6/2/13,198,"Charlotte, NC",,http://www.georgiadogs.com/sports/m-footbl/mtt/massaquoi_mohamed00.html
UGA,FBALL,2005-2006,16,Bryan McClendon,Bryan,McClendon,FL,Sr.,5/11/13,182,"Atlanta, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/mcclendon_bryan00.html
UGA,FBALL,2005-2006,77,Zeb McKinzey,Zeb,McKinzey,OG,So.,6/3/13,285,"Lilburn, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/mckinzey_zeb00.html
UGA,FBALL,2005-2006,12,Brandon Miller,Brandon,Miller,OLB,So.,6/4/13,248,"Colquitt, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/miller_brandon00.html
UGA,FBALL,2005-2006,87,Martrez Milner,Martrez,Milner,TE,Sr.,6/4/13,240,"Oakwood, GA",,http://www.georgiadogs.com/sports/m-footbl/mtt/milner_martrez00.html
