Year,unitid,Institution_Name,Award_Level,Major,CIP_Classificaiton,cipcode,Total,T.M,T.F,T.C,T.C.M,T.C.F,T.AA,T.AA.M,T.AA.F,T.H,T.H.M,T.H.W,T.AS/PI,T.AS/PI.M,T.AS/PI.F,T.AI,T.AI.M,T.AI.F,T.UNK,T.UNK.M,T.UNK.W,T.NON,T.NON.M,T.NON.F
2004-2005,152080,University of Notre Dame,Bachelor's degree,First major,Biological and biomedical sciences.,'26',95,38,57,80,33,47,0,0,0,6,2,4,6,2,4,0,0,0,0,0,0,3,1,2
2004-2005,152080,University of Notre Dame,Bachelor's degree,First major,Education.,'13',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-2005,152080,University of Notre Dame,Bachelor's degree,First major,Area- ethnic- cultural- and gender studies.,'05',38,12,26,33,12,21,4,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2004-2005,152080,University of Notre Dame,Bachelor's degree,First major,English language and literature/letters.,'23',126,46,80,108,41,67,6,4,2,9,1,8,2,0,2,0,0,0,0,0,0,1,0,1
2004-2005,152080,University of Notre Dame,Bachelor's degree,First major,Mathematics and statistics.,'27',46,28,18,41,25,16,0,0,0,3,2,1,2,1,1,0,0,0,0,0,0,0,0,0
2004-2005,152080,University of Notre Dame,Bachelor's degree,First major,Multi/interdisciplinary studies.,'30',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-2005,152080,University of Notre Dame,Bachelor's degree,First major,Natural resources and conservation.,'03',15,4,11,12,2,10,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0
2004-2005,152080,University of Notre Dame,Bachelor's degree,First major,Social sciences.,'45',352,174,178,283,145,138,14,9,5,31,10,21,13,5,8,1,0,1,0,0,0,10,5,5
2004-2005,152080,University of Notre Dame,Bachelor's degree,First major,Business- management- marketing- and related support services.,'52',602,382,220,480,314,166,16,7,9,40,25,15,23,15,8,3,1,2,0,0,0,40,20,20
2004-2005,152080,University of Notre Dame,Bachelor's degree,First major,Computer and information sciences and support services.,'11',25,21,4,19,17,2,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,3,2,1
2004-2005,152080,University of Notre Dame,Bachelor's degree,First major,Engineering.,'14',206,165,41,173,142,31,5,2,3,11,9,2,6,4,2,1,0,1,0,0,0,10,8,2
2004-2005,152080,University of Notre Dame,Bachelor's degree,First major,Physical sciences.,'40',23,15,8,22,14,8,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2004-2005,152080,University of Notre Dame,Bachelor's degree,First major,Psychology.,'42',143,29,114,110,22,88,6,1,5,9,3,6,12,2,10,3,1,2,0,0,0,3,0,3
2004-2005,152080,University of Notre Dame,Bachelor's degree,First major,Theology and religious vocations.,'39',37,21,16,31,20,11,0,0,0,4,1,3,2,0,2,0,0,0,0,0,0,0,0,0
2004-2005,152080,University of Notre Dame,Bachelor's degree,First major,Health professions and related clinical sciences.,'51',111,58,53,93,48,45,1,1,0,7,4,3,6,4,2,1,0,1,0,0,0,3,1,2
2004-2005,152080,University of Notre Dame,Bachelor's degree,First major,History,'54',83,52,31,77,50,27,1,0,1,3,1,2,0,0,0,2,1,1,0,0,0,0,0,0
2004-2005,152080,University of Notre Dame,Bachelor's degree,First major,Visual and performing arts.,'50',87,36,51,70,30,40,2,1,1,9,2,7,2,0,2,0,0,0,0,0,0,4,3,1
2004-2005,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,English language and literature/letters.,'23',70,28,42,55,22,33,4,2,2,1,0,1,4,2,2,6,2,4,0,0,0,0,0,0
2004-2005,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Health professions and related clinical sciences.,'51',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-2005,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,History,'54',58,34,24,47,27,20,3,2,1,1,1,0,0,0,0,6,3,3,0,0,0,1,1,0
2004-2005,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Mathematics and statistics.,'27',28,24,4,23,20,3,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3,3,0
2004-2005,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Physical sciences.,'40',89,57,32,78,52,26,1,1,0,3,2,1,3,0,3,1,1,0,0,0,0,3,1,2
2004-2005,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Public administration and social service professions.,'44',48,11,37,37,9,28,3,1,2,3,0,3,0,0,0,5,1,4,0,0,0,0,0,0
2004-2005,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Security and protective services.,'43',2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-2005,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Business- management- marketing- and related support services.,'52',711,431,280,539,333,206,27,15,12,28,21,7,44,21,23,33,22,11,0,0,0,40,19,21
2004-2005,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Education.,'13',196,45,151,169,39,130,6,2,4,4,1,3,2,0,2,14,3,11,0,0,0,1,0,1
2004-2005,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Engineering.,'14',265,205,60,158,130,28,19,10,9,21,15,6,30,26,4,18,11,7,0,0,0,19,13,6
2004-2005,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Family and consumer sciences/human sciences.,'19',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-2005,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Psychology.,'42',178,47,131,145,43,102,9,2,7,3,0,3,8,1,7,13,1,12,0,0,0,0,0,0
2004-2005,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Architecture and related services.,'04',55,37,18,44,31,13,2,1,1,0,0,0,2,1,1,4,2,2,0,0,0,3,2,1
2004-2005,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Area- ethnic- cultural- and gender studies.,'05',30,18,12,3,1,2,9,6,3,2,1,1,0,0,0,16,10,6,0,0,0,0,0,0
2004-2005,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Biological and biomedical sciences.,'26',203,83,120,132,62,70,10,2,8,7,0,7,33,12,21,14,5,9,0,0,0,7,2,5
2004-2005,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Communication- journalism- and related programs.,'09',381,114,267,307,85,222,23,8,15,18,11,7,5,1,4,26,8,18,0,0,0,2,1,1
2004-2005,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Communications technologies/technicians and support services.,'10',1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-2005,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Computer and information sciences and support services.,'11',51,40,11,31,23,8,5,5,0,2,2,0,6,5,1,2,1,1,0,0,0,5,4,1
2004-2005,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Foreign languages- literatures- and linguistics.,'16',63,21,42,49,19,30,1,1,0,9,1,8,1,0,1,3,0,3,0,0,0,0,0,0
2004-2005,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Liberal arts and sciences- general studies and humanities.,'24',337,157,180,283,137,146,25,5,20,10,4,6,3,1,2,15,9,6,0,0,0,1,1,0
2004-2005,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Natural resources and conservation.,'03',6,1,5,4,0,4,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
2004-2005,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Social sciences.,'45',450,244,206,329,175,154,35,18,17,14,6,8,18,9,9,47,30,17,0,0,0,7,6,1
2004-2005,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Multi/interdisciplinary studies.,'30',56,24,32,39,19,20,2,1,1,3,0,3,4,2,2,4,1,3,0,0,0,4,1,3
2004-2005,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Parks- recreation- leisure- and fitness studies.,'31',96,33,63,69,25,44,9,2,7,1,0,1,4,1,3,10,3,7,0,0,0,3,2,1
2004-2005,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Philosophy and religious studies.,'38',33,21,12,28,18,10,1,1,0,0,0,0,0,0,0,4,2,2,0,0,0,0,0,0
2004-2005,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Visual and performing arts.,'50',230,79,151,200,63,137,6,2,4,4,1,3,7,5,2,9,6,3,0,0,0,4,2,2
2004-2005,209551,University of Oregon,Bachelor's degree,First major,Area- ethnic- cultural- and gender studies.,'05',41,7,34,21,2,19,3,2,1,5,1,4,4,1,3,2,1,1,4,0,4,2,0,2
2004-2005,209551,University of Oregon,Bachelor's degree,First major,Business- management- marketing- and related support services.,'52',476,294,182,334,215,119,5,3,2,12,8,4,30,14,16,1,1,0,28,17,11,66,36,30
2004-2005,209551,University of Oregon,Bachelor's degree,First major,Foreign languages- literatures- and linguistics.,'16',174,71,103,120,47,73,3,1,2,9,2,7,12,3,9,2,1,1,15,9,6,13,8,5
2004-2005,209551,University of Oregon,Bachelor's degree,First major,Health professions and related clinical sciences.,'51',20,2,18,16,0,16,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,1,1,0
2004-2005,209551,University of Oregon,Bachelor's degree,First major,Architecture and related services.,'04',121,65,56,86,46,40,0,0,0,4,3,1,6,2,4,0,0,0,17,11,6,8,3,5
2004-2005,209551,University of Oregon,Bachelor's degree,First major,Communication- journalism- and related programs.,'09',345,148,197,263,114,149,9,6,3,8,1,7,17,7,10,2,1,1,23,10,13,23,9,14
2004-2005,209551,University of Oregon,Bachelor's degree,First major,Education.,'13',163,25,138,134,20,114,2,0,2,5,1,4,7,1,6,1,0,1,10,3,7,4,0,4
2004-2005,209551,University of Oregon,Bachelor's degree,First major,Mathematics and statistics.,'27',38,24,14,28,18,10,0,0,0,1,1,0,3,2,1,0,0,0,3,2,1,3,1,2
2004-2005,209551,University of Oregon,Bachelor's degree,First major,Philosophy and religious studies.,'38',52,38,14,45,33,12,0,0,0,1,1,0,0,0,0,0,0,0,6,4,2,0,0,0
2004-2005,209551,University of Oregon,Bachelor's degree,First major,Physical sciences.,'40',50,34,16,35,23,12,0,0,0,1,0,1,3,2,1,0,0,0,9,8,1,2,1,1
2004-2005,209551,University of Oregon,Bachelor's degree,First major,Public administration and social service professions.,'44',79,15,64,64,12,52,1,0,1,6,2,4,1,0,1,1,1,0,4,0,4,2,0,2
2004-2005,209551,University of Oregon,Bachelor's degree,First major,Biological and biomedical sciences.,'26',115,34,81,81,25,56,3,0,3,5,1,4,12,3,9,0,0,0,11,3,8,3,2,1
2004-2005,209551,University of Oregon,Bachelor's degree,First major,Computer and information sciences and support services.,'11',53,52,1,33,32,1,0,0,0,2,2,0,3,3,0,0,0,0,3,3,0,12,12,0
2004-2005,209551,University of Oregon,Bachelor's degree,First major,History,'54',112,64,48,89,50,39,1,1,0,3,2,1,1,0,1,1,1,0,17,10,7,0,0,0
2004-2005,209551,University of Oregon,Bachelor's degree,First major,Multi/interdisciplinary studies.,'30',187,64,123,117,40,77,1,0,1,6,2,4,24,7,17,2,1,1,19,8,11,18,6,12
2004-2005,209551,University of Oregon,Bachelor's degree,First major,Visual and performing arts.,'50',263,110,153,186,77,109,0,0,0,7,3,4,16,5,11,5,1,4,22,14,8,27,10,17
2004-2005,209551,University of Oregon,Bachelor's degree,First major,English language and literature/letters.,'23',134,55,79,108,45,63,0,0,0,3,1,2,6,1,5,1,1,0,16,7,9,0,0,0
2004-2005,209551,University of Oregon,Bachelor's degree,First major,Natural resources and conservation.,'03',72,31,41,58,25,33,1,0,1,1,1,0,2,0,2,0,0,0,8,4,4,2,1,1
2004-2005,209551,University of Oregon,Bachelor's degree,First major,Psychology.,'42',265,72,193,212,49,163,8,4,4,6,3,3,9,3,6,2,0,2,14,8,6,14,5,9
2004-2005,209551,University of Oregon,Bachelor's degree,First major,Social sciences.,'45',724,393,331,568,298,270,15,9,6,17,9,8,21,11,10,14,9,5,58,39,19,31,18,13
2004-2005,209551,University of Oregon,Bachelor's degree,First major,Liberal arts and sciences- general studies and humanities.,'24',9,4,5,5,2,3,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1
2004-2005,209551,University of Oregon,Bachelor's degree,First major,Parks- recreation- leisure- and fitness studies.,'31',77,24,53,65,17,48,1,0,1,0,0,0,5,2,3,1,0,1,5,5,0,0,0,0
2004-2005,218663,University of South Carolina-Columbia,Bachelor's degree,First major,Biological and biomedical sciences.,'26',175,60,115,126,44,82,27,6,21,1,0,1,11,5,6,0,0,0,9,4,5,1,1,0
2004-2005,218663,University of South Carolina-Columbia,Bachelor's degree,First major,English language and literature/letters.,'23',144,48,96,115,43,72,20,1,19,0,0,0,2,2,0,0,0,0,7,2,5,0,0,0
2004-2005,218663,University of South Carolina-Columbia,Bachelor's degree,First major,Liberal arts and sciences- general studies and humanities.,'24',67,22,45,37,12,25,24,5,19,0,0,0,1,0,1,0,0,0,5,5,0,0,0,0
2004-2005,218663,University of South Carolina-Columbia,Bachelor's degree,First major,Mathematics and statistics.,'27',38,16,22,26,12,14,8,3,5,0,0,0,1,0,1,0,0,0,2,1,1,1,0,1
2004-2005,218663,University of South Carolina-Columbia,Bachelor's degree,First major,Parks- recreation- leisure- and fitness studies.,'31',167,82,85,128,73,55,31,7,24,2,0,2,2,0,2,0,0,0,4,2,2,0,0,0
2004-2005,218663,University of South Carolina-Columbia,Bachelor's degree,First major,Physical sciences.,'40',48,23,25,34,17,17,5,1,4,2,1,1,5,3,2,0,0,0,1,1,0,1,0,1
2004-2005,218663,University of South Carolina-Columbia,Bachelor's degree,First major,Area- ethnic- cultural- and gender studies.,'05',18,2,16,9,0,9,6,2,4,1,0,1,0,0,0,0,0,0,2,0,2,0,0,0
2004-2005,218663,University of South Carolina-Columbia,Bachelor's degree,First major,Foreign languages- literatures- and linguistics.,'16',32,11,21,23,10,13,2,0,2,2,0,2,1,0,1,1,0,1,2,1,1,1,0,1
2004-2005,218663,University of South Carolina-Columbia,Bachelor's degree,First major,Health professions and related clinical sciences.,'51',89,2,87,70,1,69,12,0,12,1,0,1,2,0,2,0,0,0,4,1,3,0,0,0
2004-2005,218663,University of South Carolina-Columbia,Bachelor's degree,First major,Psychology.,'42',237,47,190,167,40,127,48,3,45,7,3,4,5,0,5,0,0,0,9,1,8,1,0,1
2004-2005,218663,University of South Carolina-Columbia,Bachelor's degree,First major,Business- management- marketing- and related support services.,'52',863,416,447,635,325,310,121,42,79,7,2,5,24,8,16,1,0,1,34,19,15,41,20,21
2004-2005,218663,University of South Carolina-Columbia,Bachelor's degree,First major,Communication- journalism- and related programs.,'09',298,63,235,237,50,187,39,9,30,2,1,1,5,1,4,3,0,3,10,2,8,2,0,2
2004-2005,218663,University of South Carolina-Columbia,Bachelor's degree,First major,Computer and information sciences and support services.,'11',50,40,10,25,23,2,14,8,6,0,0,0,6,5,1,0,0,0,1,0,1,4,4,0
2004-2005,218663,University of South Carolina-Columbia,Bachelor's degree,First major,Education.,'13',30,14,16,24,9,15,5,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2004-2005,218663,University of South Carolina-Columbia,Bachelor's degree,First major,Engineering.,'14',196,163,33,136,115,21,29,18,11,1,1,0,6,6,0,2,2,0,12,11,1,10,10,0
2004-2005,218663,University of South Carolina-Columbia,Bachelor's degree,First major,History,'54',84,56,28,69,46,23,5,3,2,2,1,1,0,0,0,0,0,0,8,6,2,0,0,0
2004-2005,218663,University of South Carolina-Columbia,Bachelor's degree,First major,Philosophy and religious studies.,'38',25,17,8,21,16,5,2,1,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
2004-2005,218663,University of South Carolina-Columbia,Bachelor's degree,First major,Security and protective services.,'43',144,66,78,96,49,47,33,10,23,3,2,1,1,0,1,1,1,0,9,4,5,1,0,1
2004-2005,218663,University of South Carolina-Columbia,Bachelor's degree,First major,Social sciences.,'45',339,159,180,243,125,118,62,16,46,5,3,2,4,3,1,1,0,1,21,10,11,3,2,1
2004-2005,218663,University of South Carolina-Columbia,Bachelor's degree,First major,Visual and performing arts.,'50',216,108,108,163,81,82,28,13,15,4,2,2,7,5,2,0,0,0,11,6,5,3,1,2
2004-2005,123961,University of Southern California,Bachelor's degree,First major,Biological and biomedical sciences.,'26',104,48,56,48,22,26,3,1,2,6,4,2,41,18,23,1,0,1,2,1,1,3,2,1
2004-2005,123961,University of Southern California,Bachelor's degree,First major,History,'54',65,39,26,40,24,16,4,3,1,8,5,3,9,5,4,1,0,1,1,1,0,2,1,1
2004-2005,123961,University of Southern California,Bachelor's degree,First major,Legal professions and studies.,'22',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-2005,123961,University of Southern California,Bachelor's degree,First major,Psychology.,'42',235,68,167,105,32,73,20,2,18,48,16,32,44,15,29,1,0,1,6,1,5,11,2,9
2004-2005,123961,University of Southern California,Bachelor's degree,First major,Social sciences.,'45',616,294,322,257,124,133,57,21,36,110,52,58,122,58,64,6,3,3,19,8,11,45,28,17
2004-2005,123961,University of Southern California,Bachelor's degree,First major,Communication- journalism- and related programs.,'09',355,84,271,200,43,157,17,5,12,40,11,29,60,15,45,5,1,4,16,4,12,17,5,12
2004-2005,123961,University of Southern California,Bachelor's degree,First major,Health professions and related clinical sciences.,'51',105,14,91,40,4,36,9,0,9,23,5,18,30,4,26,1,0,1,1,0,1,1,1,0
2004-2005,123961,University of Southern California,Bachelor's degree,First major,Parks- recreation- leisure- and fitness studies.,'31',40,13,27,17,5,12,2,1,1,7,2,5,11,5,6,1,0,1,1,0,1,1,0,1
2004-2005,123961,University of Southern California,Bachelor's degree,First major,Computer and information sciences and support services.,'11',72,57,15,20,16,4,1,1,0,10,8,2,21,16,5,0,0,0,2,2,0,18,14,4
2004-2005,123961,University of Southern California,Bachelor's degree,First major,Foreign languages- literatures- and linguistics.,'16',78,27,51,39,14,25,3,3,0,13,4,9,16,3,13,2,1,1,2,2,0,3,0,3
2004-2005,123961,University of Southern California,Bachelor's degree,First major,Mathematics and statistics.,'27',18,10,8,10,5,5,0,0,0,3,2,1,3,2,1,0,0,0,1,0,1,1,1,0
2004-2005,123961,University of Southern California,Bachelor's degree,First major,Multi/interdisciplinary studies.,'30',23,7,16,12,5,7,1,0,1,2,1,1,7,1,6,0,0,0,1,0,1,0,0,0
2004-2005,123961,University of Southern California,Bachelor's degree,First major,Natural resources and conservation.,'03',7,2,5,7,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-2005,123961,University of Southern California,Bachelor's degree,First major,Philosophy and religious studies.,'38',40,22,18,26,15,11,2,0,2,2,2,0,7,3,4,0,0,0,3,2,1,0,0,0
2004-2005,123961,University of Southern California,Bachelor's degree,First major,Public administration and social service professions.,'44',87,54,33,37,24,13,11,6,5,20,12,8,14,9,5,2,1,1,3,2,1,0,0,0
2004-2005,123961,University of Southern California,Bachelor's degree,First major,Visual and performing arts.,'50',630,334,296,391,220,171,30,13,17,75,42,33,83,31,52,5,4,1,22,11,11,24,13,11
2004-2005,123961,University of Southern California,Bachelor's degree,First major,Architecture and related services.,'04',85,42,43,38,22,16,3,1,2,13,6,7,21,8,13,0,0,0,1,1,0,9,4,5
2004-2005,123961,University of Southern California,Bachelor's degree,First major,Area- ethnic- cultural- and gender studies.,'05',36,8,28,17,6,11,6,0,6,8,2,6,3,0,3,1,0,1,1,0,1,0,0,0
2004-2005,123961,University of Southern California,Bachelor's degree,First major,Business- management- marketing- and related support services.,'52',1053,582,471,393,251,142,40,17,23,106,52,54,293,156,137,4,4,0,18,9,9,199,93,106
2004-2005,123961,University of Southern California,Bachelor's degree,First major,Education.,'13',29,4,25,14,3,11,3,0,3,9,1,8,2,0,2,0,0,0,1,0,1,0,0,0
2004-2005,123961,University of Southern California,Bachelor's degree,First major,Engineering.,'14',308,225,83,114,85,29,16,9,7,27,16,11,91,63,28,1,1,0,6,5,1,53,46,7
2004-2005,123961,University of Southern California,Bachelor's degree,First major,English language and literature/letters.,'23',136,54,82,87,36,51,7,2,5,13,6,7,17,4,13,2,2,0,9,3,6,1,1,0
2004-2005,123961,University of Southern California,Bachelor's degree,First major,Physical sciences.,'40',17,12,5,11,7,4,0,0,0,2,2,0,2,1,1,0,0,0,2,2,0,0,0,0
2004-2005,230728,Utah State University,Bachelor's degree,First major,Area- ethnic- cultural- and gender studies.,'05',8,4,4,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2004-2005,230728,Utah State University,Bachelor's degree,First major,Foreign languages- literatures- and linguistics.,'16',23,19,4,21,17,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
2004-2005,230728,Utah State University,Bachelor's degree,First major,Health professions and related clinical sciences.,'51',77,32,45,73,30,43,0,0,0,1,0,1,1,0,1,0,0,0,2,2,0,0,0,0
2004-2005,230728,Utah State University,Bachelor's degree,First major,Mathematics and statistics.,'27',16,10,6,16,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-2005,230728,Utah State University,Bachelor's degree,First major,Agriculture- agriculture operations- and related sciences.,'01',81,53,28,73,50,23,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,5,2,3
2004-2005,230728,Utah State University,Bachelor's degree,First major,Architecture and related services.,'04',24,14,10,20,13,7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,3
2004-2005,230728,Utah State University,Bachelor's degree,First major,English language and literature/letters.,'23',92,26,66,91,26,65,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2004-2005,230728,Utah State University,Bachelor's degree,First major,Legal professions and studies.,'22',18,14,4,17,13,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2004-2005,230728,Utah State University,Bachelor's degree,First major,Natural resources and conservation.,'03',24,14,10,22,12,10,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
2004-2005,230728,Utah State University,Bachelor's degree,First major,Parks- recreation- leisure- and fitness studies.,'31',30,14,16,30,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-2005,230728,Utah State University,Bachelor's degree,First major,Transportation and materials moving.,'49',29,25,4,28,24,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-2005,230728,Utah State University,Bachelor's degree,First major,Visual and performing arts.,'50',160,64,96,143,56,87,0,0,0,4,3,1,3,1,2,0,0,0,4,2,2,6,2,4
2004-2005,230728,Utah State University,Bachelor's degree,First major,Biological and biomedical sciences.,'26',72,53,19,65,50,15,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,4,2,2
2004-2005,230728,Utah State University,Bachelor's degree,First major,Business- management- marketing- and related support services.,'52',422,276,146,373,252,121,2,2,0,8,4,4,8,4,4,1,1,0,6,3,3,24,10,14
2004-2005,230728,Utah State University,Bachelor's degree,First major,Computer and information sciences and support services.,'11',116,92,24,99,81,18,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,14,9,5
2004-2005,230728,Utah State University,Bachelor's degree,First major,Education.,'13',330,82,248,316,77,239,1,0,1,3,1,2,3,0,3,2,2,0,3,1,2,2,1,1
2004-2005,230728,Utah State University,Bachelor's degree,First major,Engineering technologies/technicians.,'15',14,13,1,12,12,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-2005,230728,Utah State University,Bachelor's degree,First major,Engineering.,'14',204,187,17,189,174,15,0,0,0,3,3,0,1,1,0,1,0,1,4,4,0,6,5,1
2004-2005,230728,Utah State University,Bachelor's degree,First major,Family and consumer sciences/human sciences.,'19',204,21,183,192,20,172,0,0,0,2,0,2,2,0,2,0,0,0,4,1,3,4,0,4
2004-2005,230728,Utah State University,Bachelor's degree,First major,History,'54',33,18,15,30,17,13,0,0,0,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0
2004-2005,230728,Utah State University,Bachelor's degree,First major,Mechanic and repair technologies/technicians.,'47',4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-2005,230728,Utah State University,Bachelor's degree,First major,Multi/interdisciplinary studies.,'30',81,44,37,65,36,29,5,5,0,0,0,0,1,1,0,0,0,0,3,2,1,7,0,7
2004-2005,230728,Utah State University,Bachelor's degree,First major,Philosophy and religious studies.,'38',14,9,5,13,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2004-2005,230728,Utah State University,Bachelor's degree,First major,Physical sciences.,'40',36,33,3,33,30,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0
2004-2005,230728,Utah State University,Bachelor's degree,First major,Precision production.,'48',13,13,0,12,12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2004-2005,230728,Utah State University,Bachelor's degree,First major,Social sciences.,'45',188,99,89,170,88,82,3,2,1,3,2,1,1,0,1,1,0,1,4,3,1,6,4,2
2004-2005,230728,Utah State University,Bachelor's degree,First major,Communication- journalism- and related programs.,'09',91,34,57,84,30,54,2,1,1,0,0,0,1,0,1,1,1,0,2,1,1,1,1,0
2004-2005,230728,Utah State University,Bachelor's degree,First major,Liberal arts and sciences- general studies and humanities.,'24',84,51,33,76,46,30,0,0,0,1,0,1,1,1,0,1,0,1,2,1,1,3,3,0
2004-2005,230728,Utah State University,Bachelor's degree,First major,Psychology.,'42',79,26,53,74,24,50,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1
2004-2005,230728,Utah State University,Bachelor's degree,First major,Public administration and social service professions.,'44',42,7,35,36,6,30,0,0,0,3,1,2,1,0,1,0,0,0,2,0,2,0,0,0
2004-2005,221999,Vanderbilt University,Bachelor's degree,First major,Area- ethnic- cultural- and gender studies.,'05',27,5,22,17,2,15,8,2,6,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2004-2005,221999,Vanderbilt University,Bachelor's degree,First major,Biological and biomedical sciences.,'26',45,25,20,32,20,12,3,0,3,4,4,0,4,1,3,0,0,0,1,0,1,1,0,1
2004-2005,221999,Vanderbilt University,Bachelor's degree,First major,Foreign languages- literatures- and linguistics.,'16',50,15,35,32,10,22,2,0,2,6,2,4,4,0,4,0,0,0,5,2,3,1,1,0
2004-2005,221999,Vanderbilt University,Bachelor's degree,First major,Public administration and social service professions.,'44',6,0,6,5,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2004-2005,221999,Vanderbilt University,Bachelor's degree,First major,Communication- journalism- and related programs.,'09',52,18,34,42,16,26,6,1,5,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0
2004-2005,221999,Vanderbilt University,Bachelor's degree,First major,Education.,'13',79,9,70,64,6,58,4,2,2,4,0,4,3,0,3,0,0,0,4,1,3,0,0,0
2004-2005,221999,Vanderbilt University,Bachelor's degree,First major,English language and literature/letters.,'23',96,47,49,81,40,41,2,0,2,4,4,0,4,1,3,0,0,0,4,1,3,1,1,0
2004-2005,221999,Vanderbilt University,Bachelor's degree,First major,Physical sciences.,'40',42,28,14,32,21,11,3,1,2,2,1,1,3,3,0,0,0,0,1,1,0,1,1,0
2004-2005,221999,Vanderbilt University,Bachelor's degree,First major,Computer and information sciences and support services.,'11',27,23,4,19,15,4,1,1,0,1,1,0,3,3,0,0,0,0,1,1,0,2,2,0
2004-2005,221999,Vanderbilt University,Bachelor's degree,First major,Engineering.,'14',274,198,76,192,145,47,8,4,4,7,5,2,21,11,10,0,0,0,13,9,4,33,24,9
