Year,unitid,Institution_Name,Award_Level,CIP_Classificaiton,cipcode,Total,T.M,T.F,T.C,T.C.M,T.C.F,T.AA,T.AA.M,T.AA.F,T.H,T.H.M,T.H.W,T.AS/PI,T.AS/PI.M,T.AS/PI.F,T.AI,T.AI.M,T.AI.F,T.UNK,T.UNK.M,T.UNK.W,T.NON,T.NON.M,T.NON.F
1999-2000,209551,University of Oregon,Bachelor's degree,Communications,'09',270,94,176,202,69,133,9,4,5,5,1,4,12,4,8,3,0,3,11,4,7,28,12,16
1999-2000,209551,University of Oregon,Bachelor's degree,Computer and Information Sciences,'11',64,53,11,39,35,4,0,0,0,1,1,0,6,6,0,0,0,0,3,2,1,15,9,6
1999-2000,209551,University of Oregon,Bachelor's degree,Conservation and Renewable Natural Resources,'03',127,55,72,108,47,61,0,0,0,4,0,4,4,2,2,0,0,0,8,4,4,3,2,1
1999-2000,209551,University of Oregon,Bachelor's degree,Education,'13',94,12,82,77,9,68,3,0,3,2,0,2,6,2,4,2,1,1,2,0,2,2,0,2
1999-2000,209551,University of Oregon,Bachelor's degree,English Language and Literature/Letters,'23',160,61,99,128,49,79,4,1,3,5,1,4,6,2,4,2,2,0,15,6,9,0,0,0
1999-2000,209551,University of Oregon,Bachelor's degree,Foreign Languages and Literatures,'16',145,47,98,108,33,75,1,0,1,7,2,5,10,4,6,3,1,2,6,1,5,10,6,4
1999-2000,209551,University of Oregon,Bachelor's degree,Health Professions and Related Sciences,'51',18,0,18,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1999-2000,209551,University of Oregon,Bachelor's degree,Liberal Arts and Studies- General Sciences and Humanities,'24',16,9,7,14,8,6,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1999-2000,209551,University of Oregon,Bachelor's degree,Mathematics,'27',22,13,9,14,6,8,0,0,0,0,0,0,2,2,0,0,0,0,3,3,0,3,2,1
1999-2000,209551,University of Oregon,Bachelor's degree,Multi/Interdisciplinary Studies,'30',86,43,43,60,32,28,1,0,1,2,0,2,13,6,7,2,0,2,5,2,3,3,3,0
1999-2000,209551,University of Oregon,Bachelor's degree,Parks- Recreation- Leisure and Fitness Studies,'31',54,22,32,46,19,27,1,1,0,0,0,0,5,0,5,0,0,0,2,2,0,0,0,0
1999-2000,209551,University of Oregon,Bachelor's degree,Philosophy and Religion,'38',24,13,11,20,10,10,0,0,0,0,0,0,1,1,0,2,1,1,1,1,0,0,0,0
1999-2000,209551,University of Oregon,Bachelor's degree,Physical Sciences,'40',41,26,15,32,22,10,0,0,0,0,0,0,4,1,3,0,0,0,2,0,2,3,3,0
1999-2000,209551,University of Oregon,Bachelor's degree,Psychology,'42',257,84,173,204,72,132,5,2,3,2,0,2,12,2,10,4,1,3,10,4,6,20,3,17
1999-2000,209551,University of Oregon,Bachelor's degree,Public Administration and Services,'44',26,12,14,18,8,10,0,0,0,3,1,2,3,2,1,0,0,0,2,1,1,0,0,0
1999-2000,209551,University of Oregon,Bachelor's degree,Social Sciences and History,'45',807,410,397,585,291,294,16,11,5,20,9,11,46,27,19,10,6,4,60,30,30,70,36,34
1999-2000,209551,University of Oregon,Bachelor's degree,Visual and Performing Arts,'50',241,83,158,178,68,110,0,0,0,8,2,6,8,2,6,2,1,1,18,2,16,27,8,19
1999-2000,218663,University of South Carolina-Columbia,Bachelor's degree,Area- Ethnic and Cultural Studies,'05',6,2,4,0,0,0,5,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,218663,University of South Carolina-Columbia,Bachelor's degree,Biological Science/Life Sciences,'26',215,86,129,158,70,88,40,9,31,0,0,0,12,5,7,1,0,1,2,1,1,2,1,1
1999-2000,218663,University of South Carolina-Columbia,Bachelor's degree,Business Management and Administrative Services,'52',716,395,321,524,297,227,102,40,62,7,5,2,18,10,8,1,0,1,2,2,0,62,41,21
1999-2000,218663,University of South Carolina-Columbia,Bachelor's degree,Communications,'09',230,83,147,189,74,115,30,5,25,3,1,2,3,1,2,1,1,0,1,1,0,3,0,3
1999-2000,218663,University of South Carolina-Columbia,Bachelor's degree,Computer and Information Sciences,'11',64,46,18,31,24,7,17,9,8,1,1,0,9,7,2,1,1,0,1,1,0,4,3,1
1999-2000,218663,University of South Carolina-Columbia,Bachelor's degree,Education,'13',29,16,13,22,12,10,5,2,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1999-2000,218663,University of South Carolina-Columbia,Bachelor's degree,Engineering,'14',167,121,46,125,94,31,24,15,9,2,2,0,12,8,4,0,0,0,0,0,0,4,2,2
1999-2000,218663,University of South Carolina-Columbia,Bachelor's degree,English Language and Literature/Letters,'23',134,32,102,104,27,77,28,5,23,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
1999-2000,218663,University of South Carolina-Columbia,Bachelor's degree,Foreign Languages and Literatures,'16',28,6,22,22,5,17,1,1,0,2,0,2,0,0,0,1,0,1,2,0,2,0,0,0
1999-2000,218663,University of South Carolina-Columbia,Bachelor's degree,Health Professions and Related Sciences,'51',135,18,117,96,16,80,32,1,31,1,0,1,5,1,4,0,0,0,1,0,1,0,0,0
1999-2000,218663,University of South Carolina-Columbia,Bachelor's degree,Liberal Arts and Studies- General Sciences and Humanities,'24',156,56,100,97,34,63,39,13,26,4,2,2,1,0,1,0,0,0,4,2,2,11,5,6
1999-2000,218663,University of South Carolina-Columbia,Bachelor's degree,Marketing Operations/Marketing and Distribution,'08',78,38,40,55,25,30,21,12,9,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
1999-2000,218663,University of South Carolina-Columbia,Bachelor's degree,Mathematics,'27',39,20,19,28,16,12,10,4,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1999-2000,218663,University of South Carolina-Columbia,Bachelor's degree,Parks- Recreation- Leisure and Fitness Studies,'31',126,61,65,104,53,51,18,7,11,0,0,0,2,0,2,0,0,0,1,1,0,1,0,1
1999-2000,218663,University of South Carolina-Columbia,Bachelor's degree,Philosophy and Religion,'38',16,8,8,14,6,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,218663,University of South Carolina-Columbia,Bachelor's degree,Physical Sciences,'40',43,21,22,30,15,15,9,4,5,0,0,0,3,2,1,0,0,0,1,0,1,0,0,0
1999-2000,218663,University of South Carolina-Columbia,Bachelor's degree,Protective Services,'43',152,84,68,103,59,44,43,22,21,3,2,1,1,0,1,1,0,1,0,0,0,1,1,0
1999-2000,218663,University of South Carolina-Columbia,Bachelor's degree,Psychology,'42',189,40,149,141,30,111,39,6,33,2,1,1,3,1,2,1,1,0,2,0,2,1,1,0
1999-2000,218663,University of South Carolina-Columbia,Bachelor's degree,Social Sciences and History,'45',311,137,174,243,121,122,52,8,44,4,1,3,3,1,2,2,2,0,4,1,3,3,3,0
1999-2000,218663,University of South Carolina-Columbia,Bachelor's degree,Visual and Performing Arts,'50',139,56,83,118,45,73,7,3,4,4,3,1,3,1,2,0,0,0,3,2,1,4,2,2
1999-2000,123961,University of Southern California,Bachelor's degree,Architecture and Related Programs,'04',103,73,30,32,25,7,6,3,3,15,13,2,33,24,9,0,0,0,2,0,2,15,8,7
1999-2000,123961,University of Southern California,Bachelor's degree,Area- Ethnic and Cultural Studies,'05',18,8,10,4,2,2,4,1,3,3,1,2,6,4,2,0,0,0,0,0,0,1,0,1
1999-2000,123961,University of Southern California,Bachelor's degree,Biological Science/Life Sciences,'26',152,64,88,61,23,38,15,6,9,21,11,10,47,20,27,1,0,1,0,0,0,7,4,3
1999-2000,123961,University of Southern California,Bachelor's degree,Business Management and Administrative Services,'52',1079,583,496,390,247,143,30,18,12,116,70,46,341,160,181,4,3,1,14,10,4,184,75,109
1999-2000,123961,University of Southern California,Bachelor's degree,Communications,'09',314,94,220,181,59,122,15,4,11,40,11,29,55,11,44,3,2,1,5,3,2,15,4,11
1999-2000,123961,University of Southern California,Bachelor's degree,Communications Technologies,'10',200,137,63,142,104,38,8,3,5,26,15,11,13,7,6,1,1,0,3,2,1,7,5,2
1999-2000,123961,University of Southern California,Bachelor's degree,Computer and Information Sciences,'11',48,40,8,15,11,4,2,1,1,3,3,0,12,10,2,0,0,0,1,1,0,15,14,1
1999-2000,123961,University of Southern California,Bachelor's degree,Education,'13',87,20,67,54,11,43,3,0,3,9,4,5,16,3,13,2,0,2,3,2,1,0,0,0
1999-2000,123961,University of Southern California,Bachelor's degree,Engineering,'14',323,252,71,135,101,34,4,3,1,45,34,11,80,65,15,2,2,0,2,2,0,55,45,10
1999-2000,123961,University of Southern California,Bachelor's degree,English Language and Literature/Letters,'23',103,43,60,62,29,33,7,2,5,20,6,14,12,4,8,2,2,0,0,0,0,0,0,0
1999-2000,123961,University of Southern California,Bachelor's degree,Foreign Languages and Literatures,'16',61,19,42,19,6,13,4,1,3,19,6,13,13,6,7,0,0,0,0,0,0,6,0,6
1999-2000,123961,University of Southern California,Bachelor's degree,Health Professions and Related Sciences,'51',267,51,216,118,19,99,20,2,18,46,14,32,76,15,61,5,1,4,2,0,2,0,0,0
1999-2000,123961,University of Southern California,Bachelor's degree,Home Economics- General,'19',23,12,11,12,6,6,3,2,1,1,0,1,7,4,3,0,0,0,0,0,0,0,0,0
1999-2000,123961,University of Southern California,Bachelor's degree,Liberal Arts and Studies- General Sciences and Humanities,'24',27,16,11,14,11,3,4,2,2,2,0,2,5,3,2,0,0,0,1,0,1,1,0,1
1999-2000,123961,University of Southern California,Bachelor's degree,Mathematics,'27',8,3,5,2,1,1,0,0,0,2,1,1,2,0,2,0,0,0,0,0,0,2,1,1
1999-2000,123961,University of Southern California,Bachelor's degree,Philosophy and Religion,'38',23,12,11,14,9,5,1,0,1,3,0,3,5,3,2,0,0,0,0,0,0,0,0,0
1999-2000,123961,University of Southern California,Bachelor's degree,Physical Sciences,'40',28,17,11,14,8,6,1,0,1,4,4,0,4,4,0,2,1,1,1,0,1,2,0,2
1999-2000,123961,University of Southern California,Bachelor's degree,Psychology,'42',171,45,126,81,19,62,7,1,6,29,14,15,46,11,35,2,0,2,1,0,1,5,0,5
1999-2000,123961,University of Southern California,Bachelor's degree,Public Administration and Services,'44',78,38,40,32,19,13,11,4,7,19,8,11,12,5,7,0,0,0,4,2,2,0,0,0
1999-2000,123961,University of Southern California,Bachelor's degree,Social Sciences and History,'45',436,210,226,189,105,84,43,20,23,64,30,34,102,39,63,5,2,3,7,2,5,26,12,14
1999-2000,123961,University of Southern California,Bachelor's degree,Visual and Performing Arts,'50',265,131,134,159,82,77,15,6,9,38,20,18,34,15,19,3,1,2,3,1,2,13,6,7
1999-2000,230728,Utah State University,Bachelor's degree,Agricultural Business and Production,'01',21,16,5,20,15,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1999-2000,230728,Utah State University,Bachelor's degree,Agricultural Sciences,'02',81,55,26,78,53,25,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0
1999-2000,230728,Utah State University,Bachelor's degree,Architecture and Related Programs,'04',34,26,8,32,24,8,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
1999-2000,230728,Utah State University,Bachelor's degree,Area- Ethnic and Cultural Studies,'05',12,9,3,12,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,230728,Utah State University,Bachelor's degree,Biological Science/Life Sciences,'26',43,26,17,42,26,16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,230728,Utah State University,Bachelor's degree,Business Management and Administrative Services,'52',386,253,133,342,228,114,0,0,0,6,3,3,3,2,1,1,0,1,1,1,0,33,19,14
1999-2000,230728,Utah State University,Bachelor's degree,Communications,'09',78,32,46,70,28,42,1,1,0,3,1,2,1,0,1,0,0,0,0,0,0,3,2,1
1999-2000,230728,Utah State University,Bachelor's degree,Computer and Information Sciences,'11',172,114,58,135,94,41,0,0,0,1,1,0,3,3,0,0,0,0,3,0,3,30,16,14
1999-2000,230728,Utah State University,Bachelor's degree,Conservation and Renewable Natural Resources,'03',63,36,27,56,30,26,0,0,0,1,1,0,0,0,0,2,2,0,1,0,1,3,3,0
1999-2000,230728,Utah State University,Bachelor's degree,Education,'13',433,69,364,417,66,351,0,0,0,4,1,3,2,0,2,2,0,2,5,2,3,3,0,3
1999-2000,230728,Utah State University,Bachelor's degree,Engineering,'14',187,165,22,170,150,20,1,1,0,3,2,1,3,3,0,1,1,0,1,1,0,8,7,1
1999-2000,230728,Utah State University,Bachelor's degree,Engineering-Related Technologies,'15',38,36,2,37,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1999-2000,230728,Utah State University,Bachelor's degree,English Language and Literature/Letters,'23',79,24,55,76,23,53,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0
1999-2000,230728,Utah State University,Bachelor's degree,Foreign Languages and Literatures,'16',30,25,5,28,23,5,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1999-2000,230728,Utah State University,Bachelor's degree,Health Professions and Related Sciences,'51',128,55,73,127,55,72,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1999-2000,230728,Utah State University,Bachelor's degree,Home Economics- General,'19',206,25,181,198,22,176,1,1,0,1,0,1,2,1,1,0,0,0,1,0,1,3,1,2
1999-2000,230728,Utah State University,Bachelor's degree,Law and Legal Studies,'22',4,3,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,230728,Utah State University,Bachelor's degree,Liberal Arts and Studies- General Sciences and Humanities,'24',66,30,36,55,25,30,0,0,0,5,1,4,1,0,1,0,0,0,0,0,0,5,4,1
1999-2000,230728,Utah State University,Bachelor's degree,Marketing Operations/Marketing and Distribution,'08',14,2,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
1999-2000,230728,Utah State University,Bachelor's degree,Mathematics,'27',9,5,4,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
1999-2000,230728,Utah State University,Bachelor's degree,Multi/Interdisciplinary Studies,'30',24,17,7,24,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,230728,Utah State University,Bachelor's degree,Parks- Recreation- Leisure and Fitness Studies,'31',28,13,15,26,11,15,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
1999-2000,230728,Utah State University,Bachelor's degree,Philosophy and Religion,'38',14,12,2,11,9,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1999-2000,230728,Utah State University,Bachelor's degree,Physical Sciences,'40',32,25,7,29,22,7,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0
1999-2000,230728,Utah State University,Bachelor's degree,Precision Production Trades,'48',14,13,1,14,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,230728,Utah State University,Bachelor's degree,Psychology,'42',79,22,57,74,18,56,0,0,0,2,2,0,1,1,0,1,1,0,0,0,0,1,0,1
1999-2000,230728,Utah State University,Bachelor's degree,Public Administration and Services,'44',45,7,38,44,7,37,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1999-2000,230728,Utah State University,Bachelor's degree,Social Sciences and History,'45',182,81,101,172,76,96,1,1,0,2,2,0,1,0,1,1,0,1,1,0,1,4,2,2
1999-2000,230728,Utah State University,Bachelor's degree,Visual and Performing Arts,'50',146,53,93,131,47,84,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,11,4,7
1999-2000,221999,Vanderbilt University,Bachelor's degree,Area- Ethnic and Cultural Studies,'05',16,8,8,13,7,6,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0
1999-2000,221999,Vanderbilt University,Bachelor's degree,Biological Science/Life Sciences,'26',91,43,48,59,28,31,5,0,5,5,3,2,15,8,7,0,0,0,5,2,3,2,2,0
1999-2000,221999,Vanderbilt University,Bachelor's degree,Computer and Information Sciences,'11',20,19,1,13,13,0,2,1,1,0,0,0,4,4,0,0,0,0,0,0,0,1,1,0
1999-2000,221999,Vanderbilt University,Bachelor's degree,Education,'13',77,8,69,67,7,60,2,0,2,2,1,1,1,0,1,0,0,0,4,0,4,1,0,1
1999-2000,221999,Vanderbilt University,Bachelor's degree,Engineering,'14',258,163,95,165,108,57,11,4,7,9,6,3,20,10,10,1,1,0,15,11,4,37,23,14
1999-2000,221999,Vanderbilt University,Bachelor's degree,English Language and Literature/Letters,'23',83,30,53,72,27,45,3,1,2,3,1,2,0,0,0,0,0,0,5,1,4,0,0,0
1999-2000,221999,Vanderbilt University,Bachelor's degree,Foreign Languages and Literatures,'16',47,16,31,42,14,28,0,0,0,3,0,3,0,0,0,0,0,0,2,2,0,0,0,0
1999-2000,221999,Vanderbilt University,Bachelor's degree,Mathematics,'27',26,10,16,19,9,10,1,0,1,0,0,0,1,0,1,1,0,1,4,1,3,0,0,0
1999-2000,221999,Vanderbilt University,Bachelor's degree,Multi/Interdisciplinary Studies,'30',55,21,34,35,15,20,5,2,3,5,1,4,2,0,2,0,0,0,6,3,3,2,0,2
1999-2000,221999,Vanderbilt University,Bachelor's degree,Philosophy and Religion,'38',15,11,4,12,8,4,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0
1999-2000,221999,Vanderbilt University,Bachelor's degree,Physical Sciences,'40',24,14,10,15,10,5,1,0,1,1,0,1,2,2,0,0,0,0,5,2,3,0,0,0
1999-2000,221999,Vanderbilt University,Bachelor's degree,Psychology,'42',100,21,79,76,14,62,10,3,7,4,1,3,3,2,1,0,0,0,7,1,6,0,0,0
1999-2000,221999,Vanderbilt University,Bachelor's degree,Social Sciences and History,'45',504,256,248,396,193,203,22,10,12,19,15,4,18,10,8,1,1,0,42,24,18,6,3,3
1999-2000,221999,Vanderbilt University,Bachelor's degree,Visual and Performing Arts,'50',53,15,38,47,14,33,1,0,1,0,0,0,2,0,2,0,0,0,3,1,2,0,0,0
