Year,unitid,Institution_Name,Sport,Cohort_Data,Total,T.M,T.F,T.C,T.C.M,T.C.F,T.AA,T.AA.M,T.AA.F,T.H,T.H.M,T.H.F,T.AS/PI,T.AS/PI.M,T.AS/PI.F,T.AI,T.AI.M,T.AI.F,T.UNK,T.UNK.M,T.UNK.W,T.NON,T.NON.M,T.NON.W
1997-1998,199120,University of North Carolina at Chapel Hill,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),17,17,0,2,2,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,199120,University of North Carolina at Chapel Hill,Football,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),9,9,0,2,2,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,199120,University of North Carolina at Chapel Hill,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,9,9,0,2,2,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,199120,University of North Carolina at Chapel Hill,Football,Degree/certificate-seeking students (4-yr institution) Transfer-out students,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,152080,University of Notre Dame,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),39,19,20,26,11,15,1,1,0,3,2,1,3,0,3,0,0,0,0,0,0,6,5,1
1997-1998,152080,University of Notre Dame,All other sports,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),36,18,18,24,10,14,1,1,0,3,2,1,3,0,3,0,0,0,0,0,0,5,5,0
1997-1998,152080,University of Notre Dame,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,36,18,18,24,10,14,1,1,0,3,2,1,3,0,3,0,0,0,0,0,0,5,5,0
1997-1998,152080,University of Notre Dame,Baseball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),7,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,152080,University of Notre Dame,Baseball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,152080,University of Notre Dame,Baseball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,152080,University of Notre Dame,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),4,2,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,152080,University of Notre Dame,Basketball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),3,1,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,152080,University of Notre Dame,Basketball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,3,1,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,152080,University of Notre Dame,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),13,9,4,11,8,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1997-1998,152080,University of Notre Dame,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),12,9,3,10,8,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1997-1998,152080,University of Notre Dame,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,12,9,3,10,8,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1997-1998,152080,University of Notre Dame,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),22,22,0,13,13,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,152080,University of Notre Dame,Football,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),15,15,0,10,10,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,152080,University of Notre Dame,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,15,15,0,10,10,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,207500,University of Oklahoma Norman Campus,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),16,7,9,12,6,6,0,0,0,1,0,1,3,1,2,0,0,0,0,0,0,0,0,0
1997-1998,207500,University of Oklahoma Norman Campus,All other sports,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),9,1,8,7,1,6,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
1997-1998,207500,University of Oklahoma Norman Campus,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,9,1,8,7,1,6,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
1997-1998,207500,University of Oklahoma Norman Campus,All other sports,Degree/certificate-seeking students (4-yr institution) Transfer-out students,3,3,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1997-1998,207500,University of Oklahoma Norman Campus,Baseball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),6,6,0,5,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,207500,University of Oklahoma Norman Campus,Baseball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,207500,University of Oklahoma Norman Campus,Baseball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,207500,University of Oklahoma Norman Campus,Baseball,Degree/certificate-seeking students (4-yr institution) Transfer-out students,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,207500,University of Oklahoma Norman Campus,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),5,1,4,4,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,207500,University of Oklahoma Norman Campus,Basketball,Degree/certificate-seeking students (4-yr institution) Transfer-out students,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,207500,University of Oklahoma Norman Campus,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),11,7,4,5,3,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
1997-1998,207500,University of Oklahoma Norman Campus,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),6,3,3,4,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,207500,University of Oklahoma Norman Campus,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,6,3,3,4,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,207500,University of Oklahoma Norman Campus,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),18,18,0,3,3,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,207500,University of Oklahoma Norman Campus,Football,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),6,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,207500,University of Oklahoma Norman Campus,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,6,6,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,207500,University of Oklahoma Norman Campus,Football,Degree/certificate-seeking students (4-yr institution) Transfer-out students,3,3,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,209551,University of Oregon,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),22,9,13,17,7,10,0,0,0,1,0,1,4,2,2,0,0,0,0,0,0,0,0,0
1997-1998,209551,University of Oregon,All other sports,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),15,6,9,13,5,8,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
1997-1998,209551,University of Oregon,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,15,6,9,13,5,8,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
1997-1998,209551,University of Oregon,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),2,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,209551,University of Oregon,Basketball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,209551,University of Oregon,Basketball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,209551,University of Oregon,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),12,9,3,7,5,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1997-1998,209551,University of Oregon,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),8,6,2,5,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1997-1998,209551,University of Oregon,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,8,6,2,5,4,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1997-1998,209551,University of Oregon,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),21,21,0,10,10,0,8,8,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0
1997-1998,209551,University of Oregon,Football,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),15,15,0,6,6,0,6,6,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0
1997-1998,209551,University of Oregon,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,15,15,0,6,6,0,6,6,0,0,0,0,1,1,0,0,0,0,2,2,0,0,0,0
1997-1998,209551,University of Oregon,Football,Degree/certificate-seeking students (4-yr institution) Transfer-out students,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,218663,University of South Carolina-Columbia,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),26,13,13,22,10,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
1997-1998,218663,University of South Carolina-Columbia,All other sports,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),14,7,7,13,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1997-1998,218663,University of South Carolina-Columbia,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,14,7,7,13,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1997-1998,218663,University of South Carolina-Columbia,Baseball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,218663,University of South Carolina-Columbia,Baseball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,218663,University of South Carolina-Columbia,Baseball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,218663,University of South Carolina-Columbia,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),6,2,4,4,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,218663,University of South Carolina-Columbia,Basketball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),5,1,4,3,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,218663,University of South Carolina-Columbia,Basketball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,5,1,4,3,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,218663,University of South Carolina-Columbia,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),6,0,6,4,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1997-1998,218663,University of South Carolina-Columbia,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,218663,University of South Carolina-Columbia,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,218663,University of South Carolina-Columbia,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),19,19,0,4,4,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,218663,University of South Carolina-Columbia,Football,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),10,10,0,1,1,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,218663,University of South Carolina-Columbia,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,10,10,0,1,1,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,123961,University of Southern California,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),14,8,6,9,7,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,3,1,2
1997-1998,123961,University of Southern California,All other sports,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),9,5,4,6,4,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1
1997-1998,123961,University of Southern California,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,9,5,4,6,4,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1
1997-1998,123961,University of Southern California,All other sports,Degree/certificate-seeking students (4-yr institution) Transfer-out students,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1997-1998,123961,University of Southern California,Baseball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),2,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,123961,University of Southern California,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),8,4,4,1,0,1,5,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,123961,University of Southern California,Basketball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),6,3,3,1,0,1,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,123961,University of Southern California,Basketball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,6,3,3,1,0,1,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,123961,University of Southern California,Basketball,Degree/certificate-seeking students (4-yr institution) Transfer-out students,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,123961,University of Southern California,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),5,3,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
1997-1998,123961,University of Southern California,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
1997-1998,123961,University of Southern California,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
1997-1998,123961,University of Southern California,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),20,20,0,9,9,0,8,8,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0
1997-1998,123961,University of Southern California,Football,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),11,11,0,6,6,0,4,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1997-1998,123961,University of Southern California,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,11,11,0,6,6,0,4,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1997-1998,123961,University of Southern California,Football,Degree/certificate-seeking students (4-yr institution) Transfer-out students,3,3,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1997-1998,230728,Utah State University,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),14,3,11,12,3,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
1997-1998,230728,Utah State University,All other sports,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),8,3,5,7,3,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1997-1998,230728,Utah State University,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,8,3,5,7,3,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1997-1998,230728,Utah State University,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),5,3,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,230728,Utah State University,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,230728,Utah State University,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,230728,Utah State University,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),16,16,0,8,8,0,6,6,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,230728,Utah State University,Football,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),10,10,0,6,6,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,230728,Utah State University,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,10,10,0,6,6,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,221999,Vanderbilt University,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),18,11,7,15,10,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
1997-1998,221999,Vanderbilt University,All other sports,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),17,10,7,15,10,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1997-1998,221999,Vanderbilt University,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,17,10,7,15,10,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1997-1998,221999,Vanderbilt University,Baseball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),4,4,0,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,221999,Vanderbilt University,Baseball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,221999,Vanderbilt University,Baseball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,221999,Vanderbilt University,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),3,0,3,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,221999,Vanderbilt University,Basketball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),3,0,3,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,221999,Vanderbilt University,Basketball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,3,0,3,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,221999,Vanderbilt University,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,221999,Vanderbilt University,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,221999,Vanderbilt University,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,221999,Vanderbilt University,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),25,25,0,12,12,0,12,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1997-1998,221999,Vanderbilt University,Football,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),19,19,0,8,8,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1997-1998,221999,Vanderbilt University,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,19,19,0,8,8,0,10,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
