Year,unitid,Institution_Name,Sport,Cohort_Data,Total,T.M,T.F,T.C,T.C.M,T.C.F,T.AA,T.AA.M,T.AA.F,T.H,T.H.M,T.H.F,T.AS/PI,T.AS/PI.M,T.AS/PI.F,T.AI,T.AI.M,T.AI.F,T.UNK,T.UNK.M,T.UNK.W,T.NON,T.NON.M,T.NON.W
1996-1997,199120,University of North Carolina at Chapel Hill,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),5,1,4,3,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,199120,University of North Carolina at Chapel Hill,Basketball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),4,1,3,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,199120,University of North Carolina at Chapel Hill,Basketball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,4,1,3,3,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,199120,University of North Carolina at Chapel Hill,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),12,1,11,8,0,8,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,199120,University of North Carolina at Chapel Hill,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),9,1,8,7,0,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,199120,University of North Carolina at Chapel Hill,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,9,1,8,7,0,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,199120,University of North Carolina at Chapel Hill,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),22,22,0,13,13,0,8,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,199120,University of North Carolina at Chapel Hill,Football,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),14,14,0,11,11,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,199120,University of North Carolina at Chapel Hill,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,14,14,0,11,11,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,199120,University of North Carolina at Chapel Hill,Football,Degree/certificate-seeking students (4-yr institution) Transfer-out students,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,152080,University of Notre Dame,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),42,22,20,40,20,20,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,152080,University of Notre Dame,All other sports,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),40,20,20,39,19,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,152080,University of Notre Dame,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,40,20,20,39,19,20,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,152080,University of Notre Dame,Baseball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,152080,University of Notre Dame,Baseball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,152080,University of Notre Dame,Baseball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,152080,University of Notre Dame,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),8,5,3,2,0,2,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,152080,University of Notre Dame,Basketball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),5,3,2,1,0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,152080,University of Notre Dame,Basketball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,5,3,2,1,0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,152080,University of Notre Dame,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),12,4,8,9,4,5,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1996-1997,152080,University of Notre Dame,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),10,4,6,8,4,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,152080,University of Notre Dame,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,10,4,6,8,4,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,152080,University of Notre Dame,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),23,23,0,12,12,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,152080,University of Notre Dame,Football,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),20,20,0,10,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,152080,University of Notre Dame,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,20,20,0,10,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,207500,University of Oklahoma Norman Campus,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),23,9,14,22,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1996-1997,207500,University of Oklahoma Norman Campus,All other sports,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),16,6,10,16,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,207500,University of Oklahoma Norman Campus,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,16,6,10,16,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,207500,University of Oklahoma Norman Campus,All other sports,Degree/certificate-seeking students (4-yr institution) Transfer-out students,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,207500,University of Oklahoma Norman Campus,Baseball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,207500,University of Oklahoma Norman Campus,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),8,3,5,5,1,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,207500,University of Oklahoma Norman Campus,Basketball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),5,0,5,4,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,207500,University of Oklahoma Norman Campus,Basketball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,5,0,5,4,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,207500,University of Oklahoma Norman Campus,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),4,2,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1996-1997,207500,University of Oklahoma Norman Campus,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1996-1997,207500,University of Oklahoma Norman Campus,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1996-1997,207500,University of Oklahoma Norman Campus,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),17,17,0,7,7,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,207500,University of Oklahoma Norman Campus,Football,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),8,8,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,207500,University of Oklahoma Norman Campus,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,8,8,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,207500,University of Oklahoma Norman Campus,Football,Degree/certificate-seeking students (4-yr institution) Transfer-out students,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,209551,University of Oregon,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),16,5,11,14,4,10,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1996-1997,209551,University of Oregon,All other sports,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),7,2,5,5,1,4,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1996-1997,209551,University of Oregon,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,7,2,5,5,1,4,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1996-1997,209551,University of Oregon,All other sports,Degree/certificate-seeking students (4-yr institution) Transfer-out students,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,209551,University of Oregon,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),7,4,3,5,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,209551,University of Oregon,Basketball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),5,2,3,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,209551,University of Oregon,Basketball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,5,2,3,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,209551,University of Oregon,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),9,2,7,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,209551,University of Oregon,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),9,2,7,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,209551,University of Oregon,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,9,2,7,9,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,209551,University of Oregon,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),19,19,0,10,10,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,209551,University of Oregon,Football,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),11,11,0,8,8,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,209551,University of Oregon,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,11,11,0,8,8,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,209551,University of Oregon,Football,Degree/certificate-seeking students (4-yr institution) Transfer-out students,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,218663,University of South Carolina-Columbia,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),35,15,20,30,14,16,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,3,1,2
1996-1997,218663,University of South Carolina-Columbia,All other sports,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),22,7,15,18,6,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,2
1996-1997,218663,University of South Carolina-Columbia,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,22,7,15,18,6,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,2
1996-1997,218663,University of South Carolina-Columbia,Baseball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,218663,University of South Carolina-Columbia,Baseball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,218663,University of South Carolina-Columbia,Baseball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,218663,University of South Carolina-Columbia,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),3,1,2,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,218663,University of South Carolina-Columbia,Basketball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,218663,University of South Carolina-Columbia,Basketball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,218663,University of South Carolina-Columbia,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),21,21,0,6,6,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,218663,University of South Carolina-Columbia,Football,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),12,12,0,3,3,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,218663,University of South Carolina-Columbia,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,12,12,0,3,3,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,123961,University of Southern California,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),25,10,15,14,5,9,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,8,5,3
1996-1997,123961,University of Southern California,All other sports,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),15,5,10,9,4,5,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,4,1,3
1996-1997,123961,University of Southern California,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,15,5,10,9,4,5,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,4,1,3
1996-1997,123961,University of Southern California,All other sports,Degree/certificate-seeking students (4-yr institution) Transfer-out students,3,0,3,2,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1996-1997,123961,University of Southern California,Baseball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),7,7,0,6,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,123961,University of Southern California,Baseball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),2,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,123961,University of Southern California,Baseball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,2,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,123961,University of Southern California,Baseball,Degree/certificate-seeking students (4-yr institution) Transfer-out students,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,123961,University of Southern California,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),4,4,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
1996-1997,123961,University of Southern California,Basketball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
1996-1997,123961,University of Southern California,Basketball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
1996-1997,123961,University of Southern California,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),6,3,3,2,1,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1996-1997,123961,University of Southern California,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),3,2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,123961,University of Southern California,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,3,2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,123961,University of Southern California,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),19,19,0,11,11,0,7,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,123961,University of Southern California,Football,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),10,10,0,7,7,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,123961,University of Southern California,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,10,10,0,7,7,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,123961,University of Southern California,Football,Degree/certificate-seeking students (4-yr institution) Transfer-out students,3,3,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,230728,Utah State University,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),13,0,13,12,0,12,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1996-1997,230728,Utah State University,All other sports,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),8,0,8,7,0,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1996-1997,230728,Utah State University,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,8,0,8,7,0,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1996-1997,230728,Utah State University,All other sports,Degree/certificate-seeking students (4-yr institution) Transfer-out students,2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,230728,Utah State University,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),4,4,0,1,1,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,230728,Utah State University,Basketball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,230728,Utah State University,Basketball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,230728,Utah State University,Basketball,Degree/certificate-seeking students (4-yr institution) Transfer-out students,2,2,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,230728,Utah State University,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),16,6,10,13,5,8,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1996-1997,230728,Utah State University,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),9,3,6,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1996-1997,230728,Utah State University,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,9,3,6,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1996-1997,230728,Utah State University,Cross-country and/or track,Degree/certificate-seeking students (4-yr institution) Transfer-out students,4,2,2,2,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,230728,Utah State University,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),9,9,0,3,3,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,230728,Utah State University,Football,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),3,3,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,230728,Utah State University,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,3,3,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,230728,Utah State University,Football,Degree/certificate-seeking students (4-yr institution) Transfer-out students,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,221999,Vanderbilt University,All other sports,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),18,5,13,15,4,11,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1
1996-1997,221999,Vanderbilt University,All other sports,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),16,5,11,14,4,10,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1996-1997,221999,Vanderbilt University,All other sports,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,16,5,11,14,4,10,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1996-1997,221999,Vanderbilt University,Baseball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,221999,Vanderbilt University,Baseball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,221999,Vanderbilt University,Baseball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,221999,Vanderbilt University,Basketball,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),6,4,2,3,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,221999,Vanderbilt University,Basketball,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),5,3,2,3,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,221999,Vanderbilt University,Basketball,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,5,3,2,3,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996-1997,221999,Vanderbilt University,Football,Degree/certificate-seeking students (4-yr institution) Adjusted cohort (revised cohort minus exclusions),25,25,0,12,12,0,11,11,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1996-1997,221999,Vanderbilt University,Football,Degree/certificate-seeking students (4-yr institution) Completers of bachelor's or equivalent degrees (150% of normal time),20,20,0,8,8,0,10,10,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1996-1997,221999,Vanderbilt University,Football,Degree/certificate-seeking students (4-yr institution) Completers within 150% of normal time,20,20,0,8,8,0,10,10,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
