Game_ID_2012,Team_Game_ID,Date,Location,TeamCode,Opponent,Result,Overtime,Team,Opponent,Wins,Losses,Streak,Season_Type,Season,Notes
792,66,"Wed, Apr 25, 2012",,IND,Chicago Bulls,L,,87,92,42,24,L 1,Regular Season,2011-2012,
780,54,"Wed, Apr 4, 2012",@,IND,Washington Wizards,W,,109,96,33,21,W 3,Regular Season,2011-2012,
728,2,"Wed, Dec 28, 2011",@,IND,Toronto Raptors,W,,90,85,2,0,W 2,Regular Season,2011-2012,
747,21,"Wed, Feb 1, 2012",@,IND,Minnesota Timberwolves,W,,109,99,15,6,W 3,Regular Season,2011-2012,
755,29,"Wed, Feb 15, 2012",@,IND,Cleveland Cavaliers,L,,87,98,17,12,L 5,Regular Season,2011-2012,
759,33,"Wed, Feb 22, 2012",@,IND,Charlotte Bobcats,W,,102,88,21,12,W 4,Regular Season,2011-2012,
751,25,"Wed, Feb 8, 2012",@,IND,Atlanta Hawks,L,,87,97,17,8,L 1,Regular Season,2011-2012,
736,10,"Wed, Jan 11, 2012",,IND,Atlanta Hawks,W,,96,84,7,3,W 1,Regular Season,2011-2012,
739,13,"Wed, Jan 18, 2012",@,IND,Sacramento Kings,L,,88,92,9,4,L 1,Regular Season,2011-2012,
743,17,"Wed, Jan 25, 2012",@,IND,Chicago Bulls,W,,95,90,12,5,W 1,Regular Season,2011-2012,
732,6,"Wed, Jan 4, 2012",@,IND,Miami Heat,L,,83,118,4,2,L 1,Regular Season,2011-2012,
767,41,"Wed, Mar 14, 2012",,IND,Philadelphia 76ers,W,,111,94,25,16,W 2,Regular Season,2011-2012,
775,49,"Wed, Mar 28, 2012",@,IND,New Jersey Nets,L,,84,100,29,20,L 1,Regular Season,2011-2012,
776,3,"Wed, May 2, 2012",@,IND,Orlando Magic,W,,97,74,2,1,W 2,Playoffs,2011-2012,
795,3,"Fri, Dec 30, 2011",,LAC,Chicago Bulls,L,,101,114,1,2,L 2,Regular Season,2011-2012,
816,24,"Fri, Feb 10, 2012",@,LAC,Philadelphia 76ers,W,,78,77,16,8,W 1,Regular Season,2011-2012,
805,13,"Fri, Jan 20, 2012",,LAC,Minnesota Timberwolves,L,,98,101,8,5,L 1,Regular Season,2011-2012,
826,34,"Fri, Mar 2, 2012",@,LAC,Phoenix Suns,L,,78,81,21,13,L 1,Regular Season,2011-2012,
843,51,"Fri, Mar 30, 2012",,LAC,Portland Trail Blazers,W,,98,97,30,21,W 4,Regular Season,2011-2012,
830,38,"Fri, Mar 9, 2012",@,LAC,San Antonio Spurs,W,,120,108,23,15,W 1,Regular Season,2011-2012,
831,6,"Fri, May 11, 2012",,LAC,Memphis Grizzlies,L,,88,90,3,3,L 2,Playoffs,2011-2012,
853,61,"Mon, Apr 16, 2012",,LAC,Oklahoma City Thunder,W,,92,77,38,23,W 4,Regular Season,2011-2012,
845,53,"Mon, Apr 2, 2012",@,LAC,Dallas Mavericks,W,,94,75,32,21,W 6,Regular Season,2011-2012,
849,57,"Mon, Apr 9, 2012",@,LAC,Memphis Grizzlies,L,,85,94,34,23,L 1,Regular Season,2011-2012,
818,26,"Mon, Feb 13, 2012",@,LAC,Dallas Mavericks,L,,92,96,17,9,L 1,Regular Season,2011-2012,
822,30,"Mon, Feb 20, 2012",@,LAC,Golden State Warriors,L,,97,104,19,11,L 2,Regular Season,2011-2012,
814,22,"Mon, Feb 6, 2012",@,LAC,Orlando Magic,W,OT,107,102,15,7,W 2,Regular Season,2011-2012,
802,10,"Mon, Jan 16, 2012",,LAC,New Jersey Nets,W,,101,91,7,3,W 3,Regular Season,2011-2012,
810,18,"Mon, Jan 30, 2012",,LAC,Oklahoma City Thunder,W,,112,100,12,6,W 3,Regular Season,2011-2012,
832,40,"Mon, Mar 12, 2012",,LAC,Boston Celtics,L,,85,94,23,17,L 2,Regular Season,2011-2012,
841,49,"Mon, Mar 26, 2012",,LAC,New Orleans Hornets,W,,97,85,28,21,W 2,Regular Season,2011-2012,
828,36,"Mon, Mar 5, 2012",@,LAC,Minnesota Timberwolves,L,,94,95,22,14,L 1,Regular Season,2011-2012,
829,4,"Mon, May 7, 2012",,LAC,Memphis Grizzlies,W,OT,101,97,3,1,W 2,Playoffs,2011-2012,
852,60,"Sat, Apr 14, 2012",,LAC,Golden State Warriors,W,,112,104,37,23,W 3,Regular Season,2011-2012,
848,56,"Sat, Apr 7, 2012",,LAC,Sacramento Kings,W,,109,94,34,22,W 2,Regular Season,2011-2012,
817,25,"Sat, Feb 11, 2012",@,LAC,Charlotte Bobcats,W,,111,86,17,8,W 2,Regular Season,2011-2012,
821,29,"Sat, Feb 18, 2012",,LAC,San Antonio Spurs,L,OT,100,103,19,10,L 1,Regular Season,2011-2012,
813,21,"Sat, Feb 4, 2012",@,LAC,Washington Wizards,W,,107,81,14,7,W 1,Regular Season,2011-2012,
801,9,"Sat, Jan 14, 2012",,LAC,Los Angeles Lakers,W,,102,94,6,3,W 2,Regular Season,2011-2012,
798,6,"Sat, Jan 7, 2012",,LAC,Milwaukee Bucks,W,,92,86,4,2,W 3,Regular Season,2011-2012,
835,43,"Sat, Mar 17, 2012",,LAC,Houston Rockets,W,,95,91,25,18,W 1,Regular Season,2011-2012,
840,48,"Sat, Mar 24, 2012",,LAC,Memphis Grizzlies,W,,101,85,27,21,W 1,Regular Season,2011-2012,
844,52,"Sat, Mar 31, 2012",,LAC,Utah Jazz,W,,105,96,31,21,W 5,Regular Season,2011-2012,
845,10,"Sat, May 19, 2012",,LAC,San Antonio Spurs,L,,86,96,4,6,L 3,Playoffs,2011-2012,
846,3,"Sat, May 5, 2012",,LAC,Memphis Grizzlies,W,,87,86,2,1,W 1,Playoffs,2011-2012,
856,64,"Sun, Apr 22, 2012",,LAC,New Orleans Hornets,W,,107,98,40,24,W 1,Regular Season,2011-2012,
857,1,"Sun, Apr 29, 2012",@,LAC,Memphis Grizzlies,W,,99,98,1,0,W 1,Playoffs,2011-2012,
793,1,"Sun, Dec 25, 2011",@,LAC,Golden State Warriors,W,,105,86,1,0,W 1,Regular Season,2011-2012,
796,4,"Sun, Jan 1, 2012",,LAC,Portland Trail Blazers,W,,93,88,2,2,W 1,Regular Season,2011-2012,
806,14,"Sun, Jan 22, 2012",,LAC,Toronto Raptors,W,,103,91,9,5,W 1,Regular Season,2011-2012,
809,17,"Sun, Jan 29, 2012",@,LAC,Denver Nuggets,W,,109,105,11,6,W 2,Regular Season,2011-2012,
831,39,"Sun, Mar 11, 2012",,LAC,Golden State Warriors,L,,93,97,23,16,L 1,Regular Season,2011-2012,
836,44,"Sun, Mar 18, 2012",,LAC,Detroit Pistons,W,OT,87,83,26,18,W 2,Regular Season,2011-2012,
827,35,"Sun, Mar 4, 2012",@,LAC,Houston Rockets,W,OT,105,103,22,13,W 1,Regular Season,2011-2012,
828,7,"Sun, May 13, 2012",@,LAC,Memphis Grizzlies,W,,82,72,4,3,W 1,Playoffs,2011-2012,
829,11,"Sun, May 20, 2012",,LAC,San Antonio Spurs,L,,99,102,4,7,L 4,Playoffs,2011-2012,
851,59,"Thu, Apr 12, 2012",@,LAC,Minnesota Timberwolves,W,,95,82,36,23,W 2,Regular Season,2011-2012,
855,63,"Thu, Apr 19, 2012",@,LAC,Phoenix Suns,L,,90,93,39,24,L 1,Regular Season,2011-2012,
847,55,"Thu, Apr 5, 2012",@,LAC,Sacramento Kings,W,,93,85,33,22,W 1,Regular Season,2011-2012,
820,28,"Thu, Feb 16, 2012",@,LAC,Portland Trail Blazers,W,,74,71,19,9,W 2,Regular Season,2011-2012,
812,20,"Thu, Feb 2, 2012",,LAC,Denver Nuggets,L,,91,112,13,7,L 1,Regular Season,2011-2012,
808,16,"Thu, Jan 26, 2012",,LAC,Memphis Grizzlies,W,,98,91,10,6,W 1,Regular Season,2011-2012,
825,33,"Thu, Mar 1, 2012",@,LAC,Sacramento Kings,W,,108,100,21,12,W 1,Regular Season,2011-2012,
834,42,"Thu, Mar 15, 2012",,LAC,Phoenix Suns,L,,87,91,24,18,L 1,Regular Season,2011-2012,
839,47,"Thu, Mar 22, 2012",@,LAC,New Orleans Hornets,L,,90,97,26,21,L 3,Regular Season,2011-2012,
840,9,"Thu, May 17, 2012",@,LAC,San Antonio Spurs,L,,88,105,4,5,L 2,Playoffs,2011-2012,
857,65,"Tue, Apr 24, 2012",@,LAC,Atlanta Hawks,L,,102,109,40,25,L 1,Regular Season,2011-2012,
824,32,"Tue, Feb 28, 2012",,LAC,Minnesota Timberwolves,L,,97,109,20,12,L 1,Regular Season,2011-2012,
799,7,"Tue, Jan 10, 2012",@,LAC,Portland Trail Blazers,L,,97,105,4,3,L 1,Regular Season,2011-2012,
803,11,"Tue, Jan 17, 2012",@,LAC,Utah Jazz,L,,79,108,7,4,L 1,Regular Season,2011-2012,
837,45,"Tue, Mar 20, 2012",@,LAC,Indiana Pacers,L,,89,102,26,19,L 1,Regular Season,2011-2012,
838,8,"Tue, May 15, 2012",@,LAC,San Antonio Spurs,L,,92,108,4,4,L 1,Playoffs,2011-2012,
850,58,"Wed, Apr 11, 2012",@,LAC,Oklahoma City Thunder,W,,100,98,35,23,W 1,Regular Season,2011-2012,
854,62,"Wed, Apr 18, 2012",@,LAC,Denver Nuggets,W,,104,98,39,23,W 5,Regular Season,2011-2012,
858,66,"Wed, Apr 25, 2012",@,LAC,New York Knicks,L,,93,99,40,26,L 2,Regular Season,2011-2012,
846,54,"Wed, Apr 4, 2012",,LAC,Los Angeles Lakers,L,,108,113,32,22,L 1,Regular Season,2011-2012,
794,2,"Wed, Dec 28, 2011",@,LAC,San Antonio Spurs,L,,90,115,1,1,L 1,Regular Season,2011-2012,
811,19,"Wed, Feb 1, 2012",@,LAC,Utah Jazz,W,,107,105,13,6,W 4,Regular Season,2011-2012,
819,27,"Wed, Feb 15, 2012",,LAC,Washington Wizards,W,,102,84,18,9,W 1,Regular Season,2011-2012,
823,31,"Wed, Feb 22, 2012",,LAC,Denver Nuggets,W,,103,95,20,11,W 1,Regular Season,2011-2012,
815,23,"Wed, Feb 8, 2012",@,LAC,Cleveland Cavaliers,L,,92,99,15,8,L 1,Regular Season,2011-2012,
800,8,"Wed, Jan 11, 2012",,LAC,Miami Heat,W,OT,95,89,5,3,W 1,Regular Season,2011-2012,
804,12,"Wed, Jan 18, 2012",,LAC,Dallas Mavericks,W,,91,89,8,4,W 1,Regular Season,2011-2012,
807,15,"Wed, Jan 25, 2012",@,LAC,Los Angeles Lakers,L,,91,96,9,6,L 1,Regular Season,2011-2012,
797,5,"Wed, Jan 4, 2012",,LAC,Houston Rockets,W,,117,89,3,2,W 2,Regular Season,2011-2012,
833,41,"Wed, Mar 14, 2012",,LAC,Atlanta Hawks,W,,96,82,24,17,W 1,Regular Season,2011-2012,
838,46,"Wed, Mar 21, 2012",@,LAC,Oklahoma City Thunder,L,,91,114,26,20,L 2,Regular Season,2011-2012,
842,50,"Wed, Mar 28, 2012",,LAC,Phoenix Suns,W,,103,86,29,21,W 3,Regular Season,2011-2012,
829,37,"Wed, Mar 7, 2012",@,LAC,New Jersey Nets,L,,100,101,22,15,L 2,Regular Season,2011-2012,
830,2,"Wed, May 2, 2012",@,LAC,Memphis Grizzlies,L,,98,105,1,1,L 1,Playoffs,2011-2012,
1,5,"Wed, May 9, 2012",@,LAC,Memphis Grizzlies,L,,80,92,3,2,L 1,Playoffs,2011-2012,
918,60,"Fri, Apr 13, 2012",,LAL,Denver Nuggets,W,,103,97,38,22,W 3,Regular Season,2011-2012,
922,64,"Fri, Apr 20, 2012",@,LAL,San Antonio Spurs,L,,97,121,40,24,L 1,Regular Season,2011-2012,
914,56,"Fri, Apr 6, 2012",,LAL,Houston Rockets,L,,107,112,35,21,L 1,Regular Season,2011-2012,
885,27,"Fri, Feb 10, 2012",@,LAL,New York Knicks,L,,85,92,15,12,L 1,Regular Season,2011-2012,
888,30,"Fri, Feb 17, 2012",,LAL,Phoenix Suns,W,,111,99,18,12,W 3,Regular Season,2011-2012,
881,23,"Fri, Feb 3, 2012",@,LAL,Denver Nuggets,W,,93,89,14,9,W 3,Regular Season,2011-2012,
871,13,"Fri, Jan 13, 2012",,LAL,Cleveland Cavaliers,W,,97,92,9,4,W 5,Regular Season,2011-2012,
875,17,"Fri, Jan 20, 2012",@,LAL,Orlando Magic,L,,80,92,10,7,L 2,Regular Season,2011-2012,
867,9,"Fri, Jan 6, 2012",,LAL,Golden State Warriors,W,,97,90,5,4,W 1,Regular Season,2011-2012,
902,44,"Fri, Mar 16, 2012",,LAL,Minnesota Timberwolves,W,,97,92,28,16,W 5,Regular Season,2011-2012,
894,36,"Fri, Mar 2, 2012",,LAL,Sacramento Kings,W,,115,107,22,14,W 2,Regular Season,2011-2012,
906,48,"Fri, Mar 23, 2012",,LAL,Portland Trail Blazers,W,,103,96,30,18,W 2,Regular Season,2011-2012,
898,40,"Fri, Mar 9, 2012",@,LAL,Minnesota Timberwolves,W,,105,102,24,16,W 1,Regular Season,2011-2012,
899,10,"Fri, May 18, 2012",,LAL,Oklahoma City Thunder,W,,99,96,5,5,W 1,Playoffs,2011-2012,
900,3,"Fri, May 4, 2012",@,LAL,Denver Nuggets,L,,84,99,2,1,L 1,Playoffs,2011-2012,
916,58,"Mon, Apr 9, 2012",@,LAL,New Orleans Hornets,W,,93,91,36,22,W 1,Regular Season,2011-2012,
860,2,"Mon, Dec 26, 2011",@,LAL,Sacramento Kings,L,,91,100,0,2,L 2,Regular Season,2011-2012,
890,32,"Mon, Feb 20, 2012",,LAL,Portland Trail Blazers,W,,103,92,19,13,W 1,Regular Season,2011-2012,
883,25,"Mon, Feb 6, 2012",@,LAL,Philadelphia 76ers,L,,90,95,14,11,L 2,Regular Season,2011-2012,
873,15,"Mon, Jan 16, 2012",,LAL,Dallas Mavericks,W,,73,70,10,5,W 1,Regular Season,2011-2012,
874,8,"Mon, May 14, 2012",@,LAL,Oklahoma City Thunder,L,,90,119,4,4,L 1,Playoffs,2011-2012,
875,12,"Mon, May 21, 2012",@,LAL,Oklahoma City Thunder,L,,90,106,5,7,L 2,Playoffs,2011-2012,
915,57,"Sat, Apr 7, 2012",@,LAL,Phoenix Suns,L,,105,125,35,22,L 2,Regular Season,2011-2012,
863,5,"Sat, Dec 31, 2011",,LAL,Denver Nuggets,W,,92,89,3,2,W 3,Regular Season,2011-2012,
882,24,"Sat, Feb 4, 2012",@,LAL,Utah Jazz,L,,87,96,14,10,L 1,Regular Season,2011-2012,
872,14,"Sat, Jan 14, 2012",@,LAL,Los Angeles Clippers,L,,94,102,9,5,L 1,Regular Season,2011-2012,
878,20,"Sat, Jan 28, 2012",@,LAL,Milwaukee Bucks,L,,89,100,11,9,L 1,Regular Season,2011-2012,
910,52,"Sat, Mar 31, 2012",,LAL,New Orleans Hornets,W,,88,85,32,20,W 1,Regular Season,2011-2012,
911,7,"Sat, May 12, 2012",,LAL,Denver Nuggets,W,,96,87,4,3,W 1,Playoffs,2011-2012,
912,11,"Sat, May 19, 2012",,LAL,Oklahoma City Thunder,L,,100,103,5,6,L 1,Playoffs,2011-2012,
911,53,"Sun, Apr 1, 2012",,LAL,Golden State Warriors,W,,120,112,33,20,W 2,Regular Season,2011-2012,
919,61,"Sun, Apr 15, 2012",,LAL,Dallas Mavericks,W,OT,112,108,39,22,W 4,Regular Season,2011-2012,
923,65,"Sun, Apr 22, 2012",,LAL,Oklahoma City Thunder,W,2OT,114,106,41,24,W 1,Regular Season,2011-2012,
924,1,"Sun, Apr 29, 2012",,LAL,Denver Nuggets,W,,103,88,1,0,W 1,Playoffs,2011-2012,
859,1,"Sun, Dec 25, 2011",,LAL,Chicago Bulls,L,,87,88,0,1,L 1,Regular Season,2011-2012,
886,28,"Sun, Feb 12, 2012",@,LAL,Toronto Raptors,W,,94,92,16,12,W 1,Regular Season,2011-2012,
889,31,"Sun, Feb 19, 2012",@,LAL,Phoenix Suns,L,,90,102,18,13,L 1,Regular Season,2011-2012,
864,6,"Sun, Jan 1, 2012",@,LAL,Denver Nuggets,L,,90,99,3,3,L 1,Regular Season,2011-2012,
876,18,"Sun, Jan 22, 2012",,LAL,Indiana Pacers,L,,96,98,10,8,L 3,Regular Season,2011-2012,
879,21,"Sun, Jan 29, 2012",@,LAL,Minnesota Timberwolves,W,,106,101,12,9,W 1,Regular Season,2011-2012,
868,10,"Sun, Jan 8, 2012",,LAL,Memphis Grizzlies,W,,90,82,6,4,W 2,Regular Season,2011-2012,
899,41,"Sun, Mar 11, 2012",,LAL,Boston Celtics,W,,97,94,25,16,W 2,Regular Season,2011-2012,
903,45,"Sun, Mar 18, 2012",,LAL,Utah Jazz,L,,99,103,28,17,L 1,Regular Season,2011-2012,
907,49,"Sun, Mar 25, 2012",,LAL,Memphis Grizzlies,L,,96,102,30,19,L 1,Regular Season,2011-2012,
895,37,"Sun, Mar 4, 2012",,LAL,Miami Heat,W,,93,83,23,14,W 3,Regular Season,2011-2012,
896,4,"Sun, May 6, 2012",@,LAL,Denver Nuggets,W,,92,88,3,1,W 1,Playoffs,2011-2012,
924,66,"Thu, Apr 26, 2012",@,LAL,Sacramento Kings,L,,96,113,41,25,L 1,Regular Season,2011-2012,
862,4,"Thu, Dec 29, 2011",,LAL,New York Knicks,W,,99,82,2,2,W 2,Regular Season,2011-2012,
892,34,"Thu, Feb 23, 2012",@,LAL,Oklahoma City Thunder,L,,85,100,20,14,L 1,Regular Season,2011-2012,
884,26,"Thu, Feb 9, 2012",@,LAL,Boston Celtics,W,OT,88,87,15,11,W 1,Regular Season,2011-2012,
874,16,"Thu, Jan 19, 2012",@,LAL,Miami Heat,L,,87,98,10,6,L 1,Regular Season,2011-2012,
866,8,"Thu, Jan 5, 2012",@,LAL,Portland Trail Blazers,L,,96,107,4,4,L 1,Regular Season,2011-2012,
909,51,"Thu, Mar 29, 2012",,LAL,Oklahoma City Thunder,L,,93,102,31,20,L 1,Regular Season,2011-2012,
910,6,"Thu, May 10, 2012",@,LAL,Denver Nuggets,L,,96,113,3,3,L 2,Playoffs,2011-2012,
920,62,"Tue, Apr 17, 2012",,LAL,San Antonio Spurs,L,,91,112,39,23,L 1,Regular Season,2011-2012,
912,54,"Tue, Apr 3, 2012",,LAL,New Jersey Nets,W,,91,87,34,20,W 3,Regular Season,2011-2012,
861,3,"Tue, Dec 27, 2011",,LAL,Utah Jazz,W,,96,71,1,2,W 1,Regular Season,2011-2012,
887,29,"Tue, Feb 14, 2012",,LAL,Atlanta Hawks,W,,86,78,17,12,W 2,Regular Season,2011-2012,
869,11,"Tue, Jan 10, 2012",,LAL,Phoenix Suns,W,,99,83,7,4,W 3,Regular Season,2011-2012,
865,7,"Tue, Jan 3, 2012",,LAL,Houston Rockets,W,,108,99,4,3,W 1,Regular Season,2011-2012,
880,22,"Tue, Jan 31, 2012",,LAL,Charlotte Bobcats,W,,106,73,13,9,W 2,Regular Season,2011-2012,
900,42,"Tue, Mar 13, 2012",@,LAL,Memphis Grizzlies,W,2OT,116,111,26,16,W 3,Regular Season,2011-2012,
904,46,"Tue, Mar 20, 2012",@,LAL,Houston Rockets,L,,104,107,28,18,L 2,Regular Season,2011-2012,
908,50,"Tue, Mar 27, 2012",@,LAL,Golden State Warriors,W,,104,101,31,19,W 1,Regular Season,2011-2012,
896,38,"Tue, Mar 6, 2012",@,LAL,Detroit Pistons,L,OT,85,88,23,15,L 1,Regular Season,2011-2012,
897,2,"Tue, May 1, 2012",,LAL,Denver Nuggets,W,,104,100,2,0,W 2,Playoffs,2011-2012,
898,5,"Tue, May 8, 2012",,LAL,Denver Nuggets,L,,99,102,3,2,L 1,Playoffs,2011-2012,
917,59,"Wed, Apr 11, 2012",@,LAL,San Antonio Spurs,W,,98,84,37,22,W 2,Regular Season,2011-2012,
921,63,"Wed, Apr 18, 2012",@,LAL,Golden State Warriors,W,,99,87,40,23,W 1,Regular Season,2011-2012,
913,55,"Wed, Apr 4, 2012",@,LAL,Los Angeles Clippers,W,,113,108,35,20,W 4,Regular Season,2011-2012,
891,33,"Wed, Feb 22, 2012",@,LAL,Dallas Mavericks,W,,96,91,20,13,W 2,Regular Season,2011-2012,
893,35,"Wed, Feb 29, 2012",,LAL,Minnesota Timberwolves,W,,104,85,21,14,W 1,Regular Season,2011-2012,
870,12,"Wed, Jan 11, 2012",@,LAL,Utah Jazz,W,OT,90,87,8,4,W 4,Regular Season,2011-2012,
877,19,"Wed, Jan 25, 2012",,LAL,Los Angeles Clippers,W,,96,91,11,8,W 1,Regular Season,2011-2012,
901,43,"Wed, Mar 14, 2012",@,LAL,New Orleans Hornets,W,OT,107,101,27,16,W 4,Regular Season,2011-2012,
905,47,"Wed, Mar 21, 2012",@,LAL,Dallas Mavericks,W,,109,93,29,18,W 1,Regular Season,2011-2012,
897,39,"Wed, Mar 7, 2012",@,LAL,Washington Wizards,L,,101,106,23,16,L 2,Regular Season,2011-2012,
898,9,"Wed, May 16, 2012",@,LAL,Oklahoma City Thunder,L,,75,77,4,5,L 2,Playoffs,2011-2012,
987,63,"Fri, Apr 20, 2012",@,MEM,Charlotte Bobcats,W,,85,80,38,25,W 3,Regular Season,2011-2012,
978,54,"Fri, Apr 6, 2012",@,MEM,Miami Heat,W,,97,82,31,23,W 1,Regular Season,2011-2012,
927,3,"Fri, Dec 30, 2011",,MEM,Houston Rockets,W,,113,93,1,2,W 1,Regular Season,2011-2012,
951,27,"Fri, Feb 10, 2012",,MEM,Indiana Pacers,W,,98,92,14,13,W 2,Regular Season,2011-2012,
955,31,"Fri, Feb 17, 2012",,MEM,Denver Nuggets,W,,103,102,17,14,W 3,Regular Season,2011-2012,
947,23,"Fri, Feb 3, 2012",@,MEM,Oklahoma City Thunder,L,,94,101,12,11,L 1,Regular Season,2011-2012,
938,14,"Fri, Jan 20, 2012",@,MEM,Detroit Pistons,W,,98,81,8,6,W 5,Regular Season,2011-2012,
931,7,"Fri, Jan 6, 2012",@,MEM,Utah Jazz,L,,85,94,3,4,L 1,Regular Season,2011-2012,
966,42,"Fri, Mar 16, 2012",,MEM,Toronto Raptors,L,OT,110,114,24,18,L 2,Regular Season,2011-2012,
960,36,"Fri, Mar 2, 2012",@,MEM,Toronto Raptors,W,,102,99,21,15,W 3,Regular Season,2011-2012,
973,49,"Fri, Mar 30, 2012",@,MEM,Houston Rockets,L,,89,98,27,22,L 1,Regular Season,2011-2012,
974,6,"Fri, May 11, 2012",@,MEM,Los Angeles Clippers,W,,90,88,3,3,W 2,Playoffs,2011-2012,
975,51,"Mon, Apr 2, 2012",@,MEM,Oklahoma City Thunder,W,,94,88,29,22,W 2,Regular Season,2011-2012,
989,65,"Mon, Apr 23, 2012",,MEM,Cleveland Cavaliers,W,,109,101,40,25,W 5,Regular Season,2011-2012,
980,56,"Mon, Apr 9, 2012",,MEM,Los Angeles Clippers,W,,94,85,33,23,W 3,Regular Season,2011-2012,
925,1,"Mon, Dec 26, 2011",@,MEM,San Antonio Spurs,L,,82,95,0,1,L 1,Regular Season,2011-2012,
957,33,"Mon, Feb 20, 2012",@,MEM,Houston Rockets,L,,93,97,18,15,L 1,Regular Season,2011-2012,
949,25,"Mon, Feb 6, 2012",,MEM,San Antonio Spurs,L,,84,89,12,13,L 3,Regular Season,2011-2012,
936,12,"Mon, Jan 16, 2012",,MEM,Chicago Bulls,W,,102,86,6,6,W 3,Regular Season,2011-2012,
940,16,"Mon, Jan 23, 2012",@,MEM,Golden State Warriors,W,,91,90,10,6,W 7,Regular Season,2011-2012,
944,20,"Mon, Jan 30, 2012",,MEM,San Antonio Spurs,L,,73,83,10,10,L 4,Regular Season,2011-2012,
945,4,"Mon, May 7, 2012",@,MEM,Los Angeles Clippers,L,OT,97,101,1,3,L 2,Playoffs,2011-2012,
983,59,"Sat, Apr 14, 2012",,MEM,Utah Jazz,W,,103,98,35,24,W 1,Regular Season,2011-2012,
988,64,"Sat, Apr 21, 2012",,MEM,Portland Trail Blazers,W,,93,89,39,25,W 4,Regular Season,2011-2012,
979,55,"Sat, Apr 7, 2012",,MEM,Dallas Mavericks,W,,94,89,32,23,W 2,Regular Season,2011-2012,
956,32,"Sat, Feb 18, 2012",,MEM,Golden State Warriors,W,,104,103,18,14,W 4,Regular Season,2011-2012,
935,11,"Sat, Jan 14, 2012",,MEM,New Orleans Hornets,W,,108,99,5,6,W 2,Regular Season,2011-2012,
939,15,"Sat, Jan 21, 2012",,MEM,Sacramento Kings,W,,128,95,9,6,W 6,Regular Season,2011-2012,
943,19,"Sat, Jan 28, 2012",@,MEM,Phoenix Suns,L,,84,86,10,9,L 3,Regular Season,2011-2012,
963,39,"Sat, Mar 10, 2012",@,MEM,Phoenix Suns,L,,91,98,23,16,L 1,Regular Season,2011-2012,
970,46,"Sat, Mar 24, 2012",@,MEM,Los Angeles Clippers,L,,85,101,25,21,L 3,Regular Season,2011-2012,
961,37,"Sat, Mar 3, 2012",,MEM,Detroit Pistons,W,,100,83,22,15,W 4,Regular Season,2011-2012,
974,50,"Sat, Mar 31, 2012",@,MEM,Milwaukee Bucks,W,,99,95,28,22,W 1,Regular Season,2011-2012,
975,3,"Sat, May 5, 2012",@,MEM,Los Angeles Clippers,L,,86,87,1,2,L 1,Playoffs,2011-2012,
984,60,"Sun, Apr 15, 2012",@,MEM,New Orleans Hornets,L,,75,88,35,25,L 1,Regular Season,2011-2012,
985,1,"Sun, Apr 29, 2012",,MEM,Los Angeles Clippers,L,,98,99,0,1,L 1,Playoffs,2011-2012,
952,28,"Sun, Feb 12, 2012",,MEM,Utah Jazz,L,,88,98,14,14,L 1,Regular Season,2011-2012,
948,24,"Sun, Feb 5, 2012",@,MEM,Boston Celtics,L,,80,98,12,12,L 2,Regular Season,2011-2012,
928,4,"Sun, Jan 1, 2012",@,MEM,Chicago Bulls,L,,64,104,1,3,L 1,Regular Season,2011-2012,
932,8,"Sun, Jan 8, 2012",@,MEM,Los Angeles Lakers,L,,82,90,3,5,L 2,Regular Season,2011-2012,
964,40,"Sun, Mar 11, 2012",@,MEM,Denver Nuggets,W,,94,91,24,16,W 1,Regular Season,2011-2012,
967,43,"Sun, Mar 18, 2012",,MEM,Washington Wizards,W,,97,92,25,18,W 1,Regular Season,2011-2012,
971,47,"Sun, Mar 25, 2012",@,MEM,Los Angeles Lakers,W,,102,96,26,21,W 1,Regular Season,2011-2012,
972,7,"Sun, May 13, 2012",,MEM,Los Angeles Clippers,L,,72,82,3,4,L 1,Playoffs,2011-2012,
982,58,"Thu, Apr 12, 2012",@,MEM,San Antonio Spurs,L,,97,107,34,24,L 1,Regular Season,2011-2012,
990,66,"Thu, Apr 26, 2012",,MEM,Orlando Magic,W,,88,76,41,25,W 6,Regular Season,2011-2012,
946,22,"Thu, Feb 2, 2012",@,MEM,Atlanta Hawks,W,,96,77,12,10,W 2,Regular Season,2011-2012,
934,10,"Thu, Jan 12, 2012",,MEM,New York Knicks,W,,94,83,4,6,W 1,Regular Season,2011-2012,
942,18,"Thu, Jan 26, 2012",@,MEM,Los Angeles Clippers,L,,91,98,10,8,L 2,Regular Season,2011-2012,
969,45,"Thu, Mar 22, 2012",@,MEM,Portland Trail Blazers,L,,93,97,25,20,L 2,Regular Season,2011-2012,
985,61,"Tue, Apr 17, 2012",@,MEM,Minnesota Timberwolves,W,,91,84,36,25,W 1,Regular Season,2011-2012,
976,52,"Tue, Apr 3, 2012",,MEM,Golden State Warriors,W,,98,94,30,22,W 3,Regular Season,2011-2012,
953,29,"Tue, Feb 14, 2012",,MEM,Houston Rockets,W,,93,83,15,14,W 1,Regular Season,2011-2012,
958,34,"Tue, Feb 21, 2012",,MEM,Philadelphia 76ers,W,,89,76,19,15,W 1,Regular Season,2011-2012,
933,9,"Tue, Jan 10, 2012",,MEM,Oklahoma City Thunder,L,,95,100,3,6,L 3,Regular Season,2011-2012,
