Year,unitid,Institution_Name,Award_Level,CIP_Classificaiton,cipcode,Total,T.M,T.F,T.C,T.C.M,T.C.F,T.AA,T.AA.M,T.AA.F,T.H,T.H.M,T.H.W,T.AS/PI,T.AS/PI.M,T.AS/PI.F,T.AI,T.AI.M,T.AI.F,T.UNK,T.UNK.M,T.UNK.W,T.NON,T.NON.M,T.NON.F
1994-1995,135726,University of Miami,Bachelor's degree,Education,'13.0000',29,12,17,19,9,10,1,1,0,7,2,5,0,0,0,1,0,1,1,0,1,0,0,0
1994-1995,135726,University of Miami,Bachelor's degree,Engineering,'14.0000',169,131,38,58,40,18,12,10,2,35,26,9,10,7,3,1,0,1,1,1,0,52,47,5
1994-1995,135726,University of Miami,Bachelor's degree,Mathematics,'27.0000',23,8,15,10,4,6,3,1,2,6,1,5,2,1,1,0,0,0,0,0,0,2,1,1
1994-1995,135726,University of Miami,Bachelor's degree,Philosophy and Religion,'38.0000',5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-1995,139959,University of Georgia,Bachelor's degree,Engineering,'14.0000',20,15,5,16,13,3,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1
1994-1995,139959,University of Georgia,Bachelor's degree,Foreign Languages and Literatures,'16.0000',82,28,54,74,25,49,1,0,1,5,3,2,0,0,0,0,0,0,0,0,0,2,0,2
1994-1995,139959,University of Georgia,Bachelor's degree,Psychology,'42.0000',250,83,167,231,79,152,12,3,9,0,0,0,2,1,1,1,0,1,0,0,0,4,0,4
1994-1995,142115,Boise State University,Bachelor's degree,Parks- Recreation- Leisure and Fitness,'31.0000',22,8,14,18,4,14,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0
1994-1995,142115,Boise State University,Bachelor's degree,Protective Services,'43.0000',34,17,17,32,16,16,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1994-1995,142115,Boise State University,Bachelor's degree,Visual and Performing Arts,'50.0000',60,21,39,50,16,34,1,1,0,1,1,0,4,2,2,2,0,2,0,0,0,2,1,1
1994-1995,147767,Northwestern University,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',87,44,43,44,23,21,3,2,1,3,2,1,36,17,19,0,0,0,0,0,0,1,0,1
1994-1995,147767,Northwestern University,Bachelor's degree,Computer and Information Sciences,'11.0000',23,19,4,19,17,2,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0
1994-1995,147767,Northwestern University,Bachelor's degree,Education,'13.0000',30,11,19,19,7,12,3,2,1,1,0,1,6,2,4,0,0,0,1,0,1,0,0,0
1994-1995,147767,Northwestern University,Bachelor's degree,Multi/Interdisciplinary Studies,'30.0000',14,6,8,14,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-1995,147767,Northwestern University,Bachelor's degree,Psychology,'42.0000',121,32,89,87,21,66,8,3,5,0,0,0,26,8,18,0,0,0,0,0,0,0,0,0
1994-1995,152080,University of Notre Dame,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',28,13,15,23,9,14,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-1995,152080,University of Notre Dame,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',107,51,56,90,40,50,3,2,1,4,3,1,8,5,3,1,1,0,0,0,0,1,0,1
1994-1995,152080,University of Notre Dame,Bachelor's degree,Business Management and Admin. Services,'52.0000',470,325,145,383,273,110,28,17,11,29,16,13,17,9,8,1,1,0,0,0,0,12,9,3
1994-1995,152080,University of Notre Dame,Bachelor's degree,Engineering,'14.0000',246,209,37,216,186,30,13,11,2,7,4,3,8,6,2,0,0,0,0,0,0,2,2,0
1994-1995,152080,University of Notre Dame,Bachelor's degree,Liberal/General Studies and Humanities,'24.0000',51,22,29,50,22,28,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1994-1995,152080,University of Notre Dame,Bachelor's degree,Physical Sciences,'40.0000',44,34,10,39,30,9,0,0,0,2,2,0,2,1,1,0,0,0,0,0,0,1,1,0
1994-1995,155399,Kansas State University,Bachelor's degree,Education,'13.0000',404,88,316,391,84,307,3,2,1,6,2,4,3,0,3,1,0,1,0,0,0,0,0,0
1994-1995,155399,Kansas State University,Bachelor's degree,Engineering,'14.0000',336,286,50,287,244,43,6,4,2,5,3,2,10,8,2,2,2,0,0,0,0,26,25,1
1994-1995,155399,Kansas State University,Bachelor's degree,English Language and Literature/Letters,'23.0000',30,11,19,30,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-1995,155399,Kansas State University,Bachelor's degree,Health Professions and Related Sciences,'51.0000',82,28,54,79,27,52,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1994-1995,155399,Kansas State University,Bachelor's degree,Social Sciences and History,'45.0000',290,176,114,266,162,104,9,5,4,6,4,2,4,2,2,2,1,1,0,0,0,3,2,1
1994-1995,157289,University of Louisville,Bachelor's degree,Computer and Information Sciences,'11.0000',51,33,18,47,31,16,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1994-1995,157289,University of Louisville,Bachelor's degree,English Language and Literature/Letters,'23.0000',65,24,41,59,23,36,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-1995,157289,University of Louisville,Bachelor's degree,Parks- Recreation- Leisure and Fitness,'31.0000',3,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-1995,157289,University of Louisville,Bachelor's degree,Philosophy and Religion,'38.0000',10,7,3,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-1995,159391,Louisiana State University and Agricultural & Mechanical College,Bachelor's degree,Engineering-Related Technologies,'15.0000',31,26,5,30,25,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1994-1995,159391,Louisiana State University and Agricultural & Mechanical College,Bachelor's degree,English Language and Literature/Letters,'23.0000',161,39,122,141,36,105,14,0,14,2,0,2,1,0,1,2,2,0,0,0,0,1,1,0
1994-1995,159391,Louisiana State University and Agricultural & Mechanical College,Bachelor's degree,Physical Sciences,'40.0000',27,20,7,24,19,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1
1994-1995,159391,Louisiana State University and Agricultural & Mechanical College,Bachelor's degree,Psychology,'42.0000',242,71,171,211,58,153,13,4,9,8,4,4,7,4,3,2,1,1,1,0,1,0,0,0
1994-1995,170976,University of Michigan-Ann Arbor,Bachelor's degree,Computer and Information Sciences,'11.0000',48,38,10,32,26,6,2,1,1,1,1,0,3,2,1,0,0,0,0,0,0,7,6,1
1994-1995,170976,University of Michigan-Ann Arbor,Bachelor's degree,Engineering,'14.0000',1008,788,220,770,610,160,38,18,20,28,21,7,97,76,21,3,0,3,0,0,0,46,41,5
1994-1995,181464,University of Nebraska-Lincoln,Bachelor's degree,Architecture and Related Programs,'04.0000',84,45,39,75,39,36,3,2,1,2,2,0,1,0,1,0,0,0,0,0,0,3,2,1
1994-1995,181464,University of Nebraska-Lincoln,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',137,71,66,133,68,65,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,2,0
1994-1995,181464,University of Nebraska-Lincoln,Bachelor's degree,Communications,'09.0000',240,91,149,220,83,137,6,4,2,3,0,3,2,0,2,2,2,0,0,0,0,7,2,5
1994-1995,181464,University of Nebraska-Lincoln,Bachelor's degree,Foreign Languages and Literatures,'16.0000',30,11,19,26,9,17,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0
1994-1995,181464,University of Nebraska-Lincoln,Bachelor's degree,Liberal/General Studies and Humanities,'24.0000',14,9,5,12,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1994-1995,181464,University of Nebraska-Lincoln,Bachelor's degree,Multi/Interdisciplinary Studies,'30.0000',28,14,14,26,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
1994-1995,181464,University of Nebraska-Lincoln,Bachelor's degree,Physical Sciences,'40.0000',31,26,5,28,25,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1
1994-1995,186380,Rutgers University-New Brunswick,Bachelor's degree,Architecture and Related Programs,'04.0000',63,48,15,57,44,13,0,0,0,4,3,1,1,1,0,1,0,1,0,0,0,0,0,0
1994-1995,186380,Rutgers University-New Brunswick,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',362,167,195,197,95,102,12,3,9,23,9,14,113,53,60,2,0,2,6,2,4,9,5,4
1994-1995,186380,Rutgers University-New Brunswick,Bachelor's degree,Computer and Information Sciences,'11.0000',143,101,42,72,61,11,5,1,4,7,5,2,38,20,18,0,0,0,6,4,2,15,10,5
1994-1995,186380,Rutgers University-New Brunswick,Bachelor's degree,Engineering,'14.0000',497,415,82,326,273,53,18,12,6,17,14,3,100,83,17,1,0,1,11,11,0,24,22,2
1994-1995,186380,Rutgers University-New Brunswick,Bachelor's degree,Social Sciences and History,'45.0000',1130,602,528,787,440,347,106,49,57,69,30,39,119,54,65,4,2,2,22,15,7,23,12,11
1994-1995,198419,Duke University,Bachelor's degree,Foreign Languages and Literatures,'16.0000',37,15,22,27,11,16,2,0,2,4,2,2,2,0,2,0,0,0,0,0,0,2,2,0
1994-1995,198419,Duke University,Bachelor's degree,Physical Sciences,'40.0000',55,37,18,48,33,15,3,2,1,1,0,1,2,2,0,0,0,0,0,0,0,1,0,1
1994-1995,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Business Management and Admin. Services,'52.0000',409,222,187,348,197,151,38,11,27,2,2,0,15,7,8,3,2,1,0,0,0,3,3,0
1994-1995,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Philosophy and Religion,'38.0000',34,19,15,31,18,13,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1994-1995,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Protective Services,'43.0000',6,3,3,4,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-1995,204796,Ohio State University-Main Campus,Bachelor's degree,Agricultural Sciences,'02.0000',212,133,79,197,123,74,4,2,2,2,2,0,1,0,1,0,0,0,4,4,0,4,2,2
1994-1995,204796,Ohio State University-Main Campus,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',29,4,25,20,1,19,9,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-1995,204796,Ohio State University-Main Campus,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',237,122,115,190,97,93,13,5,8,3,2,1,24,14,10,0,0,0,1,1,0,6,3,3
1994-1995,204796,Ohio State University-Main Campus,Bachelor's degree,Business Management and Admin. Services,'52.0000',870,567,303,723,486,237,34,14,20,15,8,7,27,14,13,1,0,1,28,21,7,42,24,18
1994-1995,204796,Ohio State University-Main Campus,Bachelor's degree,Education,'13.0000',756,200,556,680,182,498,30,12,18,6,0,6,7,1,6,0,0,0,26,4,22,7,1,6
1994-1995,204796,Ohio State University-Main Campus,Bachelor's degree,Engineering-Related Technologies,'15.0000',12,10,2,0,0,0,0,0,0,12,10,2,0,0,0,0,0,0,0,0,0,0,0,0
1994-1995,204796,Ohio State University-Main Campus,Bachelor's degree,Marketing Opers./Market. and Distribution,'08.0000',232,129,103,198,115,83,6,2,4,2,0,2,4,2,2,0,0,0,6,2,4,16,8,8
1994-1995,204796,Ohio State University-Main Campus,Bachelor's degree,Parks- Recreation- Leisure and Fitness,'31.0000',28,17,11,27,16,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1994-1995,204796,Ohio State University-Main Campus,Bachelor's degree,Physical Sciences,'40.0000',65,50,15,58,43,15,2,2,0,2,2,0,1,1,0,0,0,0,0,0,0,2,2,0
1994-1995,204796,Ohio State University-Main Campus,Bachelor's degree,Transportation and Material Moving Workers,'49.0000',108,97,11,101,90,11,1,1,0,1,1,0,3,3,0,0,0,0,2,2,0,0,0,0
1994-1995,204796,Ohio State University-Main Campus,Bachelor's degree,Vocational Home Economics,'20.0000',54,27,27,43,22,21,3,3,0,1,0,1,1,1,0,0,0,0,0,0,0,6,1,5
1994-1995,207388,Oklahoma State University-Main Campus,Bachelor's degree,Agricultural Business and Production,'01.0000',62,47,15,62,47,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-1995,207388,Oklahoma State University-Main Campus,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',116,62,54,108,57,51,0,0,0,0,0,0,1,0,1,3,2,1,0,0,0,4,3,1
1994-1995,207388,Oklahoma State University-Main Campus,Bachelor's degree,Business Management and Admin. Services,'52.0000',736,374,362,595,307,288,17,6,11,6,3,3,14,4,10,38,21,17,0,0,0,66,33,33
1994-1995,207388,Oklahoma State University-Main Campus,Bachelor's degree,Engineering,'14.0000',256,225,31,172,149,23,4,1,3,3,3,0,10,10,0,8,6,2,0,0,0,59,56,3
1994-1995,207388,Oklahoma State University-Main Campus,Bachelor's degree,Liberal/General Studies and Humanities,'24.0000',8,3,5,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-1995,207388,Oklahoma State University-Main Campus,Bachelor's degree,Protective Services,'43.0000',48,46,2,45,43,2,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0
1994-1995,207388,Oklahoma State University-Main Campus,Bachelor's degree,Transportation and Material Moving Workers,'49.0000',67,62,5,56,51,5,2,2,0,3,3,0,1,1,0,4,4,0,0,0,0,1,1,0
1994-1995,207500,University of Oklahoma Norman Campus,Bachelor's degree,Architecture and Related Programs,'04.0000',57,34,23,42,25,17,1,1,0,4,2,2,2,1,1,2,1,1,0,0,0,6,4,2
1994-1995,207500,University of Oklahoma Norman Campus,Bachelor's degree,Communications Technologies,'10.0000',56,28,28,45,23,22,9,5,4,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0
1994-1995,207500,University of Oklahoma Norman Campus,Bachelor's degree,Engineering,'14.0000',259,222,37,157,135,22,9,7,2,3,3,0,21,16,5,8,6,2,0,0,0,61,55,6
1994-1995,207500,University of Oklahoma Norman Campus,Bachelor's degree,Marketing Opers./Market. and Distribution,'08.0000',97,58,39,80,49,31,6,2,4,4,3,1,3,2,1,1,0,1,0,0,0,3,2,1
1994-1995,209542,Oregon State University,Bachelor's degree,Business Management and Admin. Services,'52.0000',400,232,168,302,169,133,2,2,0,7,5,2,28,14,14,2,2,0,31,21,10,28,19,9
1994-1995,209542,Oregon State University,Bachelor's degree,Engineering,'14.0000',320,294,26,239,224,15,0,0,0,5,5,0,25,21,4,2,2,0,22,19,3,27,23,4
1994-1995,209542,Oregon State University,Bachelor's degree,Parks- Recreation- Leisure and Fitness,'31.0000',23,13,10,21,12,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
1994-1995,209542,Oregon State University,Bachelor's degree,Physical Sciences,'40.0000',41,29,12,34,25,9,0,0,0,0,0,0,2,1,1,0,0,0,3,2,1,2,1,1
1994-1995,209542,Oregon State University,Bachelor's degree,Visual and Performing Arts,'50.0000',53,29,24,38,20,18,0,0,0,1,1,0,4,2,2,2,1,1,6,4,2,2,1,1
1994-1995,209551,University of Oregon,Bachelor's degree,Business Management and Admin. Services,'52.0000',517,295,222,302,184,118,4,1,3,8,4,4,44,25,19,4,2,2,18,13,5,137,66,71
1994-1995,209551,University of Oregon,Bachelor's degree,Visual and Performing Arts,'50.0000',198,81,117,140,54,86,2,0,2,3,2,1,14,6,8,2,1,1,21,13,8,16,5,11
1994-1995,217882,Clemson University,Bachelor's degree,Agricultural Sciences,'02.0000',70,48,22,67,46,21,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1994-1995,217882,Clemson University,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',136,67,69,112,62,50,18,5,13,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0
1994-1995,217882,Clemson University,Bachelor's degree,Business Management and Admin. Services,'52.0000',589,363,226,527,326,201,40,21,19,3,2,1,8,5,3,0,0,0,4,2,2,7,7,0
1994-1995,217882,Clemson University,Bachelor's degree,Education,'13.0000',369,68,301,337,63,274,28,5,23,0,0,0,2,0,2,0,0,0,2,0,2,0,0,0
1994-1995,217882,Clemson University,Bachelor's degree,Foreign Languages and Literatures,'16.0000',53,17,36,49,16,33,0,0,0,3,1,2,0,0,0,0,0,0,1,0,1,0,0,0
1994-1995,217882,Clemson University,Bachelor's degree,Visual and Performing Arts,'50.0000',46,23,23,43,20,23,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0
1994-1995,218663,University of South Carolina-Columbia,Bachelor's degree,Communications,'09.0000',214,95,119,189,87,102,16,4,12,2,2,0,3,0,3,0,0,0,0,0,0,4,2,2
1994-1995,218663,University of South Carolina-Columbia,Bachelor's degree,Psychology,'42.0000',195,50,145,158,44,114,29,5,24,1,1,0,5,0,5,0,0,0,0,0,0,2,0,2
1994-1995,221999,Vanderbilt University,Bachelor's degree,Education,'13.0000',48,5,43,42,5,37,3,0,3,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0
1994-1995,221999,Vanderbilt University,Bachelor's degree,English Language and Literature/Letters,'23.0000',119,52,67,106,45,61,3,0,3,0,0,0,7,5,2,1,1,0,1,1,0,1,0,1
1994-1995,228246,Southern Methodist University,Bachelor's degree,Health Professions and Related Sciences,'51.0000',1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-1995,228246,Southern Methodist University,Bachelor's degree,Philosophy and Religion,'38.0000',13,8,5,11,8,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
1994-1995,228723,Texas A & M University-College Station,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',302,155,147,232,122,110,11,2,9,29,16,13,26,15,11,1,0,1,0,0,0,3,0,3
1994-1995,228723,Texas A & M University-College Station,Bachelor's degree,Engineering-Related Technologies,'15.0000',171,153,18,138,124,14,8,7,1,22,19,3,2,2,0,0,0,0,0,0,0,1,1,0
1994-1995,228723,Texas A & M University-College Station,Bachelor's degree,English Language and Literature/Letters,'23.0000',378,99,279,332,89,243,14,2,12,27,7,20,3,1,2,1,0,1,0,0,0,1,0,1
1994-1995,228723,Texas A & M University-College Station,Bachelor's degree,Foreign Languages and Literatures,'16.0000',39,12,27,28,10,18,0,0,0,9,2,7,1,0,1,0,0,0,0,0,0,1,0,1
1994-1995,228723,Texas A & M University-College Station,Bachelor's degree,Multi/Interdisciplinary Studies,'30.0000',617,130,487,552,116,436,4,1,3,37,9,28,19,4,15,2,0,2,0,0,0,3,0,3
1994-1995,228723,Texas A & M University-College Station,Bachelor's degree,Philosophy and Religion,'38.0000',17,12,5,14,10,4,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1994-1995,228723,Texas A & M University-College Station,Bachelor's degree,Visual and Performing Arts,'50.0000',13,5,8,8,2,6,0,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0
1994-1995,228778,The University of Texas at Austin,Bachelor's degree,Architecture and Related Programs,'04.0000',49,29,20,38,21,17,0,0,0,5,3,2,5,5,0,0,0,0,0,0,0,1,0,1
1994-1995,228778,The University of Texas at Austin,Bachelor's degree,Business Management and Admin. Services,'52.0000',1389,815,574,960,570,390,39,16,23,126,77,49,135,78,57,4,2,2,0,0,0,125,72,53
1994-1995,228778,The University of Texas at Austin,Bachelor's degree,Communications,'09.0000',560,252,308,433,194,239,17,4,13,73,37,36,24,12,12,3,1,2,0,0,0,10,4,6
1994-1995,228778,The University of Texas at Austin,Bachelor's degree,Computer and Information Sciences,'11.0000',152,123,29,82,70,12,4,2,2,9,8,1,18,12,6,1,0,1,0,0,0,38,31,7
1994-1995,228778,The University of Texas at Austin,Bachelor's degree,English Language and Literature/Letters,'23.0000',461,154,307,366,125,241,17,5,12,65,21,44,7,2,5,3,0,3,0,0,0,3,1,2
1994-1995,228778,The University of Texas at Austin,Bachelor's degree,Public Administration and Services,'44.0000',75,13,62,50,7,43,8,5,3,11,1,10,6,0,6,0,0,0,0,0,0,0,0,0
1994-1995,230728,Utah State University,Bachelor's degree,Agricultural Business and Production,'01.0000',12,12,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1994-1995,230728,Utah State University,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',6,3,3,5,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1994-1995,230728,Utah State University,Bachelor's degree,Business Management and Admin. Services,'52.0000',336,222,114,289,200,89,2,2,0,3,2,1,3,2,1,0,0,0,1,0,1,38,16,22
1994-1995,230728,Utah State University,Bachelor's degree,Communications,'09.0000',36,20,16,33,18,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
1994-1995,230728,Utah State University,Bachelor's degree,Engineering,'14.0000',137,120,17,130,115,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2
1994-1995,230728,Utah State University,Bachelor's degree,Engineering-Related Technologies,'15.0000',30,29,1,26,26,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,3,0
1994-1995,230728,Utah State University,Bachelor's degree,English Language and Literature/Letters,'23.0000',54,12,42,53,11,42,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1994-1995,230728,Utah State University,Bachelor's degree,Foreign Languages and Literatures,'16.0000',28,17,11,24,17,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,3
1994-1995,230728,Utah State University,Bachelor's degree,Law and Legal Studies,'22.0000',9,5,4,8,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1994-1995,230728,Utah State University,Bachelor's degree,Physical Sciences,'40.0000',26,21,5,23,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
1994-1995,243744,Stanford University,Bachelor's degree,Philosophy and Religion,'38.0000',28,17,11,19,12,7,0,0,0,3,1,2,3,1,2,0,0,0,1,1,0,2,2,0
1994-1995,243744,Stanford University,Bachelor's degree,Physical Sciences,'40.0000',59,41,18,47,32,15,1,0,1,1,1,0,9,7,2,1,1,0,0,0,0,0,0,0
1994-1995,243744,Stanford University,Bachelor's degree,Public Administration and Services,'44.0000',40,18,22,27,14,13,1,1,0,8,3,5,3,0,3,0,0,0,0,0,0,1,0,1
1994-1995,243744,Stanford University,Bachelor's degree,Social Sciences and History,'45.0000',460,263,197,250,154,96,41,20,21,53,30,23,86,40,46,1,0,1,3,2,1,26,17,9
