player,player_bref_url,bref_directory_url
Al Silvera,http://www.baseball-reference.com/players/s/silveal01.shtml,http://www.baseball-reference.com/players/s/
Al Sima,http://www.baseball-reference.com/players/s/simaal01.shtml,http://www.baseball-reference.com/players/s/
Al Simmons,http://www.baseball-reference.com/players/s/simmoal01.shtml,http://www.baseball-reference.com/players/s/
Al Skinner,http://www.baseball-reference.com/players/s/skinnal01.shtml,http://www.baseball-reference.com/players/s/
Al Smith,http://www.baseball-reference.com/players/s/smithal04.shtml,http://www.baseball-reference.com/players/s/
Al Smith,http://www.baseball-reference.com/players/s/smithal02.shtml,http://www.baseball-reference.com/players/s/
Al Smith,http://www.baseball-reference.com/players/s/smithal03.shtml,http://www.baseball-reference.com/players/s/
Al Spalding,http://www.baseball-reference.com/players/s/spaldal01.shtml,http://www.baseball-reference.com/players/s/
Al Spangler,http://www.baseball-reference.com/players/s/spangal01.shtml,http://www.baseball-reference.com/players/s/
Al Spohrer,http://www.baseball-reference.com/players/s/spohral01.shtml,http://www.baseball-reference.com/players/s/
Al Stanek,http://www.baseball-reference.com/players/s/staneal01.shtml,http://www.baseball-reference.com/players/s/
Al Stokes,http://www.baseball-reference.com/players/s/stokeal01.shtml,http://www.baseball-reference.com/players/s/
Al Strueve,http://www.baseball-reference.com/players/s/struval01.shtml,http://www.baseball-reference.com/players/s/
Al Tate,http://www.baseball-reference.com/players/t/tateal01.shtml,http://www.baseball-reference.com/players/t/
Al Tedrow,http://www.baseball-reference.com/players/t/tedroal01.shtml,http://www.baseball-reference.com/players/t/
Al Tesch,http://www.baseball-reference.com/players/t/teschal01.shtml,http://www.baseball-reference.com/players/t/
Al Thake,http://www.baseball-reference.com/players/t/thakeal01.shtml,http://www.baseball-reference.com/players/t/
Al Todd,http://www.baseball-reference.com/players/t/toddal01.shtml,http://www.baseball-reference.com/players/t/
Al Unser,http://www.baseball-reference.com/players/u/unseral01.shtml,http://www.baseball-reference.com/players/u/
Al Van Camp,http://www.baseball-reference.com/players/v/vancaal01.shtml,http://www.baseball-reference.com/players/v/
Al Veach,http://www.baseball-reference.com/players/v/veachal01.shtml,http://www.baseball-reference.com/players/v/
Al Veigel,http://www.baseball-reference.com/players/v/veigeal01.shtml,http://www.baseball-reference.com/players/v/
Al Verdel,http://www.baseball-reference.com/players/v/verdeal01.shtml,http://www.baseball-reference.com/players/v/
Al Weis,http://www.baseball-reference.com/players/w/weisal01.shtml,http://www.baseball-reference.com/players/w/
Al Weston,http://www.baseball-reference.com/players/w/westoal01.shtml,http://www.baseball-reference.com/players/w/
Al Wickland,http://www.baseball-reference.com/players/w/wicklal01.shtml,http://www.baseball-reference.com/players/w/
Al Widmar,http://www.baseball-reference.com/players/w/widmaal01.shtml,http://www.baseball-reference.com/players/w/
Al Williams,http://www.baseball-reference.com/players/w/willial02.shtml,http://www.baseball-reference.com/players/w/
Al Williamson,http://www.baseball-reference.com/players/w/willial01.shtml,http://www.baseball-reference.com/players/w/
Al Wingo,http://www.baseball-reference.com/players/w/wingoal01.shtml,http://www.baseball-reference.com/players/w/
Al Woods,http://www.baseball-reference.com/players/w/woodsal01.shtml,http://www.baseball-reference.com/players/w/
Al Worthington,http://www.baseball-reference.com/players/w/worthal01.shtml,http://www.baseball-reference.com/players/w/
Al Wright,http://www.baseball-reference.com/players/w/wrighal01.shtml,http://www.baseball-reference.com/players/w/
Al Yates,http://www.baseball-reference.com/players/y/yatesal01.shtml,http://www.baseball-reference.com/players/y/
Al Yeargin,http://www.baseball-reference.com/players/y/yeargal01.shtml,http://www.baseball-reference.com/players/y/
Al Zarilla,http://www.baseball-reference.com/players/z/zarilal01.shtml,http://www.baseball-reference.com/players/z/
Alamazoo Jennings,http://www.baseball-reference.com/players/j/jennial01.shtml,http://www.baseball-reference.com/players/j/
Alan Ashby,http://www.baseball-reference.com/players/a/ashbyal01.shtml,http://www.baseball-reference.com/players/a/
Alan Bannister,http://www.baseball-reference.com/players/b/bannial01.shtml,http://www.baseball-reference.com/players/b/
Alan Benes,http://www.baseball-reference.com/players/b/benesal01.shtml,http://www.baseball-reference.com/players/b/
Alan Brice,http://www.baseball-reference.com/players/b/briceal01.shtml,http://www.baseball-reference.com/players/b/
Alan Cockrell,http://www.baseball-reference.com/players/c/cockral01.shtml,http://www.baseball-reference.com/players/c/
Alan Embree,http://www.baseball-reference.com/players/e/embreal01.shtml,http://www.baseball-reference.com/players/e/
Alan Foster,http://www.baseball-reference.com/players/f/fosteal01.shtml,http://www.baseball-reference.com/players/f/
Alan Fowlkes,http://www.baseball-reference.com/players/f/fowlkal01.shtml,http://www.baseball-reference.com/players/f/
Alan Hargesheimer,http://www.baseball-reference.com/players/h/hargeal01.shtml,http://www.baseball-reference.com/players/h/
Alan Johnson,http://www.baseball-reference.com/players/j/johnsal02.shtml,http://www.baseball-reference.com/players/j/
Alan Knicely,http://www.baseball-reference.com/players/k/kniceal01.shtml,http://www.baseball-reference.com/players/k/
Alan Koch,http://www.baseball-reference.com/players/k/kochal01.shtml,http://www.baseball-reference.com/players/k/
Alan Mills,http://www.baseball-reference.com/players/m/millsal01.shtml,http://www.baseball-reference.com/players/m/
Alan Newman,http://www.baseball-reference.com/players/n/newmaal02.shtml,http://www.baseball-reference.com/players/n/
Alan Storke,http://www.baseball-reference.com/players/s/storkal01.shtml,http://www.baseball-reference.com/players/s/
Alan Strange,http://www.baseball-reference.com/players/s/stranal01.shtml,http://www.baseball-reference.com/players/s/
Alan Trammell,http://www.baseball-reference.com/players/t/trammal01.shtml,http://www.baseball-reference.com/players/t/
Alan Wiggins,http://www.baseball-reference.com/players/w/wiggial01.shtml,http://www.baseball-reference.com/players/w/
Alan Wirth,http://www.baseball-reference.com/players/w/wirthal01.shtml,http://www.baseball-reference.com/players/w/
Alan Zinter,http://www.baseball-reference.com/players/z/zinteal01.shtml,http://www.baseball-reference.com/players/z/
Alay Soler,http://www.baseball-reference.com/players/s/soleral01.shtml,http://www.baseball-reference.com/players/s/
Albert Belle,http://www.baseball-reference.com/players/b/belleal01.shtml,http://www.baseball-reference.com/players/b/
Albert Hall,http://www.baseball-reference.com/players/h/hallal02.shtml,http://www.baseball-reference.com/players/h/
Albert Pujols,http://www.baseball-reference.com/players/p/pujolal01.shtml,http://www.baseball-reference.com/players/p/
Albert Williams,http://www.baseball-reference.com/players/w/willial03.shtml,http://www.baseball-reference.com/players/w/
Alberto Arias,http://www.baseball-reference.com/players/a/ariasal02.shtml,http://www.baseball-reference.com/players/a/
Alberto Cabrera,http://www.baseball-reference.com/players/c/cabreal03.shtml,http://www.baseball-reference.com/players/c/
Alberto Callaspo,http://www.baseball-reference.com/players/c/callaal01.shtml,http://www.baseball-reference.com/players/c/
Alberto Castillo,http://www.baseball-reference.com/players/c/castial01.shtml,http://www.baseball-reference.com/players/c/
Alberto Castillo,http://www.baseball-reference.com/players/c/castial02.shtml,http://www.baseball-reference.com/players/c/
Alberto Gonzalez,http://www.baseball-reference.com/players/g/gonzaal03.shtml,http://www.baseball-reference.com/players/g/
Alberto Lois,http://www.baseball-reference.com/players/l/loisal01.shtml,http://www.baseball-reference.com/players/l/
Alberto Reyes,http://www.baseball-reference.com/players/r/reyesal01.shtml,http://www.baseball-reference.com/players/r/
Albie Lopez,http://www.baseball-reference.com/players/l/lopezal02.shtml,http://www.baseball-reference.com/players/l/
Albie Pearson,http://www.baseball-reference.com/players/p/pearsal02.shtml,http://www.baseball-reference.com/players/p/
Alcides Escobar,http://www.baseball-reference.com/players/e/escobal02.shtml,http://www.baseball-reference.com/players/e/
Alec Distaso,http://www.baseball-reference.com/players/d/distaal01.shtml,http://www.baseball-reference.com/players/d/
Aleck Smith,http://www.baseball-reference.com/players/s/smithal01.shtml,http://www.baseball-reference.com/players/s/
Alejandro De Aza,http://www.baseball-reference.com/players/d/deazaal01.shtml,http://www.baseball-reference.com/players/d/
Alejandro Freire,http://www.baseball-reference.com/players/f/freiral01.shtml,http://www.baseball-reference.com/players/f/
Alejandro Machado,http://www.baseball-reference.com/players/m/machaal01.shtml,http://www.baseball-reference.com/players/m/
Alejandro Pena,http://www.baseball-reference.com/players/p/penaal01.shtml,http://www.baseball-reference.com/players/p/
Alejandro Sanchez,http://www.baseball-reference.com/players/s/sanchal01.shtml,http://www.baseball-reference.com/players/s/
Alex Arias,http://www.baseball-reference.com/players/a/ariasal01.shtml,http://www.baseball-reference.com/players/a/
Alex Avila,http://www.baseball-reference.com/players/a/avilaal01.shtml,http://www.baseball-reference.com/players/a/
Alex Beam,http://www.baseball-reference.com/players/b/beamal01.shtml,http://www.baseball-reference.com/players/b/
Alex Burnett,http://www.baseball-reference.com/players/b/burneal01.shtml,http://www.baseball-reference.com/players/b/
Alex Cabrera,http://www.baseball-reference.com/players/c/cabreal02.shtml,http://www.baseball-reference.com/players/c/
Alex Carrasquel,http://www.baseball-reference.com/players/c/carraal01.shtml,http://www.baseball-reference.com/players/c/
Alex Castellanos,http://www.baseball-reference.com/players/c/casteal01.shtml,http://www.baseball-reference.com/players/c/
Alex Cintron,http://www.baseball-reference.com/players/c/cintral01.shtml,http://www.baseball-reference.com/players/c/
Alex Cobb,http://www.baseball-reference.com/players/c/cobbal01.shtml,http://www.baseball-reference.com/players/c/
Alex Cole,http://www.baseball-reference.com/players/c/coleal01.shtml,http://www.baseball-reference.com/players/c/
Alex Colome,http://www.baseball-reference.com/players/c/colomal01.shtml,http://www.baseball-reference.com/players/c/
Alex Cora,http://www.baseball-reference.com/players/c/coraal01.shtml,http://www.baseball-reference.com/players/c/
Alex Delgado,http://www.baseball-reference.com/players/d/delgaal01.shtml,http://www.baseball-reference.com/players/d/
Alex Diaz,http://www.baseball-reference.com/players/d/diazal01.shtml,http://www.baseball-reference.com/players/d/
Alex Escobar,http://www.baseball-reference.com/players/e/escobal01.shtml,http://www.baseball-reference.com/players/e/
Alex Farmer,http://www.baseball-reference.com/players/f/farmeal01.shtml,http://www.baseball-reference.com/players/f/
Alex Ferguson,http://www.baseball-reference.com/players/f/fergual01.shtml,http://www.baseball-reference.com/players/f/
Alex Fernandez,http://www.baseball-reference.com/players/f/fernaal01.shtml,http://www.baseball-reference.com/players/f/
Alex Ferson,http://www.baseball-reference.com/players/f/fersoal01.shtml,http://www.baseball-reference.com/players/f/
Alex Garbowski,http://www.baseball-reference.com/players/g/garboal01.shtml,http://www.baseball-reference.com/players/g/
Alex Gardner,http://www.baseball-reference.com/players/g/gardnal01.shtml,http://www.baseball-reference.com/players/g/
Alex Gaston,http://www.baseball-reference.com/players/g/gastoal01.shtml,http://www.baseball-reference.com/players/g/
Alex George,http://www.baseball-reference.com/players/g/georgal01.shtml,http://www.baseball-reference.com/players/g/
Alex Gonzalez,http://www.baseball-reference.com/players/g/gonzaal02.shtml,http://www.baseball-reference.com/players/g/
Alex Gonzalez,http://www.baseball-reference.com/players/g/gonzaal01.shtml,http://www.baseball-reference.com/players/g/
Alex Gordon,http://www.baseball-reference.com/players/g/gordoal01.shtml,http://www.baseball-reference.com/players/g/
Alex Graman,http://www.baseball-reference.com/players/g/gramaal01.shtml,http://www.baseball-reference.com/players/g/
Alex Grammas,http://www.baseball-reference.com/players/g/grammal01.shtml,http://www.baseball-reference.com/players/g/
Alex Hardy,http://www.baseball-reference.com/players/h/hardyal01.shtml,http://www.baseball-reference.com/players/h/
Alex Hernandez,http://www.baseball-reference.com/players/h/hernaal01.shtml,http://www.baseball-reference.com/players/h/
Alex Herrera,http://www.baseball-reference.com/players/h/herreal01.shtml,http://www.baseball-reference.com/players/h/
Alex Hinshaw,http://www.baseball-reference.com/players/h/hinshal01.shtml,http://www.baseball-reference.com/players/h/
Alex Hooks,http://www.baseball-reference.com/players/h/hooksal01.shtml,http://www.baseball-reference.com/players/h/
Alex Johnson,http://www.baseball-reference.com/players/j/johnsal01.shtml,http://www.baseball-reference.com/players/j/
Alex Jones,http://www.baseball-reference.com/players/j/jonesal01.shtml,http://www.baseball-reference.com/players/j/
Alex Kampouris,http://www.baseball-reference.com/players/k/kampoal01.shtml,http://www.baseball-reference.com/players/k/
Alex Kellner,http://www.baseball-reference.com/players/k/kellnal01.shtml,http://www.baseball-reference.com/players/k/
Alex Konikowski,http://www.baseball-reference.com/players/k/konikal01.shtml,http://www.baseball-reference.com/players/k/
Alex Liddi,http://www.baseball-reference.com/players/l/liddial01.shtml,http://www.baseball-reference.com/players/l/
Alex Madrid,http://www.baseball-reference.com/players/m/madrial01.shtml,http://www.baseball-reference.com/players/m/
