,player,season,salary,agency,agent,salary_amnesty,league,team,player_off_roster_13_14,id_contract_type
751,Markieff Morris,2013-2014,2091840,Rival Sports Group,Tony Dutt,FALSE,nba,Suns,FALSE,G
752,Markieff Morris,2014-2015,2989239,Rival Sports Group,Tony Dutt,FALSE,nba,Suns,FALSE,TO
753,Markieff Morris,2015-2016,4134118,Rival Sports Group,Tony Dutt,FALSE,nba,Suns,FALSE,QO
805,Miles Plumlee,2013-2014,1121520,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Suns,FALSE,G
806,Miles Plumlee,2014-2015,1169880,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Suns,FALSE,TO
807,Miles Plumlee,2015-2016,2109294,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Suns,FALSE,TO
808,Miles Plumlee,2016-2017,3113317,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Suns,FALSE,QO
874,P.J. Tucker,2013-2014,884293,Arete Sports Agency,Andre Buck,FALSE,nba,Suns,FALSE,G
875,P.J. Tucker,2014-2015,1148163,Arete Sports Agency,Andre Buck,FALSE,nba,Suns,FALSE,QO
1020,Shannon Brown,2013-2014,3500000,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Suns,FALSE,G
1152,Viacheslav Kravtsov,2013-2014,1500000,Excel Sports Management,Misko Raznatovic,FALSE,nba,Suns,FALSE,G
1153,Viacheslav Kravtsov,2014-2015,1875000,Excel Sports Management,Misko Raznatovic,FALSE,nba,Suns,FALSE,QO
53,Andre Roberson,2013-2014,740560,BDA Sports Management,Bill Duffy,FALSE,nba,Thunder,FALSE,G
54,Andre Roberson,2014-2015,1160880,BDA Sports Management,Bill Duffy,FALSE,nba,Thunder,FALSE,G
55,Andre Roberson,2015-2016,1210800,BDA Sports Management,Bill Duffy,FALSE,nba,Thunder,FALSE,TO
56,Andre Roberson,2016-2017,2183072,BDA Sports Management,Bill Duffy,FALSE,nba,Thunder,FALSE,TO
57,Andre Roberson,2017-2018,3222215,BDA Sports Management,Bill Duffy,FALSE,nba,Thunder,FALSE,QO
243,Daniel Orton,2013-2014,916099,Vartanian Sports Management,Ara Vartanian,FALSE,nba,Thunder,FALSE,U
244,Daniel Orton,2014-2015,981084,Vartanian Sports Management,Ara Vartanian,FALSE,nba,Thunder,FALSE,U
283,Derek Fisher,2013-2014,884293,Landmark Sports Agency,Rob Pelinka,FALSE,nba,Thunder,FALSE,G
434,Hasheem Thabeet,2013-2014,1200000,BDA Sports Management,Ugo Udezue,FALSE,nba,Thunder,FALSE,U
435,Hasheem Thabeet,2014-2015,1250000,BDA Sports Management,Ugo Udezue,FALSE,nba,Thunder,FALSE,U
539,Jeremy Lamb,2013-2014,2111160,Excel Sports Management,Jeff Schwartz,FALSE,nba,Thunder,FALSE,G
540,Jeremy Lamb,2014-2015,2202000,Excel Sports Management,Jeff Schwartz,FALSE,nba,Thunder,FALSE,TO
541,Jeremy Lamb,2015-2016,3034356,Excel Sports Management,Jeff Schwartz,FALSE,nba,Thunder,FALSE,TO
542,Jeremy Lamb,2016-2017,4175274,Excel Sports Management,Jeff Schwartz,FALSE,nba,Thunder,FALSE,QO
648,Kendrick Perkins,2013-2014,8727437,Wasserman Media Group,Arn Tellem,FALSE,nba,Thunder,FALSE,G
649,Kendrick Perkins,2014-2015,9404342,Wasserman Media Group,Arn Tellem,FALSE,nba,Thunder,FALSE,G
661,Kevin Durant,2013-2014,17832627,Roc Nation Sports,Juan Perez,FALSE,nba,Thunder,FALSE,G
662,Kevin Durant,2014-2015,18995624,Roc Nation Sports,Juan Perez,FALSE,nba,Thunder,FALSE,G
663,Kevin Durant,2015-2016,20158622,Roc Nation Sports,Juan Perez,FALSE,nba,Thunder,FALSE,G
841,Nick Collison,2013-2014,2585668,Excel Sports Management,Mike Higgins,FALSE,nba,Thunder,FALSE,G
842,Nick Collison,2014-2015,2242003,Excel Sports Management,Mike Higgins,FALSE,nba,Thunder,FALSE,G
896,Perry Jones,2013-2014,1082520,BDA Sports Management,Bill Duffy,FALSE,nba,Thunder,FALSE,G
897,Perry Jones,2014-2015,1129200,BDA Sports Management,Bill Duffy,FALSE,nba,Thunder,FALSE,TO
898,Perry Jones,2015-2016,2038206,BDA Sports Management,Bill Duffy,FALSE,nba,Thunder,FALSE,TO
899,Perry Jones,2016-2017,3036927,BDA Sports Management,Bill Duffy,FALSE,nba,Thunder,FALSE,QO
939,Reggie Jackson,2013-2014,1260360,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Thunder,FALSE,G
940,Reggie Jackson,2014-2015,2204369,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Thunder,FALSE,TO
941,Reggie Jackson,2015-2016,3222788,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Thunder,FALSE,QO
987,Russell Westbrook,2013-2014,14693906,Wasserman Media Group,Arn Tellem,FALSE,nba,Thunder,FALSE,G
988,Russell Westbrook,2014-2015,15719063,Wasserman Media Group,Arn Tellem,FALSE,nba,Thunder,FALSE,G
989,Russell Westbrook,2015-2016,16744219,Wasserman Media Group,Arn Tellem,FALSE,nba,Thunder,FALSE,G
990,Russell Westbrook,2016-2017,17769374,Wasserman Media Group,Arn Tellem,FALSE,nba,Thunder,FALSE,G
994,Ryan Gomes,2013-2014,884293,Wasserman Media Group,Dan Tobin,FALSE,nba,Thunder,FALSE,U
998,Serge Ibaka,2013-2014,12350000,ASM Sports,Andy Miller,FALSE,nba,Thunder,FALSE,G
999,Serge Ibaka,2014-2015,12350000,ASM Sports,Andy Miller,FALSE,nba,Thunder,FALSE,G
1000,Serge Ibaka,2015-2016,12350000,ASM Sports,Andy Miller,FALSE,nba,Thunder,FALSE,G
1001,Serge Ibaka,2016-2017,12350000,ASM Sports,Andy Miller,FALSE,nba,Thunder,FALSE,G
1042,Steven Adams,2013-2014,2090880,Wasserman Media Group,Arn Tellem,FALSE,nba,Thunder,FALSE,G
1043,Steven Adams,2014-2015,2184960,Wasserman Media Group,Arn Tellem,FALSE,nba,Thunder,FALSE,G
1044,Steven Adams,2015-2016,2279040,Wasserman Media Group,Arn Tellem,FALSE,nba,Thunder,FALSE,TO
1045,Steven Adams,2016-2017,3140518,Wasserman Media Group,Arn Tellem,FALSE,nba,Thunder,FALSE,TO
1046,Steven Adams,2017-2018,4321352,Wasserman Media Group,Arn Tellem,FALSE,nba,Thunder,FALSE,QO
1063,Thabo Sefolosha,2013-2014,3900000,Zucker International,Guy Zucker,FALSE,nba,Thunder,FALSE,G
24,Alexey Shved,2013-2014,3150000,Alti Sport,Obrad Fimic,FALSE,nba,Timberwolves,FALSE,G
25,Alexey Shved,2014-2015,3282056,Alti Sport,Obrad Fimic,FALSE,nba,Timberwolves,FALSE,G
26,Alexey Shved,2015-2016,4102570,Alti Sport,Obrad Fimic,FALSE,nba,Timberwolves,FALSE,QO
194,Chase Budinger,2013-2014,5000000,BDA Sports Management,Kevin Bradbury,FALSE,nba,Timberwolves,FALSE,G
195,Chase Budinger,2014-2015,5000000,BDA Sports Management,Kevin Bradbury,FALSE,nba,Timberwolves,FALSE,G
196,Chase Budinger,2015-2016,5000000,BDA Sports Management,Kevin Bradbury,FALSE,nba,Timberwolves,FALSE,PO
209,Chris Johnson,2013-2014,916099,Assist Sports,Eric Fleisher,FALSE,nba,Timberwolves,FALSE,G
229,Corey Brewer,2013-2014,4500000,Relativity Sports,Dan Fegan,FALSE,nba,Timberwolves,FALSE,G
230,Corey Brewer,2014-2015,4702500,Relativity Sports,Dan Fegan,FALSE,nba,Timberwolves,FALSE,G
231,Corey Brewer,2015-2016,4905000,Relativity Sports,Dan Fegan,FALSE,nba,Timberwolves,FALSE,PO
251,Dante Cunningham,2013-2014,2180000,Bell Management,Joel Bell,FALSE,nba,Timberwolves,FALSE,G
294,Derrick Williams,2013-2014,5016960,Landmark Sports Agency,Rob Pelinka,FALSE,nba,Timberwolves,FALSE,G
295,Derrick Williams,2014-2015,6331404,Landmark Sports Agency,Rob Pelinka,FALSE,nba,Timberwolves,FALSE,TO
296,Derrick Williams,2015-2016,8262482,Landmark Sports Agency,Rob Pelinka,FALSE,nba,Timberwolves,FALSE,QO
414,Gorgui Dieng,2013-2014,1352640,Wasserman Media Group,Arn Tellem,FALSE,nba,Timberwolves,FALSE,G
415,Gorgui Dieng,2014-2015,1413480,Wasserman Media Group,Arn Tellem,FALSE,nba,Timberwolves,FALSE,G
416,Gorgui Dieng,2015-2016,1474440,Wasserman Media Group,Arn Tellem,FALSE,nba,Timberwolves,FALSE,TO
417,Gorgui Dieng,2016-2017,2348783,Wasserman Media Group,Arn Tellem,FALSE,nba,Timberwolves,FALSE,TO
418,Gorgui Dieng,2017-2018,3384596,Wasserman Media Group,Arn Tellem,FALSE,nba,Timberwolves,FALSE,QO
610,Jose Juan Barea,2013-2014,4687000,Relativity Sports,Dan Fegan,FALSE,nba,Timberwolves,FALSE,G
611,Jose Juan Barea,2014-2015,4519500,Relativity Sports,Dan Fegan,FALSE,nba,Timberwolves,FALSE,G
666,Kevin Love,2013-2014,14693906,Excel Sports Management,Jeff Schwartz,FALSE,nba,Timberwolves,FALSE,G
667,Kevin Love,2014-2015,15719063,Excel Sports Management,Jeff Schwartz,FALSE,nba,Timberwolves,FALSE,G
668,Kevin Love,2015-2016,16744219,Excel Sports Management,Jeff Schwartz,FALSE,nba,Timberwolves,FALSE,PO
669,Kevin Martin,2013-2014,6500000,Relativity Sports,Dan Fegan,FALSE,nba,Timberwolves,FALSE,G
670,Kevin Martin,2014-2015,6792500,Relativity Sports,Dan Fegan,FALSE,nba,Timberwolves,FALSE,G
671,Kevin Martin,2015-2016,7085000,Relativity Sports,Dan Fegan,FALSE,nba,Timberwolves,FALSE,G
672,Kevin Martin,2016-2017,7377500,Relativity Sports,Dan Fegan,FALSE,nba,Timberwolves,FALSE,PO
848,Nikola Pekovic,2013-2014,12100000,Excel Sports Management,Jeff Schwartz,FALSE,nba,Timberwolves,FALSE,G
849,Nikola Pekovic,2014-2015,12100000,Excel Sports Management,Jeff Schwartz,FALSE,nba,Timberwolves,FALSE,G
850,Nikola Pekovic,2015-2016,12100000,Excel Sports Management,Jeff Schwartz,FALSE,nba,Timberwolves,FALSE,G
851,Nikola Pekovic,2016-2017,12100000,Excel Sports Management,Jeff Schwartz,FALSE,nba,Timberwolves,FALSE,G
852,Nikola Pekovic,2017-2018,11600000,Excel Sports Management,Jeff Schwartz,FALSE,nba,Timberwolves,FALSE,G
952,Ricky Rubio,2013-2014,3678358,Relativity Sports,Dan Fegan,FALSE,nba,Timberwolves,FALSE,G
953,Ricky Rubio,2014-2015,4660479,Relativity Sports,Dan Fegan,FALSE,nba,Timberwolves,FALSE,TO
954,Ricky Rubio,2015-2016,6179795,Relativity Sports,Dan Fegan,FALSE,nba,Timberwolves,FALSE,QO
971,Ronny Turiaf,2013-2014,1500000,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Timberwolves,FALSE,G
972,Ronny Turiaf,2014-2015,1500000,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Timberwolves,FALSE,G
1009,Shabazz Muhammad,2013-2014,1887120,BDA Sports Management,Bill Duffy,FALSE,nba,Timberwolves,FALSE,G
1010,Shabazz Muhammad,2014-2015,1971960,BDA Sports Management,Bill Duffy,FALSE,nba,Timberwolves,FALSE,G
1011,Shabazz Muhammad,2015-2016,2056920,BDA Sports Management,Bill Duffy,FALSE,nba,Timberwolves,FALSE,TO
1012,Shabazz Muhammad,2016-2017,3046299,BDA Sports Management,Bill Duffy,FALSE,nba,Timberwolves,FALSE,TO
1013,Shabazz Muhammad,2017-2018,4237401,BDA Sports Management,Bill Duffy,FALSE,nba,Timberwolves,FALSE,QO
27,Allen Crabbe,2013-2014,825000,Excel Sports Management,Sam Goldfeder,FALSE,nba,Trail Blazers,FALSE,G
28,Allen Crabbe,2014-2015,862000,Excel Sports Management,Sam Goldfeder,FALSE,nba,Trail Blazers,FALSE,G
29,Allen Crabbe,2015-2016,947276,Excel Sports Management,Sam Goldfeder,FALSE,nba,Trail Blazers,FALSE,U
30,Allen Crabbe,2016-2017,1215696,Excel Sports Management,Sam Goldfeder,FALSE,nba,Trail Blazers,FALSE,QO
165,C.J. McCollum,2013-2014,2316720,Excel Sports Management,Jeff Schwartz,FALSE,nba,Trail Blazers,FALSE,G
166,C.J. McCollum,2014-2015,2421000,Excel Sports Management,Jeff Schwartz,FALSE,nba,Trail Blazers,FALSE,G
167,C.J. McCollum,2015-2016,2525160,Excel Sports Management,Jeff Schwartz,FALSE,nba,Trail Blazers,FALSE,TO
168,C.J. McCollum,2016-2017,3219579,Excel Sports Management,Jeff Schwartz,FALSE,nba,Trail Blazers,FALSE,TO
169,C.J. McCollum,2017-2018,4385067,Excel Sports Management,Jeff Schwartz,FALSE,nba,Trail Blazers,FALSE,QO
239,Damian Lillard,2013-2014,3202920,Goodwin Management Group,Aaron Goodwin,FALSE,nba,Trail Blazers,FALSE,G
240,Damian Lillard,2014-2015,3340920,Goodwin Management Group,Aaron Goodwin,FALSE,nba,Trail Blazers,FALSE,TO
241,Damian Lillard,2015-2016,4236287,Goodwin Management Group,Aaron Goodwin,FALSE,nba,Trail Blazers,FALSE,TO
242,Damian Lillard,2016-2017,5651206,Goodwin Management Group,Aaron Goodwin,FALSE,nba,Trail Blazers,FALSE,QO
266,Dee Bost,2013-2014,490180,540 Sports and Entertainment LLC,John Spencer,FALSE,nba,Trail Blazers,FALSE,U
267,Dee Bost,2014-2015,816482,540 Sports and Entertainment LLC,John Spencer,FALSE,nba,Trail Blazers,FALSE,U
268,Dee Bost,2015-2016,1147276,540 Sports and Entertainment LLC,John Spencer,FALSE,nba,Trail Blazers,FALSE,QO
313,Dorell Wright,2013-2014,3000000,Wasserman Media Group,Arn Tellem,FALSE,nba,Trail Blazers,FALSE,G
314,Dorell Wright,2014-2015,3135000,Wasserman Media Group,Arn Tellem,FALSE,nba,Trail Blazers,FALSE,G
335,Earl Watson,2013-2014,884293,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Trail Blazers,FALSE,G
565,Joel Freeland,2013-2014,2897976,Elite Sports,Rafael Calvo,FALSE,nba,Trail Blazers,FALSE,G
566,Joel Freeland,2014-2015,3013512,Elite Sports,Rafael Calvo,FALSE,nba,Trail Blazers,FALSE,G
567,Joel Freeland,2015-2016,3766890,Elite Sports,Rafael Calvo,FALSE,nba,Trail Blazers,FALSE,QO
701,LaMarcus Aldridge,2013-2014,14878000,Wasserman Media Group,Arn Tellem,FALSE,nba,Trail Blazers,FALSE,G
702,LaMarcus Aldridge,2014-2015,16006000,Wasserman Media Group,Arn Tellem,FALSE,nba,Trail Blazers,FALSE,G
784,Meyers Leonard,2013-2014,2222160,Excel Sports Management,Jeff Schwartz,FALSE,nba,Trail Blazers,FALSE,G
785,Meyers Leonard,2014-2015,2317920,Excel Sports Management,Jeff Schwartz,FALSE,nba,Trail Blazers,FALSE,TO
786,Meyers Leonard,2015-2016,3075880,Excel Sports Management,Jeff Schwartz,FALSE,nba,Trail Blazers,FALSE,TO
787,Meyers Leonard,2016-2017,4210880,Excel Sports Management,Jeff Schwartz,FALSE,nba,Trail Blazers,FALSE,QO
816,Mo Williams,2013-2014,2652000,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Trail Blazers,FALSE,G
817,Mo Williams,2014-2015,2771340,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Trail Blazers,FALSE,PO
845,Nicolas Batum,2013-2014,11295250,Comsport,Bouna Ndiaye,FALSE,nba,Trail Blazers,FALSE,G
846,Nicolas Batum,2014-2015,11765500,Comsport,Bouna Ndiaye,FALSE,nba,Trail Blazers,FALSE,G
847,Nicolas Batum,2015-2016,12235750,Comsport,Bouna Ndiaye,FALSE,nba,Trail Blazers,FALSE,G
962,Robin Lopez,2013-2014,5904261,Wasserman Media Group,Arn Tellem,FALSE,nba,Trail Blazers,FALSE,G
963,Robin Lopez,2014-2015,6124728,Wasserman Media Group,Arn Tellem,FALSE,nba,Trail Blazers,FALSE,G
1053,Terrel Harris,2013-2014,884293,Impact Sports Basketball,Brian Elfus,FALSE,nba,Trail Blazers,FALSE,U
1054,Terrel Harris,2014-2015,1148163,Impact Sports Basketball,Brian Elfus,FALSE,nba,Trail Blazers,FALSE,QO
1067,Thomas Robinson,2013-2014,3526440,BDA Sports Management,Bill Duffy,FALSE,nba,Trail Blazers,FALSE,G
1068,Thomas Robinson,2014-2015,3678360,BDA Sports Management,Bill Duffy,FALSE,nba,Trail Blazers,FALSE,TO
1069,Thomas Robinson,2015-2016,4660482,BDA Sports Management,Bill Duffy,FALSE,nba,Trail Blazers,FALSE,TO
1070,Thomas Robinson,2016-2017,6179799,BDA Sports Management,Bill Duffy,FALSE,nba,Trail Blazers,FALSE,QO
1154,Victor Claver,2013-2014,1330000,Wasserman Media Group,Arn Tellem,FALSE,nba,Trail Blazers,FALSE,G
1155,Victor Claver,2014-2015,1370000,Wasserman Media Group,Arn Tellem,FALSE,nba,Trail Blazers,FALSE,G
1156,Victor Claver,2015-2016,1712500,Wasserman Media Group,Arn Tellem,FALSE,nba,Trail Blazers,FALSE,QO
1170,Wesley Matthews,2013-2014,6875480,Octagon Athlete Representation,Jeff Austin,FALSE,nba,Trail Blazers,FALSE,G
1171,Wesley Matthews,2014-2015,7245640,Octagon Athlete Representation,Jeff Austin,FALSE,nba,Trail Blazers,FALSE,G
1172,Will Barton,2013-2014,788872,Impact Sports Basketball,Brian Elfus,FALSE,nba,Trail Blazers,FALSE,G
1173,Will Barton,2014-2015,915243,Impact Sports Basketball,Brian Elfus,FALSE,nba,Trail Blazers,FALSE,U
1174,Will Barton,2015-2016,1181348,Impact Sports Basketball,Brian Elfus,FALSE,nba,Trail Blazers,FALSE,QO
47,Andre Iguodala,2013-2014,12868632,Landmark Sports Agency,Rob Pelinka,FALSE,nba,Warriors,FALSE,G
48,Andre Iguodala,2014-2015,12289544,Landmark Sports Agency,Rob Pelinka,FALSE,nba,Warriors,FALSE,G
49,Andre Iguodala,2015-2016,11710456,Landmark Sports Agency,Rob Pelinka,FALSE,nba,Warriors,FALSE,G
50,Andre Iguodala,2016-2017,11131368,Landmark Sports Agency,Rob Pelinka,FALSE,nba,Warriors,FALSE,G
62,Andrew Bogut,2013-2014,14000000,Lagardere Unlimited,David Bauman,FALSE,nba,Warriors,FALSE,G
258,David Lee,2013-2014,13878000,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Warriors,FALSE,G
259,David Lee,2014-2015,15012000,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Warriors,FALSE,G
260,David Lee,2015-2016,15493680,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Warriors,FALSE,G
298,Dewayne Dedmon,2013-2014,490180,Athlete Management,Michael Silverman,FALSE,nba,Warriors,FALSE,U
299,Dewayne Dedmon,2014-2015,1016482,Athlete Management,Michael Silverman,FALSE,nba,Warriors,FALSE,QO
318,Draymond Green,2013-2014,875500,Interperformances,Ronald Shade,FALSE,nba,Warriors,FALSE,G
319,Draymond Green,2014-2015,915243,Interperformances,Ronald Shade,FALSE,nba,Warriors,FALSE,U
320,Draymond Green,2015-2016,1181348,Interperformances,Ronald Shade,FALSE,nba,Warriors,FALSE,QO
374,Festus Ezeli,2013-2014,1066920,BDA Sports Management,Bill Duffy,FALSE,nba,Warriors,FALSE,G
375,Festus Ezeli,2014-2015,1112880,BDA Sports Management,Bill Duffy,FALSE,nba,Warriors,FALSE,TO
376,Festus Ezeli,2015-2016,2008748,BDA Sports Management,Bill Duffy,FALSE,nba,Warriors,FALSE,TO
377,Festus Ezeli,2016-2017,3013123,BDA Sports Management,Bill Duffy,FALSE,nba,Warriors,FALSE,QO
430,Harrison Barnes,2013-2014,2923920,24/7 Sports Management,Jeff Wechsler,FALSE,nba,Warriors,FALSE,G
431,Harrison Barnes,2014-2015,3049920,24/7 Sports Management,Jeff Wechsler,FALSE,nba,Warriors,FALSE,TO
432,Harrison Barnes,2015-2016,3873398,24/7 Sports Management,Jeff Wechsler,FALSE,nba,Warriors,FALSE,TO
433,Harrison Barnes,2016-2017,5194227,24/7 Sports Management,Jeff Wechsler,FALSE,nba,Warriors,FALSE,QO
548,Jermaine O'Neal,2013-2014,2000000,Wasserman Media Group,Arn Tellem,FALSE,nba,Warriors,FALSE,G
653,Kent Bazemore,2013-2014,788872,Walton Sports,Austin Walton,FALSE,nba,Warriors,FALSE,U
654,Kent Bazemore,2014-2015,1115243,Walton Sports,Austin Walton,FALSE,nba,Warriors,FALSE,QO
679,Klay Thompson,2013-2014,2317920,BDA Sports Management,Bill Duffy,FALSE,nba,Warriors,FALSE,G
680,Klay Thompson,2014-2015,3075880,BDA Sports Management,Bill Duffy,FALSE,nba,Warriors,FALSE,TO
681,Klay Thompson,2015-2016,4210880,BDA Sports Management,Bill Duffy,FALSE,nba,Warriors,FALSE,WO
758,Marreese Speights,2013-2014,3500000,ASM Sports,Andy Miller,FALSE,nba,Warriors,FALSE,G
759,Marreese Speights,2014-2015,3657500,ASM Sports,Andy Miller,FALSE,nba,Warriors,FALSE,G
760,Marreese Speights,2015-2016,3815000,ASM Sports,Andy Miller,FALSE,nba,Warriors,FALSE,TO
830,Nemanja Nedovic,2013-2014,1056720,Excel Sports Management,Jeff Schwartz,FALSE,nba,Warriors,FALSE,G
831,Nemanja Nedovic,2014-2015,1104240,Excel Sports Management,Jeff Schwartz,FALSE,nba,Warriors,FALSE,G
832,Nemanja Nedovic,2015-2016,1151760,Excel Sports Management,Jeff Schwartz,FALSE,nba,Warriors,FALSE,TO
833,Nemanja Nedovic,2016-2017,2078927,Excel Sports Management,Jeff Schwartz,FALSE,nba,Warriors,FALSE,TO
834,Nemanja Nedovic,2017-2018,3118390,Excel Sports Management,Jeff Schwartz,FALSE,nba,Warriors,FALSE,QO
1007,Seth Curry,2013-2014,490180,Octagon Athlete Representation,Alex Saratsis,FALSE,nba,Warriors,FALSE,U
1008,Seth Curry,2014-2015,1016482,Octagon Athlete Representation,Alex Saratsis,FALSE,nba,Warriors,FALSE,QO
1032,Stephen Curry,2013-2014,9887642,Octagon Athlete Representation,Jeff Austin,FALSE,nba,Warriors,FALSE,G
1033,Stephen Curry,2014-2015,10629213,Octagon Athlete Representation,Jeff Austin,FALSE,nba,Warriors,FALSE,G
1034,Stephen Curry,2015-2016,11370786,Octagon Athlete Representation,Jeff Austin,FALSE,nba,Warriors,FALSE,G
1035,Stephen Curry,2016-2017,12112359,Octagon Athlete Representation,Jeff Austin,FALSE,nba,Warriors,FALSE,G
1091,Toney Douglas,2013-2014,1600000,FAME,David Falk,FALSE,nba,Warriors,FALSE,G
5,Al Harrington,2013-2014,884293,Relativity Sports,Dan Fegan,FALSE,nba,Wizards,FALSE,G
132,Bradley Beal,2013-2014,4319280,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Wizards,FALSE,G
133,Bradley Beal,2014-2015,4505280,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Wizards,FALSE,TO
134,Bradley Beal,2015-2016,5694674,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Wizards,FALSE,TO
135,Bradley Beal,2016-2017,7471412,Priority Sports & Entertainment,Mark Bartelstein,FALSE,nba,Wizards,FALSE,U
216,Chris Singleton,2013-2014,1618680,BDA Sports Management,Bill Duffy,FALSE,nba,Wizards,FALSE,G
217,Chris Singleton,2014-2015,2489530,BDA Sports Management,Bill Duffy,FALSE,nba,Wizards,FALSE,TO
218,Chris Singleton,2015-2016,3532643,BDA Sports Management,Bill Duffy,FALSE,nba,Wizards,FALSE,QO
344,Emeka Okafor,2013-2014,14487500,Excel Sports Management,Jeff Schwartz,FALSE,nba,Wizards,FALSE,G
353,Eric Maynor,2013-2014,2016000,ASM Sports,Andy Miller,FALSE,nba,Wizards,FALSE,G
354,Eric Maynor,2014-2015,2106720,ASM Sports,Andy Miller,FALSE,nba,Wizards,FALSE,PO
384,Garrett Temple,2013-2014,884293,Performance Sports Management,John Hamilton,FALSE,nba,Wizards,FALSE,G
406,Glen Rice Jr,2013-2014,490180,24/7 Sports Management,Jeff Wechsler,FALSE,nba,Wizards,FALSE,G
407,Glen Rice Jr,2014-2015,816482,24/7 Sports Management,Jeff Wechsler,FALSE,nba,Wizards,FALSE,U
408,Glen Rice Jr,2015-2016,1147276,24/7 Sports Management,Jeff Wechsler,FALSE,nba,Wizards,FALSE,QO
484,Jan Vesely,2013-2014,3340920,Wasserman Media Group,Arn Tellem,FALSE,nba,Wizards,FALSE,G
485,Jan Vesely,2014-2015,4236287,Wasserman Media Group,Arn Tellem,FALSE,nba,Wizards,FALSE,TO
486,Jan Vesely,2015-2016,5651206,Wasserman Media Group,Arn Tellem,FALSE,nba,Wizards,FALSE,QO
580,John Wall,2013-2014,7459925,Relativity Sports,Dan Fegan,FALSE,nba,Wizards,FALSE,G
581,John Wall,2014-2015,13701250,Relativity Sports,Dan Fegan,FALSE,nba,Wizards,FALSE,G
582,John Wall,2015-2016,14728844,Relativity Sports,Dan Fegan,FALSE,nba,Wizards,FALSE,G
583,John Wall,2016-2017,15756438,Relativity Sports,Dan Fegan,FALSE,nba,Wizards,FALSE,G
584,John Wall,2017-2018,16784031,Relativity Sports,Dan Fegan,FALSE,nba,Wizards,FALSE,TO
585,John Wall,2018-2019,17811625,Relativity Sports,Dan Fegan,FALSE,nba,Wizards,FALSE,G
673,Kevin Seraphin,2013-2014,2761114,Klutch Sports Management,Rich Paul,FALSE,nba,Wizards,FALSE,G
674,Kevin Seraphin,2014-2015,3898692,Klutch Sports Management,Rich Paul,FALSE,nba,Wizards,FALSE,QO
835,Nene,2013-2014,13000000,Relativity Sports,Dan Fegan,FALSE,nba,Wizards,FALSE,G
836,Nene,2014-2015,13000000,Relativity Sports,Dan Fegan,FALSE,nba,Wizards,FALSE,G
837,Nene,2015-2016,13000000,Relativity Sports,Dan Fegan,FALSE,nba,Wizards,FALSE,G
869,Otto Porter,2013-2014,4278000,FAME,David Falk,FALSE,nba,Wizards,FALSE,G
870,Otto Porter,2014-2015,4470480,FAME,David Falk,FALSE,nba,Wizards,FALSE,G
871,Otto Porter,2015-2016,4662960,FAME,David Falk,FALSE,nba,Wizards,FALSE,TO
872,Otto Porter,2016-2017,5893981,FAME,David Falk,FALSE,nba,Wizards,FALSE,QO
873,Otto Porter,2017-2018,7732904,FAME,David Falk,FALSE,nba,Wizards,FALSE,QO
1120,Trevor Ariza,2013-2014,7727280,David Lee Services,David Lee,FALSE,nba,Wizards,FALSE,G
1121,Trevor Booker,2013-2014,2350820,ASM Sports,Andy Miller,FALSE,nba,Wizards,FALSE,G
1122,Trevor Booker,2014-2015,3420443,ASM Sports,Andy Miller,FALSE,nba,Wizards,FALSE,QO
40,Andray Blatche,2013-2014,7794921,ASM Sports,Andy Miller,TRUE,nba,Wizards,TRUE,A
42,Andray Blatche,2014-2015,8471339,ASM Sports,Andy Miller,TRUE,nba,Wizards,TRUE,A
151,Brendan Haywood,2013-2014,7073500,ASM Sports,Andy Miller,TRUE,nba,Mavericks,TRUE,A
153,Brendan Haywood,2014-2015,7798000,ASM Sports,Andy Miller,TRUE,nba,Mavericks,TRUE,A
200,Chris Andersen,2013-2014,4818000,Creative Artists Agency,Steve Heumann,TRUE,nba,Nuggets,TRUE,A
726,Luis Scola,2013-2014,5724622,AAI Sports,George Bass,TRUE,nba,Rockets,TRUE,A
728,Luis Scola,2014-2015,6541037,AAI Sports,George Bass,TRUE,nba,Rockets,TRUE,A
782,Metta World Peace,2013-2014,7727280,Pinnacle Management Corporation,Marc Cornstein,TRUE,nba,Lakers,TRUE,A
