IDPhoto,Model,PhotoYear,PhotoType,PhotoURLImage,PhotoURLPage,PhotoAddress,PhotoLongitude,PhotoLattitude,PhotoLocation,PhotoCity,PhotoStateRegionProvence,PhotoCountry,SwimsuitPhotographer,Swimsuit,SwimsuitManufacturer,SwimsuitPrice,ModelID,Photo,ModelsYearsPhotos,ImageType
1836,Damaris Lewis,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/Nuvbqud3ctSon6.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/13/40,"Capella Singapore Hotel, Sentosa Island, Singapore",103.8303209,1.2494041,Capella Singapore Hotel,Sentosa Island,,Singapore,,,,NA,damaris_lewis,13,40,jpg
1837,Damaris Lewis,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/EIDd4A5cP8Gjpt.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/14/40,"Capella Singapore Hotel, Sentosa Island, Singapore",103.8303209,1.2494041,Capella Singapore Hotel,Sentosa Island,,Singapore,,,,NA,damaris_lewis,14,40,jpg
1838,Damaris Lewis,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/V25sx0Unu7rX0K.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/15/40,"Capella Singapore Hotel, Sentosa Island, Singapore",103.8303209,1.2494041,Capella Singapore Hotel,Sentosa Island,,Singapore,,,,NA,damaris_lewis,15,40,jpg
1839,Damaris Lewis,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/yHxTJ3MG3r4yyw.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/16/40,"Capella Singapore Hotel, Sentosa Island, Singapore",103.8303209,1.2494041,Capella Singapore Hotel,Sentosa Island,,Singapore,,,,NA,damaris_lewis,16,40,jpg
1840,Damaris Lewis,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/VzGqniQuMd5Cxs.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/17/40,"Capella Singapore Hotel, Sentosa Island, Singapore",103.8303209,1.2494041,Capella Singapore Hotel,Sentosa Island,,Singapore,,,,NA,damaris_lewis,17,40,jpg
1841,Damaris Lewis,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/06IV5ZMtHmodQu.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/18/40,"Capella Singapore Hotel, Sentosa Island, Singapore",103.8303209,1.2494041,Capella Singapore Hotel,Sentosa Island,,Singapore,,,,NA,damaris_lewis,18,40,jpg
1842,Damaris Lewis,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/qNnHnkgUfaUdql.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/19/40,"Capella Singapore Hotel, Sentosa Island, Singapore",103.8303209,1.2494041,Capella Singapore Hotel,Sentosa Island,,Singapore,,,,NA,damaris_lewis,19,40,jpg
1843,Damaris Lewis,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/OlxSYE2eKgclDB.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/2/40,"Capella Singapore Hotel, Sentosa Island, Singapore",103.8303209,1.2494041,Capella Singapore Hotel,Sentosa Island,,Singapore,,,,NA,damaris_lewis,2,40,jpg
1844,Damaris Lewis,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/fy7f4PBAzX3GKs.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/20/40,"Capella Singapore Hotel, Sentosa Island, Singapore",103.8303209,1.2494041,Capella Singapore Hotel,Sentosa Island,,Singapore,,,,NA,damaris_lewis,20,40,jpg
1845,Damaris Lewis,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/ukmk8Z1wJiQyIv.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/21/40,"Capella Singapore Hotel, Sentosa Island, Singapore",103.8303209,1.2494041,Capella Singapore Hotel,Sentosa Island,,Singapore,,,,NA,damaris_lewis,21,40,jpg
1846,Damaris Lewis,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/c9hH7oxCE8MDgQ.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/22/40,"Capella Singapore Hotel, Sentosa Island, Singapore",103.8303209,1.2494041,Capella Singapore Hotel,Sentosa Island,,Singapore,,,,NA,damaris_lewis,22,40,jpg
1847,Damaris Lewis,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/U0JOl58uf9qyrH.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/23/40,"Capella Singapore Hotel, Sentosa Island, Singapore",103.8303209,1.2494041,Capella Singapore Hotel,Sentosa Island,,Singapore,,,,NA,damaris_lewis,23,40,jpg
1848,Damaris Lewis,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/BdRfdk3PpBJUK9.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/24/40,"Capella Singapore Hotel, Sentosa Island, Singapore",103.8303209,1.2494041,Capella Singapore Hotel,Sentosa Island,,Singapore,,,,NA,damaris_lewis,24,40,jpg
1849,Damaris Lewis,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/TCQRMd1fXt6Ghk.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/25/40,"Capella Singapore Hotel, Sentosa Island, Singapore",103.8303209,1.2494041,Capella Singapore Hotel,Sentosa Island,,Singapore,,,,NA,damaris_lewis,25,40,jpg
1850,Damaris Lewis,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/DfkOJB4xw7MlJf.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/26/40,"Capella Singapore Hotel, Sentosa Island, Singapore",103.8303209,1.2494041,Capella Singapore Hotel,Sentosa Island,,Singapore,,,,NA,damaris_lewis,26,40,jpg
1851,Damaris Lewis,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/hojvTUJmgOkcV6.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/27/40,"Capella Singapore Hotel, Sentosa Island, Singapore",103.8303209,1.2494041,Capella Singapore Hotel,Sentosa Island,,Singapore,,,,NA,damaris_lewis,27,40,jpg
1852,Damaris Lewis,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/NoleSbPJraVloN.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/28/40,"Capella Singapore Hotel, Sentosa Island, Singapore",103.8303209,1.2494041,Capella Singapore Hotel,Sentosa Island,,Singapore,,,,NA,damaris_lewis,28,40,jpg
1853,Damaris Lewis,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/s3qGrcvKDKd5v9.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/29/40,"Capella Singapore Hotel, Sentosa Island, Singapore",103.8303209,1.2494041,Capella Singapore Hotel,Sentosa Island,,Singapore,,,,NA,damaris_lewis,29,40,jpg
1854,Damaris Lewis,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/LoRa6eDApJnES4.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/3/40,"Capella Singapore Hotel, Sentosa Island, Singapore",103.8303209,1.2494041,Capella Singapore Hotel,Sentosa Island,,Singapore,,,,NA,damaris_lewis,3,40,jpg
1855,Damaris Lewis,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/rjX4euyN0oabya.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/30/40,"Capella Singapore Hotel, Sentosa Island, Singapore",103.8303209,1.2494041,Capella Singapore Hotel,Sentosa Island,,Singapore,,,,NA,damaris_lewis,30,40,jpg
1856,Damaris Lewis,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/rVKkYA0Qnvl1GP.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/31/40,"Capella Singapore Hotel, Sentosa Island, Singapore",103.8303209,1.2494041,Capella Singapore Hotel,Sentosa Island,,Singapore,,,,NA,damaris_lewis,31,40,jpg
1857,Damaris Lewis,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/bn7TJSDsdEIQA3.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/32/40,"Capella Singapore Hotel, Sentosa Island, Singapore",103.8303209,1.2494041,Capella Singapore Hotel,Sentosa Island,,Singapore,,,,NA,damaris_lewis,32,40,jpg
1858,Damaris Lewis,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/RQSYc1WW7Y67a3.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/33/40,"Capella Singapore Hotel, Sentosa Island, Singapore",103.8303209,1.2494041,Capella Singapore Hotel,Sentosa Island,,Singapore,,,,NA,damaris_lewis,33,40,jpg
1859,Damaris Lewis,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/8QakEiEXBRPogi.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/34/40,"Capella Singapore Hotel, Sentosa Island, Singapore",103.8303209,1.2494041,Capella Singapore Hotel,Sentosa Island,,Singapore,,,,NA,damaris_lewis,34,40,jpg
1860,Damaris Lewis,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/FqmhHFFtGmQOLW.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/35/40,"Capella Singapore Hotel, Sentosa Island, Singapore",103.8303209,1.2494041,Capella Singapore Hotel,Sentosa Island,,Singapore,,,,NA,damaris_lewis,35,40,jpg
1861,Damaris Lewis,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/WvZfLAQZse636W.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/36/40,"Capella Singapore Hotel, Sentosa Island, Singapore",103.8303209,1.2494041,Capella Singapore Hotel,Sentosa Island,,Singapore,,,,NA,damaris_lewis,36,40,jpg
1862,Damaris Lewis,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/smF7d1puG5oXrF.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/37/40,"Capella Singapore Hotel, Sentosa Island, Singapore",103.8303209,1.2494041,Capella Singapore Hotel,Sentosa Island,,Singapore,,,,NA,damaris_lewis,37,40,jpg
1863,Damaris Lewis,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/wClS8L8TWY3PC9.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/38/40,"Capella Singapore Hotel, Sentosa Island, Singapore",103.8303209,1.2494041,Capella Singapore Hotel,Sentosa Island,,Singapore,,,,NA,damaris_lewis,38,40,jpg
1864,Damaris Lewis,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/TIgL5vTixJdDOS.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/39/40,"Capella Singapore Hotel, Sentosa Island, Singapore",103.8303209,1.2494041,Capella Singapore Hotel,Sentosa Island,,Singapore,,,,NA,damaris_lewis,39,40,jpg
1865,Damaris Lewis,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/RPxPgut0yGH17L.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/4/40,"Capella Singapore Hotel, Sentosa Island, Singapore",103.8303209,1.2494041,Capella Singapore Hotel,Sentosa Island,,Singapore,,,,NA,damaris_lewis,4,40,jpg
1866,Damaris Lewis,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/lFhhSTAbpJ4Lr7.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/40/40,"Capella Singapore Hotel, Sentosa Island, Singapore",103.8303209,1.2494041,Capella Singapore Hotel,Sentosa Island,,Singapore,,,,NA,damaris_lewis,40,40,jpg
1867,Damaris Lewis,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/x9CZJtrRiodxx0.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/5/40,"Capella Singapore Hotel, Sentosa Island, Singapore",103.8303209,1.2494041,Capella Singapore Hotel,Sentosa Island,,Singapore,,,,NA,damaris_lewis,5,40,jpg
1868,Damaris Lewis,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/11_swimsuit-party-new-york_16.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/6/40,"Milk Studios, New York, New York, United States",-74.0059731,40.7143528,Milk Studios,New York,New York,United States,,,,NA,damaris_lewis,6,40,jpg
1869,Damaris Lewis,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/GepkqGBCtDsR6y.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/7/40,"Capella Singapore Hotel, Sentosa Island, Singapore",103.8303209,1.2494041,Capella Singapore Hotel,Sentosa Island,,Singapore,,,,NA,damaris_lewis,7,40,jpg
1870,Damaris Lewis,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/DuMuj6pDa9zGXk.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/8/40,"Capella Singapore Hotel, Sentosa Island, Singapore",103.8303209,1.2494041,Capella Singapore Hotel,Sentosa Island,,Singapore,,,,NA,damaris_lewis,8,40,jpg
1871,Damaris Lewis,2011,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2011/6BYxu62Z01w0pX.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/damaris_lewis/2011/model/9/40,"Capella Singapore Hotel, Sentosa Island, Singapore",103.8303209,1.2494041,Capella Singapore Hotel,Sentosa Island,,Singapore,,,,NA,damaris_lewis,9,40,jpg
1872,Daniela Pestova,1998,Model,http://i.cdn.turner.com/sivault/swimsuit/image/1998/98_dpestova_01.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/daniela_pestova/1998/model/1/3,,NA,NA,,,,,,Swimsuit,Vix Swimwear,NA,daniela_pestova,1,3,jpg
1873,Daniela Pestova,1998,Model,http://i.cdn.turner.com/sivault/swimsuit/image/1998/98_dpestova_02.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/daniela_pestova/1998/model/2/3,,NA,NA,,,,,,Top,Roxy by Quiksilver,NA,daniela_pestova,2,3,jpg
1874,Daniela Pestova,1998,Model,http://i.cdn.turner.com/sivault/swimsuit/image/1998/98_dpestova_03.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/daniela_pestova/1998/model/3/3,,NA,NA,,,,,,Swimsuit,La Perla,NA,daniela_pestova,3,3,jpg
1875,Daniela Pestova,1999,Model,http://i.cdn.turner.com/sivault/swimsuit/image/1999/99_dpestova_01.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/daniela_pestova/1999/model/1/6,,NA,NA,,,,,,Swimsuit,Rosa Ferrer,NA,daniela_pestova,1,6,jpg
1876,Daniela Pestova,1999,Model,http://i.cdn.turner.com/sivault/swimsuit/image/1999/99_dpestova_02.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/daniela_pestova/1999/model/2/6,,NA,NA,,,,,,Swimsuit,Rosa Ferrer,NA,daniela_pestova,2,6,jpg
1877,Daniela Pestova,1999,Model,http://i.cdn.turner.com/sivault/swimsuit/image/1999/99_dpestova_03.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/daniela_pestova/1999/model/3/6,,NA,NA,,,,,,Swimsuit,Rebel Beach,NA,daniela_pestova,3,6,jpg
1878,Daniela Pestova,1999,Model,http://i.cdn.turner.com/sivault/swimsuit/image/1999/99_dpestova_04.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/daniela_pestova/1999/model/4/6,,NA,NA,,,,,,Swimsuit,Rosa Ferrer,NA,daniela_pestova,4,6,jpg
1879,Daniela Pestova,1999,Model,http://i.cdn.turner.com/sivault/swimsuit/image/1999/99_dpestova_05.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/daniela_pestova/1999/model/5/6,,NA,NA,,,,,,Swimsuit,Robin Piccone,NA,daniela_pestova,5,6,jpg
1880,Daniela Pestova,1999,Model,http://i.cdn.turner.com/sivault/swimsuit/image/1999/99_dpestova_06.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/daniela_pestova/1999/model/6/6,,NA,NA,,,,,,Swimsuit,Rosa Cha by Amir Slama,NA,daniela_pestova,6,6,jpg
1881,Daniela Pestova,2000,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2000/00_dpestova_01.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/daniela_pestova/2000/model/1/6,,NA,NA,,,,,,Swimsuit,Pin-Up Stars,NA,daniela_pestova,1,6,jpg
1882,Daniela Pestova,2000,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2000/00_dpestova_02.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/daniela_pestova/2000/model/2/6,,NA,NA,,,,,,Swimsuit,Orazio Mare,NA,daniela_pestova,2,6,jpg
1883,Daniela Pestova,2000,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2000/00_dpestova_03.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/daniela_pestova/2000/model/3/6,,NA,NA,,,,,,Swimsuit,Plein Sud,NA,daniela_pestova,3,6,jpg
1884,Daniela Pestova,2000,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2000/00_dpestova_04.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/daniela_pestova/2000/model/4/6,,NA,NA,,,,,,Swimsuit,Ralph Lauren Polo Sport,NA,daniela_pestova,4,6,jpg
1885,Daniela Pestova,2000,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2000/00_dpestova_05.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/daniela_pestova/2000/model/5/6,,NA,NA,,,,,,Swimsuit,Pamela Dennis,NA,daniela_pestova,5,6,jpg
1886,Daniela Pestova,2000,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2000/00_dpestova_06.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/daniela_pestova/2000/model/6/6,,NA,NA,,,,,,Swimsuit,Pisces Swimwear,NA,daniela_pestova,6,6,jpg
1887,Daniela Pestova,2001,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2001/01_dpestova_01.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/daniela_pestova/2001/model/1/7,,NA,NA,,,,,,Swimsuit,O.P.,NA,daniela_pestova,1,7,jpg
1888,Daniela Pestova,2001,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2001/01_dpestova_02.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/daniela_pestova/2001/model/2/7,,NA,NA,,,,,,Swimsuit,Macarena Gutierrez,NA,daniela_pestova,2,7,jpg
1889,Daniela Pestova,2001,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2001/01_dpestova_03.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/daniela_pestova/2001/model/3/7,,NA,NA,,,,,,Swimsuit,Lisa Ho,NA,daniela_pestova,3,7,jpg
1890,Daniela Pestova,2001,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2001/01_dpestova_04.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/daniela_pestova/2001/model/4/7,,NA,NA,,,,,,Swimsuit,Malia Mills Swim Wear,NA,daniela_pestova,4,7,jpg
1891,Daniela Pestova,2001,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2001/01_dpestova_05.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/daniela_pestova/2001/model/5/7,,NA,NA,,,,,,Swimsuit,Liza Bruce,NA,daniela_pestova,5,7,jpg
1892,Daniela Pestova,2001,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2001/01_dpestova_06.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/daniela_pestova/2001/model/6/7,,NA,NA,,,,,,Swimsuit,Lisa Curran Swim,NA,daniela_pestova,6,7,jpg
1893,Daniela Pestova,2001,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2001/01_dpestova_07.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/daniela_pestova/2001/model/7/7,,NA,NA,,,,,,Swimsuit,Norma Kamali,NA,daniela_pestova,7,7,jpg
1894,Daniela Pestova,2003,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2003/03_dpestova_01.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/daniela_pestova/2003/model/1/7,,NA,NA,,,,,,Swimsuit,Gideon Oberson,NA,daniela_pestova,1,7,jpg
1895,Daniela Pestova,2003,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2003/03_dpestova_02.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/daniela_pestova/2003/model/2/7,,NA,NA,,,,,,Swimsuit,Gideon Oberson,NA,daniela_pestova,2,7,jpg
1896,Daniela Pestova,2003,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2003/03_dpestova_03.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/daniela_pestova/2003/model/3/7,,NA,NA,,,,,,Swimsuit,Delfina Swimwear,NA,daniela_pestova,3,7,jpg
1897,Daniela Pestova,2003,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2003/03_dpestova_04.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/daniela_pestova/2003/model/4/7,,NA,NA,,,,,,Swimsuit,DKNY,NA,daniela_pestova,4,7,jpg
1898,Daniela Pestova,2003,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2003/03_dpestova_05.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/daniela_pestova/2003/model/5/7,,NA,NA,,,,,,Swimsuit,Domani,NA,daniela_pestova,5,7,jpg
1899,Daniela Pestova,2003,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2003/03_dpestova_06.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/daniela_pestova/2003/model/6/7,,NA,NA,,,,,,Swimsuit,Diva,NA,daniela_pestova,6,7,jpg
1900,Daniela Pestova,2003,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2003/03_dpestova_07.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/daniela_pestova/2003/model/7/7,,NA,NA,,,,,,Swimsuit,Diesel,NA,daniela_pestova,7,7,jpg
1901,Daniela Pestova,2004,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2004/04_dpestova_01.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/daniela_pestova/2004/model/1/7,,NA,NA,,,,,,Swimsuit,Ashley Paige,NA,daniela_pestova,1,7,jpg
1902,Daniela Pestova,2004,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2004/04_dpestova_02.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/daniela_pestova/2004/model/2/7,,NA,NA,,,,,,Swimsuit,Becca,NA,daniela_pestova,2,7,jpg
