Year,unitid,Institution_Name,Award_Level,CIP_Classificaiton,cipcode,Total,T.M,T.F,T.C,T.C.M,T.C.F,T.AA,T.AA.M,T.AA.F,T.H,T.H.M,T.H.W,T.AS/PI,T.AS/PI.M,T.AS/PI.F,T.AI,T.AI.M,T.AI.F,T.UNK,T.UNK.M,T.UNK.W,T.NON,T.NON.M,T.NON.F
1991-1992,207500,University of Oklahoma Norman Campus,Bachelor's degree,Communications,'09.0000',258,103,155,240,95,145,9,4,5,3,1,2,2,0,2,2,2,0,0,0,0,2,1,1
1991-1992,207500,University of Oklahoma Norman Campus,Bachelor's degree,Communications Technologies,'10.0000',68,28,40,56,25,31,9,1,8,0,0,0,1,0,1,2,2,0,0,0,0,0,0,0
1991-1992,207500,University of Oklahoma Norman Campus,Bachelor's degree,Computer and Information Sciences,'11.0000',25,21,4,19,18,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,4,2,2
1991-1992,207500,University of Oklahoma Norman Campus,Bachelor's degree,Education,'13.0000',190,44,146,176,40,136,4,2,2,1,0,1,3,0,3,5,1,4,0,0,0,1,1,0
1991-1992,207500,University of Oklahoma Norman Campus,Bachelor's degree,Engineering,'14.0000',305,260,45,220,187,33,4,2,2,3,3,0,42,34,8,1,1,0,0,0,0,35,33,2
1991-1992,207500,University of Oklahoma Norman Campus,Bachelor's degree,English Language and Literature/Letters,'23.0000',72,26,46,65,23,42,2,1,1,1,0,1,2,1,1,2,1,1,0,0,0,0,0,0
1991-1992,207500,University of Oklahoma Norman Campus,Bachelor's degree,Foreign Languages and Literatures,'16.0000',35,5,30,33,5,28,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,207500,University of Oklahoma Norman Campus,Bachelor's degree,Home Economics,'19.0000',14,0,14,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,207500,University of Oklahoma Norman Campus,Bachelor's degree,Law and Legal Studies,'22.0000',19,18,1,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,207500,University of Oklahoma Norman Campus,Bachelor's degree,Liberal/General Studies and Humanities,'24.0000',32,12,20,31,12,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,207500,University of Oklahoma Norman Campus,Bachelor's degree,Marketing Opers./Market. and Distribution,'08.0000',130,72,58,118,68,50,2,0,2,1,1,0,3,1,2,4,1,3,0,0,0,2,1,1
1991-1992,207500,University of Oklahoma Norman Campus,Bachelor's degree,Mathematics,'27.0000',24,14,10,23,13,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,207500,University of Oklahoma Norman Campus,Bachelor's degree,Parks- Recreation- Leisure and Fitness,'31.0000',2,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,207500,University of Oklahoma Norman Campus,Bachelor's degree,Philosophy and Religion,'38.0000',8,4,4,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1991-1992,207500,University of Oklahoma Norman Campus,Bachelor's degree,Physical Sciences,'40.0000',54,47,7,46,41,5,2,1,1,0,0,0,3,2,1,1,1,0,0,0,0,2,2,0
1991-1992,207500,University of Oklahoma Norman Campus,Bachelor's degree,Protective Services,'43.0000',50,36,14,38,28,10,8,4,4,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0
1991-1992,207500,University of Oklahoma Norman Campus,Bachelor's degree,Psychology,'42.0000',107,43,64,90,39,51,7,1,6,0,0,0,4,1,3,5,2,3,0,0,0,1,0,1
1991-1992,207500,University of Oklahoma Norman Campus,Bachelor's degree,Public Administration and Services,'44.0000',87,33,54,69,28,41,9,4,5,1,0,1,2,1,1,6,0,6,0,0,0,0,0,0
1991-1992,207500,University of Oklahoma Norman Campus,Bachelor's degree,Social Sciences and History,'45.0000',263,151,112,227,132,95,14,8,6,5,2,3,6,4,2,8,4,4,0,0,0,3,1,2
1991-1992,207500,University of Oklahoma Norman Campus,Bachelor's degree,Visual and Performing Arts,'50.0000',119,52,67,108,47,61,1,1,0,3,1,2,3,0,3,2,1,1,0,0,0,2,2,0
1991-1992,209551,University of Oregon,Bachelor's degree,Architecture and Related Programs,'04.0000',105,63,42,68,42,26,0,0,0,1,1,0,10,5,5,0,0,0,11,6,5,15,9,6
1991-1992,209551,University of Oregon,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',37,17,20,19,10,9,1,1,0,0,0,0,4,1,3,0,0,0,4,2,2,9,3,6
1991-1992,209551,University of Oregon,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',75,37,38,61,30,31,0,0,0,0,0,0,7,2,5,0,0,0,4,4,0,3,1,2
1991-1992,209551,University of Oregon,Bachelor's degree,Business Management and Admin. Services,'52.0000',444,232,212,304,154,150,4,3,1,7,7,0,34,15,19,0,0,0,39,20,19,56,33,23
1991-1992,209551,University of Oregon,Bachelor's degree,Communications,'09.0000',215,74,141,169,56,113,2,1,1,3,1,2,11,1,10,0,0,0,21,11,10,9,4,5
1991-1992,209551,University of Oregon,Bachelor's degree,Computer and Information Sciences,'11.0000',32,25,7,21,17,4,0,0,0,0,0,0,3,2,1,0,0,0,2,2,0,6,4,2
1991-1992,209551,University of Oregon,Bachelor's degree,Education,'13.0000',155,41,114,135,36,99,1,0,1,3,1,2,2,1,1,0,0,0,12,2,10,2,1,1
1991-1992,209551,University of Oregon,Bachelor's degree,English Language and Literature/Letters,'23.0000',281,97,184,242,78,164,3,1,2,3,1,2,8,6,2,2,0,2,21,10,11,2,1,1
1991-1992,209551,University of Oregon,Bachelor's degree,Foreign Languages and Literatures,'16.0000',120,35,85,95,27,68,1,0,1,4,2,2,5,0,5,1,1,0,8,1,7,6,4,2
1991-1992,209551,University of Oregon,Bachelor's degree,Health Professions and Related Sciences,'51.0000',16,0,16,13,0,13,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
1991-1992,209551,University of Oregon,Bachelor's degree,Liberal/General Studies and Humanities,'24.0000',16,6,10,13,4,9,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0
1991-1992,209551,University of Oregon,Bachelor's degree,Mathematics,'27.0000',26,14,12,14,8,6,0,0,0,0,0,0,5,2,3,0,0,0,2,1,1,5,3,2
1991-1992,209551,University of Oregon,Bachelor's degree,Multi/Interdisciplinary Studies,'30.0000',55,35,20,41,27,14,0,0,0,1,0,1,3,1,2,1,0,1,8,6,2,1,1,0
1991-1992,209551,University of Oregon,Bachelor's degree,Parks- Recreation- Leisure and Fitness,'31.0000',129,52,77,115,42,73,1,1,0,1,1,0,4,4,0,0,0,0,6,2,4,2,2,0
1991-1992,209551,University of Oregon,Bachelor's degree,Philosophy and Religion,'38.0000',15,8,7,10,5,5,0,0,0,1,0,1,1,1,0,0,0,0,3,2,1,0,0,0
1991-1992,209551,University of Oregon,Bachelor's degree,Physical Sciences,'40.0000',56,37,19,43,29,14,0,0,0,0,0,0,5,1,4,0,0,0,5,5,0,3,2,1
1991-1992,209551,University of Oregon,Bachelor's degree,Psychology,'42.0000',286,92,194,228,71,157,4,2,2,3,1,2,10,4,6,4,1,3,26,9,17,11,4,7
1991-1992,209551,University of Oregon,Bachelor's degree,Public Administration and Services,'44.0000',86,19,67,66,14,52,0,0,0,1,0,1,5,0,5,1,0,1,11,5,6,2,0,2
1991-1992,209551,University of Oregon,Bachelor's degree,Social Sciences and History,'45.0000',617,342,275,488,279,209,8,6,2,10,6,4,16,7,9,5,4,1,63,28,35,27,12,15
1991-1992,209551,University of Oregon,Bachelor's degree,Visual and Performing Arts,'50.0000',232,99,133,182,81,101,5,2,3,3,1,2,10,4,6,1,0,1,19,10,9,12,1,11
1991-1992,218663,University of South Carolina-Columbia,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',5,1,4,1,0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1991-1992,218663,University of South Carolina-Columbia,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',129,61,68,101,47,54,9,3,6,3,1,2,13,9,4,2,0,2,0,0,0,1,1,0
1991-1992,218663,University of South Carolina-Columbia,Bachelor's degree,Business Management and Admin. Services,'52.0000',756,425,331,630,373,257,90,31,59,2,1,1,9,6,3,1,0,1,0,0,0,24,14,10
1991-1992,218663,University of South Carolina-Columbia,Bachelor's degree,Communications,'09.0000',234,92,142,210,82,128,19,8,11,2,2,0,2,0,2,0,0,0,0,0,0,1,0,1
1991-1992,218663,University of South Carolina-Columbia,Bachelor's degree,Computer and Information Sciences,'11.0000',14,12,2,11,10,1,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1991-1992,218663,University of South Carolina-Columbia,Bachelor's degree,Education,'13.0000',16,6,10,15,6,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,218663,University of South Carolina-Columbia,Bachelor's degree,Engineering,'14.0000',156,133,23,136,116,20,6,4,2,2,2,0,4,4,0,0,0,0,0,0,0,8,7,1
1991-1992,218663,University of South Carolina-Columbia,Bachelor's degree,English Language and Literature/Letters,'23.0000',172,55,117,150,50,100,18,4,14,0,0,0,2,1,1,1,0,1,0,0,0,1,0,1
1991-1992,218663,University of South Carolina-Columbia,Bachelor's degree,Foreign Languages and Literatures,'16.0000',27,5,22,25,4,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1991-1992,218663,University of South Carolina-Columbia,Bachelor's degree,Health Professions and Related Sciences,'51.0000',140,23,117,122,18,104,12,5,7,1,0,1,3,0,3,0,0,0,0,0,0,2,0,2
1991-1992,218663,University of South Carolina-Columbia,Bachelor's degree,Liberal/General Studies and Humanities,'24.0000',281,80,201,221,57,164,48,14,34,2,0,2,3,2,1,1,1,0,0,0,0,6,6,0
1991-1992,218663,University of South Carolina-Columbia,Bachelor's degree,Marketing Opers./Market. and Distribution,'08.0000',150,72,78,136,64,72,13,7,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,218663,University of South Carolina-Columbia,Bachelor's degree,Mathematics,'27.0000',37,14,23,22,8,14,13,5,8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
1991-1992,218663,University of South Carolina-Columbia,Bachelor's degree,Parks- Recreation- Leisure and Fitness,'31.0000',44,27,17,37,21,16,4,4,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0
1991-1992,218663,University of South Carolina-Columbia,Bachelor's degree,Philosophy and Religion,'38.0000',31,21,10,27,19,8,3,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1991-1992,218663,University of South Carolina-Columbia,Bachelor's degree,Physical Sciences,'40.0000',40,31,9,35,26,9,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0
1991-1992,218663,University of South Carolina-Columbia,Bachelor's degree,Protective Services,'43.0000',90,44,46,68,34,34,22,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,218663,University of South Carolina-Columbia,Bachelor's degree,Psychology,'42.0000',215,49,166,177,40,137,31,8,23,1,0,1,3,1,2,0,0,0,0,0,0,3,0,3
1991-1992,218663,University of South Carolina-Columbia,Bachelor's degree,Social Sciences and History,'45.0000',389,223,166,333,201,132,44,17,27,1,1,0,5,3,2,1,0,1,0,0,0,5,1,4
1991-1992,218663,University of South Carolina-Columbia,Bachelor's degree,Visual and Performing Arts,'50.0000',136,55,81,124,48,76,7,4,3,1,0,1,3,2,1,0,0,0,0,0,0,1,1,0
1991-1992,123961,University of Southern California,Bachelor's degree,Undesignated Field of Study,'95.0000',3217,1907,1310,1935,1146,789,179,88,91,203,127,76,643,364,279,11,3,8,0,0,0,246,179,67
1991-1992,230728,Utah State University,Bachelor's degree,Agricultural Business and Production,'01.0000',22,18,4,22,18,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,230728,Utah State University,Bachelor's degree,Agricultural Sciences,'02.0000',35,26,9,31,23,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
1991-1992,230728,Utah State University,Bachelor's degree,Architecture and Related Programs,'04.0000',21,10,11,17,8,9,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,2,1,1
1991-1992,230728,Utah State University,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',10,9,1,8,7,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
1991-1992,230728,Utah State University,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',27,17,10,20,13,7,0,0,0,0,0,0,1,1,0,0,0,0,2,2,0,4,1,3
1991-1992,230728,Utah State University,Bachelor's degree,Business Management and Admin. Services,'52.0000',274,184,90,236,157,79,3,2,1,3,2,1,4,3,1,0,0,0,6,5,1,22,15,7
1991-1992,230728,Utah State University,Bachelor's degree,Communications,'09.0000',20,7,13,19,6,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,230728,Utah State University,Bachelor's degree,Computer and Information Sciences,'11.0000',62,39,23,47,29,18,2,1,1,2,2,0,1,1,0,0,0,0,2,2,0,8,4,4
1991-1992,230728,Utah State University,Bachelor's degree,Conservation and Renewable Natural Resources,'03.0000',37,28,9,34,26,8,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0
1991-1992,230728,Utah State University,Bachelor's degree,Education,'13.0000',397,88,309,382,81,301,2,1,1,3,0,3,0,0,0,1,0,1,9,6,3,0,0,0
1991-1992,230728,Utah State University,Bachelor's degree,Engineering,'14.0000',117,108,9,91,85,6,1,1,0,0,0,0,5,4,1,0,0,0,11,10,1,9,8,1
1991-1992,230728,Utah State University,Bachelor's degree,Engineering-Related Technologies,'15.0000',27,27,0,23,23,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0
1991-1992,230728,Utah State University,Bachelor's degree,English Language and Literature/Letters,'23.0000',50,20,30,47,20,27,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2
1991-1992,230728,Utah State University,Bachelor's degree,Foreign Languages and Literatures,'16.0000',26,18,8,24,16,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1991-1992,230728,Utah State University,Bachelor's degree,Health Professions and Related Sciences,'51.0000',45,16,29,40,15,25,0,0,0,0,0,0,3,1,2,0,0,0,1,0,1,1,0,1
1991-1992,230728,Utah State University,Bachelor's degree,Home Economics,'19.0000',56,16,40,53,15,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2
1991-1992,230728,Utah State University,Bachelor's degree,Law and Legal Studies,'22.0000',9,7,2,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,230728,Utah State University,Bachelor's degree,Liberal/General Studies and Humanities,'24.0000',64,35,29,59,31,28,0,0,0,1,1,0,1,1,0,1,0,1,2,2,0,0,0,0
1991-1992,230728,Utah State University,Bachelor's degree,Marketing Opers./Market. and Distribution,'08.0000',12,0,12,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,230728,Utah State University,Bachelor's degree,Mathematics,'27.0000',19,12,7,18,11,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1991-1992,230728,Utah State University,Bachelor's degree,Parks- Recreation- Leisure and Fitness,'31.0000',25,16,9,24,15,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1991-1992,230728,Utah State University,Bachelor's degree,Philosophy and Religion,'38.0000',7,6,1,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1991-1992,230728,Utah State University,Bachelor's degree,Physical Sciences,'40.0000',20,17,3,18,16,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
1991-1992,230728,Utah State University,Bachelor's degree,Psychology,'42.0000',74,25,49,71,24,47,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,1
1991-1992,230728,Utah State University,Bachelor's degree,Public Administration and Services,'44.0000',32,5,27,30,5,25,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
1991-1992,230728,Utah State University,Bachelor's degree,Social Sciences and History,'45.0000',101,63,38,92,57,35,0,0,0,2,2,0,0,0,0,0,0,0,3,1,2,4,3,1
1991-1992,230728,Utah State University,Bachelor's degree,Visual and Performing Arts,'50.0000',64,34,30,57,29,28,0,0,0,1,1,0,1,1,0,0,0,0,2,1,1,3,2,1
1991-1992,221999,Vanderbilt University,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',16,9,7,16,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,221999,Vanderbilt University,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',69,32,37,58,29,29,3,0,3,0,0,0,7,2,5,0,0,0,1,1,0,0,0,0
1991-1992,221999,Vanderbilt University,Bachelor's degree,Computer and Information Sciences,'11.0000',19,15,4,16,13,3,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
1991-1992,221999,Vanderbilt University,Bachelor's degree,Education,'13.0000',69,7,62,66,7,59,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1991-1992,221999,Vanderbilt University,Bachelor's degree,Engineering,'14.0000',214,170,44,188,155,33,8,4,4,3,2,1,12,6,6,0,0,0,0,0,0,3,3,0
1991-1992,221999,Vanderbilt University,Bachelor's degree,English Language and Literature/Letters,'23.0000',100,42,58,92,40,52,1,0,1,3,0,3,3,1,2,0,0,0,1,1,0,0,0,0
1991-1992,221999,Vanderbilt University,Bachelor's degree,Foreign Languages and Literatures,'16.0000',44,14,30,39,13,26,1,0,1,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0
1991-1992,221999,Vanderbilt University,Bachelor's degree,Mathematics,'27.0000',58,32,26,55,29,26,2,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1991-1992,221999,Vanderbilt University,Bachelor's degree,Multi/Interdisciplinary Studies,'30.0000',48,15,33,41,10,31,3,3,0,1,1,0,3,1,2,0,0,0,0,0,0,0,0,0
1991-1992,221999,Vanderbilt University,Bachelor's degree,Philosophy and Religion,'38.0000',22,15,7,18,12,6,1,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0
1991-1992,221999,Vanderbilt University,Bachelor's degree,Physical Sciences,'40.0000',44,32,12,38,28,10,0,0,0,0,0,0,3,2,1,0,0,0,3,2,1,0,0,0
1991-1992,221999,Vanderbilt University,Bachelor's degree,Psychology,'42.0000',198,50,148,178,39,139,14,9,5,3,0,3,0,0,0,0,0,0,3,2,1,0,0,0
1991-1992,221999,Vanderbilt University,Bachelor's degree,Social Sciences and History,'45.0000',307,207,100,281,192,89,9,4,5,1,1,0,13,8,5,1,0,1,0,0,0,2,2,0
1991-1992,221999,Vanderbilt University,Bachelor's degree,Visual and Performing Arts,'50.0000',30,9,21,28,8,20,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0
