Year,unitid,Institution_Name,Award_Level,CIP_Classificaiton,cipcode,Total,T.M,T.F,T.C,T.C.M,T.C.F,T.AA,T.AA.M,T.AA.F,T.H,T.H.M,T.H.W,T.AS/PI,T.AS/PI.M,T.AS/PI.F,T.AI,T.AI.M,T.AI.F,T.UNK,T.UNK.M,T.UNK.W,T.NON,T.NON.M,T.NON.F
1992-1993,157289,University of Louisville,Bachelor's degree,Foreign Languages and Literatures,'16.0000',23,6,17,21,5,16,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,157289,University of Louisville,Bachelor's degree,Health Professions and Related Sciences,'51.0000',167,30,137,148,25,123,11,4,7,2,0,2,4,0,4,0,0,0,0,0,0,2,1,1
1992-1993,157289,University of Louisville,Bachelor's degree,Home Economics,'19.0000',4,1,3,3,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,157289,University of Louisville,Bachelor's degree,Liberal/General Studies and Humanities,'24.0000',25,8,17,19,6,13,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0
1992-1993,157289,University of Louisville,Bachelor's degree,Mathematics,'27.0000',25,17,8,21,15,6,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0
1992-1993,157289,University of Louisville,Bachelor's degree,Parks- Recreation- Leisure and Fitness,'31.0000',1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,157289,University of Louisville,Bachelor's degree,Philosophy and Religion,'38.0000',4,3,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1992-1993,157289,University of Louisville,Bachelor's degree,Physical Sciences,'40.0000',20,11,9,17,10,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1
1992-1993,157289,University of Louisville,Bachelor's degree,Protective Services,'43.0000',91,67,24,80,60,20,9,5,4,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1992-1993,157289,University of Louisville,Bachelor's degree,Psychology,'42.0000',128,42,86,108,36,72,9,3,6,4,2,2,4,0,4,0,0,0,0,0,0,3,1,2
1992-1993,157289,University of Louisville,Bachelor's degree,Social Sciences and History,'45.0000',228,116,112,202,104,98,19,9,10,4,2,2,2,1,1,0,0,0,0,0,0,1,0,1
1992-1993,157289,University of Louisville,Bachelor's degree,Visual and Performing Arts,'50.0000',81,16,65,77,15,62,2,0,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0
1992-1993,135726,University of Miami,Bachelor's degree,Architecture and Related Programs,'04.0000',57,43,14,32,24,8,3,0,3,8,7,1,2,2,0,1,1,0,0,0,0,11,9,2
1992-1993,135726,University of Miami,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',2,0,2,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,135726,University of Miami,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',165,89,76,84,45,39,4,1,3,39,20,19,28,15,13,1,1,0,0,0,0,9,7,2
1992-1993,135726,University of Miami,Bachelor's degree,Business Management and Admin. Services,'52.0000',441,261,180,216,143,73,32,12,20,103,48,55,4,0,4,0,0,0,14,9,5,72,49,23
1992-1993,135726,University of Miami,Bachelor's degree,Communications,'09.0000',160,56,104,102,39,63,13,3,10,26,4,22,3,1,2,0,0,0,6,5,1,10,4,6
1992-1993,135726,University of Miami,Bachelor's degree,Computer and Information Sciences,'11.0000',51,36,15,17,14,3,5,1,4,10,7,3,2,1,1,0,0,0,1,1,0,16,12,4
1992-1993,135726,University of Miami,Bachelor's degree,Education,'13.0000',18,7,11,12,4,8,1,0,1,4,3,1,0,0,0,0,0,0,0,0,0,1,0,1
1992-1993,135726,University of Miami,Bachelor's degree,Engineering,'14.0000',144,116,28,44,35,9,6,6,0,45,33,12,5,3,2,0,0,0,0,0,0,44,39,5
1992-1993,135726,University of Miami,Bachelor's degree,Foreign Languages and Literatures,'16.0000',21,5,16,9,5,4,2,0,2,9,0,9,1,0,1,0,0,0,0,0,0,0,0,0
1992-1993,135726,University of Miami,Bachelor's degree,Health Professions and Related Sciences,'51.0000',49,8,41,29,4,25,6,0,6,11,2,9,1,1,0,0,0,0,1,0,1,1,1,0
1992-1993,135726,University of Miami,Bachelor's degree,Law and Legal Studies,'22.0000',11,7,4,6,6,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,135726,University of Miami,Bachelor's degree,Liberal/General Studies and Humanities,'24.0000',30,18,12,17,9,8,8,7,1,2,1,1,0,0,0,0,0,0,1,1,0,2,0,2
1992-1993,135726,University of Miami,Bachelor's degree,Mathematics,'27.0000',13,3,10,9,2,7,1,0,1,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0
1992-1993,135726,University of Miami,Bachelor's degree,Philosophy and Religion,'38.0000',6,3,3,3,2,1,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,135726,University of Miami,Bachelor's degree,Physical Sciences,'40.0000',48,22,26,25,10,15,3,1,2,11,4,7,1,1,0,1,1,0,1,1,0,6,4,2
1992-1993,135726,University of Miami,Bachelor's degree,Protective Services,'43.0000',30,14,16,13,8,5,5,3,2,6,0,6,2,1,1,1,1,0,2,1,1,1,0,1
1992-1993,135726,University of Miami,Bachelor's degree,Psychology,'42.0000',144,27,117,80,18,62,7,1,6,42,6,36,6,2,4,1,0,1,0,0,0,8,0,8
1992-1993,135726,University of Miami,Bachelor's degree,Social Sciences and History,'45.0000',138,59,79,84,41,43,10,4,6,29,9,20,7,3,4,0,0,0,1,0,1,7,2,5
1992-1993,135726,University of Miami,Bachelor's degree,Visual and Performing Arts,'50.0000',209,114,95,149,84,65,8,3,5,25,10,15,7,3,4,0,0,0,4,3,1,16,11,5
1992-1993,170976,University of Michigan-Ann Arbor,Bachelor's degree,Architecture and Related Programs,'04.0000',91,59,32,73,48,25,3,1,2,1,0,1,8,5,3,0,0,0,0,0,0,6,5,1
1992-1993,170976,University of Michigan-Ann Arbor,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',81,23,58,58,16,42,4,0,4,6,3,3,11,4,7,0,0,0,0,0,0,0,0,0
1992-1993,170976,University of Michigan-Ann Arbor,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',321,166,155,194,105,89,14,6,8,13,9,4,83,39,44,2,0,2,0,0,0,6,2,4
1992-1993,170976,University of Michigan-Ann Arbor,Bachelor's degree,Business Management and Admin. Services,'52.0000',286,174,112,227,139,88,26,15,11,11,7,4,18,10,8,0,0,0,0,0,0,4,3,1
1992-1993,170976,University of Michigan-Ann Arbor,Bachelor's degree,Communications,'09.0000',211,77,134,164,61,103,28,9,19,8,3,5,5,1,4,2,1,1,0,0,0,0,0,0
1992-1993,170976,University of Michigan-Ann Arbor,Bachelor's degree,Computer and Information Sciences,'11.0000',47,37,10,36,29,7,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,5,5,0
1992-1993,170976,University of Michigan-Ann Arbor,Bachelor's degree,Conservation and Renew. Natural Resources,'03.0000',82,40,42,68,35,33,1,1,0,1,0,1,9,4,5,2,0,2,0,0,0,1,0,1
1992-1993,170976,University of Michigan-Ann Arbor,Bachelor's degree,Education,'13.0000',132,41,91,112,35,77,7,2,5,6,2,4,6,2,4,0,0,0,0,0,0,0,0,0
1992-1993,170976,University of Michigan-Ann Arbor,Bachelor's degree,Engineering,'14.0000',919,733,186,724,593,131,32,16,16,17,14,3,104,73,31,6,3,3,0,0,0,28,26,2
1992-1993,170976,University of Michigan-Ann Arbor,Bachelor's degree,Foreign Languages and Literatures,'16.0000',148,43,105,110,30,80,7,3,4,11,4,7,10,2,8,1,0,1,0,0,0,3,2,1
1992-1993,170976,University of Michigan-Ann Arbor,Bachelor's degree,Health Professions and Related Sciences,'51.0000',229,14,215,206,12,194,10,1,9,5,0,5,7,0,7,1,1,0,0,0,0,0,0,0
1992-1993,170976,University of Michigan-Ann Arbor,Bachelor's degree,Liberal/General Studies and Humanities,'24.0000',252,142,110,202,112,90,23,11,12,7,5,2,8,6,2,1,0,1,0,0,0,1,1,0
1992-1993,170976,University of Michigan-Ann Arbor,Bachelor's degree,Mathematics,'27.0000',90,60,30,74,52,22,4,3,1,2,2,0,5,1,4,0,0,0,0,0,0,2,1,1
1992-1993,170976,University of Michigan-Ann Arbor,Bachelor's degree,Multi/Interdisciplinary Studies,'30.0000',130,44,86,114,37,77,0,0,0,4,2,2,9,4,5,0,0,0,0,0,0,1,1,0
1992-1993,170976,University of Michigan-Ann Arbor,Bachelor's degree,Parks- Recreation- Leisure and Fitness,'31.0000',35,25,10,30,22,8,3,2,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
1992-1993,170976,University of Michigan-Ann Arbor,Bachelor's degree,Philosophy and Religion,'38.0000',54,37,17,44,30,14,3,0,3,1,1,0,5,5,0,0,0,0,0,0,0,0,0,0
1992-1993,170976,University of Michigan-Ann Arbor,Bachelor's degree,Physical Sciences,'40.0000',86,57,29,74,50,24,2,1,1,1,1,0,6,4,2,0,0,0,0,0,0,0,0,0
1992-1993,170976,University of Michigan-Ann Arbor,Bachelor's degree,Psychology,'42.0000',528,164,364,409,127,282,29,9,20,22,10,12,53,17,36,4,0,4,0,0,0,0,0,0
1992-1993,170976,University of Michigan-Ann Arbor,Bachelor's degree,Social Sciences and History,'45.0000',938,560,378,746,460,286,40,12,28,39,23,16,63,37,26,5,1,4,0,0,0,15,10,5
1992-1993,170976,University of Michigan-Ann Arbor,Bachelor's degree,Visual and Performing Arts,'50.0000',287,93,194,234,75,159,18,4,14,5,2,3,23,9,14,1,0,1,0,0,0,4,2,2
1992-1993,181464,University of Nebraska-Lincoln,Bachelor's degree,Agricultural Business and Production,'01.0000',109,89,20,107,87,20,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0
1992-1993,181464,University of Nebraska-Lincoln,Bachelor's degree,Agricultural Sciences,'02.0000',97,62,35,92,60,32,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,2,2
1992-1993,181464,University of Nebraska-Lincoln,Bachelor's degree,Architecture and Related Programs,'04.0000',61,51,10,60,50,10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1992-1993,181464,University of Nebraska-Lincoln,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',5,1,4,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,181464,University of Nebraska-Lincoln,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',100,53,47,95,49,46,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,3,3,0
1992-1993,181464,University of Nebraska-Lincoln,Bachelor's degree,Business Management and Admin. Services,'52.0000',681,401,280,572,328,244,5,2,3,5,5,0,8,3,5,2,1,1,0,0,0,89,62,27
1992-1993,181464,University of Nebraska-Lincoln,Bachelor's degree,Communications,'09.0000',223,98,125,209,93,116,9,4,5,1,0,1,2,0,2,0,0,0,0,0,0,2,1,1
1992-1993,181464,University of Nebraska-Lincoln,Bachelor's degree,Conservation and Renew. Natural Resources,'03.0000',27,23,4,27,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,181464,University of Nebraska-Lincoln,Bachelor's degree,Education,'13.0000',408,129,279,402,127,275,3,1,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1992-1993,181464,University of Nebraska-Lincoln,Bachelor's degree,Engineering,'14.0000',287,263,24,236,215,21,2,2,0,4,4,0,3,3,0,1,0,1,0,0,0,41,39,2
1992-1993,181464,University of Nebraska-Lincoln,Bachelor's degree,Engineering-Related Technologies,'15.0000',82,78,4,78,74,4,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0
1992-1993,181464,University of Nebraska-Lincoln,Bachelor's degree,Foreign Languages and Literatures,'16.0000',22,5,17,18,5,13,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,1,0,1
1992-1993,181464,University of Nebraska-Lincoln,Bachelor's degree,Health Professions and Related Sciences,'51.0000',46,4,42,45,4,41,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,181464,University of Nebraska-Lincoln,Bachelor's degree,Home Economics,'19.0000',206,17,189,186,10,176,9,6,3,5,1,4,5,0,5,0,0,0,0,0,0,1,0,1
1992-1993,181464,University of Nebraska-Lincoln,Bachelor's degree,Liberal/General Studies and Humanities,'24.0000',6,3,3,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,181464,University of Nebraska-Lincoln,Bachelor's degree,Mathematics,'27.0000',28,18,10,28,18,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,181464,University of Nebraska-Lincoln,Bachelor's degree,Multi/Interdisciplinary Studies,'30.0000',29,13,16,26,11,15,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1992-1993,181464,University of Nebraska-Lincoln,Bachelor's degree,Parks- Recreation- Leisure and Fitness,'31.0000',21,10,11,21,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,181464,University of Nebraska-Lincoln,Bachelor's degree,Philosophy and Religion,'38.0000',10,7,3,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,181464,University of Nebraska-Lincoln,Bachelor's degree,Physical Sciences,'40.0000',32,26,6,30,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
1992-1993,181464,University of Nebraska-Lincoln,Bachelor's degree,Psychology,'42.0000',176,48,128,167,44,123,4,2,2,1,1,0,0,0,0,1,1,0,0,0,0,3,0,3
1992-1993,181464,University of Nebraska-Lincoln,Bachelor's degree,Social Sciences and History,'45.0000',226,135,91,214,127,87,5,5,0,1,1,0,2,0,2,0,0,0,0,0,0,4,2,2
1992-1993,181464,University of Nebraska-Lincoln,Bachelor's degree,Visual and Performing Arts,'50.0000',50,18,32,47,16,31,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,1,0
1992-1993,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',105,34,71,88,26,62,11,4,7,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0
1992-1993,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',278,151,127,229,127,102,27,10,17,0,0,0,17,9,8,3,3,0,0,0,0,2,2,0
1992-1993,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Business Management and Admin. Services,'52.0000',430,220,210,378,190,188,35,20,15,5,3,2,7,3,4,3,2,1,0,0,0,2,2,0
1992-1993,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Communications,'09.0000',330,120,210,298,111,187,24,7,17,1,0,1,5,1,4,2,1,1,0,0,0,0,0,0
1992-1993,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Education,'13.0000',141,27,114,127,24,103,11,3,8,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0
1992-1993,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Foreign Languages and Literatures,'16.0000',67,17,50,64,16,48,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1992-1993,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Health Professions and Related Sciences,'51.0000',474,96,378,416,86,330,35,2,33,1,0,1,20,6,14,2,2,0,0,0,0,0,0,0
1992-1993,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Liberal/General Studies and Humanities,'24.0000',8,3,5,8,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Mathematics,'27.0000',89,49,40,79,45,34,4,1,3,1,1,0,4,2,2,1,0,1,0,0,0,0,0,0
1992-1993,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Multi/Interdisciplinary Studies,'30.0000',3,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Parks- Recreation- Leisure and Fitness,'31.0000',9,1,8,8,1,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Philosophy and Religion,'38.0000',24,15,9,23,14,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Physical Sciences,'40.0000',113,73,40,93,62,31,4,1,3,1,1,0,15,9,6,0,0,0,0,0,0,0,0,0
1992-1993,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Protective Services,'43.0000',15,7,8,11,6,5,3,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1992-1993,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Psychology,'42.0000',268,54,214,244,52,192,14,2,12,2,0,2,8,0,8,0,0,0,0,0,0,0,0,0
1992-1993,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Public Administration and Services,'44.0000',25,12,13,20,11,9,3,0,3,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
1992-1993,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Social Sciences and History,'45.0000',679,405,274,593,363,230,59,30,29,4,1,3,15,8,7,3,1,2,0,0,0,5,2,3
1992-1993,199120,University of North Carolina at Chapel Hill,Bachelor's degree,Visual and Performing Arts,'50.0000',61,19,42,55,17,38,1,0,1,2,1,1,3,1,2,0,0,0,0,0,0,0,0,0
1992-1993,152080,University of Notre Dame,Bachelor's degree,Architecture and Related Programs,'04.0000',40,29,11,32,23,9,0,0,0,2,2,0,3,1,2,1,1,0,0,0,0,2,2,0
1992-1993,152080,University of Notre Dame,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',34,15,19,31,15,16,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,152080,University of Notre Dame,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',102,52,50,88,46,42,0,0,0,7,4,3,7,2,5,0,0,0,0,0,0,0,0,0
1992-1993,152080,University of Notre Dame,Bachelor's degree,Business Management and Admin. Services,'52.0000',515,374,141,432,323,109,28,16,12,28,15,13,16,12,4,3,2,1,0,0,0,8,6,2
1992-1993,152080,University of Notre Dame,Bachelor's degree,Engineering,'14.0000',238,202,36,213,179,34,5,4,1,8,8,0,6,6,0,0,0,0,0,0,0,6,5,1
1992-1993,152080,University of Notre Dame,Bachelor's degree,Foreign Languages and Literatures,'16.0000',21,5,16,17,3,14,1,0,1,1,0,1,2,2,0,0,0,0,0,0,0,0,0,0
1992-1993,152080,University of Notre Dame,Bachelor's degree,Health Professions and Related Sciences,'51.0000',164,101,63,137,88,49,6,2,4,12,6,6,8,5,3,0,0,0,0,0,0,1,0,1
1992-1993,152080,University of Notre Dame,Bachelor's degree,Liberal/General Studies and Humanities,'24.0000',31,18,13,29,17,12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1992-1993,152080,University of Notre Dame,Bachelor's degree,Mathematics,'27.0000',59,31,28,53,27,26,3,1,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0
1992-1993,152080,University of Notre Dame,Bachelor's degree,Philosophy and Religion,'38.0000',25,23,2,25,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,152080,University of Notre Dame,Bachelor's degree,Physical Sciences,'40.0000',26,22,4,23,20,3,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
1992-1993,152080,University of Notre Dame,Bachelor's degree,Psychology,'42.0000',82,27,55,70,23,47,1,0,1,7,3,4,3,0,3,1,1,0,0,0,0,0,0,0
1992-1993,152080,University of Notre Dame,Bachelor's degree,Social Sciences and History,'45.0000',326,218,108,275,189,86,17,10,7,17,9,8,10,7,3,5,2,3,0,0,0,2,1,1
1992-1993,152080,University of Notre Dame,Bachelor's degree,Theological Studies/Religious Vocations,'39.0000',10,5,5,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,152080,University of Notre Dame,Bachelor's degree,Visual and Performing Arts,'50.0000',77,34,43,59,24,35,8,5,3,3,1,2,6,4,2,1,0,1,0,0,0,0,0,0
1992-1993,207500,University of Oklahoma Norman Campus,Bachelor's degree,Architecture and Related Programs,'04.0000',65,34,31,55,27,28,1,1,0,3,2,1,2,1,1,0,0,0,0,0,0,4,3,1
1992-1993,207500,University of Oklahoma Norman Campus,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',9,5,4,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,207500,University of Oklahoma Norman Campus,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',79,47,32,64,38,26,2,1,1,2,2,0,3,2,1,4,3,1,0,0,0,4,1,3
1992-1993,207500,University of Oklahoma Norman Campus,Bachelor's degree,Business Management and Admin. Services,'52.0000',508,318,190,432,273,159,24,14,10,7,3,4,15,10,5,10,7,3,0,0,0,20,11,9
1992-1993,207500,University of Oklahoma Norman Campus,Bachelor's degree,Communications,'09.0000',197,85,112,179,74,105,11,7,4,2,1,1,0,0,0,4,3,1,0,0,0,1,0,1
1992-1993,207500,University of Oklahoma Norman Campus,Bachelor's degree,Communications Technologies,'10.0000',84,44,40,77,41,36,2,1,1,2,1,1,0,0,0,3,1,2,0,0,0,0,0,0
1992-1993,207500,University of Oklahoma Norman Campus,Bachelor's degree,Computer and Information Sciences,'11.0000',31,24,7,24,21,3,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,4,2,2
1992-1993,207500,University of Oklahoma Norman Campus,Bachelor's degree,Education,'13.0000',187,46,141,177,43,134,2,0,2,3,1,2,1,0,1,3,1,2,0,0,0,1,1,0
1992-1993,207500,University of Oklahoma Norman Campus,Bachelor's degree,Engineering,'14.0000',262,221,41,185,156,29,11,9,2,5,5,0,23,18,5,3,2,1,0,0,0,35,31,4
1992-1993,207500,University of Oklahoma Norman Campus,Bachelor's degree,Engineering-Related Technologies,'15.0000',17,14,3,15,13,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1992-1993,207500,University of Oklahoma Norman Campus,Bachelor's degree,Foreign Languages and Literatures,'16.0000',38,8,30,36,8,28,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
1992-1993,207500,University of Oklahoma Norman Campus,Bachelor's degree,Home Economics,'19.0000',6,3,3,5,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,207500,University of Oklahoma Norman Campus,Bachelor's degree,Liberal/General Studies and Humanities,'24.0000',34,13,21,32,11,21,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1992-1993,207500,University of Oklahoma Norman Campus,Bachelor's degree,Marketing Opers./Market. and Distribution,'08.0000',132,74,58,121,67,54,3,1,2,1,1,0,1,0,1,3,3,0,0,0,0,3,2,1
1992-1993,207500,University of Oklahoma Norman Campus,Bachelor's degree,Mathematics,'27.0000',29,16,13,26,14,12,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
1992-1993,207500,University of Oklahoma Norman Campus,Bachelor's degree,Philosophy and Religion,'38.0000',6,3,3,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,207500,University of Oklahoma Norman Campus,Bachelor's degree,Physical Sciences,'40.0000',50,39,11,42,35,7,2,0,2,0,0,0,3,2,1,1,0,1,0,0,0,2,2,0
1992-1993,207500,University of Oklahoma Norman Campus,Bachelor's degree,Protective Services,'43.0000',45,32,13,39,29,10,4,2,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0
1992-1993,207500,University of Oklahoma Norman Campus,Bachelor's degree,Psychology,'42.0000',95,33,62,85,30,55,7,3,4,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0
1992-1993,207500,University of Oklahoma Norman Campus,Bachelor's degree,Public Administration and Services,'44.0000',91,42,49,68,35,33,15,4,11,0,0,0,1,1,0,7,2,5,0,0,0,0,0,0
1992-1993,207500,University of Oklahoma Norman Campus,Bachelor's degree,Social Sciences and History,'45.0000',261,147,114,234,133,101,12,7,5,3,2,1,1,0,1,11,5,6,0,0,0,0,0,0
1992-1993,207500,University of Oklahoma Norman Campus,Bachelor's degree,Visual and Performing Arts,'50.0000',101,44,57,90,42,48,2,1,1,3,0,3,3,0,3,3,1,2,0,0,0,0,0,0
1992-1993,209551,University of Oregon,Bachelor's degree,Architecture and Related Programs,'04.0000',115,69,46,83,53,30,0,0,0,1,1,0,10,6,4,1,1,0,16,7,9,4,1,3
1992-1993,209551,University of Oregon,Bachelor's degree,Area- Ethnic and Cultural Studies,'05.0000',18,5,13,9,4,5,1,0,1,0,0,0,3,1,2,0,0,0,1,0,1,4,0,4
1992-1993,209551,University of Oregon,Bachelor's degree,Biological Sciences/Life Sciences,'26.0000',75,36,39,55,29,26,0,0,0,1,0,1,8,4,4,1,1,0,8,1,7,2,1,1
1992-1993,209551,University of Oregon,Bachelor's degree,Business Management and Admin. Services,'52.0000',477,286,191,336,215,121,2,2,0,5,2,3,25,12,13,6,2,4,32,16,16,71,37,34
1992-1993,209551,University of Oregon,Bachelor's degree,Communications,'09.0000',209,78,131,157,61,96,1,1,0,8,1,7,12,2,10,0,0,0,17,10,7,14,3,11
1992-1993,209551,University of Oregon,Bachelor's degree,Computer and Information Sciences,'11.0000',37,30,7,22,19,3,0,0,0,0,0,0,3,3,0,0,0,0,1,1,0,11,7,4
1992-1993,209551,University of Oregon,Bachelor's degree,Education,'13.0000',70,22,48,61,16,45,0,0,0,0,0,0,2,1,1,0,0,0,7,5,2,0,0,0
1992-1993,209551,University of Oregon,Bachelor's degree,Foreign Languages and Literatures,'16.0000',129,45,84,104,38,66,1,1,0,3,3,0,9,2,7,1,0,1,4,1,3,7,0,7
1992-1993,209551,University of Oregon,Bachelor's degree,Health Professions and Related Sciences,'51.0000',20,1,19,19,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1992-1993,209551,University of Oregon,Bachelor's degree,Liberal/General Studies and Humanities,'24.0000',15,6,9,15,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992-1993,209551,University of Oregon,Bachelor's degree,Mathematics,'27.0000',35,16,19,20,6,14,1,0,1,0,0,0,3,1,2,0,0,0,3,3,0,8,6,2
1992-1993,209551,University of Oregon,Bachelor's degree,Multi/Interdisciplinary Studies,'30.0000',61,31,30,48,24,24,0,0,0,0,0,0,5,1,4,0,0,0,10,6,4,0,0,0
1992-1993,209551,University of Oregon,Bachelor's degree,Parks- Recreation- Leisure and Fitness,'31.0000',87,38,49,74,32,42,1,1,0,1,0,1,0,0,0,1,0,1,5,3,2,5,2,3
1992-1993,209551,University of Oregon,Bachelor's degree,Philosophy and Religion,'38.0000',22,12,10,15,8,7,0,0,0,1,1,0,0,0,0,1,0,1,5,3,2,0,0,0
1992-1993,209551,University of Oregon,Bachelor's degree,Physical Sciences,'40.0000',67,49,18,53,38,15,1,1,0,1,1,0,5,3,2,0,0,0,6,5,1,1,1,0
1992-1993,209551,University of Oregon,Bachelor's degree,Psychology,'42.0000',318,122,196,254,96,158,3,1,2,3,1,2,20,8,12,1,0,1,31,15,16,6,1,5
1992-1993,209551,University of Oregon,Bachelor's degree,Public Administration and Services,'44.0000',60,10,50,46,8,38,2,1,1,3,0,3,0,0,0,3,0,3,6,1,5,0,0,0
