CIP_Classificaiton,Award_Level,Year,unitid,Institution_Name,Total,T.M,T.F,T.C,T.C.M,T.C.F,T.AA,T.AA.M,T.AA.F,T.H,T.H.M,T.H.W,T.AS.PI,T.AS.PI.M,T.AS.PI.F,T.AI,T.AI.M,T.AI.F,T.UNK,T.UNK.M,T.UNK.W,T.NON,T.NON.M,T.NON.F,cipcode
Psychology,Bachelor's degree,1989-1990,181464,University of Nebraska-Lincoln,119,41,78,116,39,77,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,'42.0000'
Psychology,Bachelor's degree,1989-1990,100751,The University of Alabama,69,25,44,66,25,41,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'42.0000'
Psychology,Bachelor's degree,1989-1990,228246,Southern Methodist University,72,18,54,66,17,49,2,1,1,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,'42.0000'
Psychology,Bachelor's degree,1989-1990,135726,University of Miami,126,27,99,65,15,50,11,2,9,41,10,31,2,0,2,0,0,0,0,0,0,7,0,7,'42.0000'
Psychology,Bachelor's degree,1989-1990,198419,Duke University,145,43,102,127,39,88,8,2,6,2,1,1,6,1,5,1,0,1,0,0,0,1,0,1,'42.0000'
Psychology,Bachelor's degree,1989-1990,217882,Clemson University,52,8,44,48,8,40,3,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,'42.0000'
Psychology,Bachelor's degree,1989-1990,142115,Boise State University,21,4,17,21,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'42.0000'
Psychology,Bachelor's degree,1989-1990,147767,Northwestern University,71,23,48,56,17,39,8,3,5,0,0,0,7,3,4,0,0,0,0,0,0,0,0,0,'42.0000'
Psychology,Bachelor's degree,1989-1990,152080,University of Notre Dame,97,38,59,82,30,52,8,5,3,3,0,3,1,0,1,1,1,0,0,0,0,2,2,0,'42.0000'
Psychology,Bachelor's degree,1989-1990,123961,University of Southern California,105,30,75,62,22,40,9,0,9,14,4,10,17,4,13,0,0,0,0,0,0,3,0,3,'42.0000'
Psychology,Bachelor's degree,1989-1990,207388,Oklahoma State University-Main Campus,81,29,52,79,29,50,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,'42.0000'
Psychology,Bachelor's degree,1989-1990,199120,University of North Carolina at Chapel Hill,221,48,173,198,44,154,16,3,13,2,1,1,4,0,4,1,0,1,0,0,0,0,0,0,'42.0000'
Psychology,Bachelor's degree,1989-1990,228723,Texas A & M University-College Station,315,88,227,277,77,200,7,1,6,22,8,14,6,2,4,0,0,0,0,0,0,3,0,3,'42.0000'
Psychology,Bachelor's degree,1989-1990,243744,Stanford University,102,30,72,66,22,44,14,2,12,10,3,7,12,3,9,0,0,0,0,0,0,0,0,0,'42.0000'
Psychology,Bachelor's degree,1989-1990,218663,University of South Carolina-Columbia,175,49,126,146,41,105,28,7,21,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,'42.0000'
Psychology,Bachelor's degree,1989-1990,221999,Vanderbilt University,174,49,125,170,46,124,2,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,'42.0000'
Psychology,Bachelor's degree,1989-1990,186380,Rutgers University-New Brunswick,465,101,364,375,75,300,29,6,23,22,5,17,31,10,21,1,0,1,6,4,2,1,1,0,'42.0000'
Psychology,Bachelor's degree,1989-1990,122755,San Jose State University,151,40,111,107,28,79,4,1,3,9,2,7,21,4,17,0,0,0,7,3,4,3,2,1,'42.0000'
Psychology,Bachelor's degree,1989-1990,100858,Auburn University,91,32,59,85,30,55,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,'42.0000'
Psychology,Bachelor's degree,1989-1990,228778,The University of Texas at Austin,451,141,310,372,123,249,11,0,11,42,10,32,19,7,12,2,0,2,0,0,0,5,1,4,'42.0000'
Psychology,Bachelor's degree,1989-1990,131496,Georgetown University,67,21,46,49,17,32,9,3,6,4,0,4,0,0,0,0,0,0,0,0,0,5,1,4,'42.0000'
Psychology,Bachelor's degree,1989-1990,134130,University of Florida,234,75,159,197,64,133,9,1,8,18,6,12,4,1,3,0,0,0,1,0,1,5,3,2,'42.0000'
Psychology,Bachelor's degree,1989-1990,139959,University of Georgia,192,70,122,180,67,113,7,1,6,2,0,2,3,2,1,0,0,0,0,0,0,0,0,0,'42.0000'
Public Affairs,Bachelor's degree,1989-1990,199120,University of North Carolina at Chapel Hill,18,2,16,14,1,13,3,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA
Public Affairs,Bachelor's degree,1989-1990,159391,Louisiana State University and Agricultural & Mechanical College,3,2,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
Public Affairs,Bachelor's degree,1989-1990,204796,Ohio State University-Main Campus,74,11,63,64,9,55,8,2,6,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,NA
Public Affairs,Bachelor's degree,1989-1990,228778,The University of Texas at Austin,53,1,52,34,1,33,9,0,9,8,0,8,1,0,1,0,0,0,0,0,0,1,0,1,NA
Public Affairs,Bachelor's degree,1989-1990,122755,San Jose State University,15,1,14,10,0,10,1,0,1,2,1,1,1,0,1,0,0,0,1,0,1,0,0,0,NA
Public Affairs,Bachelor's degree,1989-1990,207500,University of Oklahoma Norman Campus,94,41,53,76,35,41,11,2,9,3,2,1,0,0,0,4,2,2,0,0,0,0,0,0,NA
Public Affairs,Bachelor's degree,1989-1990,186380,Rutgers University-New Brunswick,23,1,22,10,0,10,7,0,7,5,1,4,1,0,1,0,0,0,0,0,0,0,0,0,NA
Public Affairs,Bachelor's degree,1989-1990,100751,The University of Alabama,36,3,33,28,3,25,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
Public Affairs,Bachelor's degree,1989-1990,139959,University of Georgia,51,9,42,45,9,36,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
Public Affairs,Bachelor's degree,1989-1990,142115,Boise State University,27,8,19,25,8,17,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
Public Affairs,Bachelor's degree,1989-1990,100858,Auburn University,27,13,14,25,13,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA
Public Affairs,Bachelor's degree,1989-1990,243744,Stanford University,11,4,7,8,2,6,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,NA
Public Affairs,Bachelor's degree,1989-1990,155399,Kansas State University,20,0,20,18,0,18,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA
Public Affairs,Bachelor's degree,1989-1990,230728,Utah State University,21,7,14,19,6,13,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,NA
Public Affairs,Bachelor's degree,1989-1990,147767,Northwestern University,86,42,44,63,34,29,0,0,0,3,1,2,2,0,2,0,0,0,0,0,0,18,7,11,NA
Public Affairs,Bachelor's degree,1989-1990,198419,Duke University,86,53,33,76,45,31,4,3,1,2,2,0,3,3,0,1,0,1,0,0,0,0,0,0,NA
Public Affairs,Bachelor's degree,1989-1990,209551,University of Oregon,123,23,100,91,18,73,4,1,3,4,0,4,2,0,2,1,0,1,14,1,13,7,3,4,NA
Public Affairs,Bachelor's degree,1989-1990,123961,University of Southern California,99,59,40,55,38,17,19,7,12,14,10,4,9,3,6,0,0,0,0,0,0,2,1,1,NA
Public Affairs,Bachelor's degree,1989-1990,134097,Florida State University,50,7,43,44,7,37,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,NA
Renewable Natural Resources,Bachelor's degree,1989-1990,139959,University of Georgia,28,20,8,28,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
Renewable Natural Resources,Bachelor's degree,1989-1990,181464,University of Nebraska-Lincoln,22,20,2,22,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
Renewable Natural Resources,Bachelor's degree,1989-1990,134130,University of Florida,19,11,8,18,10,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,NA
Renewable Natural Resources,Bachelor's degree,1989-1990,204796,Ohio State University-Main Campus,46,26,20,44,26,18,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,NA
Renewable Natural Resources,Bachelor's degree,1989-1990,230728,Utah State University,22,17,5,19,14,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,NA
Renewable Natural Resources,Bachelor's degree,1989-1990,170976,University of Michigan-Ann Arbor,33,16,17,29,14,15,0,0,0,0,0,0,3,2,1,1,0,1,0,0,0,0,0,0,NA
Renewable Natural Resources,Bachelor's degree,1989-1990,217882,Clemson University,17,16,1,17,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
Renewable Natural Resources,Bachelor's degree,1989-1990,207388,Oklahoma State University-Main Campus,11,11,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
Renewable Natural Resources,Bachelor's degree,1989-1990,209542,Oregon State University,75,60,15,60,48,12,0,0,0,2,2,0,0,0,0,5,4,1,4,3,1,4,3,1,NA
Renewable Natural Resources,Bachelor's degree,1989-1990,186380,Rutgers University-New Brunswick,13,8,5,12,8,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,NA
Renewable Natural Resources,Bachelor's degree,1989-1990,100858,Auburn University,33,27,6,33,27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
Renewable Natural Resources,Bachelor's degree,1989-1990,159391,Louisiana State University and Agricultural & Mechanical College,13,12,1,12,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA
Renewable Natural Resources,Bachelor's degree,1989-1990,228723,Texas A & M University-College Station,20,16,4,19,16,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,NA
Science Technologies,Bachelor's degree,1989-1990,100858,Auburn University,17,7,10,14,6,8,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'41.0000'
Social Sciences,Bachelor's degree,1989-1990,159391,Louisiana State University and Agricultural & Mechanical College,291,182,109,270,168,102,5,2,3,8,6,2,2,1,1,0,0,0,0,0,0,6,5,1,NA
Social Sciences,Bachelor's degree,1989-1990,123961,University of Southern California,390,214,176,275,156,119,20,7,13,29,15,14,41,19,22,0,0,0,0,0,0,25,17,8,NA
Social Sciences,Bachelor's degree,1989-1990,230728,Utah State University,79,52,27,61,40,21,1,1,0,1,0,1,0,0,0,0,0,0,8,7,1,8,4,4,NA
Social Sciences,Bachelor's degree,1989-1990,209551,University of Oregon,452,277,175,348,207,141,5,3,2,5,4,1,19,15,4,2,2,0,52,34,18,21,12,9,NA
Social Sciences,Bachelor's degree,1989-1990,181464,University of Nebraska-Lincoln,167,100,67,161,96,65,2,1,1,1,1,0,1,0,1,0,0,0,0,0,0,2,2,0,NA
Social Sciences,Bachelor's degree,1989-1990,204796,Ohio State University-Main Campus,574,360,214,515,326,189,25,13,12,8,6,2,4,2,2,1,0,1,17,10,7,4,3,1,NA
Social Sciences,Bachelor's degree,1989-1990,243744,Stanford University,548,335,213,373,239,134,48,25,23,40,20,20,60,34,26,3,1,2,7,4,3,17,12,5,NA
Social Sciences,Bachelor's degree,1989-1990,139959,University of Georgia,405,293,112,379,276,103,18,12,6,3,1,2,2,1,1,0,0,0,0,0,0,3,3,0,NA
Social Sciences,Bachelor's degree,1989-1990,170976,University of Michigan-Ann Arbor,1203,697,506,1095,646,449,28,9,19,18,11,7,41,21,20,4,0,4,0,0,0,17,10,7,NA
Social Sciences,Bachelor's degree,1989-1990,100751,The University of Alabama,163,115,48,154,112,42,6,1,5,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,NA
Social Sciences,Bachelor's degree,1989-1990,207500,University of Oklahoma Norman Campus,208,132,76,182,118,64,12,6,6,6,2,4,2,1,1,3,3,0,0,0,0,3,2,1,NA
Social Sciences,Bachelor's degree,1989-1990,228723,Texas A & M University-College Station,596,351,245,507,299,208,16,6,10,58,38,20,7,3,4,0,0,0,0,0,0,8,5,3,NA
Social Sciences,Bachelor's degree,1989-1990,228246,Southern Methodist University,257,150,107,222,133,89,11,5,6,11,6,5,8,3,5,0,0,0,0,0,0,5,3,2,NA
Social Sciences,Bachelor's degree,1989-1990,218663,University of South Carolina-Columbia,332,193,139,282,174,108,38,13,25,2,1,1,4,3,1,0,0,0,0,0,0,6,2,4,NA
Social Sciences,Bachelor's degree,1989-1990,131496,Georgetown University,591,316,275,448,251,197,38,17,21,27,14,13,30,9,21,1,1,0,0,0,0,47,24,23,NA
Social Sciences,Bachelor's degree,1989-1990,186380,Rutgers University-New Brunswick,1478,778,700,1099,607,492,134,54,80,68,35,33,134,59,75,1,1,0,27,16,11,15,6,9,NA
Social Sciences,Bachelor's degree,1989-1990,100858,Auburn University,181,111,70,167,103,64,11,6,5,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,NA
Social Sciences,Bachelor's degree,1989-1990,142115,Boise State University,114,59,55,102,53,49,1,0,1,6,3,3,4,3,1,1,0,1,0,0,0,0,0,0,NA
Social Sciences,Bachelor's degree,1989-1990,228778,The University of Texas at Austin,1126,723,403,893,577,316,48,23,25,129,86,43,40,26,14,3,2,1,0,0,0,13,9,4,NA
Social Sciences,Bachelor's degree,1989-1990,217882,Clemson University,129,65,64,121,63,58,8,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
Social Sciences,Bachelor's degree,1989-1990,147767,Northwestern University,565,319,246,460,266,194,32,15,17,16,9,7,47,24,23,0,0,0,0,0,0,10,5,5,NA
Social Sciences,Bachelor's degree,1989-1990,122755,San Jose State University,328,153,175,231,100,131,15,8,7,21,10,11,26,16,10,4,3,1,23,13,10,8,3,5,NA
Social Sciences,Bachelor's degree,1989-1990,198419,Duke University,555,343,212,492,306,186,33,16,17,12,7,5,12,9,3,1,0,1,0,0,0,5,5,0,NA
Social Sciences,Bachelor's degree,1989-1990,134097,Florida State University,673,425,248,604,378,226,27,11,16,28,24,4,7,6,1,1,1,0,0,0,0,6,5,1,NA
Social Sciences,Bachelor's degree,1989-1990,199120,University of North Carolina at Chapel Hill,738,461,277,681,427,254,34,21,13,4,1,3,8,3,5,5,4,1,0,0,0,6,5,1,NA
Social Sciences,Bachelor's degree,1989-1990,155399,Kansas State University,234,151,83,199,127,72,20,12,8,5,4,1,4,3,1,3,2,1,0,0,0,3,3,0,NA
Social Sciences,Bachelor's degree,1989-1990,221999,Vanderbilt University,352,220,132,332,211,121,6,1,5,2,1,1,7,4,3,1,1,0,0,0,0,4,2,2,NA
Social Sciences,Bachelor's degree,1989-1990,157289,University of Louisville,173,94,79,154,86,68,13,6,7,3,1,2,0,0,0,1,1,0,0,0,0,2,0,2,NA
Social Sciences,Bachelor's degree,1989-1990,209542,Oregon State University,257,158,99,207,129,78,9,4,5,7,4,3,2,2,0,3,1,2,11,6,5,18,12,6,NA
Social Sciences,Bachelor's degree,1989-1990,135726,University of Miami,124,77,47,82,51,31,10,4,6,26,16,10,0,0,0,0,0,0,0,0,0,6,6,0,NA
Social Sciences,Bachelor's degree,1989-1990,134130,University of Florida,623,378,245,533,331,202,39,19,20,32,21,11,13,6,7,0,0,0,1,0,1,5,1,4,NA
Social Sciences,Bachelor's degree,1989-1990,152080,University of Notre Dame,384,269,115,350,250,100,12,6,6,9,6,3,6,2,4,1,1,0,0,0,0,6,4,2,NA
Social Sciences,Bachelor's degree,1989-1990,207388,Oklahoma State University-Main Campus,132,72,60,120,67,53,4,2,2,1,0,1,1,0,1,5,3,2,0,0,0,1,0,1,NA
Theology,Bachelor's degree,1989-1990,198419,Duke University,15,9,6,13,7,6,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
Theology,Bachelor's degree,1989-1990,152080,University of Notre Dame,12,6,6,11,6,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA
Transportation and Material Moving,Bachelor's degree,1989-1990,142115,Boise State University,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
Transportation and Material Moving,Bachelor's degree,1989-1990,204796,Ohio State University-Main Campus,115,100,15,104,91,13,2,1,1,0,0,0,3,3,0,0,0,0,5,4,1,1,1,0,NA
Visual and Performing Arts,Bachelor's degree,1989-1990,134097,Florida State University,153,55,98,139,49,90,6,2,4,5,3,2,2,0,2,1,1,0,0,0,0,0,0,0,'50.0000'
Visual and Performing Arts,Bachelor's degree,1989-1990,230728,Utah State University,54,29,25,43,22,21,0,0,0,1,1,0,1,1,0,0,0,0,7,5,2,2,0,2,'50.0000'
Visual and Performing Arts,Bachelor's degree,1989-1990,204796,Ohio State University-Main Campus,197,100,97,183,93,90,2,1,1,1,0,1,2,2,0,0,0,0,7,4,3,2,0,2,'50.0000'
Visual and Performing Arts,Bachelor's degree,1989-1990,147767,Northwestern University,174,72,102,161,66,95,5,1,4,0,0,0,6,3,3,0,0,0,0,0,0,2,2,0,'50.0000'
Visual and Performing Arts,Bachelor's degree,1989-1990,159391,Louisiana State University and Agricultural & Mechanical College,78,32,46,71,29,42,2,2,0,1,0,1,2,1,1,1,0,1,0,0,0,1,0,1,'50.0000'
Visual and Performing Arts,Bachelor's degree,1989-1990,122755,San Jose State University,209,88,121,150,57,93,2,1,1,9,5,4,24,13,11,3,2,1,19,9,10,2,1,1,'50.0000'
Visual and Performing Arts,Bachelor's degree,1989-1990,199120,University of North Carolina at Chapel Hill,67,22,45,63,21,42,3,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,'50.0000'
Visual and Performing Arts,Bachelor's degree,1989-1990,207500,University of Oklahoma Norman Campus,98,45,53,87,40,47,5,3,2,1,1,0,2,0,2,3,1,2,0,0,0,0,0,0,'50.0000'
Visual and Performing Arts,Bachelor's degree,1989-1990,131496,Georgetown University,14,3,11,10,2,8,1,0,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,'50.0000'
Visual and Performing Arts,Bachelor's degree,1989-1990,218663,University of South Carolina-Columbia,107,48,59,88,37,51,12,6,6,2,2,0,2,0,2,0,0,0,0,0,0,1,1,0,'50.0000'
Visual and Performing Arts,Bachelor's degree,1989-1990,142115,Boise State University,58,25,33,55,24,31,0,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,'50.0000'
Visual and Performing Arts,Bachelor's degree,1989-1990,100751,The University of Alabama,56,16,40,49,14,35,3,2,1,0,0,0,2,0,2,0,0,0,0,0,0,2,0,2,'50.0000'
Visual and Performing Arts,Bachelor's degree,1989-1990,207388,Oklahoma State University-Main Campus,27,10,17,24,9,15,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1,'50.0000'
Visual and Performing Arts,Bachelor's degree,1989-1990,155399,Kansas State University,50,23,27,48,21,27,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,'50.0000'
Visual and Performing Arts,Bachelor's degree,1989-1990,181464,University of Nebraska-Lincoln,45,18,27,40,16,24,2,2,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,1,'50.0000'
Visual and Performing Arts,Bachelor's degree,1989-1990,209551,University of Oregon,139,46,93,108,36,72,0,0,0,1,1,0,6,0,6,0,0,0,18,8,10,6,1,5,'50.0000'
Visual and Performing Arts,Bachelor's degree,1989-1990,100858,Auburn University,86,44,42,84,44,40,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,'50.0000'
Visual and Performing Arts,Bachelor's degree,1989-1990,123961,University of Southern California,139,58,81,112,46,66,5,2,3,7,5,2,11,4,7,0,0,0,0,0,0,4,1,3,'50.0000'
Visual and Performing Arts,Bachelor's degree,1989-1990,198419,Duke University,43,14,29,40,12,28,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,'50.0000'
Visual and Performing Arts,Bachelor's degree,1989-1990,228246,Southern Methodist University,112,42,70,104,40,64,3,0,3,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,'50.0000'
Visual and Performing Arts,Bachelor's degree,1989-1990,221999,Vanderbilt University,39,7,32,38,7,31,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,'50.0000'
Visual and Performing Arts,Bachelor's degree,1989-1990,186380,Rutgers University-New Brunswick,196,74,122,161,63,98,11,5,6,5,2,3,12,2,10,0,0,0,6,2,4,1,0,1,'50.0000'
Visual and Performing Arts,Bachelor's degree,1989-1990,243744,Stanford University,36,19,17,26,16,10,2,2,0,0,0,0,6,0,6,0,0,0,1,0,1,1,1,0,'50.0000'
Visual and Performing Arts,Bachelor's degree,1989-1990,157289,University of Louisville,51,22,29,46,20,26,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,3,1,2,'50.0000'
Visual and Performing Arts,Bachelor's degree,1989-1990,228778,The University of Texas at Austin,284,81,203,252,68,184,3,1,2,13,7,6,8,4,4,0,0,0,0,0,0,8,1,7,'50.0000'
Visual and Performing Arts,Bachelor's degree,1989-1990,228723,Texas A & M University-College Station,10,4,6,10,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'50.0000'
Visual and Performing Arts,Bachelor's degree,1989-1990,170976,University of Michigan-Ann Arbor,293,97,196,263,87,176,6,2,4,7,5,2,11,0,11,0,0,0,0,0,0,6,3,3,'50.0000'
Visual and Performing Arts,Bachelor's degree,1989-1990,139959,University of Georgia,147,46,101,139,46,93,5,0,5,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,'50.0000'
Visual and Performing Arts,Bachelor's degree,1989-1990,152080,University of Notre Dame,43,20,23,40,18,22,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,'50.0000'
Visual and Performing Arts,Bachelor's degree,1989-1990,217882,Clemson University,39,14,25,39,14,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'50.0000'
Visual and Performing Arts,Bachelor's degree,1989-1990,209542,Oregon State University,56,29,27,47,22,25,0,0,0,1,1,0,0,0,0,2,1,1,5,4,1,1,1,0,'50.0000'
Visual and Performing Arts,Bachelor's degree,1989-1990,134130,University of Florida,118,48,70,100,41,59,2,1,1,11,4,7,4,2,2,0,0,0,0,0,0,1,0,1,'50.0000'
Visual and Performing Arts,Bachelor's degree,1989-1990,135726,University of Miami,160,95,65,120,77,43,7,4,3,27,13,14,1,0,1,0,0,0,0,0,0,5,1,4,'50.0000'
Vocational Home Economics,Bachelor's degree,1989-1990,100751,The University of Alabama,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'20.0000'
Vocational Home Economics,Bachelor's degree,1989-1990,139959,University of Georgia,37,5,32,35,5,30,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,'20.0000'
Vocational Home Economics,Bachelor's degree,1989-1990,204796,Ohio State University-Main Campus,73,34,39,66,29,37,1,0,1,1,1,0,2,2,0,0,0,0,2,1,1,1,1,0,'20.0000'
