Player,Team,Agency,Primary_Agent,Secondary_Agent,2011_2012_Salary,Id.Date,Draftexpress_Player_Bio_URL,Draftexpress_Comprehensive_Player_Stats_UR,Draftexpress_Agent_URL,Draftexpress_Team_URL
Earl Barron,Trailblazers,Mark Termini Associates Inc.,Mark Termini,,"$1,106,941.00",6/30/2012,http://draftexpress.com/profile/Earl-Barron-5188/,http://draftexpress.com/profile/Earl-Barron-5188/stats,http://draftexpress.com/agents/agency/Mark-Termini-Associates-Inc.-72/,http://draftexpress.com/clubhouse/Trailblazers-23/
Daniel Orton,Magic,Vartanian/Simmons Sports Management,Ara Vartanian,,"$1,105,560.00",6/30/2012,http://draftexpress.com/profile/Daniel-Orton-5272/,http://draftexpress.com/profile/Daniel-Orton-5272/stats,http://draftexpress.com/agents/agency/Vartanian-Simmons-Sports-Management--60/,http://draftexpress.com/clubhouse/Magic-14/
Christian Eyenga,Lakers,ASM Sports,Andy Miller,Justin Zanik,"$1,097,520.00",6/30/2012,http://draftexpress.com/profile/Christian-Eyenga-5493/,http://draftexpress.com/profile/Christian-Eyenga-5493/stats,http://draftexpress.com/agents/agency/ASM-Sports-1/,http://draftexpress.com/clubhouse/Lakers-28/
Lazar Hayward,Thunder,Excel Sports Management,Sam Goldfeder,,"$1,097,520.00",6/30/2012,http://draftexpress.com/profile/Lazar-Hayward-5323/,http://draftexpress.com/profile/Lazar-Hayward-5323/stats,http://draftexpress.com/agents/agency/Excel-Sports-Management-5/,http://draftexpress.com/clubhouse/Thunder-24/
Jordan Hamilton,Nuggets,Premier Sports,Greg Nunn,,"$1,073,280.00",6/30/2012,http://draftexpress.com/profile/Jordan-Hamilton-1321/,http://draftexpress.com/profile/Jordan-Hamilton-1321/stats,http://draftexpress.com/agents/agency/Premier-Sports-114/,http://draftexpress.com/clubhouse/Nuggets-21/
Ronnie Price,Suns,Excel Sports Management,Mike Higgins,,"$1,069,509.00",6/30/2012,http://draftexpress.com/profile/Ronnie-Price-5185/,http://draftexpress.com/profile/Ronnie-Price-5185/stats,http://draftexpress.com/agents/agency/Excel-Sports-Management-5/,http://draftexpress.com/clubhouse/Suns-29/
Von Wafer,Magic,Veritas Venture Group,Terrance Doyle,,"$1,069,509.00",6/30/2012,http://draftexpress.com/profile/Von-Wafer-179/,http://draftexpress.com/profile/Von-Wafer-179/stats,http://draftexpress.com/agents/agency/Veritas-Venture-Group-121/,http://draftexpress.com/clubhouse/Magic-14/
Marshon Brooks,Nets,Original Creative Representation,Seth Cohen,,"$1,063,865.00",6/30/2012,http://draftexpress.com/profile/Marshon-Brooks-6347/,http://draftexpress.com/profile/Marshon-Brooks-6347/stats,http://draftexpress.com/agents/agency/Original-Creative-Representation-126/,http://draftexpress.com/clubhouse/Nets-2/
JaJuan Johnson,Celtics,BDA Sports,Kevin Bradbury,,"$1,042,320.00",6/30/2012,http://draftexpress.com/profile/JaJuan-Johnson-5307/,http://draftexpress.com/profile/JaJuan-Johnson-5307/stats,http://draftexpress.com/agents/agency/BDA-Sports-2/,http://draftexpress.com/clubhouse/Celtics-1/
Jimmy Butler,Bulls,Rogue Sports,Happy Walters,,"$1,020,960.00",6/30/2012,http://draftexpress.com/profile/Jimmy-Butler-6315/,http://draftexpress.com/profile/Jimmy-Butler-6315/stats,http://draftexpress.com/agents/agency/Rogue-Sports-93/,http://draftexpress.com/clubhouse/Bulls-6/
Jeremy Pargo,Grizzlies,Priority Sports,Mark Bartelstein,,"$1,000,000.00",6/30/2012,http://draftexpress.com/profile/Jeremy-Pargo-1153/,http://draftexpress.com/profile/Jeremy-Pargo-1153/stats,http://draftexpress.com/agents/agency/Priority-Sports-11/,http://draftexpress.com/clubhouse/Grizzlies-18/
Jon Brockman,Bucks,Wasserman Media Group,Greg Lawrence,,"$1,000,000.00",6/30/2012,http://draftexpress.com/profile/Jon-Brockman-1168/,http://draftexpress.com/profile/Jon-Brockman-1168/stats,http://draftexpress.com/agents/agency/Wasserman-Media-Group-14/,http://draftexpress.com/clubhouse/Bucks-10/
Craig Smith,Trailblazers,Creative Artists Agency,Leon Rose,,"$992,680.00",6/30/2012,http://draftexpress.com/profile/Craig-Smith-133/,http://draftexpress.com/profile/Craig-Smith-133/stats,http://draftexpress.com/agents/agency/Creative-Artists-Agency-3/,http://draftexpress.com/clubhouse/Trailblazers-23/
Shelden Williams,Nets,Wasserman Media Group,Arn Tellem,,"$992,680.00",6/30/2012,http://draftexpress.com/profile/Shelden-Williams-18/,http://draftexpress.com/profile/Shelden-Williams-18/stats,http://draftexpress.com/agents/agency/Wasserman-Media-Group-14/,http://draftexpress.com/clubhouse/Nets-2/
Steve Novak,Knicks,Priority Sports,Mark Bartelstein,Brad Ames,"$992,680.00",6/30/2012,http://draftexpress.com/profile/Steve-Novak-129/,http://draftexpress.com/profile/Steve-Novak-129/stats,http://draftexpress.com/agents/agency/Priority-Sports-11/,http://draftexpress.com/clubhouse/Knicks-3/
DeJuan Blair,Spurs,Rogue Sports,Happy Walters,,"$986,000.00",6/30/2012,http://draftexpress.com/profile/DeJuan-Blair-5049/,http://draftexpress.com/profile/DeJuan-Blair-5049/stats,http://draftexpress.com/agents/agency/Rogue-Sports-93/,http://draftexpress.com/clubhouse/Spurs-20/
Ian Mahinmi,Mavericks,Comsport,Bouna Ndiaye,,"$947,907.00",6/30/2012,http://draftexpress.com/profile/Ian-Mahinmi-207/,http://draftexpress.com/profile/Ian-Mahinmi-207/stats,http://draftexpress.com/agents/agency/Comsport-25/,http://draftexpress.com/clubhouse/Mavericks-16/
Bill Walker,Knicks,Self,SELF,Mike Naiditch,"$916,100.00",6/30/2012,http://draftexpress.com/profile/Bill-Walker-552/,http://draftexpress.com/profile/Bill-Walker-552/stats,http://draftexpress.com/agents/agency/Self-82/,http://draftexpress.com/clubhouse/Knicks-3/
Brandan Wright,Mavericks,Williams & Connolly,Jim Tanner,,"$915,852.00",6/30/2012,http://draftexpress.com/profile/Brandan-Wright-277/,http://draftexpress.com/profile/Brandan-Wright-277/stats,http://draftexpress.com/agents/agency/Williams-&-Connolly-15/,http://draftexpress.com/clubhouse/Mavericks-16/
Dominic McGuire,Warriors,Priority Sports,Mark Bartelstein,,"$915,852.00",6/30/2012,http://draftexpress.com/profile/Dominic-McGuire-1162/,http://draftexpress.com/profile/Dominic-McGuire-1162/stats,http://draftexpress.com/agents/agency/Priority-Sports-11/,http://draftexpress.com/clubhouse/Warriors-26/
John Lucas,Bulls,Lee Basketball Services LTD,Bernie Lee,,"$915,852.00",6/30/2012,http://draftexpress.com/profile/John-Lucas-98/,http://draftexpress.com/profile/John-Lucas-98/stats,http://draftexpress.com/agents/agency/Lee-Basketball-Services-LTD-77/,http://draftexpress.com/clubhouse/Bulls-6/
Sean Williams,Mavericks,Lee Basketball Services LTD,Bernie Lee,,"$885,120.00",6/30/2012,http://draftexpress.com/profile/Sean-Williams-392/,http://draftexpress.com/profile/Sean-Williams-392/stats,http://draftexpress.com/agents/agency/Lee-Basketball-Services-LTD-77/,http://draftexpress.com/clubhouse/Mavericks-16/
A.J. Price,Pacers,Excel Sports Management,Jeff Schwartz,,"$884,293.00",6/30/2012,http://draftexpress.com/profile/A.J.-Price-68/,http://draftexpress.com/profile/A.J.-Price-68/stats,http://draftexpress.com/agents/agency/Excel-Sports-Management-5/,http://draftexpress.com/clubhouse/Pacers-9/
Alonzo Gee,Cavaliers,Arete Sports Agency,Andre Buck,,"$884,293.00",6/30/2012,http://draftexpress.com/profile/Alonzo-Gee-1227/,http://draftexpress.com/profile/Alonzo-Gee-1227/stats,http://draftexpress.com/agents/agency/Arete-Sports-Agency-136/,http://draftexpress.com/clubhouse/Cavaliers-7/
Chase Budinger,Rockets,BDA Sports,Kevin Bradbury,Bill Duffy,"$884,293.00",6/30/2012,http://draftexpress.com/profile/Chase-Budinger-502/,http://draftexpress.com/profile/Chase-Budinger-502/stats,http://draftexpress.com/agents/agency/BDA-Sports-2/,http://draftexpress.com/clubhouse/Rockets-17/
Danny Green,Spurs,BDA Sports,Bill Duffy,,"$884,293.00",6/30/2012,http://draftexpress.com/profile/Danny-Green-504/,http://draftexpress.com/profile/Danny-Green-504/stats,http://draftexpress.com/agents/agency/BDA-Sports-2/,http://draftexpress.com/clubhouse/Spurs-20/
Jodie Meeks,76ers,DB Hoops,David Bauman,,"$884,293.00",6/30/2012,http://draftexpress.com/profile/Jodie-Meeks-5529/,http://draftexpress.com/profile/Jodie-Meeks-5529/stats,http://draftexpress.com/agents/agency/DB-Hoops-80/,http://draftexpress.com/clubhouse/76-ers-4/
Sundiata Gaines,Nets,Strategic Sports,Matt Brown,,"$884,293.00",6/30/2012,http://draftexpress.com/profile/Sundiata-Gaines-5171/,http://draftexpress.com/profile/Sundiata-Gaines-5171/stats,http://draftexpress.com/agents/agency/Strategic-Sports-56/,http://draftexpress.com/clubhouse/Nets-2/
DeMarre Carroll,Jazz,Priority Sports,Mark Bartelstein,,"$854,389.00",6/30/2012,http://draftexpress.com/profile/DeMarre-Carroll-5069/,http://draftexpress.com/profile/DeMarre-Carroll-5069/stats,http://draftexpress.com/agents/agency/Priority-Sports-11/,http://draftexpress.com/clubhouse/Jazz-25/
Derrick Brown,Bobcats,BDA Sports,Calvin Andrews,,"$854,389.00",6/30/2012,http://draftexpress.com/profile/Derrick-Brown-1203/,http://draftexpress.com/profile/Derrick-Brown-1203/stats,http://draftexpress.com/agents/agency/BDA-Sports-2/,http://draftexpress.com/clubhouse/Bobcats-12/
Chandler Parsons,Rockets,Priority Sports,Mark Bartelstein,,"$850,000.00",6/30/2012,http://draftexpress.com/profile/Chandler-Parsons-5050/,http://draftexpress.com/profile/Chandler-Parsons-5050/stats,http://draftexpress.com/agents/agency/Priority-Sports-11/,http://draftexpress.com/clubhouse/Rockets-17/
Solomon Alabi,Raptors,BDA Sports,Bill Duffy,Ugo Udezue,"$830,000.00",6/30/2012,http://draftexpress.com/profile/Solomon-Alabi-551/,http://draftexpress.com/profile/Solomon-Alabi-551/stats,http://draftexpress.com/agents/agency/BDA-Sports-2/,http://draftexpress.com/clubhouse/Raptors-5/
Yi Jianlian,Mavericks,Lagardere Unlimited,Dan Fegan,,"$827,221.00",6/30/2012,http://draftexpress.com/profile/Yi-Jianlian-44/,http://draftexpress.com/profile/Yi-Jianlian-44/stats,http://draftexpress.com/agents/agency/Lagardere-Unlimited-90/,http://draftexpress.com/clubhouse/Mavericks-16/
Erick Dampier,Hawks,Lagardere Unlimited,Dan Fegan,Byron Irvin,"$822,894.00",6/30/2012,http://draftexpress.com/profile/Erick-Dampier-2128/,http://draftexpress.com/profile/Erick-Dampier-2128/stats,http://draftexpress.com/agents/agency/Lagardere-Unlimited-90/,http://draftexpress.com/clubhouse/Hawks-11/
Lance Stephenson,Pacers,EBSA Sports,Alberto Ebanks,,"$810,000.00",6/30/2012,http://draftexpress.com/profile/Lance-Stephenson-1287/,http://draftexpress.com/profile/Lance-Stephenson-1287/stats,http://draftexpress.com/agents/agency/EBSA-Sports-116/,http://draftexpress.com/clubhouse/Pacers-9/
Armon Johnson,Nets,Excel Sports Management,Michael Lindeman,Jeff Schwartz,"$788,872.00",6/30/2012,http://draftexpress.com/profile/Armon-Johnson-5752/,http://draftexpress.com/profile/Armon-Johnson-5752/stats,http://draftexpress.com/agents/agency/Excel-Sports-Management-5/,http://draftexpress.com/clubhouse/Nets-2/
Chris Johnson,Trailblazers,Assist Sports,Eric Fleisher,,"$788,872.00",6/30/2012,http://draftexpress.com/profile/Chris-Johnson-5034/,http://draftexpress.com/profile/Chris-Johnson-5034/stats,http://draftexpress.com/agents/agency/Assist-Sports-96/,http://draftexpress.com/clubhouse/Trailblazers-23/
Dexter Pittman,Heat,Impact Sports Basketball,Mitch Frankel,,"$788,872.00",6/30/2012,http://draftexpress.com/profile/Dexter-Pittman-1182/,http://draftexpress.com/profile/Dexter-Pittman-1182/stats,http://draftexpress.com/agents/agency/Impact-Sports-Basketball-92/,http://draftexpress.com/clubhouse/Heat-13/
Hassan Whiteside,Kings,Evolution Group,Brian Samuels,,"$788,872.00",6/30/2012,http://draftexpress.com/profile/Hassan-Whiteside-5660/,http://draftexpress.com/profile/Hassan-Whiteside-5660/stats,http://draftexpress.com/agents/agency/Evolution-Group-133/,http://draftexpress.com/clubhouse/Kings-30/
Ishmael Smith,Magic,IAM Sports,Raymond Brothers,,"$788,872.00",6/30/2012,http://draftexpress.com/profile/Ishmael-Smith-1212/,http://draftexpress.com/profile/Ishmael-Smith-1212/stats,http://draftexpress.com/agents/agency/IAM-Sports-94/,http://draftexpress.com/clubhouse/Magic-14/
Jeremy Evans,Jazz,Priority Sports,Mark Bartelstein,,"$788,872.00",6/30/2012,http://draftexpress.com/profile/Jeremy-Evans-5314/,http://draftexpress.com/profile/Jeremy-Evans-5314/stats,http://draftexpress.com/agents/agency/Priority-Sports-11/,http://draftexpress.com/clubhouse/Jazz-25/
Jeremy Lin,Knicks,Montgomery Sports Group,Roger Montgomery,,"$788,872.00",6/30/2012,http://draftexpress.com/profile/Jeremy-Lin-5802/,http://draftexpress.com/profile/Jeremy-Lin-5802/stats,http://draftexpress.com/agents/agency/Montgomery-Sports-Group-59/,http://draftexpress.com/clubhouse/Knicks-3/
Landry Fields,Knicks,Octagon,Chris Emens,,"$788,872.00",6/30/2012,http://draftexpress.com/profile/Landry-Fields-5803/,http://draftexpress.com/profile/Landry-Fields-5803/stats,http://draftexpress.com/agents/agency/Octagon-10/,http://draftexpress.com/clubhouse/Knicks-3/
Luke Harangody,Cavaliers,Priority Sports,Mark Bartelstein,,"$788,872.00",6/30/2012,http://draftexpress.com/profile/Luke-Harangody-5063/,http://draftexpress.com/profile/Luke-Harangody-5063/stats,http://draftexpress.com/agents/agency/Priority-Sports-11/,http://draftexpress.com/clubhouse/Cavaliers-7/
Semih Erden,Cavaliers,ASM Sports,Justin Zanik,,"$788,872.00",6/30/2012,http://draftexpress.com/profile/Semih-Erden-210/,http://draftexpress.com/profile/Semih-Erden-210/stats,http://draftexpress.com/agents/agency/ASM-Sports-1/,http://draftexpress.com/clubhouse/Cavaliers-7/
Gary Neal,Spurs,FAME,David Falk,,"$788,672.00",6/30/2012,http://draftexpress.com/profile/Gary-Neal-544/,http://draftexpress.com/profile/Gary-Neal-544/stats,http://draftexpress.com/agents/agency/FAME-44/,http://draftexpress.com/clubhouse/Spurs-20/
Samardo Samuels,Cavaliers,DB Hoops,David Bauman,,"$788,672.00",6/30/2012,http://draftexpress.com/profile/Samardo-Samuels-1111/,http://draftexpress.com/profile/Samardo-Samuels-1111/stats,http://draftexpress.com/agents/agency/DB-Hoops-80/,http://draftexpress.com/clubhouse/Cavaliers-7/
Tyler Honeycutt,Kings,Dutt Sports Services,Tony Dutt,,"$775,000.00",6/30/2012,http://draftexpress.com/profile/Tyler-Honeycutt-5247/,http://draftexpress.com/profile/Tyler-Honeycutt-5247/stats,http://draftexpress.com/agents/agency/Dutt-Sports-Services-37/,http://draftexpress.com/clubhouse/Kings-30/
Greg Stiemsma,Celtics,Naiditch EntertainmenT,Mike Naiditch,,"$762,195.00",6/30/2012,http://draftexpress.com/profile/Greg-Stiemsma-5830/,http://draftexpress.com/profile/Greg-Stiemsma-5830/stats,http://draftexpress.com/agents/agency/Naiditch-EntertainmenT-55/,http://draftexpress.com/clubhouse/Celtics-1/
Hamady N'Diaye,Wizards,Pinnacle Management,Marc Cornstein,,"$762,195.00",6/30/2012,http://draftexpress.com/profile/Hamady-N-Diaye-1219/,http://draftexpress.com/profile/Hamady-N-Diaye-1219/stats,http://draftexpress.com/agents/agency/Pinnacle-Management-31/,http://draftexpress.com/clubhouse/Wizards-15/
Jeff Adrien,Rockets,Priority Sports,Mark Bartelstein,,"$762,195.00",6/30/2012,http://draftexpress.com/profile/Jeff-Adrien-1086/,http://draftexpress.com/profile/Jeff-Adrien-1086/stats,http://draftexpress.com/agents/agency/Priority-Sports-11/,http://draftexpress.com/clubhouse/Rockets-17/
Jeremy Tyler,Warriors,Wasserman Media Group,Makhtar Ndiaye,Jason Ranne,"$650,000.00",6/30/2012,http://draftexpress.com/profile/Jeremy-Tyler-1327/,http://draftexpress.com/profile/Jeremy-Tyler-1327/stats,http://draftexpress.com/agents/agency/Wasserman-Media-Group-14/,http://draftexpress.com/clubhouse/Warriors-26/
Josh Selby,Grizzlies,ASM Sports,Andy Miller,,"$550,000.00",6/30/2012,http://draftexpress.com/profile/Josh-Selby-5682/,http://draftexpress.com/profile/Josh-Selby-5682/stats,http://draftexpress.com/agents/agency/ASM-Sports-1/,http://draftexpress.com/clubhouse/Grizzlies-18/
Trey Thompkins,Clippers,Wasserman Media Group,Arn Tellem,,"$535,000.00",6/30/2012,http://draftexpress.com/profile/Trey-Thompkins-5254/,http://draftexpress.com/profile/Trey-Thompkins-5254/stats,http://draftexpress.com/agents/agency/Wasserman-Media-Group-14/,http://draftexpress.com/clubhouse/Clippers-27/
Malcolm Lee,Timberwolves,Impact Sports Basketball,Mitch Frankel,Brian Elfus,"$500,000.00",6/30/2012,http://draftexpress.com/profile/Malcolm-Lee-1355/,http://draftexpress.com/profile/Malcolm-Lee-1355/stats,http://draftexpress.com/agents/agency/Impact-Sports-Basketball-92/,http://draftexpress.com/clubhouse/Timberwolves-22/
Travis Leslie,Clippers,ASM Sports,Andrew Vye,,"$500,000.00",6/30/2012,http://draftexpress.com/profile/Travis-Leslie-5836/,http://draftexpress.com/profile/Travis-Leslie-5836/stats,http://draftexpress.com/agents/agency/ASM-Sports-1/,http://draftexpress.com/clubhouse/Clippers-27/
Ryan Reid,Thunder,ASM Sports,Andrew Vye,,"$475,000.00",6/30/2012,http://draftexpress.com/profile/Ryan-Reid-5956/,http://draftexpress.com/profile/Ryan-Reid-5956/stats,http://draftexpress.com/agents/agency/ASM-Sports-1/,http://draftexpress.com/clubhouse/Thunder-24/
Andrew Goudelock,Lakers,Walton Sports,Austin Walton,,"$473,604.00",6/30/2012,http://draftexpress.com/profile/Andrew-Goudelock-6340/,http://draftexpress.com/profile/Andrew-Goudelock-6340/stats,http://draftexpress.com/agents/agency/Walton-Sports-109/,http://draftexpress.com/clubhouse/Lakers-28/
Charles Jenkins,Warriors,Excel Sports Management,Michael Lindeman,,"$473,604.00",6/30/2012,http://draftexpress.com/profile/Charles-Jenkins-6189/,http://draftexpress.com/profile/Charles-Jenkins-6189/stats,http://draftexpress.com/agents/agency/Excel-Sports-Management-5/,http://draftexpress.com/clubhouse/Warriors-26/
Cory Higgins,Bobcats,Creative Artists Agency,Henry Thomas,,"$473,604.00",6/30/2012,http://draftexpress.com/profile/Cory-Higgins-5684/,http://draftexpress.com/profile/Cory-Higgins-5684/stats,http://draftexpress.com/agents/agency/Creative-Artists-Agency-3/,http://draftexpress.com/clubhouse/Bobcats-12/
Darius Morris,Lakers,Shibumi Sports,Brian Dyke,,"$473,604.00",6/30/2012,http://draftexpress.com/profile/Darius-Morris-6343/,http://draftexpress.com/profile/Darius-Morris-6343/stats,http://draftexpress.com/agents/agency/Shibumi-Sports-61/,http://draftexpress.com/clubhouse/Lakers-28/
DeAndre Liggins,Magic,Creative Artists Agency,Leon Rose,,"$473,604.00",6/30/2012,http://draftexpress.com/profile/DeAndre-Liggins-5098/,http://draftexpress.com/profile/DeAndre-Liggins-5098/stats,http://draftexpress.com/agents/agency/Creative-Artists-Agency-3/,http://draftexpress.com/clubhouse/Magic-14/
Donald Sloan,Cavaliers,Impact Sports Basketball,Brian Elfus,,"$473,604.00",6/30/2012,http://draftexpress.com/profile/Donald-Sloan-6312/,http://draftexpress.com/profile/Donald-Sloan-6312/stats,http://draftexpress.com/agents/agency/Impact-Sports-Basketball-92/,http://draftexpress.com/clubhouse/Cavaliers-7/
E'Twaun Moore,Celtics,Priority Sports,Mark Bartelstein,,"$473,604.00",6/30/2012,http://draftexpress.com/profile/E-Twaun-Moore-5289/,http://draftexpress.com/profile/E-Twaun-Moore-5289/stats,http://draftexpress.com/agents/agency/Priority-Sports-11/,http://draftexpress.com/clubhouse/Celtics-1/
Isaiah Thomas,Kings,ASM Sports,Andy Miller,,"$473,604.00",6/30/2012,http://draftexpress.com/profile/Isaiah-Thomas-5678/,http://draftexpress.com/profile/Isaiah-Thomas-5678/stats,http://draftexpress.com/agents/agency/ASM-Sports-1/,http://draftexpress.com/clubhouse/Kings-30/
Ivan Johnson,Hawks,Union Sports,Larry Williams,,"$473,604.00",6/30/2012,http://draftexpress.com/profile/Ivan-Johnson-5437/,http://draftexpress.com/profile/Ivan-Johnson-5437/stats,http://draftexpress.com/agents/agency/Union-Sports-122/,http://draftexpress.com/clubhouse/Hawks-11/
Jerome Jordan,Knicks,BDA Sports,Todd Ramasar,,"$473,604.00",6/30/2012,http://draftexpress.com/profile/Jerome-Jordan-5160/,http://draftexpress.com/profile/Jerome-Jordan-5160/stats,http://draftexpress.com/agents/agency/BDA-Sports-2/,http://draftexpress.com/clubhouse/Knicks-3/
Jon Leuer,Bucks,Priority Sports,Mark Bartelstein,,"$473,604.00",6/30/2012,http://draftexpress.com/profile/Jon-Leuer-5854/,http://draftexpress.com/profile/Jon-Leuer-5854/stats,http://draftexpress.com/agents/agency/Priority-Sports-11/,http://draftexpress.com/clubhouse/Bucks-10/
Jordan Williams,Nets,ASM Sports,Andy Miller,,"$473,604.00",6/30/2012,http://draftexpress.com/profile/Jordan-Williams-5864/,http://draftexpress.com/profile/Jordan-Williams-5864/stats,http://draftexpress.com/agents/agency/ASM-Sports-1/,http://draftexpress.com/clubhouse/Nets-2/
Julyan Stone,Nuggets,GCF Sports Management,Giovanni Funiciello,,"$473,604.00",6/30/2012,http://draftexpress.com/profile/Julyan-Stone-6357/,http://draftexpress.com/profile/Julyan-Stone-6357/stats,http://draftexpress.com/agents/agency/GCF-Sports-Management-108/,http://draftexpress.com/clubhouse/Nuggets-21/
Justin Harper,Magic,Octagon,Lance Young,,"$473,604.00",6/30/2012,http://draftexpress.com/profile/Justin-Harper-6341/,http://draftexpress.com/profile/Justin-Harper-6341/stats,http://draftexpress.com/agents/agency/Octagon-10/,http://draftexpress.com/clubhouse/Magic-14/
Keith Benson,Hawks,Creative Artists Agency,Leon Rose,,"$473,604.00",6/30/2012,http://draftexpress.com/profile/Keith-Benson-5712/,http://draftexpress.com/profile/Keith-Benson-5712/stats,http://draftexpress.com/agents/agency/Creative-Artists-Agency-3/,http://draftexpress.com/clubhouse/Hawks-11/
Lance Thomas,Hornets,No Affiliated Agency,John Spencer,,"$473,604.00",6/30/2012,http://draftexpress.com/profile/Lance-Thomas-489/,http://draftexpress.com/profile/Lance-Thomas-489/stats,http://draftexpress.com/agents/agency/NO-AFFILIATED-AGENCY-0/,http://draftexpress.com/clubhouse/Hornets-19/
Lavoy Allen,76ers,Rogue Sports,Happy Walters,,"$473,604.00",6/30/2012,http://draftexpress.com/profile/Lavoy-Allen-5781/,http://draftexpress.com/profile/Lavoy-Allen-5781/stats,http://draftexpress.com/agents/agency/Rogue-Sports-93/,http://draftexpress.com/clubhouse/76-ers-4/
Mickell Gladness,Heat,Entersport,Marc Fleisher,,"$473,604.00",6/30/2012,http://draftexpress.com/profile/Mickell-Gladness-1308/,http://draftexpress.com/profile/Mickell-Gladness-1308/stats,http://draftexpress.com/agents/agency/Entersport-21/,http://draftexpress.com/clubhouse/Heat-13/
Shelvin Mack,Wizards,The Neustadt Group,Doug Neustadt,,"$473,604.00",6/30/2012,http://draftexpress.com/profile/Shelvin-Mack-5858/,http://draftexpress.com/profile/Shelvin-Mack-5858/stats,http://draftexpress.com/agents/agency/The-Neustadt-Group-26/,http://draftexpress.com/clubhouse/Wizards-15/
Terrel Harris,Heat,Impact Sports Basketball,Brian Elfus,,"$473,604.00",6/30/2012,http://draftexpress.com/profile/Terrel-Harris-23253/,http://draftexpress.com/profile/Terrel-Harris-23253/stats,http://draftexpress.com/agents/agency/Impact-Sports-Basketball-92/,http://draftexpress.com/clubhouse/Heat-13/
Vernon Macklin,Pistons,Premier Sports,Greg Nunn,,"$473,604.00",6/30/2012,http://draftexpress.com/profile/Vernon-Macklin-235/,http://draftexpress.com/profile/Vernon-Macklin-235/stats,http://draftexpress.com/agents/agency/Premier-Sports-114/,http://draftexpress.com/clubhouse/Pistons-8/
Gerald Green,Nets,The Lanshire Group,Iman Shokuohizadeh,,"$150,000.00",6/30/2012,http://draftexpress.com/profile/Gerald-Green-287/,http://draftexpress.com/profile/Gerald-Green-287/stats,http://draftexpress.com/agents/agency/The-Lanshire-Group-112/,http://draftexpress.com/clubhouse/Nets-2/
Abdoulaye Loum,,5 A'S,Pascal Levy,,$0.00,6/30/2012,http://draftexpress.com/profile/Abdoulaye-Loum-6305/,http://draftexpress.com/profile/Abdoulaye-Loum-6305/stats,http://draftexpress.com/agents/agency/5-AS-124/,
Adam Hanga,Spurs,Octagon,Alex Saratsis,,$0.00,6/30/2012,http://draftexpress.com/profile/Adam-Hanga-1350/,http://draftexpress.com/profile/Adam-Hanga-1350/stats,http://draftexpress.com/agents/agency/Octagon-10/,http://draftexpress.com/clubhouse/Spurs-20/
Alan Anderson,Raptors,Priority Sports,Brad Ames,,$0.00,6/30/2012,http://draftexpress.com/profile/Alan-Anderson-391/,http://draftexpress.com/profile/Alan-Anderson-391/stats,http://draftexpress.com/agents/agency/Priority-Sports-11/,http://draftexpress.com/clubhouse/Raptors-5/
Alessandro Gentile,,No Affiliated Agency,Ricardo Sbezzi,,$0.00,6/30/2012,http://draftexpress.com/profile/Alessandro-Gentile-5917/,http://draftexpress.com/profile/Alessandro-Gentile-5917/stats,http://draftexpress.com/agents/agency/NO-AFFILIATED-AGENCY-0/,
Alex Abrines,,Xpheres,Igor Crespo,,$0.00,6/30/2012,http://draftexpress.com/profile/Alex-Abrines-6419/,http://draftexpress.com/profile/Alex-Abrines-6419/stats,http://draftexpress.com/agents/agency/Xpheres-107/,
Alex Young,,Impact Sports Basketball,Brian Elfus,,$0.00,6/30/2012,http://draftexpress.com/profile/Alex-Young-6489/,http://draftexpress.com/profile/Alex-Young-6489/stats,http://draftexpress.com/agents/agency/Impact-Sports-Basketball-92/,
Alexis Tanghe,,BeoBasket,Pedja Materic,,$0.00,6/30/2012,http://draftexpress.com/profile/Alexis-Tanghe-6409/,http://draftexpress.com/profile/Alexis-Tanghe-6409/stats,http://draftexpress.com/agents/agency/BeoBasket-53/,
Andre Drummond,Pistons,Landmark Sports Agency,Rob Pelinka,,$0.00,6/30/2012,http://draftexpress.com/profile/Andre-Drummond-5772/,http://draftexpress.com/profile/Andre-Drummond-5772/stats,http://draftexpress.com/agents/agency/Landmark-Sports-Agency-71/,http://draftexpress.com/clubhouse/-0/
Andrew Albicy,,Entersport,Marc Fleisher,,$0.00,6/30/2012,http://draftexpress.com/profile/Andrew-Albicy-5939/,http://draftexpress.com/profile/Andrew-Albicy-5939/stats,http://draftexpress.com/agents/agency/Entersport-21/,
Andrew Nicholson,,Priority Sports,Mark Bartelstein,,$0.00,6/30/2012,http://draftexpress.com/profile/Andrew-Nicholson-5518/,http://draftexpress.com/profile/Andrew-Nicholson-5518/stats,http://draftexpress.com/agents/agency/Priority-Sports-11/,
Anthony Davis,Hornets,Wasserman Media Group,Thad Foucher,Arn Tellem,$0.00,6/30/2012,http://draftexpress.com/profile/Anthony-Davis-6236/,http://draftexpress.com/profile/Anthony-Davis-6236/stats,http://draftexpress.com/agents/agency/Wasserman-Media-Group-14/,http://draftexpress.com/clubhouse/-0/
Anthony Jones,,Walton Sports,Austin Walton,,$0.00,6/30/2012,http://draftexpress.com/profile/Anthony-Jones-5257/,http://draftexpress.com/profile/Anthony-Jones-5257/stats,http://draftexpress.com/agents/agency/Walton-Sports-109/,
