Year,Model,Photo.Type,URL.Image,URL.Page,Model.ID,Photo,Models.Years.Photos,Image.Type
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/uSgzuPxrdrDoxCXgyOqMT.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/10/50,ariel_meredith,10,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/ziNFXmlfFYYjQMVdBNJPV.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/11/50,ariel_meredith,11,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/xfPeYpnVudrCRApTlZVVP.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/12/50,ariel_meredith,12,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/NHQKaDlpOkorjeGDstgPX.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/13/50,ariel_meredith,13,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/HqYZjyvyWdWXlIGTPNDXK.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/14/50,ariel_meredith,14,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/mMWIVsizAxcLnnqOGZaOM.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/15/50,ariel_meredith,15,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/lVxyCtUGPDTbtQLQIjysb.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/16/50,ariel_meredith,16,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/iRKNAOfudaotHkPPdbImT.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/17/50,ariel_meredith,17,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/bqtXEvZMyBJfWzVLexXuv.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/18/50,ariel_meredith,18,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/ILDqJunZvCajVFVFnMNgD.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/19/50,ariel_meredith,19,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/JwoOTOMmYXRxWSAnKdqcm.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/20/50,ariel_meredith,20,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/iWPBcmiYLAhrjXeSCwSKq.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/21/50,ariel_meredith,21,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/tZsjIQzwPzvDTLZaxrZNU.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/22/50,ariel_meredith,22,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/PHpcpVwFVUjBfSffAYChU.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/23/50,ariel_meredith,23,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/OUsQKVWrQQiSfVOOgOlTg.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/24/50,ariel_meredith,24,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/QfOiyLxdfMnhMgRKyhlMo.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/25/50,ariel_meredith,25,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/nzFPtytRUETNiwTDOnAif.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/26/50,ariel_meredith,26,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/xcOkpUvzsCZTlgZMcQgCw.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/27/50,ariel_meredith,27,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/svkAPuFLhMjoCXpZLtqwq.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/28/50,ariel_meredith,28,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/nqzmvYjkQktePxsJpBBIj.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/29/50,ariel_meredith,29,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/kdAVsyumaOYhJEOfrARjK.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/30/50,ariel_meredith,30,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/TryUAAtyXriKUmerlAFDw.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/31/50,ariel_meredith,31,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/gFwIKrSDZGUtweqIjALqE.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/32/50,ariel_meredith,32,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/GPxdiykzlNPbypVyNSsbt.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/33/50,ariel_meredith,33,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/hLJuyYhFyzqlwGgFcLGQd.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/34/50,ariel_meredith,34,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/OKgBDjztjIVIqAOWKoxjq.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/35/50,ariel_meredith,35,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/XKWHDSgEdwHlZjOstrHpa.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/36/50,ariel_meredith,36,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/HprASRUCMBdazWNyiINvA.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/37/50,ariel_meredith,37,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/UhEXjuGdAOEZhXdncGeih.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/38/50,ariel_meredith,38,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/EwdzXRXGpscXefYmGwRjH.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/39/50,ariel_meredith,39,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/ljADnzUcRqRreUFWupkyF.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/40/50,ariel_meredith,40,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/YtjxTdZELNQRiHjdTAiNY.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/41/50,ariel_meredith,41,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/hWwdAaOWFBpcrjCecrLhs.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/42/50,ariel_meredith,42,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/iYZbHoGFINRUCBuKMpiau.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/43/50,ariel_meredith,43,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/oEzUNkboBtRmxIdkjFicn.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/44/50,ariel_meredith,44,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/ZDrWBvsNDmzlsDlKCvpzX.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/45/50,ariel_meredith,45,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/uLZynkAsocIemKFvNaoOn.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/46/50,ariel_meredith,46,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/mlVYIKZajddoMYqcWtkVW.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/47/50,ariel_meredith,47,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/iYKrnQMyQjblsSUkYNUdV.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/48/50,ariel_meredith,48,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/cphVOhzfixWmyeZmkHbJB.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/49/50,ariel_meredith,49,50,jpg
2012,Ariel Meredith,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/VVvIwxDwzPNLDDnrqTzJV.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/ariel_meredith/2012/model/50/50,ariel_meredith,50,50,jpg
2012,Bar Refaeli,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/SqyNypVkBgzTJMvQhvTPC.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/bar_refaeli/2012/model/1/13,bar_refaeli,1,13,jpg
2012,Bar Refaeli,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/KArkrjoHBzjvnMekzkeQm.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/bar_refaeli/2012/model/2/13,bar_refaeli,2,13,jpg
2012,Bar Refaeli,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/qspBIPgVECbcpCihBFrUT.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/bar_refaeli/2012/model/3/13,bar_refaeli,3,13,jpg
2012,Bar Refaeli,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/hunwHvgaEIKzptnqZBREo.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/bar_refaeli/2012/model/4/13,bar_refaeli,4,13,jpg
2012,Bar Refaeli,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/ygueAdknXjcGrhkCpAQcx.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/bar_refaeli/2012/model/5/13,bar_refaeli,5,13,jpg
2012,Bar Refaeli,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/eomdVOkbUEakyplBhDOPf.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/bar_refaeli/2012/model/6/13,bar_refaeli,6,13,jpg
2012,Bar Refaeli,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/Bar-Refaeli.gilbert.carrasquillo.filmagic.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/bar_refaeli/2012/model/7/13,bar_refaeli,7,13,jpg
2012,Bar Refaeli,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/wTLytMgvyiJHrMIHRNnqj.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/bar_refaeli/2012/model/8/13,bar_refaeli,8,13,jpg
2012,Bar Refaeli,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/MuolwTvVsoWIGaoZjVgkW.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/bar_refaeli/2012/model/9/13,bar_refaeli,9,13,jpg
2012,Bar Refaeli,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/jgzttuMVgsAlXQkGZrGZx.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/bar_refaeli/2012/model/10/13,bar_refaeli,10,13,jpg
2012,Bar Refaeli,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/cKBZXYGhSZxveFniyRAnW.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/bar_refaeli/2012/model/11/13,bar_refaeli,11,13,jpg
2012,Bar Refaeli,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/eMmtMzggISIvXIEXzaNmS.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/bar_refaeli/2012/model/12/13,bar_refaeli,12,13,jpg
2012,Bar Refaeli,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/cWGZFPBGMNllkVXAFEhZq.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/bar_refaeli/2012/model/13/13,bar_refaeli,13,13,jpg
2012,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/ThEIlYrrQVJNENKXpbLnR.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2012/model/1/30,cintia_dicker,1,30,jpg
2012,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/mDGeplQugXIYbLKeqMTka.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2012/model/2/30,cintia_dicker,2,30,jpg
2012,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/ndunwjaWElNjmxWpZfFPz.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2012/model/3/30,cintia_dicker,3,30,jpg
2012,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/pxVXiDXqZByRLZApELpCI.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2012/model/4/30,cintia_dicker,4,30,jpg
2012,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/QJGvQkpjFMIhvLMxLnIcV.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2012/model/5/30,cintia_dicker,5,30,jpg
2012,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/VxnjcCiebnVYFkOFNRIkz.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2012/model/6/30,cintia_dicker,6,30,jpg
2012,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/GwJdJknyggKzvAmIduMdE.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2012/model/7/30,cintia_dicker,7,30,jpg
2012,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/eStvAYdGvmPZfyGYXaiPo.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2012/model/8/30,cintia_dicker,8,30,jpg
2012,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/Cintia-Dicker.jim.spellman.wireimage.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2012/model/9/30,cintia_dicker,9,30,jpg
2012,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/bjVKOOISqWmCsCxiHPgZN.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2012/model/10/30,cintia_dicker,10,30,jpg
2012,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/abDkKRhSPXsKBAoQWasrF.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2012/model/11/30,cintia_dicker,11,30,jpg
2012,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/TKAyYAoopHgyScPJlaSmD.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2012/model/12/30,cintia_dicker,12,30,jpg
2012,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/TnZBkSBToCjNSYzDZyGoz.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2012/model/13/30,cintia_dicker,13,30,jpg
2012,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/OpVaLlOjJeMfeUvSArorX.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2012/model/14/30,cintia_dicker,14,30,jpg
2012,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/CZFyVCOQZZhcZuyKQUbgf.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2012/model/15/30,cintia_dicker,15,30,jpg
2012,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/FLJGUXMrtjnMapgIETPAt.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2012/model/16/30,cintia_dicker,16,30,jpg
2012,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/xeRWNGWEwoobyhDsXFHsF.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2012/model/17/30,cintia_dicker,17,30,jpg
2012,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/CxbjBHQxIIeEfcZPcYTBf.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2012/model/18/30,cintia_dicker,18,30,jpg
2012,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/UiVPTMmQxYSyVhfZnLOfj.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2012/model/19/30,cintia_dicker,19,30,jpg
2012,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/AUQAOKbMZlcaaSRoVREpP.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2012/model/20/30,cintia_dicker,20,30,jpg
2012,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/GdLkEQkeHHUWwVwfrgmXs.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2012/model/21/30,cintia_dicker,21,30,jpg
2012,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/YzkPJDxddbVJulZhlsSjh.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2012/model/22/30,cintia_dicker,22,30,jpg
2012,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/vhxXGJxbtKcpAWnPhitLz.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2012/model/23/30,cintia_dicker,23,30,jpg
2012,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/RCFvdGpxbNiFqvGuNlwHG.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2012/model/24/30,cintia_dicker,24,30,jpg
2012,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/TbrxKSIaxsjmmrLEMDlLJ.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2012/model/25/30,cintia_dicker,25,30,jpg
2012,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/jeLCKVwhqeERPuBijqwHx.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2012/model/26/30,cintia_dicker,26,30,jpg
2012,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/zAYvujZMopMnrONYDEEhg.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2012/model/27/30,cintia_dicker,27,30,jpg
2012,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/OAZQuHKfYuwHePWaWWHxn.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2012/model/28/30,cintia_dicker,28,30,jpg
2012,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/ljxzKvPItkzLjPufGaHUI.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2012/model/29/30,cintia_dicker,29,30,jpg
2012,Cintia Dicker,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/wTcJRkjfBrpReOLUgCBve.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/cintia_dicker/2012/model/30/30,cintia_dicker,30,30,jpg
2012,Crystal Renn,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/gskQQbEpOplVWeeQptMAU.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/crystal_renn/2012/model/1/30,crystal_renn,1,30,jpg
2012,Crystal Renn,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/jHfhctSmGiblVoMFXVPsT.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/crystal_renn/2012/model/2/30,crystal_renn,2,30,jpg
2012,Crystal Renn,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/hgVnmCAaIffQHOUdiChnR.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/crystal_renn/2012/model/3/30,crystal_renn,3,30,jpg
2012,Crystal Renn,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/zKZhbCzgiNthpXuiiDBxR.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/crystal_renn/2012/model/4/30,crystal_renn,4,30,jpg
2012,Crystal Renn,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/WqqGyWPmKmPDtOHXnTlOU.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/crystal_renn/2012/model/5/30,crystal_renn,5,30,jpg
2012,Crystal Renn,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/pVCKpwXegUDdHGJwwNNlw.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/crystal_renn/2012/model/6/30,crystal_renn,6,30,jpg
2012,Crystal Renn,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/mGIpNKNTwXqTThgmedDjq.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/crystal_renn/2012/model/7/30,crystal_renn,7,30,jpg
2012,Crystal Renn,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/otWMpLVkYPXVcejMYJtvV.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/crystal_renn/2012/model/8/30,crystal_renn,8,30,jpg
2012,Crystal Renn,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/AokJtkmzgDBeSywTKxjdr.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/crystal_renn/2012/model/9/30,crystal_renn,9,30,jpg
2012,Crystal Renn,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/SAVCgFpfZzDXaymGzorZl.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/crystal_renn/2012/model/10/30,crystal_renn,10,30,jpg
2012,Crystal Renn,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/XwdTfBDiLKqJWMHOHKvIc.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/crystal_renn/2012/model/11/30,crystal_renn,11,30,jpg
2012,Crystal Renn,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/hwbEwOZZuOSaNIqOXOZGO.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/crystal_renn/2012/model/12/30,crystal_renn,12,30,jpg
2012,Crystal Renn,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/tTdmYzRiISuoyUFXpGjBI.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/crystal_renn/2012/model/13/30,crystal_renn,13,30,jpg
2012,Crystal Renn,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/kgqXJdwByZnCJUUaWeXsU.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/crystal_renn/2012/model/14/30,crystal_renn,14,30,jpg
2012,Crystal Renn,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/jMmfkywxYWKnERcGjZxqV.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/crystal_renn/2012/model/15/30,crystal_renn,15,30,jpg
2012,Crystal Renn,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/KcOJYqkviaSOvQRoUHCTL.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/crystal_renn/2012/model/16/30,crystal_renn,16,30,jpg
2012,Crystal Renn,Model,http://i.cdn.turner.com/sivault/swimsuit/image/2012/leEeQDuYMAiVjsldPggXQ.jpg,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/crystal_renn/2012/model/17/30,crystal_renn,17,30,jpg
