Year,unitid,Institution_Name,Award_Level,Major,CIP_Classificaiton,cipcode,Total,T.M,T.F,T.C,T.C.M,T.C.F,T.AA,T.AA.M,T.AA.F,T.H,T.H.M,T.H.W,T.AS/PI,T.AS/PI.M,T.AS/PI.F,T.AI,T.AI.M,T.AI.F,T.UNK,T.UNK.M,T.UNK.W,T.NON,T.NON.M,T.NON.F
2001-2002,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Public Administration and Services,'44',45,9,36,32,7,25,5,0,5,1,1,0,1,0,1,6,1,5,0,0,0,0,0,0
2001-2002,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,English Language and Literature/Letters,'23',117,45,72,104,40,64,1,1,0,4,1,3,1,0,1,6,3,3,0,0,0,1,0,1
2001-2002,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Communications,'09',241,81,160,200,67,133,13,4,9,6,2,4,3,1,2,14,5,9,0,0,0,5,2,3
2001-2002,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Marketing Operations/Marketing and Distribution,'08',148,64,84,117,53,64,9,2,7,2,1,1,5,1,4,12,5,7,0,0,0,3,2,1
2001-2002,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Psychology,'42',139,35,104,105,31,74,8,1,7,2,1,1,8,2,6,15,0,15,0,0,0,1,0,1
2001-2002,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Mathematics,'27',17,12,5,13,10,3,2,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
2001-2002,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Social Sciences and History,'45',309,164,145,227,125,102,28,14,14,12,5,7,12,6,6,22,10,12,0,0,0,8,4,4
2001-2002,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Area- Ethnic and Cultural Studies,'05',35,12,23,22,8,14,4,1,3,2,1,1,0,0,0,6,2,4,0,0,0,1,0,1
2001-2002,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Architecture and Related Programs,'04',69,52,17,49,36,13,0,0,0,1,0,1,5,5,0,10,8,2,0,0,0,4,3,1
2001-2002,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Foreign Languages and Literatures,'16',53,23,30,45,21,24,1,0,1,4,2,2,1,0,1,0,0,0,0,0,0,2,0,2
2001-2002,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Health Professions and Related Sciences,'51',1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-2002,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Liberal Arts and Studies- General Sciences and Humanities,'24',123,47,76,108,40,68,5,0,5,1,1,0,1,1,0,8,5,3,0,0,0,0,0,0
2001-2002,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Physical Sciences,'40',74,43,31,61,37,24,3,2,1,0,0,0,5,3,2,2,0,2,0,0,0,3,1,2
2001-2002,207500,University of Oklahoma Norman Campus,Bachelor's degree,First major,Business Management and Administrative Services,'52',584,346,238,391,236,155,39,22,17,17,12,5,44,28,16,38,20,18,0,0,0,55,28,27
2001-2002,209551,University of Oregon,Bachelor's degree,First major,English Language and Literature/Letters,'23',103,40,63,84,35,49,1,0,1,2,1,1,2,0,2,1,0,1,13,4,9,0,0,0
2001-2002,209551,University of Oregon,Bachelor's degree,First major,Mathematics,'27',26,16,10,17,9,8,0,0,0,2,1,1,0,0,0,0,0,0,5,4,1,2,2,0
2001-2002,209551,University of Oregon,Bachelor's degree,First major,Area- Ethnic and Cultural Studies,'05',26,2,24,15,2,13,0,0,0,1,0,1,1,0,1,1,0,1,6,0,6,2,0,2
2001-2002,209551,University of Oregon,Bachelor's degree,First major,Communications,'09',259,92,167,198,67,131,2,0,2,6,0,6,11,8,3,0,0,0,20,9,11,22,8,14
2001-2002,209551,University of Oregon,Bachelor's degree,First major,Physical Sciences,'40',28,16,12,18,13,5,0,0,0,1,1,0,1,0,1,1,0,1,4,2,2,3,0,3
2001-2002,209551,University of Oregon,Bachelor's degree,First major,Parks- Recreation- Leisure and Fitness Studies,'31',50,17,33,44,15,29,0,0,0,0,0,0,2,1,1,0,0,0,3,1,2,1,0,1
2001-2002,209551,University of Oregon,Bachelor's degree,First major,Architecture and Related Programs,'04',101,55,46,75,40,35,1,1,0,2,2,0,9,5,4,1,1,0,5,2,3,8,4,4
2001-2002,209551,University of Oregon,Bachelor's degree,First major,Foreign Languages and Literatures,'16',163,53,110,115,39,76,1,0,1,11,2,9,4,2,2,1,0,1,14,7,7,17,3,14
2001-2002,209551,University of Oregon,Bachelor's degree,First major,Business Management and Administrative Services,'52',354,194,160,224,134,90,6,3,3,13,6,7,34,13,21,1,1,0,18,14,4,58,23,35
2001-2002,209551,University of Oregon,Bachelor's degree,First major,Liberal Arts and Studies- General Sciences and Humanities,'24',16,8,8,14,7,7,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2001-2002,209551,University of Oregon,Bachelor's degree,First major,Visual and Performing Arts,'50',199,76,123,135,51,84,2,0,2,7,4,3,11,4,7,2,0,2,15,6,9,27,11,16
2001-2002,209551,University of Oregon,Bachelor's degree,First major,Public Administration and Services,'44',15,5,10,11,4,7,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,1,0,1
2001-2002,209551,University of Oregon,Bachelor's degree,First major,Psychology,'42',253,78,175,194,57,137,4,1,3,8,3,5,8,3,5,2,0,2,18,9,9,19,5,14
2001-2002,209551,University of Oregon,Bachelor's degree,First major,Health Professions and Related Sciences,'51',12,2,10,12,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-2002,209551,University of Oregon,Bachelor's degree,First major,Biological Science/Life Sciences,'26',98,42,56,75,29,46,0,0,0,3,3,0,9,4,5,0,0,0,9,4,5,2,2,0
2001-2002,209551,University of Oregon,Bachelor's degree,First major,Conservation and Renewable Natural Resources,'03',101,55,46,90,49,41,1,1,0,1,0,1,1,0,1,2,2,0,3,2,1,3,1,2
2001-2002,209551,University of Oregon,Bachelor's degree,First major,Education,'13',131,20,111,105,11,94,2,2,0,5,2,3,9,2,7,2,0,2,3,2,1,5,1,4
2001-2002,209551,University of Oregon,Bachelor's degree,First major,Social Sciences and History,'45',762,403,359,581,299,282,18,14,4,18,10,8,34,20,14,12,3,9,48,29,19,51,28,23
2001-2002,209551,University of Oregon,Bachelor's degree,First major,Philosophy and Religion,'38',46,26,20,35,21,14,0,0,0,1,0,1,4,2,2,0,0,0,6,3,3,0,0,0
2001-2002,209551,University of Oregon,Bachelor's degree,First major,Computer and Information Sciences,'11',68,50,18,37,28,9,0,0,0,0,0,0,7,6,1,1,1,0,8,6,2,15,9,6
2001-2002,209551,University of Oregon,Bachelor's degree,First major,Multi/Interdisciplinary Studies,'30',92,44,48,73,35,38,2,2,0,2,2,0,7,3,4,0,0,0,5,2,3,3,0,3
2001-2002,218663,University of South Carolina-Columbia,Bachelor's degree,First major,Liberal Arts and Studies- General Sciences and Humanities,'24',97,27,70,70,23,47,16,3,13,4,0,4,2,0,2,1,0,1,2,0,2,2,1,1
2001-2002,218663,University of South Carolina-Columbia,Bachelor's degree,First major,English Language and Literature/Letters,'23',117,27,90,98,23,75,15,4,11,1,0,1,1,0,1,0,0,0,2,0,2,0,0,0
2001-2002,218663,University of South Carolina-Columbia,Bachelor's degree,First major,Biological Science/Life Sciences,'26',208,74,134,154,58,96,36,9,27,3,1,2,9,4,5,1,1,0,4,0,4,1,1,0
2001-2002,218663,University of South Carolina-Columbia,Bachelor's degree,First major,Physical Sciences,'40',33,16,17,25,13,12,4,1,3,0,0,0,2,1,1,1,0,1,1,1,0,0,0,0
2001-2002,218663,University of South Carolina-Columbia,Bachelor's degree,First major,Health Professions and Related Sciences,'51',102,9,93,79,6,73,17,1,16,0,0,0,5,1,4,0,0,0,1,1,0,0,0,0
2001-2002,218663,University of South Carolina-Columbia,Bachelor's degree,First major,Foreign Languages and Literatures,'16',32,6,26,29,6,23,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
2001-2002,218663,University of South Carolina-Columbia,Bachelor's degree,First major,Philosophy and Religion,'38',25,16,9,24,15,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2001-2002,218663,University of South Carolina-Columbia,Bachelor's degree,First major,Business Management and Administrative Services,'52',822,441,381,622,364,258,114,35,79,7,3,4,21,8,13,1,1,0,8,4,4,49,26,23
2001-2002,218663,University of South Carolina-Columbia,Bachelor's degree,First major,Protective Services,'43',143,68,75,109,55,54,29,9,20,2,2,0,1,1,0,0,0,0,2,1,1,0,0,0
2001-2002,218663,University of South Carolina-Columbia,Bachelor's degree,First major,Parks- Recreation- Leisure and Fitness Studies,'31',113,52,61,86,44,42,23,5,18,1,0,1,1,1,0,0,0,0,0,0,0,2,2,0
2001-2002,218663,University of South Carolina-Columbia,Bachelor's degree,First major,Marketing Operations/Marketing and Distribution,'08',98,43,55,68,27,41,22,13,9,3,2,1,0,0,0,0,0,0,4,0,4,1,1,0
2001-2002,218663,University of South Carolina-Columbia,Bachelor's degree,First major,Education,'13',17,9,8,15,9,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-2002,218663,University of South Carolina-Columbia,Bachelor's degree,First major,Psychology,'42',224,33,191,171,28,143,47,5,42,1,0,1,1,0,1,0,0,0,2,0,2,2,0,2
2001-2002,218663,University of South Carolina-Columbia,Bachelor's degree,First major,Communications,'09',237,73,164,194,65,129,31,5,26,0,0,0,5,0,5,0,0,0,2,1,1,5,2,3
2001-2002,218663,University of South Carolina-Columbia,Bachelor's degree,First major,Visual and Performing Arts,'50',229,101,128,183,83,100,27,8,19,2,1,1,8,3,5,0,0,0,3,2,1,6,4,2
2001-2002,218663,University of South Carolina-Columbia,Bachelor's degree,First major,Engineering,'14',209,170,39,151,130,21,38,23,15,4,3,1,8,7,1,0,0,0,1,1,0,7,6,1
2001-2002,218663,University of South Carolina-Columbia,Bachelor's degree,First major,Computer and Information Sciences,'11',49,35,14,31,26,5,9,4,5,0,0,0,7,4,3,0,0,0,2,1,1,0,0,0
2001-2002,218663,University of South Carolina-Columbia,Bachelor's degree,First major,Mathematics,'27',35,22,13,26,18,8,7,4,3,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
2001-2002,218663,University of South Carolina-Columbia,Bachelor's degree,First major,Social Sciences and History,'45',359,187,172,292,165,127,52,15,37,2,0,2,4,3,1,1,0,1,6,3,3,2,1,1
2001-2002,218663,University of South Carolina-Columbia,Bachelor's degree,First major,Area- Ethnic and Cultural Studies,'05',15,5,10,6,1,5,8,4,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
2001-2002,123961,University of Southern California,Bachelor's degree,First major,Visual and Performing Arts,'50',562,304,258,393,217,176,19,10,9,49,29,20,60,28,32,4,2,2,13,5,8,24,13,11
2001-2002,123961,University of Southern California,Bachelor's degree,First major,Business Management and Administrative Services,'52',960,528,432,377,250,127,29,13,16,100,52,48,305,138,167,7,6,1,11,5,6,131,64,67
2001-2002,123961,University of Southern California,Bachelor's degree,First major,Area- Ethnic and Cultural Studies,'05',16,7,9,4,4,0,2,0,2,4,2,2,6,1,5,0,0,0,0,0,0,0,0,0
2001-2002,123961,University of Southern California,Bachelor's degree,First major,Education,'13',70,12,58,39,7,32,3,1,2,17,4,13,8,0,8,0,0,0,2,0,2,1,0,1
2001-2002,123961,University of Southern California,Bachelor's degree,First major,Communications,'09',348,93,255,209,65,144,24,9,15,38,4,34,58,9,49,5,2,3,4,1,3,10,3,7
2001-2002,123961,University of Southern California,Bachelor's degree,First major,Philosophy and Religion,'38',31,19,12,18,11,7,2,1,1,4,3,1,4,3,1,1,1,0,1,0,1,1,0,1
2001-2002,123961,University of Southern California,Bachelor's degree,First major,Engineering,'14',262,192,70,91,74,17,8,5,3,31,20,11,91,62,29,2,1,1,4,3,1,35,27,8
2001-2002,123961,University of Southern California,Bachelor's degree,First major,English Language and Literature/Letters,'23',109,46,63,70,28,42,3,0,3,20,11,9,12,6,6,2,1,1,1,0,1,1,0,1
2001-2002,123961,University of Southern California,Bachelor's degree,First major,Biological Science/Life Sciences,'26',77,35,42,37,16,21,3,1,2,9,6,3,26,12,14,0,0,0,2,0,2,0,0,0
2001-2002,123961,University of Southern California,Bachelor's degree,First major,Liberal Arts and Studies- General Sciences and Humanities,'24',4,1,3,1,1,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
2001-2002,123961,University of Southern California,Bachelor's degree,First major,Conservation and Renewable Natural Resources,'03',17,7,10,10,4,6,1,0,1,2,1,1,4,2,2,0,0,0,0,0,0,0,0,0
2001-2002,123961,University of Southern California,Bachelor's degree,First major,Parks- Recreation- Leisure and Fitness Studies,'31',43,19,24,12,5,7,2,0,2,12,7,5,16,6,10,0,0,0,0,0,0,1,1,0
2001-2002,123961,University of Southern California,Bachelor's degree,First major,Psychology,'42',192,57,135,86,27,59,19,2,17,33,10,23,45,14,31,1,1,0,1,0,1,7,3,4
2001-2002,123961,University of Southern California,Bachelor's degree,First major,Social Sciences and History,'45',542,294,248,262,149,113,43,15,28,88,45,43,114,59,55,0,0,0,10,8,2,25,18,7
2001-2002,123961,University of Southern California,Bachelor's degree,First major,Health Professions and Related Sciences,'51',264,47,217,92,18,74,17,6,11,64,9,55,83,13,70,3,1,2,4,0,4,1,0,1
2001-2002,123961,University of Southern California,Bachelor's degree,First major,Public Administration and Services,'44',88,46,42,30,19,11,9,4,5,26,10,16,23,13,10,0,0,0,0,0,0,0,0,0
2001-2002,123961,University of Southern California,Bachelor's degree,First major,Physical Sciences,'40',20,10,10,9,4,5,1,1,0,3,2,1,6,2,4,0,0,0,1,1,0,0,0,0
2001-2002,123961,University of Southern California,Bachelor's degree,First major,Computer and Information Sciences,'11',83,62,21,22,17,5,7,5,2,6,3,3,34,26,8,0,0,0,0,0,0,14,11,3
2001-2002,123961,University of Southern California,Bachelor's degree,First major,Home Economics- General,'19',22,8,14,12,5,7,0,0,0,6,2,4,2,0,2,1,0,1,0,0,0,1,1,0
2001-2002,123961,University of Southern California,Bachelor's degree,First major,Architecture and Related Programs,'04',87,55,32,39,24,15,4,2,2,9,5,4,22,15,7,0,0,0,0,0,0,13,9,4
2001-2002,123961,University of Southern California,Bachelor's degree,First major,Foreign Languages and Literatures,'16',63,22,41,26,10,16,2,1,1,16,6,10,14,5,9,1,0,1,1,0,1,3,0,3
2001-2002,123961,University of Southern California,Bachelor's degree,First major,Mathematics,'27',6,4,2,3,1,2,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0
2001-2002,230728,Utah State University,Bachelor's degree,First major,Mathematics,'27',14,7,7,13,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
2001-2002,230728,Utah State University,Bachelor's degree,First major,Liberal Arts and Studies- General Sciences and Humanities,'24',71,32,39,67,31,36,0,0,0,1,0,1,0,0,0,2,1,1,1,0,1,0,0,0
2001-2002,230728,Utah State University,Bachelor's degree,First major,Agricultural Sciences,'02',86,54,32,82,54,28,0,0,0,1,0,1,0,0,0,1,0,1,2,0,2,0,0,0
2001-2002,230728,Utah State University,Bachelor's degree,First major,Law and Legal Studies,'22',3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2001-2002,230728,Utah State University,Bachelor's degree,First major,Agricultural Business and Production,'01',18,16,2,18,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-2002,230728,Utah State University,Bachelor's degree,First major,Health Professions and Related Sciences,'51',94,30,64,90,28,62,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,1,0,1
2001-2002,230728,Utah State University,Bachelor's degree,First major,Conservation and Renewable Natural Resources,'03',58,28,30,52,24,28,0,0,0,1,0,1,0,0,0,2,2,0,0,0,0,3,2,1
2001-2002,230728,Utah State University,Bachelor's degree,First major,Business Management and Administrative Services,'52',375,250,125,345,238,107,0,0,0,5,4,1,4,3,1,1,0,1,6,3,3,14,2,12
2001-2002,230728,Utah State University,Bachelor's degree,First major,Biological Science/Life Sciences,'26',68,43,25,63,42,21,0,0,0,1,0,1,3,0,3,0,0,0,0,0,0,1,1,0
2001-2002,230728,Utah State University,Bachelor's degree,First major,Public Administration and Services,'44',43,6,37,40,6,34,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0
2001-2002,230728,Utah State University,Bachelor's degree,First major,Parks- Recreation- Leisure and Fitness Studies,'31',29,7,22,27,6,21,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2001-2002,230728,Utah State University,Bachelor's degree,First major,Education,'13',429,79,350,414,74,340,0,0,0,4,1,3,1,0,1,4,3,1,5,1,4,1,0,1
2001-2002,230728,Utah State University,Bachelor's degree,First major,Visual and Performing Arts,'50',132,60,72,125,55,70,0,0,0,2,2,0,1,1,0,1,0,1,1,0,1,2,2,0
2001-2002,230728,Utah State University,Bachelor's degree,First major,Architecture and Related Programs,'04',32,20,12,30,19,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
2001-2002,230728,Utah State University,Bachelor's degree,First major,Engineering-Related Technologies,'15',47,45,2,46,44,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-2002,230728,Utah State University,Bachelor's degree,First major,Engineering,'14',124,119,5,109,105,4,0,0,0,1,1,0,5,5,0,0,0,0,4,4,0,5,4,1
2001-2002,230728,Utah State University,Bachelor's degree,First major,Social Sciences and History,'45',178,87,91,163,78,85,1,0,1,2,0,2,1,1,0,1,1,0,4,3,1,6,4,2
2001-2002,230728,Utah State University,Bachelor's degree,First major,Physical Sciences,'40',35,25,10,32,22,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0
2001-2002,230728,Utah State University,Bachelor's degree,First major,Multi/Interdisciplinary Studies,'30',38,21,17,27,11,16,5,5,0,2,1,1,1,1,0,0,0,0,3,3,0,0,0,0
2001-2002,230728,Utah State University,Bachelor's degree,First major,Foreign Languages and Literatures,'16',33,26,7,31,24,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
2001-2002,230728,Utah State University,Bachelor's degree,First major,Home Economics- General,'19',209,23,186,196,22,174,0,0,0,2,0,2,3,0,3,1,1,0,3,0,3,4,0,4
2001-2002,230728,Utah State University,Bachelor's degree,First major,Computer and Information Sciences,'11',169,127,42,141,110,31,1,1,0,1,1,0,7,4,3,1,0,1,3,3,0,15,8,7
2001-2002,230728,Utah State University,Bachelor's degree,First major,Precision Production Trades,'48',11,10,1,9,8,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
2001-2002,230728,Utah State University,Bachelor's degree,First major,Communications,'09',76,20,56,70,17,53,0,0,0,3,1,2,0,0,0,1,1,0,0,0,0,2,1,1
2001-2002,230728,Utah State University,Bachelor's degree,First major,Area- Ethnic and Cultural Studies,'05',22,15,7,19,14,5,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1
2001-2002,230728,Utah State University,Bachelor's degree,First major,English Language and Literature/Letters,'23',84,21,63,78,19,59,0,0,0,1,0,1,1,0,1,1,0,1,2,2,0,1,0,1
2001-2002,230728,Utah State University,Bachelor's degree,First major,Psychology,'42',94,25,69,85,25,60,1,0,1,3,0,3,0,0,0,0,0,0,1,0,1,4,0,4
2001-2002,230728,Utah State University,Bachelor's degree,First major,Philosophy and Religion,'38',10,10,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001-2002,221999,Vanderbilt University,Bachelor's degree,First major,Area- Ethnic and Cultural Studies,'05',16,7,9,10,4,6,2,0,2,2,1,1,2,2,0,0,0,0,0,0,0,0,0,0
2001-2002,221999,Vanderbilt University,Bachelor's degree,First major,Physical Sciences,'40',23,16,7,19,14,5,0,0,0,0,0,0,2,1,1,1,1,0,1,0,1,0,0,0
2001-2002,221999,Vanderbilt University,Bachelor's degree,First major,Computer and Information Sciences,'11',37,31,6,22,18,4,2,1,1,2,2,0,3,3,0,0,0,0,5,4,1,3,3,0
2001-2002,221999,Vanderbilt University,Bachelor's degree,First major,Education,'13',71,6,65,58,6,52,2,0,2,0,0,0,4,0,4,0,0,0,4,0,4,3,0,3
2001-2002,221999,Vanderbilt University,Bachelor's degree,First major,Mathematics,'27',36,12,24,32,10,22,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0
2001-2002,221999,Vanderbilt University,Bachelor's degree,First major,English Language and Literature/Letters,'23',75,22,53,63,21,42,7,0,7,0,0,0,4,1,3,0,0,0,1,0,1,0,0,0
2001-2002,221999,Vanderbilt University,Bachelor's degree,First major,Communications,'09',29,4,25,24,3,21,2,0,2,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1
2001-2002,221999,Vanderbilt University,Bachelor's degree,First major,Social Sciences and History,'45',510,257,253,414,213,201,22,9,13,17,4,13,21,10,11,1,1,0,27,17,10,8,3,5
2001-2002,221999,Vanderbilt University,Bachelor's degree,First major,Multi/Interdisciplinary Studies,'30',49,21,28,36,17,19,2,1,1,1,1,0,5,1,4,0,0,0,3,1,2,2,0,2
2001-2002,221999,Vanderbilt University,Bachelor's degree,First major,Psychology,'42',76,20,56,59,16,43,2,1,1,4,0,4,4,1,3,1,1,0,6,1,5,0,0,0
2001-2002,221999,Vanderbilt University,Bachelor's degree,First major,Visual and Performing Arts,'50',59,18,41,52,16,36,0,0,0,0,0,0,3,1,2,1,0,1,3,1,2,0,0,0
2001-2002,221999,Vanderbilt University,Bachelor's degree,First major,Engineering,'14',251,174,77,163,118,45,22,8,14,10,5,5,18,11,7,1,1,0,15,13,2,22,18,4
2001-2002,221999,Vanderbilt University,Bachelor's degree,First major,Foreign Languages and Literatures,'16',39,15,24,36,14,22,0,0,0,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0
2001-2002,221999,Vanderbilt University,Bachelor's degree,First major,Biological Science/Life Sciences,'26',97,44,53,64,27,37,7,1,6,2,1,1,15,9,6,0,0,0,7,5,2,2,1,1
2001-2002,221999,Vanderbilt University,Bachelor's degree,First major,Philosophy and Religion,'38',25,14,11,18,12,6,2,0,2,2,2,0,0,0,0,0,0,0,3,0,3,0,0,0
