Year,unitid,Institution_Name,Award_Level,CIP_Classificaiton,cipcode,Total,T.M,T.F,T.C,T.C.M,T.C.F,T.AA,T.AA.M,T.AA.F,T.H,T.H.M,T.H.W,T.AS/PI,T.AS/PI.M,T.AS/PI.F,T.AI,T.AI.M,T.AI.F,T.UNK,T.UNK.M,T.UNK.W,T.NON,T.NON.M,T.NON.F
1997-1998,209551,University of Oregon,Bachelor's degree,Business Management and Administrative Services,'52',476,270,206,253,168,85,4,2,2,9,6,3,34,11,23,4,1,3,5,2,3,167,80,87
1997-1998,209551,University of Oregon,Bachelor's degree,Communications,'09',259,102,157,205,83,122,2,1,1,4,3,1,13,2,11,2,1,1,9,6,3,24,6,18
1997-1998,209551,University of Oregon,Bachelor's degree,Computer and Information Sciences,'11',56,49,7,34,32,2,0,0,0,1,1,0,5,3,2,0,0,0,2,2,0,14,11,3
1997-1998,209551,University of Oregon,Bachelor's degree,Conservation and Renewable Natural Resources,'03',142,72,70,120,61,59,1,1,0,4,2,2,5,2,3,3,2,1,6,3,3,3,1,2
1997-1998,209551,University of Oregon,Bachelor's degree,Education,'13',64,13,51,51,10,41,2,0,2,2,0,2,4,1,3,5,2,3,0,0,0,0,0,0
1997-1998,209551,University of Oregon,Bachelor's degree,English Language and Literature/Letters,'23',162,73,89,139,63,76,1,1,0,8,3,5,5,2,3,0,0,0,8,4,4,1,0,1
1997-1998,209551,University of Oregon,Bachelor's degree,Foreign Languages and Literatures,'16',198,60,138,133,41,92,2,0,2,12,3,9,18,3,15,4,3,1,7,3,4,22,7,15
1997-1998,209551,University of Oregon,Bachelor's degree,Health Professions and Related Sciences,'51',28,5,23,25,4,21,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
1997-1998,209551,University of Oregon,Bachelor's degree,Liberal Arts and Studies- General Sciences and Humanities,'24',15,5,10,14,5,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,209551,University of Oregon,Bachelor's degree,Mathematics,'27',32,24,8,26,21,5,1,0,1,0,0,0,2,0,2,0,0,0,1,1,0,2,2,0
1997-1998,209551,University of Oregon,Bachelor's degree,Multi/Interdisciplinary Studies,'30',84,36,48,56,21,35,0,0,0,5,3,2,11,4,7,1,1,0,5,4,1,6,3,3
1997-1998,209551,University of Oregon,Bachelor's degree,Parks- Recreation- Leisure and Fitness Studies,'31',58,17,41,42,10,32,0,0,0,1,1,0,12,5,7,0,0,0,0,0,0,3,1,2
1997-1998,209551,University of Oregon,Bachelor's degree,Philosophy and Religion,'38',36,19,17,30,17,13,0,0,0,2,0,2,0,0,0,1,1,0,2,1,1,1,0,1
1997-1998,209551,University of Oregon,Bachelor's degree,Physical Sciences,'40',47,34,13,37,26,11,0,0,0,2,1,1,0,0,0,1,0,1,3,3,0,4,4,0
1997-1998,209551,University of Oregon,Bachelor's degree,Psychology,'42',278,95,183,218,69,149,7,5,2,11,4,7,22,10,12,2,1,1,6,3,3,12,3,9
1997-1998,209551,University of Oregon,Bachelor's degree,Public Administration and Services,'44',27,12,15,21,9,12,0,0,0,1,0,1,0,0,0,1,0,1,2,2,0,2,1,1
1997-1998,209551,University of Oregon,Bachelor's degree,Social Sciences and History,'45',700,331,369,522,241,281,14,8,6,24,11,13,32,16,16,6,5,1,29,12,17,73,38,35
1997-1998,209551,University of Oregon,Bachelor's degree,Visual and Performing Arts,'50',247,108,139,183,85,98,5,3,2,3,1,2,13,5,8,3,0,3,15,5,10,25,9,16
1997-1998,218663,University of South Carolina-Columbia,Bachelor's degree,Area- Ethnic and Cultural Studies,'05',6,3,3,4,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,218663,University of South Carolina-Columbia,Bachelor's degree,Biological Science/Life Sciences,'26',234,89,145,160,64,96,41,7,34,3,2,1,23,12,11,1,1,0,4,2,2,2,1,1
1997-1998,218663,University of South Carolina-Columbia,Bachelor's degree,Business Management and Administrative Services,'52',557,305,252,424,253,171,64,20,44,10,3,7,25,12,13,1,1,0,3,2,1,30,14,16
1997-1998,218663,University of South Carolina-Columbia,Bachelor's degree,Communications,'09',202,72,130,169,64,105,21,3,18,3,2,1,3,0,3,1,0,1,0,0,0,5,3,2
1997-1998,218663,University of South Carolina-Columbia,Bachelor's degree,Computer and Information Sciences,'11',34,22,12,19,13,6,10,5,5,1,1,0,4,3,1,0,0,0,0,0,0,0,0,0
1997-1998,218663,University of South Carolina-Columbia,Bachelor's degree,Education,'13',37,13,24,31,10,21,3,3,0,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0
1997-1998,218663,University of South Carolina-Columbia,Bachelor's degree,Engineering,'14',165,134,31,128,110,18,16,8,8,0,0,0,11,6,5,1,1,0,2,2,0,7,7,0
1997-1998,218663,University of South Carolina-Columbia,Bachelor's degree,English Language and Literature/Letters,'23',154,37,117,112,31,81,35,4,31,1,0,1,2,0,2,0,0,0,0,0,0,4,2,2
1997-1998,218663,University of South Carolina-Columbia,Bachelor's degree,Foreign Languages and Literatures,'16',31,9,22,24,6,18,0,0,0,2,1,1,2,1,1,0,0,0,2,0,2,1,1,0
1997-1998,218663,University of South Carolina-Columbia,Bachelor's degree,Health Professions and Related Sciences,'51',218,25,193,185,20,165,24,2,22,0,0,0,8,3,5,0,0,0,0,0,0,1,0,1
1997-1998,218663,University of South Carolina-Columbia,Bachelor's degree,Liberal Arts and Studies- General Sciences and Humanities,'24',225,68,157,156,45,111,48,11,37,4,4,0,0,0,0,0,0,0,1,0,1,16,8,8
1997-1998,218663,University of South Carolina-Columbia,Bachelor's degree,Marketing Operations/Marketing and Distribution,'08',82,34,48,63,25,38,16,7,9,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1
1997-1998,218663,University of South Carolina-Columbia,Bachelor's degree,Mathematics,'27',29,10,19,20,6,14,3,2,1,1,1,0,3,0,3,0,0,0,0,0,0,2,1,1
1997-1998,218663,University of South Carolina-Columbia,Bachelor's degree,Parks- Recreation- Leisure and Fitness Studies,'31',116,51,65,93,45,48,18,4,14,1,1,0,1,0,1,0,0,0,1,1,0,2,0,2
1997-1998,218663,University of South Carolina-Columbia,Bachelor's degree,Philosophy and Religion,'38',16,11,5,13,9,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,218663,University of South Carolina-Columbia,Bachelor's degree,Physical Sciences,'40',43,27,16,32,22,10,6,3,3,0,0,0,3,0,3,1,1,0,0,0,0,1,1,0
1997-1998,218663,University of South Carolina-Columbia,Bachelor's degree,Protective Services,'43',146,87,59,95,63,32,43,21,22,4,2,2,0,0,0,1,0,1,2,1,1,1,0,1
1997-1998,218663,University of South Carolina-Columbia,Bachelor's degree,Psychology,'42',196,42,154,151,32,119,41,10,31,1,0,1,1,0,1,0,0,0,0,0,0,2,0,2
1997-1998,218663,University of South Carolina-Columbia,Bachelor's degree,Social Sciences and History,'45',322,157,165,246,134,112,56,16,40,3,1,2,6,0,6,3,2,1,3,1,2,5,3,2
1997-1998,218663,University of South Carolina-Columbia,Bachelor's degree,Visual and Performing Arts,'50',119,56,63,100,49,51,13,5,8,2,0,2,1,1,0,0,0,0,0,0,0,3,1,2
1997-1998,123961,University of Southern California,Bachelor's degree,Architecture and Related Programs,'04',110,79,31,32,27,5,6,6,0,23,15,8,30,18,12,1,1,0,1,0,1,17,12,5
1997-1998,123961,University of Southern California,Bachelor's degree,Area- Ethnic and Cultural Studies,'05',26,3,23,9,0,9,9,0,9,5,1,4,2,1,1,0,0,0,0,0,0,1,1,0
1997-1998,123961,University of Southern California,Bachelor's degree,Biological Science/Life Sciences,'26',246,111,135,112,50,62,11,3,8,31,12,19,78,39,39,3,0,3,1,1,0,10,6,4
1997-1998,123961,University of Southern California,Bachelor's degree,Business Management and Administrative Services,'52',1012,577,435,356,254,102,31,12,19,125,80,45,287,135,152,4,3,1,6,6,0,203,87,116
1997-1998,123961,University of Southern California,Bachelor's degree,Communications,'09',209,84,125,120,53,67,23,11,12,26,9,17,30,6,24,0,0,0,5,3,2,5,2,3
1997-1998,123961,University of Southern California,Bachelor's degree,Communications Technologies,'10',158,95,63,100,68,32,11,2,9,14,10,4,17,9,8,1,0,1,3,3,0,12,3,9
1997-1998,123961,University of Southern California,Bachelor's degree,Computer and Information Sciences,'11',30,24,6,7,6,1,0,0,0,3,2,1,10,8,2,0,0,0,1,0,1,9,8,1
1997-1998,123961,University of Southern California,Bachelor's degree,Education,'13',76,11,65,32,4,28,5,1,4,23,4,19,14,2,12,0,0,0,2,0,2,0,0,0
1997-1998,123961,University of Southern California,Bachelor's degree,Engineering,'14',303,251,52,119,99,20,10,5,5,42,34,8,69,54,15,3,2,1,2,2,0,58,55,3
1997-1998,123961,University of Southern California,Bachelor's degree,Engineering-Related Technologies,'15',6,4,2,2,2,0,1,1,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0
1997-1998,123961,University of Southern California,Bachelor's degree,English Language and Literature/Letters,'23',122,48,74,62,29,33,22,7,15,19,4,15,10,3,7,2,0,2,2,2,0,5,3,2
1997-1998,123961,University of Southern California,Bachelor's degree,Foreign Languages and Literatures,'16',50,17,33,23,9,14,4,2,2,10,5,5,10,1,9,0,0,0,0,0,0,3,0,3
1997-1998,123961,University of Southern California,Bachelor's degree,Health Professions and Related Sciences,'51',290,48,242,142,24,118,23,4,19,42,12,30,77,8,69,3,0,3,3,0,3,0,0,0
1997-1998,123961,University of Southern California,Bachelor's degree,Home Economics- General,'19',27,7,20,12,4,8,4,0,4,1,0,1,8,3,5,0,0,0,0,0,0,2,0,2
1997-1998,123961,University of Southern California,Bachelor's degree,Liberal Arts and Studies- General Sciences and Humanities,'24',41,19,22,24,11,13,4,1,3,4,2,2,6,4,2,0,0,0,2,0,2,1,1,0
1997-1998,123961,University of Southern California,Bachelor's degree,Mathematics,'27',13,8,5,6,4,2,0,0,0,1,0,1,2,0,2,0,0,0,0,0,0,4,4,0
1997-1998,123961,University of Southern California,Bachelor's degree,Multi/Interdisciplinary Studies,'30',3,3,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
1997-1998,123961,University of Southern California,Bachelor's degree,Philosophy and Religion,'38',36,17,19,23,13,10,1,0,1,6,3,3,5,0,5,0,0,0,0,0,0,1,1,0
1997-1998,123961,University of Southern California,Bachelor's degree,Physical Sciences,'40',24,16,8,15,10,5,0,0,0,2,0,2,4,3,1,0,0,0,0,0,0,3,3,0
1997-1998,123961,University of Southern California,Bachelor's degree,Psychology,'42',184,39,145,75,19,56,20,3,17,31,7,24,50,8,42,1,0,1,0,0,0,7,2,5
1997-1998,123961,University of Southern California,Bachelor's degree,Public Administration and Services,'44',65,42,23,26,21,5,17,12,5,10,3,7,8,3,5,0,0,0,1,1,0,3,2,1
1997-1998,123961,University of Southern California,Bachelor's degree,Social Sciences and History,'45',413,224,189,218,120,98,31,10,21,68,39,29,56,32,24,2,1,1,9,4,5,29,18,11
1997-1998,123961,University of Southern California,Bachelor's degree,Visual and Performing Arts,'50',231,106,125,139,67,72,7,1,6,19,9,10,41,22,19,1,0,1,4,1,3,20,6,14
1997-1998,230728,Utah State University,Bachelor's degree,Agricultural Business and Production,'01',22,18,4,21,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1997-1998,230728,Utah State University,Bachelor's degree,Agricultural Sciences,'02',90,66,24,89,65,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1997-1998,230728,Utah State University,Bachelor's degree,Architecture and Related Programs,'04',21,15,6,18,13,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0
1997-1998,230728,Utah State University,Bachelor's degree,Area- Ethnic and Cultural Studies,'05',11,8,3,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
1997-1998,230728,Utah State University,Bachelor's degree,Biological Science/Life Sciences,'26',22,16,6,22,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,230728,Utah State University,Bachelor's degree,Business Management and Administrative Services,'52',318,211,107,268,188,80,1,0,1,3,2,1,8,2,6,0,0,0,1,0,1,37,19,18
1997-1998,230728,Utah State University,Bachelor's degree,Communications,'09',46,17,29,45,16,29,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1997-1998,230728,Utah State University,Bachelor's degree,Computer and Information Sciences,'11',136,87,49,117,78,39,0,0,0,0,0,0,2,1,1,0,0,0,1,1,0,16,7,9
1997-1998,230728,Utah State University,Bachelor's degree,Conservation and Renewable Natural Resources,'03',83,61,22,75,55,20,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,6,5,1
1997-1998,230728,Utah State University,Bachelor's degree,Education,'13',439,95,344,428,92,336,0,0,0,4,1,3,4,1,3,1,0,1,0,0,0,2,1,1
1997-1998,230728,Utah State University,Bachelor's degree,Engineering,'14',231,201,30,209,181,28,0,0,0,2,2,0,4,4,0,0,0,0,1,1,0,15,13,2
1997-1998,230728,Utah State University,Bachelor's degree,Engineering-Related Technologies,'15',31,31,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1997-1998,230728,Utah State University,Bachelor's degree,English Language and Literature/Letters,'23',95,26,69,92,25,67,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1
1997-1998,230728,Utah State University,Bachelor's degree,Foreign Languages and Literatures,'16',35,21,14,34,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1997-1998,230728,Utah State University,Bachelor's degree,Health Professions and Related Sciences,'51',139,56,83,132,51,81,0,0,0,2,1,1,0,0,0,1,1,0,2,1,1,2,2,0
1997-1998,230728,Utah State University,Bachelor's degree,Home Economics- General,'19',205,24,181,198,23,175,0,0,0,2,0,2,2,0,2,1,0,1,0,0,0,2,1,1
1997-1998,230728,Utah State University,Bachelor's degree,Law and Legal Studies,'22',4,3,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,230728,Utah State University,Bachelor's degree,Liberal Arts and Studies- General Sciences and Humanities,'24',63,31,32,59,30,29,0,0,0,3,1,2,0,0,0,0,0,0,1,0,1,0,0,0
1997-1998,230728,Utah State University,Bachelor's degree,Marketing Operations/Marketing and Distribution,'08',18,0,18,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,230728,Utah State University,Bachelor's degree,Mathematics,'27',15,8,7,15,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,230728,Utah State University,Bachelor's degree,Parks- Recreation- Leisure and Fitness Studies,'31',28,14,14,27,13,14,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1997-1998,230728,Utah State University,Bachelor's degree,Philosophy and Religion,'38',11,7,4,10,6,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1997-1998,230728,Utah State University,Bachelor's degree,Physical Sciences,'40',34,28,6,30,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1
1997-1998,230728,Utah State University,Bachelor's degree,Precision Production Trades,'48',6,6,0,5,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1997-1998,230728,Utah State University,Bachelor's degree,Psychology,'42',87,29,58,75,25,50,1,1,0,5,1,4,2,1,1,0,0,0,1,0,1,3,1,2
1997-1998,230728,Utah State University,Bachelor's degree,Public Administration and Services,'44',38,7,31,35,5,30,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0
1997-1998,230728,Utah State University,Bachelor's degree,Social Sciences and History,'45',229,127,102,207,113,94,5,5,0,3,1,2,7,5,2,0,0,0,1,0,1,6,3,3
1997-1998,230728,Utah State University,Bachelor's degree,Visual and Performing Arts,'50',126,46,80,115,42,73,0,0,0,1,1,0,3,0,3,0,0,0,0,0,0,7,3,4
1997-1998,221999,Vanderbilt University,Bachelor's degree,Area- Ethnic and Cultural Studies,'05',18,6,12,15,4,11,1,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
1997-1998,221999,Vanderbilt University,Bachelor's degree,Biological Science/Life Sciences,'26',77,46,31,50,32,18,3,1,2,4,2,2,14,8,6,0,0,0,6,3,3,0,0,0
1997-1998,221999,Vanderbilt University,Bachelor's degree,Computer and Information Sciences,'11',18,15,3,15,12,3,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0
1997-1998,221999,Vanderbilt University,Bachelor's degree,Education,'13',84,7,77,74,6,68,3,1,2,1,0,1,1,0,1,0,0,0,4,0,4,1,0,1
1997-1998,221999,Vanderbilt University,Bachelor's degree,Engineering,'14',285,214,71,190,142,48,10,6,4,8,8,0,25,21,4,0,0,0,11,10,1,41,27,14
1997-1998,221999,Vanderbilt University,Bachelor's degree,English Language and Literature/Letters,'23',83,34,49,73,28,45,0,0,0,3,3,0,3,1,2,0,0,0,4,2,2,0,0,0
1997-1998,221999,Vanderbilt University,Bachelor's degree,Foreign Languages and Literatures,'16',48,14,34,43,12,31,1,0,1,3,1,2,0,0,0,0,0,0,1,1,0,0,0,0
1997-1998,221999,Vanderbilt University,Bachelor's degree,Mathematics,'27',42,24,18,34,19,15,1,1,0,2,1,1,1,1,0,0,0,0,4,2,2,0,0,0
1997-1998,221999,Vanderbilt University,Bachelor's degree,Multi/Interdisciplinary Studies,'30',50,15,35,45,13,32,1,1,0,0,0,0,3,1,2,0,0,0,0,0,0,1,0,1
1997-1998,221999,Vanderbilt University,Bachelor's degree,Philosophy and Religion,'38',12,9,3,9,8,1,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,0
1997-1998,221999,Vanderbilt University,Bachelor's degree,Physical Sciences,'40',42,34,8,33,26,7,1,0,1,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0
1997-1998,221999,Vanderbilt University,Bachelor's degree,Psychology,'42',102,33,69,82,26,56,9,0,9,2,1,1,4,3,1,0,0,0,4,2,2,1,1,0
1997-1998,221999,Vanderbilt University,Bachelor's degree,Social Sciences and History,'45',492,259,233,396,206,190,32,19,13,15,5,10,24,14,10,1,0,1,24,15,9,0,0,0
1997-1998,221999,Vanderbilt University,Bachelor's degree,Visual and Performing Arts,'50',47,20,27,43,20,23,0,0,0,0,0,0,3,0,3,0,0,0,1,0,1,0,0,0
