unitid,awlevel,crace15,crace16,cipcode
162609,2,10,2,"54030"
162609,2,0,1,"55010"
162609,2,0,3,"55990"
162609,2,13,10,"56000"
162609,2,40,24,"99000"
162609,2,2,3,"99000"
162609,4,0,2,"50010"
162609,4,0,2,"50050"
162609,4,0,4,"99000"
146603,1,1,0,"50010"
146603,1,0,5,"50050"
146603,1,3,0,"51010"
146603,1,2,5,"51040"
146603,1,0,12,"52020"
146603,1,0,29,"52090"
146603,1,1,0,"53070"
146603,1,1,0,"53170"
146603,1,1,0,"55070"
146603,1,0,4,"55990"
146603,1,9,55,"99000"
146603,2,65,86,"56000"
146603,2,65,86,"99000"
146603,3,2,0,"50010"
146603,3,1,8,"50020"
146603,3,0,1,"50030"
146603,3,0,3,"50040"
146603,3,0,2,"50050"
146603,3,2,0,"50080"
146603,3,1,1,"50990"
146603,3,9,8,"51010"
146603,3,3,6,"52040"
146603,3,2,9,"52050"
146603,3,5,49,"52080"
146603,3,6,0,"53030"
146603,3,7,0,"53060"
146603,3,2,0,"53070"
146603,3,4,0,"53100"
146603,3,2,0,"53110"
146603,3,2,0,"53170"
146603,3,5,0,"54020"
146603,3,0,3,"55040"
146603,3,16,3,"55050"
146603,3,5,0,"55070"
146603,3,0,6,"55990"
146603,3,74,99,"99000"
10026,1,21,14,"52010"
10026,1,21,14,"99000"
10026,2,6,2,"50010"
10026,2,6,9,"50020"
10026,2,1,1,"50030"
10026,2,4,2,"50040"
10026,2,0,10,"50050"
10026,2,18,6,"51030"
10026,2,4,0,"52010"
10026,2,0,19,"52030"
10026,2,2,6,"52070"
10026,2,3,92,"52080"
10026,2,8,4,"53030"
10026,2,4,0,"53120"
10026,2,16,1,"53150"
10026,2,9,1,"53990"
10026,2,0,14,"55030"
10026,2,9,7,"55050"
10026,2,90,174,"99000"
150996,1,3,12,"50020"
150996,1,0,1,"50040"
150996,1,0,26,"50050"
150996,1,1,10,"50050"
150996,1,3,0,"50070"
150996,1,3,0,"50120"
150996,1,0,14,"52020"
150996,1,0,5,"52060"
150996,1,0,93,"52090"
150996,1,0,35,"52090"
150996,1,0,13,"52110"
150996,1,0,12,"52140"
150996,1,0,9,"52140"
150996,1,0,11,"52150"
150996,1,4,0,"53030"
150996,1,4,0,"53030"
150996,1,3,1,"53060"
150996,1,15,1,"53060"
150996,1,16,0,"53080"
150996,1,2,0,"53100"
150996,1,16,0,"53170"
150996,1,34,145,"99000"
150996,1,36,98,"99000"
150996,3,5,17,"50020"
150996,3,1,8,"50020"
150996,3,1,0,"50040"
150996,3,0,18,"50050"
150996,3,0,1,"50050"
150996,3,3,7,"50070"
150996,3,4,2,"50120"
150996,3,1,3,"51030"
150996,3,4,1,"53030"
150996,3,6,1,"53040"
150996,3,5,4,"53040"
150996,3,7,0,"53060"
150996,3,5,0,"53060"
150996,3,14,1,"53100"
150996,3,1,0,"53170"
150996,3,15,0,"53170"
150996,3,46,50,"99000"
150996,3,26,13,"99000"
10040,1,0,5,"50020"
10040,1,1,20,"50050"
10040,1,0,1,"50120"
10040,1,3,2,"51030"
10040,1,0,14,"52140"
10040,1,2,0,"53040"
10040,1,4,0,"53060"
10040,1,13,0,"53080"
10040,1,9,3,"53100"
10040,1,25,1,"53170"
10040,1,57,46,"99000"
10040,3,3,9,"50020"
10040,3,1,10,"50050"
10040,3,1,8,"50120"
10040,3,2,3,"51030"
10040,3,3,0,"53030"
10040,3,8,0,"53060"
10040,3,8,2,"53100"
10040,3,22,1,"53170"
10040,3,5,0,"53990"
10040,3,53,33,"99000"
10050,2,38,59,"50020"
10050,2,57,101,"50040"
10050,2,3,176,"50050"
10050,2,40,67,"51030"
10050,2,5,36,"52100"
10050,2,0,8,"55030"
10050,2,54,222,"56000"
10050,2,197,669,"99000"
217615,1,0,23,"50050"
217615,1,0,9,"50990"
217615,1,9,4,"53030"
217615,1,2,3,"53050"
217615,1,8,0,"53060"
217615,1,6,0,"53080"
217615,1,22,0,"53120"
217615,1,6,0,"53170"
217615,1,53,39,"99000"
217615,3,9,6,"50020"
217615,3,29,3,"50040"
217615,3,0,11,"50050"
217615,3,5,1,"53100"
217615,3,6,0,"53110"
217615,3,2,0,"53130"
217615,3,1,0,"53160"
217615,3,52,21,"99000"
229504,1,0,3,"50050"
229504,1,0,2,"50060"
229504,1,1,63,"52090"
229504,1,1,68,"99000"
229504,2,12,24,"56000"
229504,2,12,24,"99000"
229504,3,18,12,"50010"
229504,3,87,5,"50040"
229504,3,1,1,"50050"
229504,3,3,0,"53060"
229504,3,5,0,"53080"
229504,3,2,0,"54020"
229504,3,0,1,"54050"
229504,3,9,0,"55050"
229504,3,125,19,"99000"
10096,2,0,15,"50050"
10096,2,0,25,"52080"
10096,2,0,9,"55030"
10096,2,2,11,"55080"
10096,2,10,30,"56000"
10096,2,12,90,"99000"
10108,1,0,4,"50020"
10108,1,0,1,"50040"
10108,1,0,7,"50050"
10108,1,2,0,"50070"
10108,1,1,0,"50990"
10108,1,36,36,"52010"
10108,1,0,8,"52110"
10108,1,0,10,"52140"
10108,1,10,4,"53060"
10108,1,4,0,"53080"
10108,1,9,0,"53170"
10108,1,1,0,"53990"
10108,1,63,70,"99000"
10108,3,1,3,"50020"
10108,3,3,1,"50040"
10108,3,3,0,"50050"
10108,3,1,4,"50070"
10108,3,3,4,"50120"
10108,3,4,0,"50990"
10108,3,4,0,"53060"
10108,3,1,0,"53080"
10108,3,11,0,"53100"
10108,3,33,1,"53170"
10108,3,64,13,"99000"
10110,2,0,2,"55990"
10110,2,13,42,"56000"
10110,2,13,44,"99000"
10110,3,2,1,"50010"
10110,3,0,1,"51010"
10110,3,0,13,"52090"
10110,3,1,0,"53030"
10110,3,5,1,"53100"
10110,3,1,0,"55070"
10110,3,20,18,"56000"
10110,3,29,34,"99000"
10110,5,1,0,"50010"
10110,5,1,0,"99000"
10138,2,54,0,"56000"
10138,2,54,0,"99000"
10138,5,158,3,"53100"
10138,5,158,3,"99000"
196592,2,12,20,"56000"
196592,2,12,20,"99000"
126827,2,77,4,"53010"
126827,2,2,0,"54990"
126827,2,3,0,"55050"
126827,2,82,4,"99000"
216825,1,0,6,"50050"
216825,1,0,8,"50990"
216825,1,0,35,"52090"
216825,1,18,1,"53070"
216825,1,8,0,"53080"
216825,1,26,50,"99000"
216825,2,5,1,"55050"
216825,2,14,9,"56000"
216825,2,19,10,"99000"
216825,3,5,13,"50020"
216825,3,34,36,"50040"
216825,3,0,27,"50050"
216825,3,3,0,"50110"
216825,3,3,2,"50120"
216825,3,3,6,"51010"
216825,3,1,29,"52080"
216825,3,2,2,"53030"
216825,3,13,1,"53080"
216825,3,9,1,"53100"
216825,3,1,9,"54040"
216825,3,1,1,"54990"
216825,3,6,1,"55050"
216825,3,7,0,"55070"
216825,3,88,128,"99000"
209940,1,1,0,"50020"
209940,1,0,4,"50050"
209940,1,0,19,"52090"
209940,1,0,9,"52130"
209940,1,5,5,"52150"
209940,1,16,1,"53080"
209940,1,1,0,"55010"
209940,1,23,38,"99000"
209940,2,11,14,"56000"
209940,2,11,14,"99000"
209940,3,2,1,"50010"
209940,3,5,1,"50020"
209940,3,6,2,"50040"
209940,3,0,2,"50050"
209940,3,0,1,"50060"
209940,3,12,0,"53060"
209940,3,6,0,"53070"
209940,3,3,0,"53150"
209940,3,4,6,"54020"
209940,3,10,1,"54030"
209940,3,0,8,"54990"
209940,3,3,1,"55030"
209940,3,5,3,"55050"
209940,3,3,0,"55070"
209940,3,2,3,"56000"
209940,3,61,29,"99000"
139409,1,4,2,"50020"
139409,1,0,38,"50050"
139409,1,0,10,"51020"
139409,1,2,2,"51030"
139409,1,0,11,"52140"
139409,1,6,63,"99000"
139409,3,12,8,"56000"
139409,3,12,8,"99000"
10224,1,41,0,"50010"
10224,1,6,1,"50040"
10224,1,0,33,"50050"
10224,1,0,45,"50060"
10224,1,16,0,"50110"
10224,1,4,0,"54020"
10224,1,67,79,"99000"
10224,2,26,12,"50040"
10224,2,0,1,"50080"
10224,2,1,3,"50990"
10224,2,4,0,"53150"
10224,2,91,109,"54020"
10224,2,2,3,"54040"
10224,2,0,13,"55060"
10224,2,21,9,"56000"
10224,2,21,9,"99000"
10224,2,124,141,"99000"
10224,3,5,2,"50010"
10224,3,12,0,"50040"
10224,3,2,21,"50060"
10224,3,7,1,"50100"
10224,3,31,0,"54020"
10224,3,57,24,"99000"
10224,5,15,0,"50010"
10224,5,9,0,"50110"
10224,5,24,0,"99000"
10228,2,1,2,"56000"
10228,2,1,2,"99000"
154712,2,2,0,"56000"
154712,2,2,0,"99000"
198242,1,0,2,"50050"
198242,1,0,2,"99000"
198242,2,7,4,"50020"
198242,2,8,3,"50040"
198242,2,0,9,"50050"
198242,2,15,16,"99000"
198242,4,3,1,"50010"
198242,4,0,1,"50020"
198242,4,3,2,"99000"
207157,2,7,22,"56000"
207157,2,7,22,"99000"
196264,2,9,15,"50010"
196264,2,2,10,"50120"
196264,2,11,18,"55060"
196264,2,23,24,"56000"
196264,2,45,67,"99000"
10310,2,0,12,"50050"
10310,2,0,12,"99000"
187949,2,0,19,"50050"
187949,2,0,20,"52030"
187949,2,2,5,"52070"
187949,2,0,10,"52080"
187949,2,1,1,"52990"
187949,2,7,1,"53990"
187949,2,2,12,"55010"
187949,2,1,32,"55030"
187949,2,7,23,"55060"
187949,2,3,5,"56000"
187949,2,23,128,"99000"
117894,2,0,1,"50050"
117894,2,2,0,"50080"
117894,2,1,22,"52080"
117894,2,1,0,"53100"
117894,2,0,1,"54040"
117894,2,0,5,"55030"
117894,2,2,0,"55070"
117894,2,38,43,"56000"
117894,2,44,72,"99000"
117894,4,1,0,"50010"
117894,4,0,1,"50050"
117894,4,0,1,"52090"
117894,4,1,0,"53080"
117894,4,7,2,"53100"
117894,4,0,8,"54040"
117894,4,0,7,"55030"
117894,4,3,0,"55070"
117894,4,0,1,"55080"
117894,4,12,20,"99000"
10342,1,9,0,"55030"
10342,1,9,0,"99000"
10342,2,5,4,"50010"
10342,2,7,10,"52080"
10342,2,59,9,"55030"
10342,2,7,2,"56000"
10342,2,78,25,"99000"
10344,2,19,10,"50010"
10344,2,4,13,"50020"
10344,2,13,10,"50040"
10344,2,0,39,"50050"
10344,2,4,0,"50060"
10344,2,11,5,"50090"
10344,2,8,3,"50100"
10344,2,7,1,"50990"
10344,2,5,11,"51020"
10344,2,7,10,"51040"
10344,2,1,0,"51990"
10344,2,3,21,"52050"
10344,2,1,0,"52110"
10344,2,2,9,"52130"
10344,2,0,6,"52140"
10344,2,1,4,"52150"
10344,2,0,9,"52990"
10344,2,11,0,"53020"
10344,2,16,3,"53030"
10344,2,12,0,"53050"
10344,2,14,0,"53060"
10344,2,23,1,"53090"
10344,2,37,5,"53100"
10344,2,17,0,"53110"
10344,2,8,0,"53120"
10344,2,1,0,"53160"
10344,2,14,0,"53170"
10344,2,11,0,"53990"
10344,2,10,6,"54020"
10344,2,3,0,"56000"
10344,2,263,166,"99000"
10344,4,3,10,"52110"
10344,4,2,3,"52150"
10344,4,5,13,"99000"
10358,1,0,8,"50050"
10358,1,0,8,"99000"
10358,2,46,50,"56000"
10358,2,46,50,"99000"
10358,3,4,9,"50020"
10358,3,4,9,"99000"
182005,1,4,1,"50010"
182005,1,0,1,"50050"
182005,1,1,0,"50100"
182005,1,0,2,"51010"
182005,1,0,19,"52090"
182005,1,0,15,"52090"
182005,1,1,4,"52150"
182005,1,2,0,"53060"
182005,1,0,2,"55030"
182005,1,2,0,"55050"
182005,1,10,29,"99000"
182005,1,0,15,"99000"
182005,2,38,31,"56000"
182005,2,14,11,"56000"
182005,2,38,31,"99000"
182005,2,14,11,"99000"
182005,3,34,13,"50010"
182005,3,16,3,"50010"
182005,3,3,5,"50020"
182005,3,3,0,"50030"
182005,3,1,1,"50040"
182005,3,0,7,"50050"
182005,3,0,1,"50050"
182005,3,16,5,"50100"
182005,3,3,4,"51010"
182005,3,1,23,"52030"
182005,3,6,6,"53040"
182005,3,8,0,"53060"
182005,3,18,1,"53100"
182005,3,4,3,"54040"
182005,3,0,5,"55030"
182005,3,26,4,"55050"
182005,3,10,2,"55050"
182005,3,1,0,"55060"
182005,3,6,0,"55070"
182005,3,7,0,"55070"
182005,3,2,0,"55990"
182005,3,1,0,"55990"
182005,3,47,22,"56000"
182005,3,10,4,"56000"
182005,3,179,99,"99000"
182005,3,44,10,"99000"
237039,1,0,1,"52140"
237039,1,0,1,"99000"
237039,2,42,33,"56000"
237039,2,42,33,"99000"
237039,3,3,0,"50010"
237039,3,0,7,"52140"
237039,3,0,1,"54020"
237039,3,3,5,"54060"
237039,3,0,1,"55030"
237039,3,1,0,"55070"
237039,3,7,14,"99000"
10386,1,0,1,"51020"
10386,1,0,4,"52020"
10386,1,4,4,"52110"
10386,1,0,1,"52130"
10386,1,1,0,"55990"
10386,1,5,10,"99000"
10386,2,145,120,"56000"
10386,2,145,120,"99000"
10386,3,1,2,"51010"
10386,3,2,7,"52030"
10386,3,1,3,"52050"
10386,3,8,11,"52070"
10386,3,2,34,"52080"
10386,3,2,1,"52120"
10386,3,0,5,"52150"
10386,3,13,3,"53040"
10386,3,20,1,"53060"
10386,3,1,0,"53100"
10386,3,16,0,"53170"
10386,3,66,67,"99000"
10386,5,13,17,"50010"
10386,5,16,12,"50020"
10386,5,2,0,"50030"
10386,5,53,12,"50040"
10386,5,0,34,"50050"
10386,5,2,3,"50120"
10386,5,2,0,"50990"
10386,5,38,6,"55050"
10386,5,3,2,"55060"
10386,5,5,0,"55070"
10386,5,0,5,"55990"
10386,5,134,91,"99000"
215585,2,17,10,"50040"
215585,2,0,10,"52050"
215585,2,0,4,"52070"
215585,2,4,38,"52080"
215585,2,2,2,"52120"
215585,2,0,4,"52160"
215585,2,3,0,"53030"
215585,2,1,1,"54080"
215585,2,0,12,"55030"
215585,2,5,2,"55050"
215585,2,0,2,"55060"
215585,2,18,19,"56000"
215585,2,50,104,"99000"
141990,1,0,3,"50020"
141990,1,0,2,"50050"
141990,1,0,3,"50050"
141990,1,1,8,"52110"
141990,1,4,1,"52990"
141990,1,3,0,"53030"
141990,1,15,0,"53060"
141990,1,3,0,"53100"
141990,1,3,1,"55050"
141990,1,15,5,"99000"
141990,1,14,13,"99000"
141990,2,33,62,"56000"
141990,2,40,42,"56000"
141990,2,33,62,"99000"
141990,2,40,42,"99000"
141990,3,10,0,"50010"
141990,3,0,1,"50020"
141990,3,1,9,"50020"
141990,3,11,5,"50030"
141990,3,8,3,"50040"
141990,3,0,1,"50050"
141990,3,0,7,"50050"
141990,3,1,1,"50080"
141990,3,3,2,"50090"
141990,3,3,6,"50120"
141990,3,1,31,"52080"
141990,3,0,3,"52100"
141990,3,0,3,"52110"
141990,3,0,1,"52180"
141990,3,1,2,"52990"
141990,3,1,0,"53030"
141990,3,15,2,"53100"
141990,3,1,0,"53170"
141990,3,2,1,"54040"
141990,3,0,7,"55030"
141990,3,4,1,"55050"
141990,3,0,1,"55060"
141990,3,0,2,"99000"
141990,3,62,85,"99000"
155140,1,0,1,"50050"
155140,1,2,0,"50090"
155140,1,4,0,"53060"
155140,1,8,0,"53170"
155140,1,4,8,"54040"
155140,1,18,9,"99000"
155140,2,19,20,"56000"
155140,2,36,38,"56000"
155140,2,19,20,"99000"
155140,2,36,38,"99000"
155140,3,22,7,"50010"
155140,3,2,26,"50050"
155140,3,0,14,"50050"
155140,3,1,2,"50090"
155140,3,3,0,"50110"
155140,3,0,5,"52020"
155140,3,1,7,"52050"
155140,3,2,6,"52070"
155140,3,0,1,"52090"
155140,3,2,8,"52190"
155140,3,5,2,"52990"
155140,3,1,1,"53040"
155140,3,2,1,"53060"
155140,3,10,5,"53100"
155140,3,3,0,"53170"
155140,3,0,1,"54040"
155140,3,2,3,"54050"
155140,3,1,14,"55010"
155140,3,1,14,"55030"
155140,3,10,5,"55050"
155140,3,1,0,"55070"
155140,3,19,41,"99000"
155140,3,50,81,"99000"
155140,5,0,9,"50050"
155140,5,1,0,"50090"
155140,5,0,3,"52090"
155140,5,1,0,"53040"
155140,5,4,0,"53060"
155140,5,4,0,"53080"
155140,5,3,1,"53170"
155140,5,0,1,"54040"
155140,5,0,5,"54050"
155140,5,2,7,"55010"
155140,5,13,13,"99000"
155140,5,2,13,"99000"
10452,1,0,1,"50050"
10452,1,0,29,"52090"
10452,1,6,3,"53010"
10452,1,3,1,"53080"
10452,1,9,34,"99000"
10452,2,10,4,"50010"
10452,2,2,6,"50020"
10452,2,0,10,"50050"
10452,2,1,0,"53010"
10452,2,3,0,"53060"
10452,2,3,0,"53080"
10452,2,1,0,"53120"
10452,2,6,0,"53150"
10452,2,6,2,"53990"
10452,2,32,22,"99000"
118541,2,22,48,"56000"
118541,2,22,48,"99000"
198020,2,3,3,"50010"
198020,2,6,0,"50020"
198020,2,0,3,"50050"
198020,2,9,6,"99000"
198020,4,2,1,"50020"
198020,4,0,17,"50050"
198020,4,2,18,"99000"
10488,3,18,10,"50020"
10488,3,57,1,"50040"
10488,3,0,8,"50050"
10488,3,1,0,"50100"
10488,3,8,3,"50990"
10488,3,84,22,"99000"
10488,5,1,10,"50010"
10488,5,0,13,"50050"
10488,5,1,23,"99000"
211477,2,5,11,"50010"
211477,2,6,14,"50020"
211477,2,0,20,"50040"
211477,2,1,93,"50050"
211477,2,4,7,"50080"
211477,2,2,31,"50110"
211477,2,3,14,"51010"
211477,2,0,37,"52140"
211477,2,21,227,"99000"
211477,5,0,1,"50010"
211477,5,0,7,"50050"
211477,5,0,2,"50110"
211477,5,0,10,"99000"
130217,2,2,2,"50020"
130217,2,6,5,"50040"
130217,2,0,8,"50050"
130217,2,2,3,"55060"
130217,2,11,15,"56000"
130217,2,21,33,"99000"
130217,3,6,0,"53020"
130217,3,6,0,"99000"
130217,4,0,5,"50050"
130217,4,0,5,"99000"
101073,2,11,76,"56000"
101073,2,11,76,"99000"
10566,2,10,6,"50020"
10566,2,0,30,"50050"
10566,2,0,5,"50990"
10566,2,26,12,"51030"
10566,2,0,41,"52080"
10566,2,9,0,"53040"
10566,2,40,1,"53100"
10566,2,1,0,"55060"
10566,2,86,95,"99000"
151962,1,75,9,"52990"
151962,1,75,9,"99000"
10632,1,1,0,"50090"
10632,1,1,1,"50110"
10632,1,0,20,"52060"
10632,1,10,92,"52090"
10632,1,1,15,"52100"
10632,1,2,8,"52110"
10632,1,0,8,"52150"
10632,1,3,0,"53010"
10632,1,22,0,"53060"
10632,1,2,0,"53080"
10632,1,2,0,"53090"
10632,1,9,0,"53100"
10632,1,1,0,"53120"
10632,1,6,0,"53150"
10632,1,7,0,"53170"
10632,1,2,2,"53990"
10632,1,1,0,"54040"
10632,1,0,12,"55030"
10632,1,70,158,"99000"
10632,2,57,113,"56000"
10632,2,57,113,"99000"
10632,3,8,2,"50010"
10632,3,2,6,"50020"
10632,3,3,0,"50030"
10632,3,6,7,"50040"
10632,3,0,11,"50050"
10632,3,3,0,"50110"
10632,3,4,5,"51010"
10632,3,0,12,"52050"
10632,3,3,15,"52070"
10632,3,3,11,"52150"
10632,3,0,17,"52190"
10632,3,2,2,"52990"
10632,3,7,0,"53010"
10632,3,0,1,"53040"
10632,3,0,4,"55030"
10632,3,6,4,"55050"
10632,3,19,0,"55070"
10632,3,0,9,"55990"
10632,3,66,106,"99000"
136400,1,11,0,"53150"
136400,1,18,1,"53170"
136400,1,10,0,"54020"
136400,1,39,1,"99000"
136400,2,83,103,"56000"
136400,2,83,103,"99000"
136400,3,15,6,"50010"
136400,3,0,2,"50020"
136400,3,0,1,"50030"
136400,3,2,0,"50040"
136400,3,0,2,"50050"
136400,3,4,21,"52010"
136400,3,6,0,"53170"
136400,3,2,0,"54020"
136400,3,6,3,"55050"
136400,3,35,35,"99000"
136400,5,6,0,"50010"
136400,5,5,0,"50050"
136400,5,7,7,"52010"
136400,5,1,0,"53170"
136400,5,0,3,"55030"
136400,5,19,10,"99000"
10668,1,1,3,"55020"
10668,1,1,3,"99000"
10668,2,1,1,"55020"
10668,2,1,1,"99000"
10686,3,150,73,"54020"
10686,3,150,73,"99000"
196547,2,1,64,"50040"
196547,2,1,64,"99000"
203881,1,0,1,"50020"
203881,1,0,4,"50050"
203881,1,0,2,"53030"
203881,1,0,7,"99000"
203881,2,12,4,"50010"
203881,2,8,6,"50020"
203881,2,2,0,"50040"
203881,2,0,10,"50050"
203881,2,4,7,"51010"
203881,2,1,2,"52050"
203881,2,3,34,"52080"
203881,2,3,0,"53090"
203881,2,7,0,"53110"
203881,2,9,1,"53150"
203881,2,49,64,"99000"
10762,2,1,1,"50010"
10762,2,0,12,"50050"
10762,2,1,20,"55030"
10762,2,6,0,"55050"
10762,2,8,33,"99000"
242699,2,0,2,"50010"
242699,2,0,15,"50050"
242699,2,2,36,"52090"
242699,2,2,12,"55030"
242699,2,1,2,"55050"
242699,2,5,67,"99000"
242699,3,89,9,"50010"
242699,3,12,3,"50020"
242699,3,101,12,"99000"
242699,5,0,295,"50050"
242699,5,0,295,"99000"
10780,1,44,4,"52990"
10780,1,44,4,"99000"
10780,2,14,0,"52990"
10780,2,14,0,"99000"
10804,2,17,12,"50010"
10804,2,1,2,"50040"
10804,2,0,14,"50050"
10804,2,1,0,"50100"
10804,2,0,1,"54050"
10804,2,1,12,"55060"
10804,2,17,15,"56000"
10804,2,37,56,"99000"
200846,2,1,3,"50010"
200846,2,2,4,"50040"
200846,2,0,7,"50050"
200846,2,0,4,"55080"
200846,2,0,2,"56000"
200846,2,3,20,"99000"
10830,2,4,0,"56000"
10830,2,4,0,"99000"
104674,1,0,4,"50010"
104674,1,0,9,"50020"
104674,1,1,0,"50990"
104674,1,1,1,"53030"
104674,1,4,1,"53060"
104674,1,5,0,"53080"
104674,1,3,1,"53120"
104674,1,0,1,"53150"
104674,1,0,1,"53990"
104674,1,2,2,"55990"
104674,1,0,9,"56000"
104674,1,16,29,"99000"
104674,2,5,16,"56000"
104674,2,54,49,"56000"
104674,2,5,16,"99000"
104674,2,54,49,"99000"
104674,3,1,6,"50020"
104674,3,2,0,"50040"
104674,3,0,1,"50050"
104674,3,8,2,"50990"
104674,3,1,0,"52010"
104674,3,2,0,"53080"
104674,3,4,0,"53100"
104674,3,5,0,"53120"
104674,3,2,0,"53150"
104674,3,1,0,"53170"
104674,3,2,0,"53990"
104674,3,2,0,"55050"
104674,3,0,3,"55990"
104674,3,2,0,"56000"
104674,3,32,12,"99000"
104674,4,1,3,"55990"
104674,4,1,3,"99000"
104674,5,0,1,"52010"
104674,5,5,0,"53060"
104674,5,2,0,"53100"
104674,5,1,0,"53150"
104674,5,1,0,"53170"
104674,5,9,1,"99000"
201751,2,12,14,"50020"
201751,2,3,6,"50030"
201751,2,27,32,"50040"
201751,2,0,26,"50050"
201751,2,20,21,"51030"
201751,2,0,8,"52130"
201751,2,0,16,"52140"
201751,2,9,4,"53030"
201751,2,21,1,"53090"
201751,2,11,1,"53100"
201751,2,5,0,"53110"
201751,2,19,2,"53150"
201751,2,8,1,"53990"
201751,2,3,0,"55070"
201751,2,3,4,"56000"
201751,2,3,4,"99000"
201751,2,138,132,"99000"
10922,3,37,59,"50010"
10922,3,15,17,"50020"
10922,3,15,19,"50030"
10922,3,8,10,"50040"
10922,3,2,116,"50050"
10922,3,10,17,"50120"
10922,3,42,53,"51030"
10922,3,0,38,"52010"
10922,3,6,62,"52090"
10922,3,1,12,"52100"
10922,3,4,17,"52190"
10922,3,18,0,"53030"
10922,3,13,3,"53050"
10922,3,17,0,"53060"
10922,3,38,2,"53090"
10922,3,62,2,"53100"
10922,3,38,1,"53120"
10922,3,13,0,"53140"
10922,3,3,0,"54080"
10922,3,2,1,"54990"
10922,3,2,5,"55010"
10922,3,5,49,"55030"
10922,3,3,0,"55050"
10922,3,4,13,"55060"
10922,3,152,404,"56000"
10922,3,510,900,"99000"
235389,1,17,44,"50020"
235389,1,5,112,"50050"
235389,1,22,156,"99000"
10996,2,24,36,"56000"
10996,2,24,36,"99000"
11010,2,14,10,"56000"
11010,2,14,10,"99000"
11030,2,56,5,"53100"
11030,2,56,5,"99000"
11030,5,179,11,"53100"
11030,5,179,11,"99000"
11044,1,0,3,"50050"
11044,1,3,17,"52010"
11044,1,3,20,"99000"
11044,2,4,5,"56000"
11044,2,4,5,"99000"
201672,1,9,2,"52010"
201672,1,9,2,"99000"
201672,3,9,13,"50020"
201672,3,20,9,"50040"
201672,3,0,16,"50050"
201672,3,3,16,"51030"
201672,3,2,48,"52080"
201672,3,13,2,"53010"
201672,3,3,0,"53040"
201672,3,10,2,"53100"
201672,3,5,0,"53110"
201672,3,3,0,"53120"
201672,3,3,0,"55050"
201672,3,71,106,"99000"
139010,1,0,3,"50050"
139010,1,0,15,"52090"
139010,1,3,0,"53060"
139010,1,3,18,"99000"
139010,2,2,1,"50040"
139010,2,0,3,"50050"
139010,2,8,11,"56000"
139010,2,10,15,"99000"
139010,3,2,0,"53170"
139010,3,2,0,"99000"
114354,1,0,27,"50040"
114354,1,6,72,"50120"
114354,1,6,99,"99000"
114354,2,1,0,"56000"
114354,2,1,0,"99000"
114354,3,7,281,"50040"
114354,3,27,178,"50120"
114354,3,34,459,"99000"
140766,1,0,109,"50050"
140766,1,0,44,"52140"
140766,1,0,153,"99000"
140766,2,53,15,"56000"
140766,2,53,15,"99000"
11144,1,0,6,"50050"
11144,1,3,35,"50060"
11144,1,1,0,"50090"
11144,1,0,22,"52090"
11144,1,1,0,"53030"
11144,1,0,10,"54040"
11144,1,5,73,"99000"
11144,2,18,59,"56000"
11144,2,18,59,"99000"
11144,3,0,6,"50020"
11144,3,0,1,"50030"
11144,3,6,1,"50040"
11144,3,0,8,"50050"
11144,3,0,1,"50990"
11144,3,0,2,"51010"
11144,3,0,22,"52080"
11144,3,2,3,"53030"
11144,3,1,0,"53060"
11144,3,1,0,"53080"
11144,3,13,1,"53100"
11144,3,1,0,"53170"
11144,3,3,0,"55050"
11144,3,10,0,"55990"
11144,3,37,45,"99000"
128577,1,0,1,"50010"
128577,1,2,0,"51010"
128577,1,2,1,"99000"
128577,2,24,13,"56000"
128577,2,24,13,"99000"
128577,3,10,4,"50010"
128577,3,2,8,"50020"
128577,3,0,4,"50050"
128577,3,2,1,"50080"
128577,3,3,4,"51010"
128577,3,1,0,"55060"
128577,3,18,21,"99000"
11152,2,2,2,"50020"
11152,2,0,7,"50050"
11152,2,36,2,"51010"
11152,2,4,2,"51050"
11152,2,42,13,"99000"
11156,1,0,38,"50060"
11156,1,0,36,"52090"
11156,1,4,19,"52110"
11156,1,0,19,"52130"
11156,1,0,13,"54990"
11156,1,4,125,"99000"
11156,2,0,24,"50040"
11156,2,16,15,"50100"
11156,2,4,0,"54010"
11156,2,23,55,"54020"
11156,2,16,2,"54030"
11156,2,59,96,"99000"
11156,5,6,0,"50100"
11156,5,4,0,"54020"
11156,5,1,0,"54030"
11156,5,11,0,"99000"
11166,2,8,42,"56000"
11166,2,8,42,"99000"
199740,1,0,5,"50020"
199740,1,0,26,"50050"
199740,1,0,10,"52090"
199740,1,0,2,"52990"
199740,1,10,0,"53060"
199740,1,10,0,"53080"
199740,1,2,0,"53100"
199740,1,6,1,"53170"
199740,1,28,13,"99000"
199740,1,0,31,"99000"
199740,2,92,17,"50010"
199740,2,5,1,"50020"
199740,2,0,7,"50050"
199740,2,97,25,"99000"
199740,3,8,2,"50010"
199740,3,3,3,"50020"
199740,3,5,7,"50040"
199740,3,0,8,"50050"
199740,3,0,10,"55030"
199740,3,5,1,"55050"
199740,3,21,31,"99000"
199740,5,8,13,"52150"
199740,5,8,13,"99000"
11196,1,1,11,"50060"
11196,1,0,16,"52090"
11196,1,1,0,"53060"
11196,1,22,0,"53100"
11196,1,0,1,"55030"
11196,1,24,28,"99000"
11196,2,2,0,"56000"
