ID_School,ID_Sport,Season,Number,Player,First_Name,Last_Name,Position,Height,Weight,Year,Hometown/Prior_School,Player_URL
ORE,FBALL,2009-2010,79,Mark Asper,Mark,Asper,OL,6/7/13,323,So.,"Idaho Falls, Idaho (Bonneville HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1148913
ORE,FBALL,2009-2010,80,Lavasier Tuinei,Lavasier,Tuinei,WR,6/5/13,200,So.,"Arcadia, Ind. (Golden West C.C.) (Hamilton Heights HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=3743317
ORE,FBALL,2009-2010,81,Rory Cavaille,Rory,Cavaille,WR,6/3/13,207,Sr.,"Shelton, Wash. (Shelton HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529228
ORE,FBALL,2009-2010,82,Dion Jordan,Dion,Jordan,TE,6/7/13,223,RFr.,"Chandler, Ariz. (Chandler HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550429
ORE,FBALL,2009-2010,83,Ed Dickson,Ed,Dickson,TE,6/5/13,243,Sr.,"Bellflower, Calif. (Bellflower HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=175551
ORE,FBALL,2009-2010,84,Ned Lyon,Ned,Lyon,LS,6/1/13,190,Fr.,"Newport Beach, Calif. (Newport Harbor HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204827579
ORE,FBALL,2009-2010,85,Diante Jackson,Diante,Jackson,WR,6/2/13,200,Fr.,"Walnut Creek, Calif. (Las Lomas HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204773870
ORE,FBALL,2009-2010,86,Chris DiVincenzo,Chris,DiVincenzo,DE,6/5/13,210,Jr.,"Porter Ranch, Calif. (Notre Dame HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=3656267
ORE,FBALL,2009-2010,86,Garrett Embry,Garrett,Embry,WR,6/1/13,200,So.,"Roswell, Ga. (Roswell HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550415
ORE,FBALL,2009-2010,87,Brian Harris,Brian,Harris,WR,6/1/13,185,Fr.,"Lancaster, Calif. (Eastside HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204827574
ORE,FBALL,2009-2010,88,Brandon Bair,Brandon,Bair,DT,6/7/13,268,Jr.,"St. Anthony, Idaho (South Fremont HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529193
ORE,FBALL,2009-2010,89,Mike DiVincenzo,Mike,DiVincenzo,DE,6/2/13,223,Sr.,"Porter Ranch, Calif. (Notre Dame HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529198
ORE,FBALL,2009-2010,90,Blake Ferras,Blake,Ferras,DT,6/6/13,290,Sr.,"San Jose, Calif. (City College of San Francisco) (Leland HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550418
ORE,FBALL,2009-2010,90,Will Murphy,Will,Murphy,WR,6/2/13,176,RFr.,"Albany, Ore. (West Albany HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=3744204
ORE,FBALL,2009-2010,91,Dane Ebanez,Dane,Ebanez,WR,5/9/13,177,Fr.,"North Pole, Alaska (North Pole HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204827575
ORE,FBALL,2009-2010,92,Ben Butterfield,Ben,Butterfield,WR,6/1/00,175,Fr.,"Sherwood, Ore. (Sherwood HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204827572
ORE,FBALL,2009-2010,92,Wade Keliikipi,Wade,Keliikipi,DT,6/3/13,288,Fr.,"Waianae, Hawaii (Waianae HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204773885
ORE,FBALL,2009-2010,93,Anthony Anderson,Anthony,Anderson,DT,6/4/13,226,Fr.,"Spring Valley, Calif. (Helix HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204773832
ORE,FBALL,2009-2010,93,Rob Beard,Rob,Beard,PK,6/1/00,220,RFr.,"Fullerton, Calif. (Troy HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550967
ORE,FBALL,2009-2010,94,Keaton Arden,Keaton,Arden,DE,6/5/13,215,Fr.,"Piedmont, Calif. (Piedmont HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204773754
ORE,FBALL,2009-2010,94,Garrett Davis,Garrett,Davis,WR,5/11/13,178,Fr.,"Medford, Ore. (Eagle Point HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204830526
ORE,FBALL,2009-2010,95,Denton Tuiasosopo,Denton,Tuiasosopo,DT,6/1/13,305,Jr.,"Pittsburg, Calif. (Pittsburg HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204814335
ORE,FBALL,2009-2010,96,Andrew Iupati,Andrew,Iupati,DT,6/1/13,286,Jr.,"Anaheim, Calif. (Golden West C.C.) (Western HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204773867
ORE,FBALL,2009-2010,96,Brian Teague,Brian,Teague,TE,6/3/13,240,Fr.,"Portland, Ore. (David Douglas HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204783115
ORE,FBALL,2009-2010,97,Andy McIntyre,Andy,McIntyre,DE,6/2/13,232,Fr.,"Portland, Ore. (Cleveland HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204830422
ORE,FBALL,2009-2010,97,Clint Sager,Clint,Sager,TE,6/3/13,226,Fr.,"Grants Pass, Ore. (Hidden Valley HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204773905
ORE,FBALL,2009-2010,98,Justin Hoffman,Justin,Hoffman,WR,6/1/13,203,RFr.,"Eugene, Ore. (Churchill HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550934
ORE,FBALL,2009-2010,99,Zac Clark,Zac,Clark,DT,6/2/13,260,Jr.,"Wichita, Kan. (Butler County C.C.) (Wichita North HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=3719823
ORE,FBALL,2008-2009,1,Marvin Johnson,Marvin,Johnson,ROV,5/11/13,199,So.,"Compton, Calif. (Dominquez HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529208
ORE,FBALL,2008-2009,1,Darron Thomas,Darron,Thomas,QB,6/3/13,200,Fr.,"Houston, Texas (Aldine HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550474
ORE,FBALL,2008-2009,2,Jeremiah Masoli,Jeremiah,Masoli,QB,5/11/13,214,So.,"San Francisco, Calif. (City College of San Francisco) (St. Louis (Hawaii) HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550447
ORE,FBALL,2008-2009,2,T.J. Ward,T.J.,Ward,FS,5/11/13,201,Jr.,"Antioch, Calif. (De La Salle HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529225
ORE,FBALL,2008-2009,3,Chris Harper,Chris,Harper,QB,6/3/13,230,Fr.,"Wichita, Kan. (Northwest HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550423
ORE,FBALL,2008-2009,4,Jaison Williams,Jaison,Williams,WR,6/5/13,242,Sr.,"Inglewood, Calif. (Culver City HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=70439
ORE,FBALL,2008-2009,5,Remene Alston Jr.,Remene,Alston Jr.,RB,5/8/13,200,So.,"Greensboro, N.C. (Page HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529191
ORE,FBALL,2008-2009,5,Max Pond,Max,Pond,ROV,6/1/00,181,Fr.,"Sonoma, Calif. (Cardinal Newman HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550951
ORE,FBALL,2008-2009,6,Walter Thurmond III,Walter,Thurmond III,CB,6/1/00,180,Jr.,"West Covina, Calif. (West Covina HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=177420
ORE,FBALL,2008-2009,7,Nate Costa,Nate,Costa,QB,6/1/13,215,So.,(Hilmar HS),http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529194
ORE,FBALL,2008-2009,7,Chad Peppars,Chad,Peppars,CB,5/10/13,185,So.,"Los Angeles, Calif. (Loyola HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529218
ORE,FBALL,2008-2009,8,Terence Scott,Terence,Scott,WR,6/1/00,171,Sr.,"Knoxville, Tenn. (Central HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149779
ORE,FBALL,2008-2009,9,LeGarrette Blount,LeGarrette,Blount,RB,6/2/13,240,Jr.,"Perry, Fla. (East Mississippi CC) (Taylor County HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550406
ORE,FBALL,2008-2009,10,D.J. Davis,D.J.,Davis,WR,6/1/13,205,So.,"Denver, Colo. (Montbello HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1148939
ORE,FBALL,2008-2009,11,Justin Roper,Justin,Roper,QB,6/6/13,204,So.,"Buford, Ga. (Buford HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529219
ORE,FBALL,2008-2009,12,NaDerris Ward,NaDerris,Ward,TE,6/5/13,266,So.,"Oakland, Calif. (Georgia) (McClymonds HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550497
ORE,FBALL,2008-2009,13,Jerome Boyd,Jerome,Boyd,SLB,6/3/13,215,Sr.,"Los Angeles, Calif. (Dorsey HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=70415
ORE,FBALL,2008-2009,14,Elvis Akpla,Elvis,Akpla,WR,6/2/13,185,RFr.,"Portland, Ore. (Lincoln)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1279794
ORE,FBALL,2008-2009,14,Javes Lewis,Javes,Lewis,CB,6/1/13,185,RFr.,"Tustin, Calif. (Tustin HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1212558
ORE,FBALL,2008-2009,15,Patrick Chung,Patrick,Chung,ROV,6/1/00,210,Sr.,"Rancho Cucamonga, Calif. (Rancho Cucamonga HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=175546
ORE,FBALL,2008-2009,16,Ellis Krout,Ellis,Krout,WR,6/5/13,188,Jr.,"Dallas, Texas (Gavilan College) (Roosevelt HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550431
ORE,FBALL,2008-2009,17,Willie Glasper,Willie,Glasper,CB,5/11/13,188,Jr.,"Pittsburg, Calif. (De La Salle HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=70422
ORE,FBALL,2008-2009,17,Robbie Pestal,Robbie,Pestal,QB,5/11/13,205,Fr.,"Lafayette, Calif. (Acalanes HS)",0
ORE,FBALL,2008-2009,18,Anthony Gildon,Anthony,Gildon,CB,6/1/13,175,So.,"Simi Valley, Calif. (Oaks Christian HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149786
ORE,FBALL,2008-2009,18,Jide Shinaba,Jide,Shinaba,RB,5/10/13,180,So.,"Victoria, B.C. (Victoria HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=3684588
ORE,FBALL,2008-2009,19,Jamere Holland,Jamere,Holland,WR,6/1/13,185,So.,"Pacoima, Calif. (USC) (Taft HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1390257
ORE,FBALL,2008-2009,20,John Boyett,John,Boyett,FS,5/10/13,190,Fr.,"Napa, Calif. (Napa HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550409
ORE,FBALL,2008-2009,21,Brian Butterfield,Brian,Butterfield,CB,6/1/00,182,So.,"Sherwood, Ore. (Sherwood HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149760
ORE,FBALL,2008-2009,21,LaMichael James,LaMichael,James,RB,5/9/13,180,Fr.,"Texarkana, Texas (Liberty-Eylau HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550427
ORE,FBALL,2008-2009,22,Andre Crenshaw,Andre,Crenshaw,RB,5/11/13,196,Jr.,"Lancaster, Calif. (Antelope Valley HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529195
ORE,FBALL,2008-2009,23,Jeff Maehl,Jeff,Maehl,WR,6/1/13,175,So.,"Paradise, Calif. (Paradise HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149794
ORE,FBALL,2008-2009,24,Jeremiah Johnson,Jeremiah,Johnson,RB,5/10/13,200,Sr.,"Los Angeles, Calif. (Dorsey HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=175561
ORE,FBALL,2008-2009,25,Tyler Briffett,Tyler,Briffett,SLB,5/11/13,210,Fr.,"Quincy, Mass. (Sheldon HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1574948
ORE,FBALL,2008-2009,25,Morgan Flint,Morgan,Flint,PK,5/9/13,163,Jr.,"Bend, Ore. (Bend HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529202
ORE,FBALL,2008-2009,26,Malachi Lewis,Malachi,Lewis,TE,6/4/13,220,So.,"Oxnard, Calif. (Rio Mesa HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149792
ORE,FBALL,2008-2009,26,Tim Taylor,Tim,Taylor,P,5/11/13,182,So.,"Corvallis, Ore. (Santa Barbara CC) (Corvallis HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149766
ORE,FBALL,2008-2009,27,Titus Jackson,Titus,Jackson,FS,6/1/00,192,Jr.,"Pomona, Calif. (Diamond Ranch HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=175559
ORE,FBALL,2008-2009,28,Scott Grady,Scott,Grady,DB,5/11/13,180,Fr.,"Tigard, Ore. (Tigard HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550420
ORE,FBALL,2008-2009,31,Kenjon Barner,Kenjon,Barner,DB,5/11/13,180,Fr.,"Riverside, Calif. (Notre Dame HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550399
ORE,FBALL,2008-2009,32,Jairus Byrd,Jairus,Byrd,CB,6/1/00,205,Jr.,"Clayton, Mo. (Clayton HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=175543
ORE,FBALL,2008-2009,33,Tyrell Irvin,Tyrell,Irvin,LB,6/1/13,219,So.,"Denver, Colo. (Mt. San Antonio C.C.) (Aurora HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550933
ORE,FBALL,2008-2009,34,Pono Kam,Pono,Kam,DB,6/1/13,188,Jr.,"Honolulu, Hawaii (Kamehameha HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1250190
ORE,FBALL,2008-2009,35,Spencer Paysinger,Spencer,Paysinger,LB,6/3/13,216,So.,"Los Angeles, Calif. (Beverly Hills HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529217
ORE,FBALL,2008-2009,36,Will Wallace,Will,Wallace,CB,5/10/13,178,RFr.,West Covina (West Covina HS),http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149821
ORE,FBALL,2008-2009,37,Talmadge Jackson III,Talmadge,Jackson III,CB,5/10/13,182,So.,"Murrieta, Calif. (Chaparral HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149789
ORE,FBALL,2008-2009,38,Eddie Pleasant,Eddie,Pleasant,SLB,5/11/13,223,RFr.,"La Palma, Calif. (Kennedy HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149816
ORE,FBALL,2008-2009,39,Will Tukuafu,Will,Tukuafu,DE,6/4/13,272,Jr.,"Salt Lake City, Utah (Scottsdale CC) (East HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149332
ORE,FBALL,2008-2009,40,John Bacon,John,Bacon,LB,6/4/13,240,Sr.,"Golden, Colo. (Lakewood HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=70409
ORE,FBALL,2008-2009,41,Daniel Padilla,Daniel,Padilla,PK,6/2/13,210,So.,"Corona, Calif. (Corona HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149799
ORE,FBALL,2008-2009,41,Matt Simms,Matt,Simms,DE,6/3/13,219,RFr.,"Carmel Valley, Calif. (Palma HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1409458
ORE,FBALL,2008-2009,42,David Paulson,David,Paulson,TE,6/4/13,250,RFr.,"Auburn, Wash. (Riverside HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149812
ORE,FBALL,2008-2009,43,Michael Speed,Michael,Speed,DT,6/4/13,260,Sr.,"Los Angeles, Calif. (University HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=177403
ORE,FBALL,2008-2009,44,Brandon Hanna,Brandon,Hanna,LB,6/2/13,233,RFr.,"Coeur d'Alene, Idaho (Lake City HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149788
ORE,FBALL,2008-2009,45,Terrell Turner,Terrell,Turner,DE,6/3/13,248,RFr.,"Los Angeles, Calif. (Crenshaw HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149820
ORE,FBALL,2008-2009,46,Matt Larkin,Matt,Larkin,HB,6/3/13,220,Sr.,"Boise, Idaho (Capital HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529213
ORE,FBALL,2008-2009,47,Kiko Alonso,Kiko,Alonso,LB,6/4/13,225,Fr.,"Los Gatos, Calif. (Los Gatos HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=204991317
ORE,FBALL,2008-2009,49,Nick Reed,Nick,Reed,DE,6/2/13,248,Sr.,"Trabuco Canyon, Calif. (Mission Viejo HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=177402
ORE,FBALL,2008-2009,50,Simi Toeaina,Simi,Toeaina,DT,6/4/13,318,Jr.,"Afono, Amer. Samoa (Samoana HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=177421
ORE,FBALL,2008-2009,51,Jeff Kendall,Jeff,Kendall,OL,6/4/13,281,Sr.,"Colorado Springs, Colo. (Air Academy HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=70428
ORE,FBALL,2008-2009,52,Terrance Pritchett,Terrance,Pritchett,LB,6/2/13,214,RFr.,"Sacramento, Calif. (Grant HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149817
ORE,FBALL,2008-2009,53,Dewitt Stuckey,Dewitt,Stuckey,LB,5/11/13,222,Fr.,"Stockton, Calif. (Lincoln HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550467
ORE,FBALL,2008-2009,54,Jordan Holmes,Jordan,Holmes,OL,6/5/13,285,So.,"Yuba City, Calif. (Yuba City HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529206
ORE,FBALL,2008-2009,54,Riley Showalter,Riley,Showalter,SLB,6/3/13,225,Jr.,"Portland, Ore. (Central Catholic HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1212570
ORE,FBALL,2008-2009,55,Casey Matthews,Casey,Matthews,LB,6/2/13,235,So.,"Agoura Hills, Calif. (Oaks Christian HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149796
ORE,FBALL,2008-2009,56,Cody Gates,Cody,Gates,OL,6/4/13,299,Fr.,"Laguna Hills, Calif. (Sage Hill School)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=3657154
ORE,FBALL,2008-2009,56,Josh Kaddu,Josh,Kaddu,SLB,6/3/13,201,Fr.,"Vacaville, Calif. (Vacaville HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550940
ORE,FBALL,2008-2009,56,Blake Thompson,Blake,Thompson,LB,5/11/13,220,RFr.,"Cottage Grove, Ore. (Cottage Grove HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550490
ORE,FBALL,2008-2009,57,Fenuki Tupou,Fenuki,Tupou,OT,6/6/13,330,Sr.,"Sacramento, Calif. (Sierra College) (Center HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529224
ORE,FBALL,2008-2009,58,Kenny Rowe,Kenny,Rowe,DE,6/3/13,230,So.,"Long Beach, Calif. (Poly HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149819
ORE,FBALL,2008-2009,59,Jeff Palmer,Jeff,Palmer,LS,5/10/13,193,Fr.,"Dana Point, Calif. (Santa Margarita HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1550962
ORE,FBALL,2008-2009,60,Max Unger,Max,Unger,OT,6/5/13,300,Sr.,"Honaunau, Hawai'i (Hawaii Preperatory Academy)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=70438
ORE,FBALL,2008-2009,61,Nick Cody,Nick,Cody,OL,6/5/13,270,Fr.,"Brush Prairie, Wash. (Hockinson HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1552600
ORE,FBALL,2008-2009,63,Jon Teague,Jon,Teague,OG,6/2/13,290,Sr.,"Portland, Ore. (David Douglas HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=177419
ORE,FBALL,2008-2009,64,Max Forer,Max,Forer,OL,6/3/13,271,So.,"Santa Monica, Calif. (Santa Monica HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1149765
ORE,FBALL,2008-2009,65,Lance Barker,Lance,Barker,OT,6/1/13,245,Fr.,"Anaheim, Calif. (Lutheran HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1552598
ORE,FBALL,2008-2009,66,Justin Fritz,Justin,Fritz,C,6/3/13,300,Jr.,"Sublimity, Ore. (Weber State) (Regis HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=3744247
ORE,FBALL,2008-2009,68,C.E. Kaiser,C.E.,Kaiser,OL,6/4/13,290,So.,"Veradale, Wash. (Central Valley HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529210
ORE,FBALL,2008-2009,69,Bo Thran,Bo,Thran,OL,6/5/13,295,So.,"Gresham, Ore. (Barlow HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=529223
ORE,FBALL,2008-2009,70,Ramsen Golpashin,Ramsen,Golpashin,OL,6/4/13,280,RFr.,"Saugus, Calif. (Saugus HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=1390237
ORE,FBALL,2008-2009,71,Mark Lewis,Mark,Lewis,OL,6/4/13,300,Sr.,"Arroyo Grande, Calif. (Arroyo Grande HS)",http://www.goducks.com/ViewArticle.dbml?SPSID=3378&SPID=233&DB_OEM_ID=500&ATCLID=70431
