ID_Sport,ID_School,Season,Number,Player,First_Name,Last_Name,Position,ID_Position,Height,Height_Inches,Height_Feet,Weight,Year,Hometown,City,State,Prior_School,Player_URL
ND,FBALL,2010-2011,92,Tyler Stockton,Stockton,Tyler,Nose Guard,DL,6'0,72,5.9999976,290,SO,"Linwood, NJ",Linwood,NJ,Hun School,http://www.und.com/sports/m-footbl/mtt/stockton_tyler01.html
ND,FBALL,2010-2011,79,Matt Tansey,Tansey,Matt,Offensive Line,OL,6'6,78,6.4999974,236,SO,"Berkely Heights, NJ",Berkely Heights,NJ,Governor Livingston,http://www.und.com/sports/m-footbl/mtt/tansey_matt00.html
ND,FBALL,2010-2011,40,Nick Tausch,Tausch,Nick,Kicker,K,6'0,72,5.9999976,190,SO,"Plano, TX",Plano,TX,Jesuit,http://www.und.com/sports/m-footbl/mtt/tausch_nick00.html
ND,FBALL,2010-2011,5,Manti Te'o,Te'o,Manti,Inside Linebacker,LB,6'2,74,6.1666642,245,SO,"Laie, HI",Laie,HI,Punahou,http://www.und.com/sports/m-footbl/mtt/teo_manti00.html
ND,FBALL,2010-2011,19,Robby Toma,Toma,Robby,Wide Receiver,WR,5'9,69,5.7499977,175,SO,"Laie, HI",Laie,HI,Punahou,http://www.und.com/sports/m-footbl/mtt/toma_robby00.html
ND,FBALL,2010-2011,35,Ben Turk,Turk,Ben,Punter,P,5'11,71,5.9166643,196,SO,"Davie, FL",Davie,FL,St. Thomas Aquinas,http://www.und.com/sports/m-footbl/mtt/turk_ben00.html
ND,FBALL,2010-2011,53,Justin Utupo,Utupo,Justin,Outside Linebacker,LB,6'3,75,6.2499975,251,FR,"Lakewood, CA",Lakewood,CA,Lakewood,http://www.und.com/sports/m-footbl/mtt/utupo_justin00.html
ND,FBALL,2010-2011,96,Brandon Walker,Walker,Brandon,Kicker,K,6'3,75,6.2499975,210,SR,"Findlay, OH",Findlay,OH,Findlay,http://www.und.com/sports/m-footbl/mtt/walker_brandon00.html
ND,FBALL,2010-2011,1,Deion Walker,Walker,Deion,Wide Receiver,WR,6'3,75,6.2499975,198,JR,"Christchurch, VA",Christchurch,VA,Christchurch,http://www.und.com/sports/m-footbl/mtt/walker_deion00.html
ND,FBALL,2010-2011,2,Darrin Walls,Walls,Darrin,Cornerback,CB,6'0,72,5.9999976,190,SR,"Pittsburgh, PA",Pittsburgh,PA,Woodland Hills,http://www.und.com/sports/m-footbl/mtt/walls_darrin00.html
ND,FBALL,2010-2011,66,Chris Watt,Watt,Chris,Offensive Guard,OL,6'3,75,6.2499975,310,SO,"Glen Ellyn, IL",Glen Ellyn,IL,Glenbard West,http://www.und.com/sports/m-footbl/mtt/watt_chris00.html
ND,FBALL,2010-2011,82,Alex Welch,Welch,Alex,Tight End,TE,6'4,76,6.3333308,240,FR,"Cincinnati, OH",Cincinnati,OH,Elder,http://www.und.com/sports/m-footbl/mtt/welch_alex00.html
ND,FBALL,2010-2011,51,Dan Wenger,Wenger,Dan,Center,OL,6'4,76,6.3333308,298,SR,"Coral Springs, FL",Coral Springs,FL,St. Thomas Aquinas,http://www.und.com/sports/m-footbl/mtt/wenger_dan00.html
ND,FBALL,2010-2011,94,Hafis Williams,Williams,Hafis,Nose Guard,DL,6'1,73,6.0833309,285,JR,"Elizabeth, NJ",Elizabeth,NJ,Elizabeth,http://www.und.com/sports/m-footbl/mtt/williams_hafis00.html
ND,FBALL,2010-2011,95,Ian Williams,Williams,Ian,Nose Guard,DL,6'2,74,6.1666642,305,SR,"Altamonte Springs, FL",Altamonte Springs,FL,Lyman,http://www.und.com/sports/m-footbl/mtt/williams_ian00.html
ND,FBALL,2010-2011,20,Cierre Wood,Wood,Cierre,Tailback,RB,6'0,72,5.9999976,210,SO,"Oxnard, CA",Oxnard,CA,Santa Clara,http://www.und.com/sports/m-footbl/mtt/wood_cierre00.html
ND,FBALL,2010-2011,23,Lo Wood,Wood,Lo,Cornerback,CB,5'11,71,5.9166643,178,FR,"Apopka, FL",Apopka,FL,Apopka,http://www.und.com/sports/m-footbl/mtt/wood_lo00.html
ND,FBALL,2011-2012,34,George Atkinson III,Atkinson III,George,Running Back,RB,6'1.5,73.5,6.12499755,200,FR,"Stockton, CA",Stockton,CA,Granada,http://www.und.com/sports/m-footbl/mtt/atkinsoniii_george00.html
ND,FBALL,2011-2012,43,Josh Atkinson,Atkinson,Josh,Cornerback,CB,5'11.5,71.5,5.95833095,185,FR,"Stockton, CA",Stockton,CA,Granada,http://www.und.com/sports/m-footbl/mtt/atkinson_josh00.html
ND,FBALL,2011-2012,12,Robert Blanton,Blanton,Robert,Cornerback,CB,6'1,73,6.0833309,200,SR,"Matthews, NC",Matthews,NC,Butler,http://www.und.com/sports/m-footbl/mtt/blanton_robert00.html
ND,FBALL,2011-2012,49,Blake Breslau,Breslau,Blake,Safety,DB,5'11,71,5.9166643,180,JR,"San Diego, CA",San Diego,CA,Francis Parker,http://www.und.com/sports/m-footbl/mtt/breslau_blake00.html
ND,FBALL,2011-2012,27,Kyle Brindza,Brindza,Kyle,Kicker/Punter,P/K,6'1,73,6.0833309,219,FR,"Canton, MI",Canton,MI,Plymouth,http://www.und.com/sports/m-footbl/mtt/brindza_kyle00.html
ND,FBALL,2011-2012,21,Jalen Brown,Brown,Jalen,Cornerback,CB,6'0,72,5.9999976,198,FR,"Irving, TX",Irving,TX,MacArthur,http://www.und.com/sports/m-footbl/mtt/brown_jalen00.html
ND,FBALL,2011-2012,44,Carlo Calabrese,Calabrese,Carlo,Inside Linebacker,LB,6'1,73,6.0833309,245,JR,"Verona, NJ",Verona,NJ,Verona,http://www.und.com/sports/m-footbl/mtt/calabrese_carlo00.html
ND,FBALL,2011-2012,56,Brad Carrico,Carrico,Brad,Offensive Line,OL,6'5,77,6.4166641,290,FR,"Dublin, OH",Dublin,OH,Coffman,http://www.und.com/sports/m-footbl/mtt/carrico_brad00.html
ND,FBALL,2011-2012,40,Connor Cavalaris,Cavalaris,Connor,Safety,DB,6'0,72,5.9999976,194,FR,"Lake Forest, IL",Lake Forest,IL,Lake Forest,http://www.und.com/sports/m-footbl/mtt/cavalaris_connor00.html
ND,FBALL,2011-2012,52,Braxston Cave,Cave,Braxston,Center,OL,6'3,75,6.2499975,303,SR,"Granger, IN",Granger,IN,Penn,http://www.und.com/sports/m-footbl/mtt/cave_braxston00.html
ND,FBALL,2011-2012,73,Lane Clelland,Clelland,Lane,Offensive Tackle,OL,6'5,77,6.4166641,297,SR,"Owings Mills, MD",Owings Mills,MD,McDonogh School,http://www.und.com/sports/m-footbl/mtt/clelland_lane00.html
ND,FBALL,2011-2012,28,Austin Collinsworth,Collinsworth,Austin,Safety,DB,6'1,73,6.0833309,200,SO,"Fort Thomas, KY",Fort Thomas,KY,Highlands,http://www.und.com/sports/m-footbl/mtt/collinsworth_austin00.html
ND,FBALL,2011-2012,29,Patrick Coughlin,Coughlin,Patrick,Tailback,RB,6'0,72,5.9999976,200,GS,"Oak Lawn, IL",Oak Lawn,IL,Brother Rice,http://www.und.com/sports/m-footbl/mtt/coughlin_patrick00.html
ND,FBALL,2011-2012,30,Ben Councell,Councell,Ben,Outside Linebacker,LB,6'4.5,76.5,6.37499745,230,FR,"Asheville, NC",Asheville,NC,A.C. Reynolds,http://www.und.com/sports/m-footbl/mtt/councell_ben00.html
ND,FBALL,2011-2012,60,Jordan Cowart,Cowart,Jordan,Long Snapper,LS,6'2,74,6.1666642,215,JR,"Plantation, FL",Plantation,FL,St. Thomas Aquinas,http://www.und.com/sports/m-footbl/mtt/cowart_jordan00.html
ND,FBALL,2011-2012,10,Dayne Crist,Crist,Dayne,Quarterback,QB,6'4,76,6.3333308,235,SR,"Canoga Park, CA",Canoga Park,CA,Notre Dame High School,http://www.und.com/sports/m-footbl/mtt/crist_dayne00.html
ND,FBALL,2011-2012,98,Sean Cwynar,Cwynar,Sean,Defensive Tackle,DL,6'4,76,6.3333308,285,JR,"McHenry, IL",McHenry,IL,Marian Central Catholic,http://www.und.com/sports/m-footbl/mtt/cwynar_sean00.html
ND,FBALL,2011-2012,16,DaVaris Daniels,Daniels,DaVaris,Wide Receiver,WR,6'1.5,73.5,6.12499755,185,FR,"Vernon Hills, IL",Vernon Hills,IL,Vernon Hills,http://www.und.com/sports/m-footbl/mtt/daniels_davaris00.html
ND,FBALL,2011-2012,75,Taylor Dever,Dever,Taylor,Offensive Tackle,OL,6'5,77,6.4166641,301,GS,"Nevada City, CA",Nevada City,CA,Nevada Union,http://www.und.com/sports/m-footbl/mtt/dever_taylor01.html
ND,FBALL,2011-2012,80,Tyler Eifert,Eifert,Tyler,Tight End,TE,6'6,78,6.4999974,249,JR,"Ft. Wayne, IN",Ft. Wayne,IN,Bishop Dwenger,http://www.und.com/sports/m-footbl/mtt/eifert_tyler00.html
ND,FBALL,2011-2012,41,Matthias Farley,Farley,Matthias,Wide Receiver,WR,5'10.5,70.5,5.87499765,194,FR,"Charlotte, NC",Charlotte,NC,Christian,http://www.und.com/sports/m-footbl/mtt/farley_matthias00.html
ND,FBALL,2011-2012,46,Steve Filer,Filer,Steve,Outside Linebacker,LB,6'3,75,6.2499975,245,SR,"Chicago, IL",Chicago,IL,Mount Carmel,http://www.und.com/sports/m-footbl/mtt/filer_steve00.html
ND,FBALL,2011-2012,38,Nick Fitzpatrick,Fitzpatrick,Nick,Wide Receiver,WR,5'8,68,5.6666644,170,JR,"Mishawaka, IN",Mishawaka,IN,Marian,http://www.und.com/sports/m-footbl/mtt/fitzpatrick_nick00.html
ND,FBALL,2011-2012,45,Darius Fleming,Fleming,Darius,Outside Linebacker,LB,6'2,74,6.1666642,255,SR,"Chicago, IL",Chicago,IL,St. Rita,http://www.und.com/sports/m-footbl/mtt/fleming_darius00.html
ND,FBALL,2011-2012,3,Michael Floyd,Floyd,Michael,Wide Receiver,WR,6'3,75,6.2499975,224,SR,"Saint Paul, MN",Saint Paul,MN,Cretin-Derham Hall,http://www.und.com/sports/m-footbl/mtt/floyd_michael00.html
ND,FBALL,2011-2012,48,Dan Fox,Fox,Dan,Inside Linebacker,LB,6'3,75,6.2499975,240,JR,"Rocky River, OH",Rocky River,OH,St. Ignatius,http://www.und.com/sports/m-footbl/mtt/fox_dan00.html
ND,FBALL,2011-2012,47,Jonathan Frantz,Frantz,Jonathan,Outside Linebacker,LB,6'2,74,6.1666642,215,SR,"Avon Lake, OH",Avon Lake,OH,St. Ignatius,http://www.und.com/sports/m-footbl/mtt/frantz_jonathan01.html
ND,FBALL,2011-2012,88,Jake Golic,Golic,Jake,Tight End,TE,6'4,76,6.3333308,245,JR,"West Hartford, CT",West Hartford,CT,Northwest Catholic,http://www.und.com/sports/m-footbl/mtt/golic_jake00.html
ND,FBALL,2011-2012,57,Mike Golic Jr.,Golic Jr.,Mike,Center,OL,6'3,75,6.2499975,295,SR,"West Hartford, CT",West Hartford,CT,Northwest Catholic,http://www.und.com/sports/m-footbl/mtt/golicjr_mike00.html
ND,FBALL,2011-2012,5,Everett Golson,Golson,Everett,Quarterback,QB,6'0,72,5.9999976,185,FR,"Myrtle Beach, SC",Myrtle Beach,SC,Myrtle Beach,http://www.und.com/sports/m-footbl/mtt/golson_everett00.html
ND,FBALL,2011-2012,81,John Goodman,Goodman,John,Wide Receiver,WR,6'3,75,6.2499975,207,SR,"Fort Wayne, IN",Fort Wayne,IN,Bishop Dwenger,http://www.und.com/sports/m-footbl/mtt/goodman_john00.html
ND,FBALL,2011-2012,59,Jarrett Grace,Grace,Jarrett,Inside Linebacker,LB,6'2.5,74.5,6.20833085,240,FR,"Cincinnati, OH",Cincinnati,OH,Colerain,http://www.und.com/sports/m-footbl/mtt/grace_jarrett00.html
ND,FBALL,2011-2012,4,Gary Gray,Gray,Gary,Cornerback,CB,5'11,71,5.9166643,195,GS,"Columbia, SC",Columbia,SC,Richland Northeast,http://www.und.com/sports/m-footbl/mtt/gray_gary00.html
ND,FBALL,2011-2012,25,Jonas Gray,Gray,Jonas,Tailback,RB,5'11,71,5.9166643,230,SR,"Pontiac, MI",Pontiac,MI,Detroit Country Day,http://www.und.com/sports/m-footbl/mtt/gray_jonas00.html
ND,FBALL,2011-2012,37,Mike Grieco,Grieco,Mike,Punter,P,6'1,73,6.0833309,185,SR,"Glen, IL",Glen,IL,St. Ignatius,http://www.und.com/sports/m-footbl/mtt/grieco_mike00.html
ND,FBALL,2011-2012,65,Conor Hanratty,Hanratty,Conor,Offensive Guard,OL,6'4.5,76.5,6.37499745,315,FR,"New Canaan, CT",New Canaan,CT,New Canaan,http://www.und.com/sports/m-footbl/mtt/hanratty_conor00.html
ND,FBALL,2011-2012,34,Eilar Hardy,Hardy,Eilar,Safety,DB,5'11.5,71.5,5.95833095,177,FR,"Reynoldsburg, OH",Reynoldsburg,OH,Pickerington Central,http://www.und.com/sports/m-footbl/mtt/hardy_eilar00.html
ND,FBALL,2011-2012,77,Matt Hegarty,Hegarty,Matt,Offensive Tackle,OL,6'4.5,76.5,6.37499745,291,FR,"Aztec, NM",Aztec,NM,Aztec,http://www.und.com/sports/m-footbl/mtt/hegarty_matt00.html
ND,FBALL,2011-2012,51,Bruce Heggie,Heggie,Bruce,Center/Guard,OL,6'5,77,6.4166641,280,SO,"Sorrento, FL",Sorrento,FL,Mount Dora,http://www.und.com/sports/m-footbl/mtt/heggie_bruce00.html
ND,FBALL,2011-2012,12,Andrew Hendrix,Hendrix,Andrew,Quarterback,QB,6'2,74,6.1666642,220,SO,"Cincinnati, OH",Cincinnati,OH,Moeller,http://www.und.com/sports/m-footbl/mtt/hendrix_andrew00.html
ND,FBALL,2011-2012,50,Chase Hounshell,Hounshell,Chase,Defensive End,DE,6'4.5,76.5,6.37499745,265,FR,"Kirtland, OH",Kirtland,OH,Lake Catholic,http://www.und.com/sports/m-footbl/mtt/hounshell_chase00.html
ND,FBALL,2011-2012,2,Bennett Jackson,Jackson,Bennett,Cornerback,CB,6'0,72,5.9999976,185,SO,"Hazlet, NJ",Hazlet,NJ,Raritan,http://www.und.com/sports/m-footbl/mtt/jackson_bennett00.html
ND,FBALL,2011-2012,90,Ethan Johnson,Johnson,Ethan,Defensive End,DE,6'4,76,6.3333308,300,SR,"Portland, OR",Portland,OR,Lincoln,http://www.und.com/sports/m-footbl/mtt/johnson_ethan00.html
ND,FBALL,2011-2012,7,TJ Jones,Jones,TJ,Wide Receiver,WR,5'11,71,5.9166643,187,SO,"Gainesville, GA",Gainesville,GA,Gainesville,http://www.und.com/sports/m-footbl/mtt/jones_tj00.html
ND,FBALL,2011-2012,50,Ryan Kavanagh,Kavanagh,Ryan,Long Snapper,LS,6'3,75,6.2499975,200,SR,"West Chester, PA",West Chester,PA,Salesianum (Del.),http://www.und.com/sports/m-footbl/mtt/kavanagh_ryan00.html
ND,FBALL,2011-2012,18,Ben Koyack,Koyack,Ben,Tight End,TE,6'5,77,6.4166641,253,FR,"Oil City, PA",Oil City,PA,Oil City Senior,http://www.und.com/sports/m-footbl/mtt/koyack_ben00.html
ND,FBALL,2011-2012,37,Eric Lee,Lee,Eric,Wide Receiver/Running Back,WR,5'9,69,5.7499977,180,FR,"West Des Moines, IA",West Des Moines,IA,Dowling Catholic,http://www.und.com/sports/m-footbl/mtt/lee_eric00.html
ND,FBALL,2011-2012,89,Kapron Lewis-Moore,Lewis-Moore,Kapron,Defensive End,DE,6'4,76,6.3333308,300,SR,"Weatherford, TX",Weatherford,TX,Weatherford,http://www.und.com/sports/m-footbl/mtt/lewismoore_kapron00.html
ND,FBALL,2011-2012,42,Nick Lezynski,Lezynski,Nick,Cornerback,CB,5'9,69,5.7499977,180,GS,"Newtown, PA",Newtown,PA,Notre Dame HS,http://www.und.com/sports/m-footbl/mtt/lezynski_nick00.html
ND,FBALL,2011-2012,39,Ryan Liebscher,Liebscher,Ryan,Wide Receiver,WR,5'11,71,5.9166643,190,SO,"Colorado Springs, CO",Colorado Springs,CO,Cheyenne Mountain,http://www.und.com/sports/m-footbl/mtt/liebscher_ryan00.html
ND,FBALL,2011-2012,93,Connor Little,Little,Connor,Linebacker,LB,6'3,75,6.2499975,225,FR,"Lake Elmo, MN",Lake Elmo,MN,Hill-Murray,http://www.und.com/sports/m-footbl/mtt/little_connor00.html
ND,FBALL,2011-2012,74,Christian Lombard,Lombard,Christian,Offensive Tackle,OL,6'5,77,6.4166641,301,SO,"Inverness, IL",Inverness,IL,Fremd,http://www.und.com/sports/m-footbl/mtt/lombard_christian00.html
ND,FBALL,2011-2012,19,Aaron Lynch,Lynch,Aaron,Defensive End,DE,6'6,78,6.4999974,265,FR,"Cape Coral, FL",Cape Coral,FL,Island Coast,http://www.und.com/sports/m-footbl/mtt/lynch_aaron00.html
ND,FBALL,2011-2012,71,Dennis Mahoney,Mahoney,Dennis,Offensive Tackle,OL,6'7,79,6.5833307,294,SR,"Baltimore, MD",Baltimore,MD,Boys Latin High School,http://www.und.com/sports/m-footbl/mtt/mahoney_dennis00.html
ND,FBALL,2011-2012,72,Nick Martin,Martin,Nick,Offensive Line,OL,6'4.5,76.5,6.37499745,280,FR,"Indianapolis, IN",Indianapolis,IN,Bishop Chatard,http://www.und.com/sports/m-footbl/mtt/martin_nick00.html
ND,FBALL,2011-2012,70,Zack Martin,Martin,Zack,Offensive Tackle,OL,6'4,76,6.3333308,303,JR,"Indianapolis, IN",Indianapolis,IN,Bishop Chatard,http://www.und.com/sports/m-footbl/mtt/martin_zack00.html
ND,FBALL,2011-2012,86,Arturo Martinez,Martinez,Arturo,Tight End,TE,6'4,76,6.3333308,250,SO,"Miami, FL",Miami,FL,Belen Jesuit,http://www.und.com/sports/m-footbl/mtt/martinez_arturo00.html
ND,FBALL,2011-2012,14,Luke Massa,Massa,Luke,Wide Receiver,WR,6'4,76,6.3333308,220,SO,"Cincinnati, OH",Cincinnati,OH,St. Xavier,http://www.und.com/sports/m-footbl/mtt/massa_luke00.html
ND,FBALL,2011-2012,15,Dan McCarthy,McCarthy,Dan,Safety,DB,6'2,74,6.1666642,205,SR,"Youngstown, OH",Youngstown,OH,Cardinal Mooney,http://www.und.com/sports/m-footbl/mtt/mccarthy_dan00.html
ND,FBALL,2011-2012,33,Cam McDaniel,McDaniel,Cam,Running Back,RB,5'11,71,5.9166643,192,FR,"Coppell, TX",Coppell,TX,Coppell,http://www.und.com/sports/m-footbl/mtt/mcdaniel_cam00.html
ND,FBALL,2011-2012,54,Anthony McDonald,McDonald,Anthony,Inside Linebacker,LB,6'2,74,6.1666642,238,SR,"Burbank, CA",Burbank,CA,Notre Dame High School,http://www.und.com/sports/m-footbl/mtt/mcdonald_anthony00.html
ND,FBALL,2011-2012,8,Kendall Moore,Moore,Kendall,Inside Linebacker,LB,6'1,73,6.0833309,242,SO,"Cary, NC",Cary,NC,Southeast Raleigh,http://www.und.com/sports/m-footbl/mtt/moore_kendall00.html
ND,FBALL,2011-2012,17,Zeke Motta,Motta,Zeke,Safety,DB,6'2,74,6.1666642,215,JR,"Vero Beach, FL",Vero Beach,FL,Vero Beach,http://www.und.com/sports/m-footbl/mtt/motta_zeke01.html
ND,FBALL,2011-2012,17,Matthew Mulvey,Mulvey,Matthew,Quarterback,QB,6'2,74,6.1666642,191,SR,"Del Mar, CA",Del Mar,CA,La Jolla,http://www.und.com/sports/m-footbl/mtt/mulvey_matthew00.html
ND,FBALL,2011-2012,99,Brandon Newman,Newman,Brandon,Nose Guard,DL,6'0,72,5.9999976,303,SR,"Louisville, KY",Louisville,KY,Pleasure Ridge Park,http://www.und.com/sports/m-footbl/mtt/newman_brandon00.html
ND,FBALL,2011-2012,64,Tate Nichols,Nichols,Tate,Offensive Tackle,OL,6'8,80,6.666664,320,SO,"Walton, KY",Walton,KY,Ryle,http://www.und.com/sports/m-footbl/mtt/nichols_tate00.html
ND,FBALL,2011-2012,58,Troy Niklas,Niklas,Troy,Outside Linebacker,LB,6'6.5,78.5,6.54166405,250,FR,"Fullerton, CA",Fullerton,CA,Servite,http://www.und.com/sports/m-footbl/mtt/niklas_troy00.html
ND,FBALL,2011-2012,9,Louis Nix III,Nix III,Louis,Nose Guard,DL,6'3,75,6.2499975,326,SO,"Jacksonville, FL",Jacksonville,FL,Raines,http://www.und.com/sports/m-footbl/mtt/nixiii_louis00.html
ND,FBALL,2011-2012,76,Andrew Nuss,Nuss,Andrew,Offensive Guard,OL,6'5,77,6.4166641,303,GS,"Ashburn, VA",Ashburn,VA,Stone Bridge,http://www.und.com/sports/m-footbl/mtt/nuss_andrew00.html
ND,FBALL,2011-2012,50,Sean Oxley,Oxley,Sean,Inside Linebacker,LB,6'2,74,6.1666642,235,SR,"Avon Lake, OH",Avon Lake,OH,Avon Lake,http://www.und.com/sports/m-footbl/mtt/oxley_sean00.html
ND,FBALL,2011-2012,49,Tyler Plantz,Plantz,Tyler,Running Back,RB,5'9,69,5.7499977,195,SO,"Frankfort, IL",Frankfort,IL,Providence Catholic,http://www.und.com/sports/m-footbl/mtt/plantz_tyler00.html
ND,FBALL,2011-2012,32,Andrew Plaska,Plaska,Andrew,Cornerback,CB,5'11,71,5.9166643,185,SR,"Zeeland, MI",Zeeland,MI,Zeeland West,http://www.und.com/sports/m-footbl/mtt/plaska_andrew00.html
ND,FBALL,2011-2012,36,David Posluszny,Posluszny,David,Inside Linebacker,LB,6'0,72,5.9999976,235,SR,"Aliquippa, PA",Aliquippa,PA,Hopewell,http://www.und.com/sports/m-footbl/mtt/posluszny_david00.html
ND,FBALL,2011-2012,79,Jordan Prestwood,Prestwood,Jordan,Offensive Tackle,OL,6'5,77,6.4166641,287,FR,"Plant City, FL",Plant City,FL,Plant City,http://www.und.com/sports/m-footbl/mtt/prestwood_jordan00.html
ND,FBALL,2011-2012,56,Anthony Rabasa,Rabasa,Anthony,Inside Linebacker,LB,6'3,75,6.2499975,240,FR,"Miami, FL",Miami,FL,Columbus,http://www.und.com/sports/m-footbl/mtt/rabasa_anthony00.html
ND,FBALL,2011-2012,83,Mike Ragone,Ragone,Mike,Tight End,TE,6'4,76,6.3333308,250,GS,"Cherry Hill, NJ",Cherry Hill,NJ,Camden Catholic,http://www.und.com/sports/m-footbl/mtt/ragone_mike00.html
ND,FBALL,2011-2012,11,Tommy Rees,Rees,Tommy,Quarterback,QB,6'2,74,6.1666642,210,SO,"Lake Forest, IL",Lake Forest,IL,Lake Forest,http://www.und.com/sports/m-footbl/mtt/rees_tommy00.html
ND,FBALL,2011-2012,6,Theo Riddick,Riddick,Theo,Wide Receiver,WR,5'11,71,5.9166643,198,JR,"Manville, NJ",Manville,NJ,Immaculata,http://www.und.com/sports/m-footbl/mtt/riddick_theo00.html
ND,FBALL,2011-2012,31,Cameron Roberson,Roberson,Cameron,Tailback,RB,6'0,72,5.9999976,218,SO,"Newbury Park, CA",Newbury Park,CA,Newbury Park,http://www.und.com/sports/m-footbl/mtt/roberson_cameron00.html
ND,FBALL,2011-2012,78,Trevor Robinson,Robinson,Trevor,Offensive Guard,OL,6'5,77,6.4166641,311,SR,"Elkhorn, NE",Elkhorn,NE,Elkhorn,http://www.und.com/sports/m-footbl/mtt/robinson_trevor00.html
ND,FBALL,2011-2012,35,Joe Romano,Romano,Joe,Defensive Back,DB,5'9,69,5.7499977,173,SO,"River Forest, IL",River Forest,IL,Fenwick,http://www.und.com/sports/m-footbl/mtt/romano_joe00.html
ND,FBALL,2011-2012,97,David Ruffer,Ruffer,David,Kicker,K,6'1,73,6.0833309,193,GS,"Oakton, VA",Oakton,VA,Gonzaga,http://www.und.com/sports/m-footbl/mtt/ruffer_david00.html
ND,FBALL,2011-2012,24,Chris Salvi,Salvi,Chris,Safety,DB,5'11,71,5.9166643,190,SR,"Lake Forest, IL",Lake Forest,IL,Carmel Catholic,http://www.und.com/sports/m-footbl/mtt/salvi_chris00.html
ND,FBALL,2011-2012,38,Joe Schmidt,Schmidt,Joe,Inside Linebacker,LB,6'0,72,5.9999976,220,FR,"Orange, CA",Orange,CA,Mater Dei,http://www.und.com/sports/m-footbl/mtt/schmidt_joe00.html
ND,FBALL,2011-2012,96,Kona Schwenke,Schwenke,Kona,Defensive End,DE,6'4,76,6.3333308,285,SO,"Hauula, HI",Hauula,HI,Kahuku,http://www.und.com/sports/m-footbl/mtt/schwenke_kona00.html
ND,FBALL,2011-2012,85,Ryan Sharpley,Sharpley,Ryan,Wide Receiver,WR,6'4,76,6.3333308,210,SR,"Marshall, MI",Marshall,MI,Marshall,http://www.und.com/sports/m-footbl/mtt/sharpley_ryan00.html
ND,FBALL,2011-2012,39,Ryan Sheehan,Sheehan,Ryan,Cornerback,CB,5'11,71,5.9166643,177,SR,"Purcellville, VA",Purcellville,VA,Loudown Valley,http://www.und.com/sports/m-footbl/mtt/sheehan_ryan01.html
ND,FBALL,2011-2012,55,Prince Shembo,Shembo,Prince,Inside Linebacker,LB,6'2,74,6.1666642,250,SO,"Charlotte, NC",Charlotte,NC,Ardrey Kell,http://www.und.com/sports/m-footbl/mtt/shembo_prince00.html
ND,FBALL,2011-2012,26,Jamoris Slaughter,Slaughter,Jamoris,Safety,DB,6'0,72,5.9999976,198,SR,"Stone Mountain, GA",Stone Mountain,GA,Tucker,http://www.und.com/sports/m-footbl/mtt/slaughter_jamoris00.html
ND,FBALL,2011-2012,87,Daniel Smith,Smith,Daniel,Wide Receiver,WR,6'4,76,6.3333308,215,SO,"South Bend, IN",South Bend,IN,Clay,http://www.und.com/sports/m-footbl/mtt/smith_daniel00.html
ND,FBALL,2011-2012,22,Harrison Smith,Smith,Harrison,Safety,DB,6'2,74,6.1666642,214,GS,"Knoxville, TN",Knoxville,TN,Knoxville Catholic,http://www.und.com/sports/m-footbl/mtt/smith_harrison00.html
ND,FBALL,2011-2012,13,Danny Spond,Spond,Danny,Outside Linebacker,LB,6'2,74,6.1666642,242,SO,"Littleton, CO",Littleton,CO,Columbine,http://www.und.com/sports/m-footbl/mtt/spond_danny00.html
ND,FBALL,2011-2012,69,Tony Springmann,Springmann,Tony,Defensive End,DE,6'5.5,77.5,6.45833075,280,FR,"Fort Wayne, IN",Fort Wayne,IN,Bishop Dwenger,http://www.und.com/sports/m-footbl/mtt/springmann_tony00.html
ND,FBALL,2011-2012,92,Tyler Stockton,Stockton,Tyler,Nose Guard,DL,6'0,72,5.9999976,302,JR,"Linwood, NJ",Linwood,NJ,Hun School,http://www.und.com/sports/m-footbl/mtt/stockton_tyler01.html
ND,FBALL,2011-2012,62,Matt Tansey,Tansey,Matt,Offensive Line,OL,6'6,78,6.4999974,265,JR,"Berkeley Heights, NJ",Berkeley Heights,NJ,Governor Livingston,http://www.und.com/sports/m-footbl/mtt/tansey_matt00.html
ND,FBALL,2011-2012,40,Nick Tausch,Tausch,Nick,Kicker,K,6'0,72,5.9999976,190,JR,"Plano, TX",Plano,TX,Jesuit,http://www.und.com/sports/m-footbl/mtt/tausch_nick00.html
ND,FBALL,2011-2012,5,Manti Te'o,Te'o,Manti,Inside Linebacker,LB,6'2,74,6.1666642,255,JR,"Laie, HI",Laie,HI,Punahou,http://www.und.com/sports/m-footbl/mtt/teo_manti00.html
ND,FBALL,2011-2012,9,Robby Toma,Toma,Robby,Wide Receiver,WR,5'9,69,5.7499977,185,JR,"Laie, HI",Laie,HI,Punahou,http://www.und.com/sports/m-footbl/mtt/toma_robby00.html
ND,FBALL,2011-2012,7,Stephon Tuitt,Tuitt,Stephon,Defensive End,DE,6'6.5,78.5,6.54166405,295,FR,"Monroe, GA",Monroe,GA,Monroe Area,http://www.und.com/sports/m-footbl/mtt/tuitt_stephon00.html
ND,FBALL,2011-2012,35,Ben Turk,Turk,Ben,Punter,P,5'11,71,5.9166643,196,JR,"Davie, FL",Davie,FL,St. Thomas Aquinas,http://www.und.com/sports/m-footbl/mtt/turk_ben00.html
