id,url,model,year,type,photo,total.year.photo
5207,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/45/95,julie_henderson,2011,model,45,95
5208,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/46/95,julie_henderson,2011,model,46,95
5209,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/47/95,julie_henderson,2011,model,47,95
5210,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/48/95,julie_henderson,2011,model,48,95
5211,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/49/95,julie_henderson,2011,model,49,95
5212,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/50/95,julie_henderson,2011,model,50,95
5213,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/51/95,julie_henderson,2011,model,51,95
5214,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/52/95,julie_henderson,2011,model,52,95
5215,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/53/95,julie_henderson,2011,model,53,95
5216,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/54/95,julie_henderson,2011,model,54,95
5217,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/55/95,julie_henderson,2011,model,55,95
5218,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/56/95,julie_henderson,2011,model,56,95
5219,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/57/95,julie_henderson,2011,model,57,95
5220,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/58/95,julie_henderson,2011,model,58,95
5221,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/59/95,julie_henderson,2011,model,59,95
5222,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/60/95,julie_henderson,2011,model,60,95
5223,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/61/95,julie_henderson,2011,model,61,95
5224,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/62/95,julie_henderson,2011,model,62,95
5225,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/63/95,julie_henderson,2011,model,63,95
5226,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/64/95,julie_henderson,2011,model,64,95
5227,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/65/95,julie_henderson,2011,model,65,95
5228,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/66/95,julie_henderson,2011,model,66,95
5229,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/67/95,julie_henderson,2011,model,67,95
5230,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/68/95,julie_henderson,2011,model,68,95
5231,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/69/95,julie_henderson,2011,model,69,95
5232,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/70/95,julie_henderson,2011,model,70,95
5233,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/71/95,julie_henderson,2011,model,71,95
5234,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/72/95,julie_henderson,2011,model,72,95
5235,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/73/95,julie_henderson,2011,model,73,95
5236,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/74/95,julie_henderson,2011,model,74,95
5237,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/75/95,julie_henderson,2011,model,75,95
5238,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/76/95,julie_henderson,2011,model,76,95
5239,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/77/95,julie_henderson,2011,model,77,95
5240,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/78/95,julie_henderson,2011,model,78,95
5241,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/79/95,julie_henderson,2011,model,79,95
5242,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/80/95,julie_henderson,2011,model,80,95
5243,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/81/95,julie_henderson,2011,model,81,95
5244,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/82/95,julie_henderson,2011,model,82,95
5245,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/83/95,julie_henderson,2011,model,83,95
5246,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/84/95,julie_henderson,2011,model,84,95
5247,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/85/95,julie_henderson,2011,model,85,95
5248,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/86/95,julie_henderson,2011,model,86,95
5249,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/87/95,julie_henderson,2011,model,87,95
5250,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/88/95,julie_henderson,2011,model,88,95
5251,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/89/95,julie_henderson,2011,model,89,95
5252,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/90/95,julie_henderson,2011,model,90,95
5253,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/91/95,julie_henderson,2011,model,91,95
5254,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/92/95,julie_henderson,2011,model,92,95
5255,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/93/95,julie_henderson,2011,model,93,95
5256,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/94/95,julie_henderson,2011,model,94,95
5257,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/julie_henderson/2011/model/95/95,julie_henderson,2011,model,95,95
5258,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/1/56,leryn_franco,2011,model,1,56
5259,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/2/56,leryn_franco,2011,model,2,56
5260,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/3/56,leryn_franco,2011,model,3,56
5261,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/4/56,leryn_franco,2011,model,4,56
5262,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/5/56,leryn_franco,2011,model,5,56
5263,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/6/56,leryn_franco,2011,model,6,56
5264,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/7/56,leryn_franco,2011,model,7,56
5265,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/8/56,leryn_franco,2011,model,8,56
5266,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/9/56,leryn_franco,2011,model,9,56
5267,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/10/56,leryn_franco,2011,model,10,56
5268,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/11/56,leryn_franco,2011,model,11,56
5269,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/12/56,leryn_franco,2011,model,12,56
5270,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/13/56,leryn_franco,2011,model,13,56
5271,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/14/56,leryn_franco,2011,model,14,56
5272,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/15/56,leryn_franco,2011,model,15,56
5273,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/16/56,leryn_franco,2011,model,16,56
5274,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/17/56,leryn_franco,2011,model,17,56
5275,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/18/56,leryn_franco,2011,model,18,56
5276,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/19/56,leryn_franco,2011,model,19,56
5277,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/20/56,leryn_franco,2011,model,20,56
5278,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/21/56,leryn_franco,2011,model,21,56
5279,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/22/56,leryn_franco,2011,model,22,56
5280,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/23/56,leryn_franco,2011,model,23,56
5281,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/24/56,leryn_franco,2011,model,24,56
5282,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/25/56,leryn_franco,2011,model,25,56
5283,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/26/56,leryn_franco,2011,model,26,56
5284,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/27/56,leryn_franco,2011,model,27,56
5285,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/28/56,leryn_franco,2011,model,28,56
5286,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/29/56,leryn_franco,2011,model,29,56
5287,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/30/56,leryn_franco,2011,model,30,56
5288,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/31/56,leryn_franco,2011,model,31,56
5289,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/32/56,leryn_franco,2011,model,32,56
5290,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/33/56,leryn_franco,2011,model,33,56
5291,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/34/56,leryn_franco,2011,model,34,56
5292,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/35/56,leryn_franco,2011,model,35,56
5293,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/36/56,leryn_franco,2011,model,36,56
5294,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/37/56,leryn_franco,2011,model,37,56
5295,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/38/56,leryn_franco,2011,model,38,56
5296,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/39/56,leryn_franco,2011,model,39,56
5297,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/40/56,leryn_franco,2011,model,40,56
5298,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/41/56,leryn_franco,2011,model,41,56
5299,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/42/56,leryn_franco,2011,model,42,56
5300,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/43/56,leryn_franco,2011,model,43,56
5301,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/44/56,leryn_franco,2011,model,44,56
5302,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/45/56,leryn_franco,2011,model,45,56
5303,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/46/56,leryn_franco,2011,model,46,56
5304,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/47/56,leryn_franco,2011,model,47,56
5305,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/48/56,leryn_franco,2011,model,48,56
5306,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/49/56,leryn_franco,2011,model,49,56
5307,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/50/56,leryn_franco,2011,model,50,56
5308,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/51/56,leryn_franco,2011,model,51,56
5309,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/52/56,leryn_franco,2011,model,52,56
5310,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/53/56,leryn_franco,2011,model,53,56
5311,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/54/56,leryn_franco,2011,model,54,56
5312,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/55/56,leryn_franco,2011,model,55,56
5313,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/leryn_franco/2011/model/56/56,leryn_franco,2011,model,56,56
5314,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/1/38,kim_glass,2011,model,1,38
5315,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/2/38,kim_glass,2011,model,2,38
5316,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/3/38,kim_glass,2011,model,3,38
5317,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/4/38,kim_glass,2011,model,4,38
5318,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/5/38,kim_glass,2011,model,5,38
5319,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/6/38,kim_glass,2011,model,6,38
5320,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/7/38,kim_glass,2011,model,7,38
5321,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/8/38,kim_glass,2011,model,8,38
5322,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/9/38,kim_glass,2011,model,9,38
5323,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/10/38,kim_glass,2011,model,10,38
5324,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/11/38,kim_glass,2011,model,11,38
5325,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/12/38,kim_glass,2011,model,12,38
5326,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/13/38,kim_glass,2011,model,13,38
5327,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/14/38,kim_glass,2011,model,14,38
5328,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/15/38,kim_glass,2011,model,15,38
5329,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/16/38,kim_glass,2011,model,16,38
5330,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/17/38,kim_glass,2011,model,17,38
5331,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/18/38,kim_glass,2011,model,18,38
5332,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/19/38,kim_glass,2011,model,19,38
5333,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/20/38,kim_glass,2011,model,20,38
5334,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/21/38,kim_glass,2011,model,21,38
5335,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/22/38,kim_glass,2011,model,22,38
5336,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/23/38,kim_glass,2011,model,23,38
5337,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/24/38,kim_glass,2011,model,24,38
5338,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/25/38,kim_glass,2011,model,25,38
5339,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/26/38,kim_glass,2011,model,26,38
5340,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/27/38,kim_glass,2011,model,27,38
5341,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/28/38,kim_glass,2011,model,28,38
5342,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/29/38,kim_glass,2011,model,29,38
5343,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/30/38,kim_glass,2011,model,30,38
5344,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/31/38,kim_glass,2011,model,31,38
5345,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/32/38,kim_glass,2011,model,32,38
5346,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/33/38,kim_glass,2011,model,33,38
5347,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/34/38,kim_glass,2011,model,34,38
5348,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/35/38,kim_glass,2011,model,35,38
5349,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/36/38,kim_glass,2011,model,36,38
5350,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/37/38,kim_glass,2011,model,37,38
5351,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kim_glass/2011/model/38/38,kim_glass,2011,model,38,38
5352,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/1/90,kate_upton,2011,model,1,90
5353,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/2/90,kate_upton,2011,model,2,90
5354,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/3/90,kate_upton,2011,model,3,90
5355,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/4/90,kate_upton,2011,model,4,90
5356,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/5/90,kate_upton,2011,model,5,90
5357,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/6/90,kate_upton,2011,model,6,90
5358,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/7/90,kate_upton,2011,model,7,90
5359,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/8/90,kate_upton,2011,model,8,90
5360,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/9/90,kate_upton,2011,model,9,90
5361,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/10/90,kate_upton,2011,model,10,90
5362,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/11/90,kate_upton,2011,model,11,90
5363,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/12/90,kate_upton,2011,model,12,90
5364,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/13/90,kate_upton,2011,model,13,90
5365,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/14/90,kate_upton,2011,model,14,90
5366,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/15/90,kate_upton,2011,model,15,90
5367,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/16/90,kate_upton,2011,model,16,90
5368,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/17/90,kate_upton,2011,model,17,90
5369,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/18/90,kate_upton,2011,model,18,90
5370,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/19/90,kate_upton,2011,model,19,90
5371,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/20/90,kate_upton,2011,model,20,90
5372,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/21/90,kate_upton,2011,model,21,90
5373,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/22/90,kate_upton,2011,model,22,90
5374,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/23/90,kate_upton,2011,model,23,90
5375,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/24/90,kate_upton,2011,model,24,90
5376,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/25/90,kate_upton,2011,model,25,90
5377,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/26/90,kate_upton,2011,model,26,90
5378,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/27/90,kate_upton,2011,model,27,90
5379,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/28/90,kate_upton,2011,model,28,90
5380,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/29/90,kate_upton,2011,model,29,90
5381,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/30/90,kate_upton,2011,model,30,90
5382,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/31/90,kate_upton,2011,model,31,90
5383,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/32/90,kate_upton,2011,model,32,90
5384,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/33/90,kate_upton,2011,model,33,90
5385,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/34/90,kate_upton,2011,model,34,90
5386,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/35/90,kate_upton,2011,model,35,90
5387,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/36/90,kate_upton,2011,model,36,90
5388,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/37/90,kate_upton,2011,model,37,90
5389,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/38/90,kate_upton,2011,model,38,90
5390,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/39/90,kate_upton,2011,model,39,90
5391,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/40/90,kate_upton,2011,model,40,90
5392,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/41/90,kate_upton,2011,model,41,90
5393,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/42/90,kate_upton,2011,model,42,90
5394,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/43/90,kate_upton,2011,model,43,90
5395,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/44/90,kate_upton,2011,model,44,90
5396,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/45/90,kate_upton,2011,model,45,90
5397,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/46/90,kate_upton,2011,model,46,90
5398,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/47/90,kate_upton,2011,model,47,90
5399,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/48/90,kate_upton,2011,model,48,90
5400,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/49/90,kate_upton,2011,model,49,90
5401,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/50/90,kate_upton,2011,model,50,90
5402,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/51/90,kate_upton,2011,model,51,90
5403,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/52/90,kate_upton,2011,model,52,90
5404,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/53/90,kate_upton,2011,model,53,90
5405,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/54/90,kate_upton,2011,model,54,90
5406,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/55/90,kate_upton,2011,model,55,90
5407,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/56/90,kate_upton,2011,model,56,90
5408,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/57/90,kate_upton,2011,model,57,90
5409,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/58/90,kate_upton,2011,model,58,90
5410,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/59/90,kate_upton,2011,model,59,90
5411,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/60/90,kate_upton,2011,model,60,90
5412,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/61/90,kate_upton,2011,model,61,90
5413,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/62/90,kate_upton,2011,model,62,90
5414,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/63/90,kate_upton,2011,model,63,90
5415,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/64/90,kate_upton,2011,model,64,90
5416,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/65/90,kate_upton,2011,model,65,90
5417,http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/kate_upton/2011/model/66/90,kate_upton,2011,model,66,90
