ID.Game,Date,Game,Away.Team,Home.Team,Start.Time.ET,National.Televison,Game.Type,Year,Month,Day
1230,4/3/2013,Detroit at Boston,Pistons , Celtics,7:30 PM,,RS,2013,April,3
1231,4/3/2013,Minnesota at Milwaukee,Timberwolves , Bucks,8:00 PM,,RS,2013,April,3
1232,4/3/2013,Orlando at San Antonio,Magic , Spurs,8:30 PM,,RS,2013,April,3
1233,4/3/2013,Denver at Utah,Nuggets , Jazz,9:00 PM,NBATV,RS,2013,April,3
1234,4/3/2013,Memphis at Portland,Grizzlies , Trail Blazers,10:00 PM,,RS,2013,April,3
1235,4/3/2013,Houston at Sacramento,Rockets , Kings,10:00 PM,,RS,2013,April,3
1236,4/3/2013,New Orleans at Golden State,Hornets , Warriors,10:30 PM,,RS,2013,April,3
1237,4/3/2013,Phoenix at LA Clippers,Suns , Clippers,10:30 PM,,RS,2013,April,3
1238,4/4/2013,Chicago at Brooklyn,Bulls , Nets,7:00 PM,TNT,RS,2013,April,4
1239,4/4/2013,Dallas at Denver,Mavericks , Nuggets,9:00 PM,,RS,2013,April,4
1240,4/4/2013,San Antonio at Oklahoma City,Spurs , Thunder,9:30 PM,TNT,RS,2013,April,4
1241,4/5/2013,Miami at Charlotte,Heat , Bobcats,7:00 PM,,RS,2013,April,5
1242,4/5/2013,Philadelphia at Atlanta,76ers , Hawks,7:30 PM,,RS,2013,April,5
1243,4/5/2013,Milwaukee at New York,Bucks , Knicks,7:30 PM,,RS,2013,April,5
1244,4/5/2013,Cleveland at Boston,Cavaliers , Celtics,7:30 PM,,RS,2013,April,5
1245,4/5/2013,Oklahoma City at Indiana,Thunder , Pacers,8:00 PM,ESPN,RS,2013,April,5
1246,4/5/2013,Orlando at Chicago,Magic , Bulls,8:00 PM,,RS,2013,April,5
1247,4/5/2013,Toronto at Minnesota,Raptors , Timberwolves,8:00 PM,,RS,2013,April,5
1248,4/5/2013,New Orleans at Utah,Hornets , Jazz,9:00 PM,,RS,2013,April,5
1249,4/5/2013,Dallas at Sacramento,Mavericks , Kings,10:00 PM,,RS,2013,April,5
1250,4/5/2013,Houston at Portland,Rockets , Trail Blazers,10:00 PM,,RS,2013,April,5
1251,4/5/2013,Golden State at Phoenix,Warriors , Suns,10:00 PM,,RS,2013,April,5
1252,4/5/2013,Memphis at LA Lakers,Grizzlies , Lakers,10:30 PM,ESPN,RS,2013,April,5
1253,4/6/2013,Indiana at Washington,Pacers , Wizards,7:00 PM,,RS,2013,April,6
1254,4/6/2013,Philadelphia at Miami,76ers , Heat,7:30 PM,,RS,2013,April,6
1255,4/6/2013,Charlotte at Brooklyn,Bobcats , Nets,7:30 PM,,RS,2013,April,6
1256,4/6/2013,Detroit at Minnesota,Pistons , Timberwolves,8:00 PM,,RS,2013,April,6
1257,4/6/2013,Atlanta at San Antonio,Hawks , Spurs,8:30 PM,,RS,2013,April,6
1258,4/6/2013,Toronto at Milwaukee,Raptors , Bucks,8:30 PM,,RS,2013,April,6
1259,4/6/2013,Houston at Denver,Rockets , Nuggets,9:00 PM,,RS,2013,April,6
1260,4/7/2013,New York at Oklahoma City,Knicks , Thunder,1:00 PM,ABC,RS,2013,April,7
1261,4/7/2013,LA Lakers at LA Clippers,Lakers , Clippers,3:30 PM,ABC,RS,2013,April,7
1262,4/7/2013,Memphis at Sacramento,Grizzlies , Kings,6:00 PM,,RS,2013,April,7
1263,4/7/2013,Orlando at Cleveland,Magic , Cavaliers,6:00 PM,,RS,2013,April,7
1264,4/7/2013,Washington at Boston,Wizards , Celtics,6:00 PM,,RS,2013,April,7
1265,4/7/2013,Chicago at Detroit,Bulls , Pistons,7:30 PM,,RS,2013,April,7
1266,4/7/2013,Utah at Golden State,Jazz , Warriors,8:00 PM,,RS,2013,April,7
1267,4/7/2013,Dallas at Portland,Mavericks , Trail Blazers,9:00 PM,NBATV,RS,2013,April,7
1268,4/7/2013,New Orleans at Phoenix,Hornets , Suns,9:00 PM,,RS,2013,April,7
1269,4/9/2013,Cleveland at Indiana,Cavaliers , Pacers,7:00 PM,,RS,2013,April,9
1270,4/9/2013,Philadelphia at Brooklyn,76ers , Nets,7:30 PM,,RS,2013,April,9
1271,4/9/2013,Milwaukee at Miami,Bucks , Heat,7:30 PM,,RS,2013,April,9
1272,4/9/2013,Washington at New York,Wizards , Knicks,7:30 PM,,RS,2013,April,9
1273,4/9/2013,Charlotte at Memphis,Bobcats , Grizzlies,8:00 PM,,RS,2013,April,9
1274,4/9/2013,Toronto at Chicago,Raptors , Bulls,8:00 PM,,RS,2013,April,9
1275,4/9/2013,Phoenix at Houston,Suns , Rockets,8:00 PM,,RS,2013,April,9
1276,4/9/2013,Oklahoma City at Utah,Thunder , Jazz,9:00 PM,,RS,2013,April,9
1277,4/9/2013,New Orleans at LA Lakers,Hornets , Lakers,10:30 PM,,RS,2013,April,9
1278,4/9/2013,Minnesota at Golden State,Timberwolves , Warriors,10:30 PM,,RS,2013,April,9
1279,4/10/2013,Milwaukee at Orlando,Bucks , Magic,7:00 PM,,RS,2013,April,10
1280,4/10/2013,Atlanta at Philadelphia,Hawks , 76ers,7:00 PM,,RS,2013,April,10
1281,4/10/2013,Miami at Washington,Heat , Wizards,7:00 PM,,RS,2013,April,10
1282,4/10/2013,Detroit at Cleveland,Pistons , Cavaliers,7:00 PM,,RS,2013,April,10
1283,4/10/2013,Brooklyn at Boston,Nets , Celtics,8:00 PM,ESPN,RS,2013,April,10
1284,4/10/2013,Phoenix at Dallas,Suns , Mavericks,8:30 PM,,RS,2013,April,10
1285,4/10/2013,New Orleans at Sacramento,Hornets , Kings,10:00 PM,,RS,2013,April,10
1286,4/10/2013,LA Lakers at Portland,Lakers , Trail Blazers,10:00 PM,,RS,2013,April,10
1287,4/10/2013,San Antonio at Denver,Spurs , Nuggets,10:30 PM,ESPN,RS,2013,April,10
1288,4/10/2013,Minnesota at LA Clippers,Timberwolves , Clippers,10:30 PM,,RS,2013,April,10
1289,4/11/2013,New York at Chicago,Knicks , Bulls,8:00 PM,TNT,RS,2013,April,11
1290,4/11/2013,Oklahoma City at Golden State,Thunder , Warriors,10:30 PM,TNT,RS,2013,April,11
1291,4/12/2013,Philadelphia at Washington,76ers , Wizards,7:00 PM,,RS,2013,April,12
1292,4/12/2013,Brooklyn at Indiana,Nets , Pacers,7:00 PM,,RS,2013,April,12
1293,4/12/2013,Chicago at Toronto,Bulls , Raptors,7:00 PM,,RS,2013,April,12
1294,4/12/2013,Boston at Miami,Celtics , Heat,7:30 PM,NBATV,RS,2013,April,12
1295,4/12/2013,Charlotte at Detroit,Bobcats , Pistons,7:30 PM,,RS,2013,April,12
1296,4/12/2013,Milwaukee at Atlanta,Bucks , Hawks,7:30 PM,,RS,2013,April,12
1297,4/12/2013,New York at Cleveland,Knicks , Cavaliers,7:30 PM,,RS,2013,April,12
1298,4/12/2013,LA Clippers at New Orleans,Clippers , Hornets,8:00 PM,,RS,2013,April,12
1299,4/12/2013,Memphis at Houston,Grizzlies , Rockets,8:00 PM,,RS,2013,April,12
1300,4/12/2013,Sacramento at San Antonio,Kings , Spurs,8:30 PM,,RS,2013,April,12
1301,4/12/2013,Denver at Dallas,Nuggets , Mavericks,8:30 PM,,RS,2013,April,12
1302,4/12/2013,Minnesota at Utah,Timberwolves , Jazz,9:00 PM,,RS,2013,April,12
1303,4/12/2013,Oklahoma City at Portland,Thunder , Trail Blazers,10:00 PM,NBATV,RS,2013,April,12
1304,4/12/2013,Golden State at LA Lakers,Warriors , Lakers,10:30 PM,,RS,2013,April,12
1305,4/13/2013,Milwaukee at Charlotte,Bucks , Bobcats,7:00 PM,,RS,2013,April,13
1306,4/13/2013,Boston at Orlando,Celtics , Magic,7:00 PM,,RS,2013,April,13
1307,4/13/2013,LA Clippers at Memphis,Clippers , Grizzlies,8:00 PM,NBATV,RS,2013,April,13
1308,4/13/2013,Phoenix at Minnesota,Suns , Timberwolves,8:00 PM,,RS,2013,April,13
1309,4/14/2013,Chicago at Miami,Bulls , Heat,1:00 PM,ABC,RS,2013,April,14
1310,4/14/2013,Brooklyn at Toronto,Nets , Raptors,3:30 PM,,RS,2013,April,14
1311,4/14/2013,Cleveland at Philadelphia,Cavaliers , 76ers,3:30 PM,,RS,2013,April,14
1312,4/14/2013,Indiana at New York,Pacers , Knicks,3:30 PM,,RS,2013,April,14
1313,4/14/2013,Portland at Denver,Trail Blazers , Nuggets,5:00 PM,,RS,2013,April,14
1314,4/14/2013,Dallas at New Orleans,Mavericks , Hornets,6:00 PM,NBATV,RS,2013,April,14
1315,4/14/2013,Sacramento at Houston,Kings , Rockets,7:00 PM,,RS,2013,April,14
1316,4/14/2013,San Antonio at LA Lakers,Spurs , Lakers,9:30 PM,NBATV,RS,2013,April,14
1317,4/15/2013,Chicago at Orlando,Bulls , Magic,7:00 PM,,RS,2013,April,15
1318,4/15/2013,Miami at Cleveland,Heat , Cavaliers,7:00 PM,,RS,2013,April,15
1319,4/15/2013,New York at Charlotte,Knicks , Bobcats,7:00 PM,,RS,2013,April,15
1320,4/15/2013,Philadelphia at Detroit,76ers , Pistons,7:30 PM,,RS,2013,April,15
1321,4/15/2013,Washington at Brooklyn,Wizards , Nets,7:30 PM,,RS,2013,April,15
1322,4/15/2013,Memphis at Dallas,Grizzlies , Mavericks,8:00 PM,NBATV,RS,2013,April,15
1323,4/15/2013,Utah at Minnesota,Jazz , Timberwolves,8:00 PM,,RS,2013,April,15
1324,4/15/2013,Sacramento at Oklahoma City,Kings , Thunder,8:00 PM,,RS,2013,April,15
1325,4/15/2013,Denver at Milwaukee,Nuggets , Bucks,8:00 PM,,RS,2013,April,15
1326,4/15/2013,Houston at Phoenix,Rockets , Suns,10:00 PM,,RS,2013,April,15
1327,4/15/2013,San Antonio at Golden State,Spurs , Warriors,10:30 PM,NBATV,RS,2013,April,15
1328,4/16/2013,Toronto at Atlanta,Raptors , Hawks,7:30 PM,,RS,2013,April,16
1329,4/16/2013,Indiana at Boston,Pacers , Celtics,8:00 PM,TNT,RS,2013,April,16
1330,4/16/2013,Portland at LA Clippers,Trail Blazers , Clippers,10:30 PM,TNT,RS,2013,April,16
1331,4/17/2013,Utah at Memphis,Jazz , Grizzlies,8:00 PM,ESPN,RS,2013,April,17
1332,4/17/2013,Philadelphia at Indiana,76ers , Pacers,8:00 PM,,RS,2013,April,17
1333,4/17/2013,Milwaukee at Oklahoma City,Bucks , Thunder,8:00 PM,,RS,2013,April,17
1334,4/17/2013,Cleveland at Charlotte,Cavaliers , Bobcats,8:00 PM,,RS,2013,April,17
1335,4/17/2013,Boston at Toronto,Celtics , Raptors,8:00 PM,,RS,2013,April,17
1336,4/17/2013,Atlanta at New York,Hawks , Knicks,8:00 PM,,RS,2013,April,17
1337,4/17/2013,New Orleans at Dallas,Hornets , Mavericks,8:00 PM,,RS,2013,April,17
1338,4/17/2013,Orlando at Miami,Magic , Heat,8:00 PM,,RS,2013,April,17
1339,4/17/2013,Detroit at Brooklyn,Pistons , Nets,8:00 PM,,RS,2013,April,17
1340,4/17/2013,Phoenix at Denver,Suns , Nuggets,8:00 PM,,RS,2013,April,17
1341,4/17/2013,Minnesota at San Antonio,Timberwolves , Spurs,8:00 PM,,RS,2013,April,17
1342,4/17/2013,Washington at Chicago,Wizards , Bulls,8:00 PM,,RS,2013,April,17
1343,4/17/2013,Golden State at Portland,Warriors , Trail Blazers,10:30 PM,ESPN,RS,2013,April,17
1344,4/17/2013,LA Clippers at Sacramento,Clippers , Kings,10:30 PM,,RS,2013,April,17
1345,4/17/2013,Houston at LA Lakers,Rockets , Lakers,10:30 PM,,RS,2013,April,17
